Track,for,Emily,2011,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
8/5/2011,14:35:39,22.413,N,77.161,W
8/5/2011,14:37:39,22.424,N,77.165,W
8/5/2011,14:39:39,22.435,N,77.17,W
8/5/2011,14:41:39,22.447,N,77.174,W
8/5/2011,14:43:39,22.458,N,77.179,W
8/5/2011,14:45:39,22.469,N,77.183,W
8/5/2011,14:47:38,22.48,N,77.188,W
8/5/2011,14:49:38,22.491,N,77.192,W
8/5/2011,14:51:38,22.502,N,77.197,W
8/5/2011,14:53:38,22.513,N,77.201,W
8/5/2011,14:55:38,22.524,N,77.206,W
8/5/2011,14:57:38,22.536,N,77.21,W
8/5/2011,14:59:38,22.547,N,77.215,W
8/5/2011,15:01:38,22.558,N,77.219,W
8/5/2011,15:03:39,22.569,N,77.224,W
8/5/2011,15:05:39,22.58,N,77.228,W
8/5/2011,15:07:39,22.591,N,77.233,W
8/5/2011,15:09:39,22.602,N,77.237,W
8/5/2011,15:11:39,22.614,N,77.242,W
8/5/2011,15:13:39,22.625,N,77.246,W
8/5/2011,15:15:39,22.636,N,77.251,W
8/5/2011,15:17:38,22.647,N,77.255,W
8/5/2011,15:19:38,22.658,N,77.259,W
8/5/2011,15:21:38,22.669,N,77.264,W
8/5/2011,15:23:38,22.68,N,77.268,W
8/5/2011,15:25:38,22.692,N,77.273,W
8/5/2011,15:27:38,22.703,N,77.277,W
8/5/2011,15:29:38,22.714,N,77.281,W
8/5/2011,15:31:38,22.725,N,77.286,W
8/5/2011,15:33:39,22.736,N,77.29,W
8/5/2011,15:35:39,22.747,N,77.294,W
8/5/2011,15:37:39,22.758,N,77.299,W
8/5/2011,15:39:39,22.77,N,77.303,W
8/5/2011,15:41:39,22.781,N,77.307,W
8/5/2011,15:43:39,22.792,N,77.312,W
8/5/2011,15:45:39,22.803,N,77.316,W
8/5/2011,15:47:38,22.814,N,77.32,W
8/5/2011,15:49:38,22.825,N,77.325,W
8/5/2011,15:51:38,22.836,N,77.329,W
8/5/2011,15:53:38,22.848,N,77.333,W
8/5/2011,15:55:38,22.859,N,77.337,W
8/5/2011,15:57:38,22.87,N,77.342,W
8/5/2011,15:59:38,22.881,N,77.346,W
8/5/2011,16:01:38,22.892,N,77.35,W
8/5/2011,16:03:39,22.903,N,77.355,W
8/5/2011,16:05:39,22.914,N,77.359,W
8/5/2011,16:07:39,22.926,N,77.363,W
8/5/2011,16:09:39,22.937,N,77.367,W
8/5/2011,16:11:39,22.948,N,77.371,W
8/5/2011,16:13:39,22.959,N,77.376,W
8/5/2011,16:15:39,22.97,N,77.38,W
8/5/2011,16:17:38,22.981,N,77.384,W
8/5/2011,16:19:38,22.992,N,77.388,W
8/5/2011,16:21:38,23.003,N,77.392,W
8/5/2011,16:23:38,23.014,N,77.397,W
8/5/2011,16:25:38,23.026,N,77.401,W
8/5/2011,16:27:38,23.037,N,77.405,W
8/5/2011,16:29:38,23.048,N,77.409,W
8/5/2011,16:31:38,23.059,N,77.413,W
8/5/2011,16:33:39,23.07,N,77.417,W
8/5/2011,16:35:39,23.081,N,77.421,W
8/5/2011,16:37:39,23.092,N,77.426,W
8/5/2011,16:39:39,23.103,N,77.43,W
8/5/2011,16:41:39,23.114,N,77.434,W
8/5/2011,16:43:39,23.125,N,77.438,W
8/5/2011,16:45:39,23.137,N,77.442,W
8/5/2011,16:47:38,23.148,N,77.446,W
8/5/2011,16:49:38,23.159,N,77.45,W
8/5/2011,16:51:38,23.17,N,77.454,W
8/5/2011,16:53:38,23.181,N,77.458,W
8/5/2011,16:55:38,23.192,N,77.462,W
8/5/2011,16:57:38,23.203,N,77.466,W
8/5/2011,16:59:38,23.214,N,77.47,W
8/5/2011,17:01:38,23.225,N,77.474,W
8/5/2011,17:03:39,23.236,N,77.478,W
8/5/2011,17:05:39,23.247,N,77.482,W
8/5/2011,17:07:39,23.258,N,77.486,W
8/5/2011,17:09:39,23.269,N,77.49,W
8/5/2011,17:11:39,23.28,N,77.494,W
8/5/2011,17:13:39,23.291,N,77.498,W
8/5/2011,17:15:39,23.302,N,77.502,W
8/5/2011,17:17:38,23.313,N,77.506,W
8/5/2011,17:19:38,23.324,N,77.51,W
8/5/2011,17:21:38,23.335,N,77.514,W
8/5/2011,17:23:38,23.346,N,77.518,W
8/5/2011,17:25:38,23.357,N,77.522,W
8/5/2011,17:27:38,23.368,N,77.526,W
8/5/2011,17:29:38,23.379,N,77.53,W
8/5/2011,17:31:38,23.39,N,77.534,W
8/5/2011,17:33:39,23.401,N,77.538,W
8/5/2011,17:35:39,23.412,N,77.541,W
8/5/2011,17:37:39,23.423,N,77.545,W
8/5/2011,17:39:39,23.434,N,77.549,W
8/5/2011,17:41:39,23.445,N,77.553,W
8/5/2011,17:43:39,23.456,N,77.557,W
8/5/2011,17:45:39,23.467,N,77.561,W
8/5/2011,17:47:38,23.478,N,77.565,W
8/5/2011,17:49:38,23.489,N,77.568,W
8/5/2011,17:51:38,23.5,N,77.572,W
8/5/2011,17:53:38,23.511,N,77.576,W
8/5/2011,17:55:38,23.522,N,77.58,W
8/5/2011,17:57:38,23.533,N,77.584,W
8/5/2011,17:59:38,23.544,N,77.588,W
8/5/2011,18:01:38,23.555,N,77.591,W
8/5/2011,18:03:39,23.565,N,77.595,W
8/5/2011,18:05:39,23.576,N,77.599,W
8/5/2011,18:07:39,23.587,N,77.603,W
8/5/2011,18:09:39,23.598,N,77.606,W
8/5/2011,18:11:39,23.609,N,77.61,W
8/5/2011,18:13:39,23.62,N,77.614,W
8/5/2011,18:15:39,23.631,N,77.618,W
8/5/2011,18:17:38,23.642,N,77.621,W
8/5/2011,18:19:38,23.652,N,77.625,W
8/5/2011,18:21:38,23.663,N,77.629,W
8/5/2011,18:23:38,23.674,N,77.632,W
8/5/2011,18:25:38,23.685,N,77.636,W
8/5/2011,18:27:38,23.696,N,77.64,W
8/5/2011,18:29:38,23.707,N,77.643,W
8/5/2011,18:31:38,23.717,N,77.647,W
8/5/2011,18:33:39,23.728,N,77.651,W
8/5/2011,18:35:39,23.739,N,77.654,W
8/5/2011,18:37:39,23.75,N,77.658,W
8/5/2011,18:39:39,23.761,N,77.662,W
8/5/2011,18:41:39,23.771,N,77.665,W
8/5/2011,18:43:39,23.782,N,77.669,W
8/5/2011,18:45:39,23.793,N,77.673,W
8/5/2011,18:47:38,23.804,N,77.676,W
8/5/2011,18:49:38,23.814,N,77.68,W
8/5/2011,18:51:38,23.825,N,77.683,W
8/5/2011,18:53:38,23.836,N,77.687,W
8/5/2011,18:55:38,23.847,N,77.69,W
8/5/2011,18:57:38,23.857,N,77.694,W
8/5/2011,18:59:38,23.868,N,77.698,W
8/5/2011,19:01:38,23.879,N,77.701,W
8/5/2011,19:03:39,23.889,N,77.705,W
8/5/2011,19:05:39,23.9,N,77.708,W
8/5/2011,19:07:39,23.911,N,77.712,W
8/5/2011,19:09:39,23.921,N,77.715,W
8/5/2011,19:11:39,23.932,N,77.719,W
8/5/2011,19:13:39,23.943,N,77.722,W
8/5/2011,19:15:39,23.953,N,77.726,W
8/5/2011,19:17:38,23.964,N,77.729,W
8/5/2011,19:19:38,23.974,N,77.733,W
8/5/2011,19:21:38,23.985,N,77.736,W
8/5/2011,19:23:38,23.996,N,77.739,W
8/5/2011,19:25:38,24.006,N,77.743,W
8/5/2011,19:27:38,24.017,N,77.746,W
8/5/2011,19:29:38,24.027,N,77.75,W
8/5/2011,19:31:38,24.038,N,77.753,W
8/5/2011,19:33:39,24.049,N,77.757,W
8/5/2011,19:35:39,24.059,N,77.76,W
8/5/2011,19:37:39,24.07,N,77.763,W
8/5/2011,19:39:39,24.08,N,77.767,W
8/5/2011,19:41:39,24.091,N,77.77,W
8/5/2011,19:43:39,24.101,N,77.773,W
8/5/2011,19:45:39,24.112,N,77.777,W
8/5/2011,19:47:38,24.122,N,77.78,W
8/5/2011,19:49:38,24.133,N,77.784,W
8/5/2011,19:51:38,24.143,N,77.787,W
8/5/2011,19:53:38,24.153,N,77.79,W
8/5/2011,19:55:38,24.164,N,77.794,W
8/5/2011,19:57:38,24.174,N,77.797,W
8/5/2011,19:59:38,24.185,N,77.8,W
8/5/2011,20:01:38,24.195,N,77.803,W
8/5/2011,20:03:39,24.206,N,77.807,W
8/5/2011,20:05:39,24.216,N,77.81,W
8/5/2011,20:07:39,24.226,N,77.813,W
8/5/2011,20:09:39,24.237,N,77.816,W
8/5/2011,20:11:39,24.247,N,77.82,W
8/5/2011,20:13:39,24.257,N,77.823,W
8/5/2011,20:15:39,24.268,N,77.826,W
8/5/2011,20:17:38,24.278,N,77.829,W
8/5/2011,20:19:38,24.288,N,77.833,W
8/5/2011,20:21:38,24.299,N,77.836,W
8/5/2011,20:23:38,24.309,N,77.839,W
8/5/2011,20:25:38,24.319,N,77.842,W
8/5/2011,20:27:38,24.33,N,77.845,W
8/5/2011,20:29:38,24.34,N,77.849,W
8/5/2011,20:31:38,24.35,N,77.852,W
8/5/2011,20:33:39,24.36,N,77.855,W
8/5/2011,20:35:39,24.37,N,77.858,W
8/5/2011,20:37:39,24.381,N,77.861,W
8/5/2011,20:39:39,24.391,N,77.864,W
8/5/2011,20:41:39,24.401,N,77.867,W
8/5/2011,20:43:39,24.411,N,77.87,W
8/5/2011,20:45:39,24.421,N,77.874,W
8/5/2011,20:47:38,24.432,N,77.877,W
8/5/2011,20:49:38,24.442,N,77.88,W
8/5/2011,20:51:38,24.452,N,77.883,W
8/5/2011,20:53:38,24.462,N,77.886,W
8/5/2011,20:55:38,24.472,N,77.889,W
8/5/2011,20:57:38,24.482,N,77.892,W
8/5/2011,20:59:38,24.492,N,77.895,W
8/5/2011,21:01:38,24.502,N,77.898,W
8/5/2011,21:03:39,24.512,N,77.901,W
8/5/2011,21:05:39,24.522,N,77.904,W
8/5/2011,21:07:39,24.532,N,77.907,W
8/5/2011,21:09:39,24.542,N,77.91,W
8/5/2011,21:11:39,24.552,N,77.913,W
8/5/2011,21:13:39,24.562,N,77.916,W
8/5/2011,21:15:39,24.572,N,77.919,W
8/5/2011,21:17:38,24.582,N,77.922,W
8/5/2011,21:19:38,24.592,N,77.925,W
8/5/2011,21:21:38,24.602,N,77.928,W
8/5/2011,21:23:38,24.612,N,77.931,W
8/5/2011,21:25:38,24.622,N,77.934,W
8/5/2011,21:27:38,24.632,N,77.937,W
8/5/2011,21:29:38,24.642,N,77.939,W
8/5/2011,21:31:38,24.651,N,77.942,W
8/5/2011,21:33:39,24.661,N,77.945,W
8/5/2011,21:35:39,24.671,N,77.948,W
8/5/2011,21:37:39,24.681,N,77.951,W
8/5/2011,21:39:39,24.691,N,77.954,W
8/5/2011,21:41:39,24.701,N,77.957,W
8/5/2011,21:43:39,24.71,N,77.96,W
8/5/2011,21:45:39,24.72,N,77.962,W
8/5/2011,21:47:38,24.73,N,77.965,W
8/5/2011,21:49:38,24.74,N,77.968,W
8/5/2011,21:51:38,24.749,N,77.971,W
8/5/2011,21:53:38,24.759,N,77.974,W
8/5/2011,21:55:38,24.769,N,77.976,W
8/5/2011,21:57:38,24.778,N,77.979,W
8/5/2011,21:59:38,24.788,N,77.982,W
8/5/2011,22:01:38,24.798,N,77.985,W
8/5/2011,22:03:39,24.807,N,77.987,W
8/5/2011,22:05:39,24.817,N,77.99,W
8/5/2011,22:07:39,24.826,N,77.993,W
8/5/2011,22:09:39,24.836,N,77.996,W
8/5/2011,22:11:39,24.846,N,77.998,W
8/5/2011,22:13:39,24.855,N,78.001,W
8/5/2011,22:15:39,24.865,N,78.004,W
8/5/2011,22:17:38,24.874,N,78.007,W
8/5/2011,22:19:38,24.884,N,78.009,W
8/5/2011,22:21:38,24.893,N,78.012,W
8/5/2011,22:23:38,24.903,N,78.015,W
8/5/2011,22:25:38,24.912,N,78.017,W
8/5/2011,22:27:38,24.921,N,78.02,W
8/5/2011,22:29:38,24.931,N,78.022,W
8/5/2011,22:31:38,24.94,N,78.025,W
8/5/2011,22:33:39,24.95,N,78.028,W
8/5/2011,22:35:39,24.959,N,78.03,W
8/5/2011,22:37:39,24.968,N,78.033,W
8/5/2011,22:39:39,24.978,N,78.035,W
8/5/2011,22:41:39,24.987,N,78.038,W
8/5/2011,22:43:39,24.996,N,78.041,W
8/5/2011,22:45:39,25.006,N,78.043,W
8/5/2011,22:47:38,25.015,N,78.046,W
8/5/2011,22:49:38,25.024,N,78.048,W
8/5/2011,22:51:38,25.033,N,78.051,W
8/5/2011,22:53:38,25.043,N,78.053,W
8/5/2011,22:55:38,25.052,N,78.056,W
8/5/2011,22:57:38,25.061,N,78.058,W
8/5/2011,22:59:38,25.07,N,78.061,W
8/5/2011,23:01:38,25.079,N,78.063,W
8/5/2011,23:03:39,25.088,N,78.066,W
8/5/2011,23:05:39,25.098,N,78.068,W
8/5/2011,23:07:39,25.107,N,78.071,W
8/5/2011,23:09:39,25.116,N,78.073,W
8/5/2011,23:11:39,25.125,N,78.076,W
8/5/2011,23:13:39,25.134,N,78.078,W
8/5/2011,23:15:39,25.143,N,78.081,W
8/5/2011,23:17:38,25.152,N,78.083,W
8/5/2011,23:19:38,25.161,N,78.085,W
8/5/2011,23:21:38,25.17,N,78.088,W
8/5/2011,23:23:38,25.179,N,78.09,W
8/5/2011,23:25:38,25.188,N,78.092,W
8/5/2011,23:27:38,25.197,N,78.095,W
8/5/2011,23:29:38,25.206,N,78.097,W
8/5/2011,23:31:38,25.214,N,78.1,W
8/5/2011,23:33:39,25.223,N,78.102,W
8/5/2011,23:35:39,25.232,N,78.104,W
8/5/2011,23:37:39,25.241,N,78.107,W
8/5/2011,23:39:39,25.25,N,78.109,W
8/5/2011,23:41:39,25.259,N,78.111,W
8/5/2011,23:43:39,25.267,N,78.113,W
8/5/2011,23:45:39,25.276,N,78.116,W
8/5/2011,23:47:38,25.285,N,78.118,W
8/5/2011,23:49:38,25.293,N,78.12,W
8/5/2011,23:51:38,25.302,N,78.123,W
8/5/2011,23:53:38,25.311,N,78.125,W
8/5/2011,23:55:38,25.319,N,78.127,W
8/5/2011,23:57:38,25.328,N,78.129,W
8/5/2011,23:59:38,25.337,N,78.131,W
8/6/2011,0:01:38,25.345,N,78.134,W
8/6/2011,0:03:39,25.354,N,78.136,W
8/6/2011,0:05:39,25.362,N,78.138,W
8/6/2011,0:07:39,25.371,N,78.14,W
8/6/2011,0:09:39,25.379,N,78.142,W
8/6/2011,0:11:39,25.388,N,78.145,W
8/6/2011,0:13:39,25.396,N,78.147,W
8/6/2011,0:15:39,25.405,N,78.149,W
8/6/2011,0:17:38,25.413,N,78.151,W
8/6/2011,0:19:38,25.422,N,78.153,W
8/6/2011,0:21:38,25.43,N,78.155,W
8/6/2011,0:23:38,25.438,N,78.157,W
8/6/2011,0:25:38,25.447,N,78.159,W
8/6/2011,0:27:38,25.455,N,78.161,W
8/6/2011,0:29:38,25.463,N,78.164,W
8/6/2011,0:31:38,25.472,N,78.166,W
8/6/2011,0:33:39,25.48,N,78.168,W
8/6/2011,0:35:39,25.488,N,78.17,W
8/6/2011,0:37:39,25.496,N,78.172,W
8/6/2011,0:39:39,25.505,N,78.174,W
8/6/2011,0:41:39,25.513,N,78.176,W
8/6/2011,0:43:39,25.521,N,78.178,W
8/6/2011,0:45:39,25.529,N,78.18,W
8/6/2011,0:47:38,25.537,N,78.182,W
8/6/2011,0:49:38,25.545,N,78.184,W
8/6/2011,0:51:38,25.553,N,78.186,W
8/6/2011,0:53:38,25.561,N,78.188,W
8/6/2011,0:55:38,25.57,N,78.19,W
8/6/2011,0:57:38,25.578,N,78.191,W
8/6/2011,0:59:38,25.586,N,78.193,W
8/6/2011,1:01:38,25.593,N,78.195,W
8/6/2011,1:03:39,25.601,N,78.197,W
8/6/2011,1:05:39,25.609,N,78.199,W
8/6/2011,1:07:39,25.617,N,78.201,W
8/6/2011,1:09:39,25.625,N,78.203,W
8/6/2011,1:11:39,25.633,N,78.205,W
8/6/2011,1:13:39,25.641,N,78.207,W
8/6/2011,1:15:39,25.649,N,78.208,W
8/6/2011,1:17:38,25.656,N,78.21,W
8/6/2011,1:19:38,25.664,N,78.212,W
8/6/2011,1:21:38,25.672,N,78.214,W
8/6/2011,1:23:38,25.68,N,78.216,W
8/6/2011,1:25:38,25.687,N,78.218,W
8/6/2011,1:27:38,25.695,N,78.219,W
8/6/2011,1:29:38,25.703,N,78.221,W
8/6/2011,1:31:38,25.71,N,78.223,W
8/6/2011,1:33:39,25.718,N,78.225,W
8/6/2011,1:35:39,25.725,N,78.226,W
8/6/2011,1:37:39,25.733,N,78.228,W
8/6/2011,1:39:39,25.741,N,78.23,W
8/6/2011,1:41:39,25.748,N,78.232,W
8/6/2011,1:43:39,25.756,N,78.233,W
8/6/2011,1:45:39,25.763,N,78.235,W
8/6/2011,1:47:38,25.77,N,78.237,W
8/6/2011,1:49:38,25.778,N,78.238,W
8/6/2011,1:51:38,25.785,N,78.24,W
8/6/2011,1:53:38,25.793,N,78.242,W
8/6/2011,1:55:38,25.8,N,78.243,W
8/6/2011,1:57:38,25.807,N,78.245,W
8/6/2011,1:59:38,25.815,N,78.247,W
8/6/2011,2:01:38,25.822,N,78.248,W
8/6/2011,2:03:39,25.829,N,78.25,W
8/6/2011,2:05:39,25.836,N,78.252,W
8/6/2011,2:07:39,25.843,N,78.253,W
8/6/2011,2:09:39,25.851,N,78.255,W
8/6/2011,2:11:39,25.858,N,78.256,W
8/6/2011,2:13:39,25.865,N,78.258,W
8/6/2011,2:15:39,25.872,N,78.259,W
8/6/2011,2:17:38,25.879,N,78.261,W
8/6/2011,2:19:38,25.886,N,78.262,W
8/6/2011,2:21:38,25.893,N,78.264,W
8/6/2011,2:23:38,25.9,N,78.265,W
8/6/2011,2:25:38,25.907,N,78.267,W
8/6/2011,2:27:38,25.914,N,78.268,W
8/6/2011,2:29:38,25.921,N,78.27,W
8/6/2011,2:31:38,25.928,N,78.271,W
8/6/2011,2:33:39,25.935,N,78.273,W
8/6/2011,2:35:39,25.942,N,78.274,W
8/6/2011,2:37:39,25.948,N,78.276,W
8/6/2011,2:39:39,25.955,N,78.277,W
8/6/2011,2:41:39,25.962,N,78.279,W
8/6/2011,2:43:39,25.969,N,78.28,W
8/6/2011,2:45:39,25.975,N,78.281,W
8/6/2011,2:47:38,25.982,N,78.283,W
8/6/2011,2:49:38,25.989,N,78.284,W
8/6/2011,2:51:38,25.996,N,78.286,W
8/6/2011,2:53:38,26.002,N,78.287,W
8/6/2011,2:55:38,26.009,N,78.288,W
8/6/2011,2:57:38,26.015,N,78.29,W
8/6/2011,2:59:38,26.022,N,78.291,W
8/6/2011,3:01:38,26.028,N,78.292,W
8/6/2011,3:03:39,26.035,N,78.294,W
8/6/2011,3:05:39,26.041,N,78.295,W
8/6/2011,3:07:39,26.048,N,78.296,W
8/6/2011,3:09:39,26.054,N,78.297,W
8/6/2011,3:11:39,26.061,N,78.299,W
8/6/2011,3:13:39,26.067,N,78.3,W
8/6/2011,3:15:39,26.073,N,78.301,W
8/6/2011,3:17:38,26.08,N,78.303,W
8/6/2011,3:19:38,26.086,N,78.304,W
8/6/2011,3:21:38,26.092,N,78.305,W
8/6/2011,3:23:38,26.099,N,78.306,W
8/6/2011,3:25:38,26.105,N,78.307,W
8/6/2011,3:27:38,26.111,N,78.309,W
8/6/2011,3:29:38,26.117,N,78.31,W
8/6/2011,3:31:38,26.123,N,78.311,W
8/6/2011,3:33:39,26.13,N,78.312,W
8/6/2011,3:35:39,26.136,N,78.313,W
8/6/2011,3:37:39,26.142,N,78.314,W
8/6/2011,3:39:39,26.148,N,78.316,W
8/6/2011,3:41:39,26.154,N,78.317,W
8/6/2011,3:43:39,26.16,N,78.318,W
8/6/2011,3:45:39,26.166,N,78.319,W
8/6/2011,3:47:38,26.172,N,78.32,W
8/6/2011,3:49:38,26.178,N,78.321,W
8/6/2011,3:51:38,26.184,N,78.322,W
8/6/2011,3:53:38,26.19,N,78.323,W
8/6/2011,3:55:38,26.196,N,78.324,W
8/6/2011,3:57:38,26.201,N,78.325,W
8/6/2011,3:59:38,26.207,N,78.326,W
8/6/2011,4:01:38,26.213,N,78.327,W
8/6/2011,4:03:39,26.219,N,78.329,W
8/6/2011,4:05:39,26.225,N,78.33,W
8/6/2011,4:07:39,26.23,N,78.331,W
8/6/2011,4:09:39,26.236,N,78.332,W
8/6/2011,4:11:39,26.242,N,78.333,W
8/6/2011,4:13:39,26.247,N,78.334,W
8/6/2011,4:15:39,26.253,N,78.334,W
8/6/2011,4:17:38,26.259,N,78.335,W
8/6/2011,4:19:38,26.264,N,78.336,W
8/6/2011,4:21:38,26.27,N,78.337,W
8/6/2011,4:23:38,26.276,N,78.338,W
8/6/2011,4:25:38,26.281,N,78.339,W
8/6/2011,4:27:38,26.287,N,78.34,W
8/6/2011,4:29:38,26.292,N,78.341,W
8/6/2011,4:31:38,26.298,N,78.342,W
8/6/2011,4:33:39,26.303,N,78.343,W
8/6/2011,4:35:39,26.308,N,78.344,W
8/6/2011,4:37:39,26.314,N,78.345,W
8/6/2011,4:39:39,26.319,N,78.345,W
8/6/2011,4:41:39,26.325,N,78.346,W
8/6/2011,4:43:39,26.33,N,78.347,W
8/6/2011,4:45:39,26.335,N,78.348,W
8/6/2011,4:47:38,26.341,N,78.349,W
8/6/2011,4:49:38,26.346,N,78.35,W
8/6/2011,4:51:38,26.351,N,78.35,W
8/6/2011,4:53:38,26.356,N,78.351,W
8/6/2011,4:55:38,26.361,N,78.352,W
8/6/2011,4:57:38,26.367,N,78.353,W
8/6/2011,4:59:38,26.372,N,78.354,W
8/6/2011,5:01:38,26.377,N,78.354,W
8/6/2011,5:03:39,26.382,N,78.355,W
8/6/2011,5:05:39,26.387,N,78.356,W
8/6/2011,5:07:39,26.392,N,78.357,W
8/6/2011,5:09:39,26.397,N,78.357,W
8/6/2011,5:11:39,26.402,N,78.358,W
8/6/2011,5:13:39,26.407,N,78.359,W
8/6/2011,5:15:39,26.412,N,78.36,W
8/6/2011,5:17:38,26.417,N,78.36,W
8/6/2011,5:19:38,26.422,N,78.361,W
8/6/2011,5:21:38,26.427,N,78.362,W
8/6/2011,5:23:38,26.432,N,78.362,W
8/6/2011,5:25:38,26.437,N,78.363,W
8/6/2011,5:27:38,26.442,N,78.364,W
8/6/2011,5:29:38,26.447,N,78.364,W
8/6/2011,5:31:38,26.452,N,78.365,W
8/6/2011,5:33:39,26.456,N,78.366,W
8/6/2011,5:35:39,26.461,N,78.366,W
8/6/2011,5:37:39,26.466,N,78.367,W
8/6/2011,5:39:39,26.471,N,78.367,W
8/6/2011,5:41:39,26.475,N,78.368,W
8/6/2011,5:43:39,26.48,N,78.369,W
8/6/2011,5:45:39,26.485,N,78.369,W
8/6/2011,5:47:38,26.489,N,78.37,W
8/6/2011,5:49:38,26.494,N,78.37,W
8/6/2011,5:51:38,26.499,N,78.371,W
8/6/2011,5:53:38,26.503,N,78.371,W
8/6/2011,5:55:38,26.508,N,78.372,W
8/6/2011,5:57:38,26.512,N,78.372,W
8/6/2011,5:59:38,26.517,N,78.373,W
8/6/2011,6:01:38,26.521,N,78.373,W
8/6/2011,6:03:39,26.526,N,78.374,W
8/6/2011,6:05:39,26.53,N,78.374,W
8/6/2011,6:07:39,26.535,N,78.375,W
8/6/2011,6:09:39,26.539,N,78.375,W
8/6/2011,6:11:39,26.544,N,78.376,W
8/6/2011,6:13:39,26.548,N,78.376,W
8/6/2011,6:15:39,26.552,N,78.377,W
8/6/2011,6:17:38,26.557,N,78.377,W
8/6/2011,6:19:38,26.561,N,78.378,W
8/6/2011,6:21:38,26.565,N,78.378,W
8/6/2011,6:23:38,26.57,N,78.379,W
8/6/2011,6:25:38,26.574,N,78.379,W
8/6/2011,6:27:38,26.578,N,78.379,W
8/6/2011,6:29:38,26.582,N,78.38,W
8/6/2011,6:31:38,26.586,N,78.38,W
8/6/2011,6:33:39,26.591,N,78.381,W
8/6/2011,6:35:39,26.595,N,78.381,W
8/6/2011,6:37:39,26.599,N,78.381,W
8/6/2011,6:39:39,26.603,N,78.382,W
8/6/2011,6:41:39,26.607,N,78.382,W
8/6/2011,6:43:39,26.611,N,78.382,W
8/6/2011,6:45:39,26.615,N,78.383,W
8/6/2011,6:47:38,26.619,N,78.383,W
8/6/2011,6:49:38,26.623,N,78.383,W
8/6/2011,6:51:38,26.627,N,78.384,W
8/6/2011,6:53:38,26.631,N,78.384,W
8/6/2011,6:55:38,26.635,N,78.384,W
8/6/2011,6:57:38,26.639,N,78.385,W
8/6/2011,6:59:38,26.643,N,78.385,W
8/6/2011,7:01:38,26.647,N,78.385,W
8/6/2011,7:03:39,26.651,N,78.385,W
8/6/2011,7:05:39,26.655,N,78.386,W
8/6/2011,7:07:39,26.659,N,78.386,W
8/6/2011,7:09:39,26.663,N,78.386,W
8/6/2011,7:11:39,26.667,N,78.386,W
8/6/2011,7:13:39,26.67,N,78.387,W
8/6/2011,7:15:39,26.674,N,78.387,W
8/6/2011,7:17:38,26.678,N,78.387,W
8/6/2011,7:19:38,26.682,N,78.387,W
8/6/2011,7:21:38,26.685,N,78.387,W
8/6/2011,7:23:38,26.689,N,78.388,W
8/6/2011,7:25:38,26.693,N,78.388,W
8/6/2011,7:27:38,26.696,N,78.388,W
8/6/2011,7:29:38,26.7,N,78.388,W
8/6/2011,7:31:38,26.704,N,78.388,W
8/6/2011,7:33:39,26.707,N,78.389,W
8/6/2011,7:35:39,26.711,N,78.389,W
8/6/2011,7:37:39,26.714,N,78.389,W
8/6/2011,7:39:39,26.718,N,78.389,W
8/6/2011,7:41:39,26.722,N,78.389,W
8/6/2011,7:43:39,26.725,N,78.389,W
8/6/2011,7:45:39,26.729,N,78.389,W
8/6/2011,7:47:38,26.732,N,78.389,W
8/6/2011,7:49:38,26.735,N,78.39,W
8/6/2011,7:51:38,26.739,N,78.39,W
8/6/2011,7:53:38,26.742,N,78.39,W
8/6/2011,7:55:38,26.746,N,78.39,W
8/6/2011,7:57:38,26.749,N,78.39,W
8/6/2011,7:59:38,26.753,N,78.39,W
8/6/2011,8:01:38,26.756,N,78.39,W
8/6/2011,8:03:39,26.759,N,78.39,W
8/6/2011,8:05:38,26.763,N,78.39,W
8/6/2011,8:07:39,26.766,N,78.39,W
8/6/2011,8:09:38,26.769,N,78.39,W
8/6/2011,8:11:39,26.772,N,78.39,W
8/6/2011,8:13:38,26.776,N,78.39,W
8/6/2011,8:15:39,26.779,N,78.39,W
8/6/2011,8:17:39,26.782,N,78.39,W
8/6/2011,8:19:38,26.785,N,78.39,W
8/6/2011,8:21:39,26.788,N,78.39,W
8/6/2011,8:23:38,26.792,N,78.39,W
8/6/2011,8:25:39,26.795,N,78.39,W
8/6/2011,8:27:38,26.798,N,78.39,W
8/6/2011,8:29:39,26.801,N,78.39,W
8/6/2011,8:31:38,26.804,N,78.39,W
8/6/2011,8:33:39,26.807,N,78.39,W
8/6/2011,8:35:38,26.81,N,78.39,W
8/6/2011,8:37:39,26.813,N,78.39,W
8/6/2011,8:39:38,26.816,N,78.39,W
8/6/2011,8:41:39,26.819,N,78.39,W
8/6/2011,8:43:38,26.822,N,78.389,W
8/6/2011,8:45:39,26.825,N,78.389,W
8/6/2011,8:47:39,26.828,N,78.389,W
8/6/2011,8:49:38,26.831,N,78.389,W
8/6/2011,8:51:39,26.834,N,78.389,W
8/6/2011,8:53:38,26.837,N,78.389,W
8/6/2011,8:55:39,26.84,N,78.389,W
8/6/2011,8:57:38,26.843,N,78.389,W
8/6/2011,8:59:39,26.846,N,78.388,W
8/6/2011,9:01:38,26.849,N,78.388,W
8/6/2011,9:03:39,26.851,N,78.388,W
8/6/2011,9:05:38,26.854,N,78.388,W
8/6/2011,9:07:39,26.857,N,78.388,W
