Track,for,Ophelia,2011,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/26/2011,8:02:09,18.674,N,60.468,W
9/26/2011,8:04:09,18.673,N,60.467,W
9/26/2011,8:06:09,18.672,N,60.467,W
9/26/2011,8:08:09,18.671,N,60.466,W
9/26/2011,8:10:09,18.67,N,60.465,W
9/26/2011,8:12:09,18.669,N,60.465,W
9/26/2011,8:14:10,18.668,N,60.464,W
9/26/2011,8:16:10,18.667,N,60.463,W
9/26/2011,8:18:10,18.666,N,60.463,W
9/26/2011,8:20:10,18.665,N,60.462,W
9/26/2011,8:22:10,18.664,N,60.461,W
9/26/2011,8:24:10,18.663,N,60.461,W
9/26/2011,8:26:10,18.662,N,60.46,W
9/26/2011,8:28:09,18.661,N,60.459,W
9/26/2011,8:30:09,18.659,N,60.459,W
9/26/2011,8:32:09,18.658,N,60.458,W
9/26/2011,8:34:09,18.657,N,60.457,W
9/26/2011,8:36:09,18.656,N,60.457,W
9/26/2011,8:38:09,18.655,N,60.456,W
9/26/2011,8:40:09,18.654,N,60.455,W
9/26/2011,8:42:09,18.653,N,60.455,W
9/26/2011,8:44:10,18.652,N,60.454,W
9/26/2011,8:46:10,18.65,N,60.453,W
9/26/2011,8:48:10,18.649,N,60.453,W
9/26/2011,8:50:10,18.648,N,60.452,W
9/26/2011,8:52:10,18.647,N,60.451,W
9/26/2011,8:54:10,18.646,N,60.451,W
9/26/2011,8:56:10,18.645,N,60.45,W
9/26/2011,8:58:09,18.643,N,60.449,W
9/26/2011,9:00:09,18.642,N,60.449,W
9/26/2011,9:02:09,18.641,N,60.448,W
9/26/2011,9:04:09,18.64,N,60.447,W
9/26/2011,9:06:09,18.639,N,60.447,W
9/26/2011,9:08:09,18.637,N,60.446,W
9/26/2011,9:10:09,18.636,N,60.445,W
9/26/2011,9:12:09,18.635,N,60.445,W
9/26/2011,9:14:10,18.634,N,60.444,W
9/26/2011,9:16:10,18.632,N,60.443,W
9/26/2011,9:18:10,18.631,N,60.442,W
9/26/2011,9:20:10,18.63,N,60.442,W
9/26/2011,9:22:10,18.629,N,60.441,W
9/26/2011,9:24:10,18.627,N,60.44,W
9/26/2011,9:26:10,18.626,N,60.44,W
9/26/2011,9:28:09,18.625,N,60.439,W
9/26/2011,9:30:09,18.624,N,60.438,W
9/26/2011,9:32:09,18.622,N,60.438,W
9/26/2011,9:34:09,18.621,N,60.437,W
9/26/2011,9:36:09,18.62,N,60.436,W
9/26/2011,9:38:09,18.619,N,60.436,W
9/26/2011,9:40:09,18.617,N,60.435,W
9/26/2011,9:42:09,18.616,N,60.434,W
9/26/2011,9:44:10,18.615,N,60.434,W
9/26/2011,9:46:10,18.614,N,60.433,W
9/26/2011,9:48:10,18.612,N,60.432,W
9/26/2011,9:50:10,18.611,N,60.431,W
9/26/2011,9:52:10,18.61,N,60.431,W
9/26/2011,9:54:10,18.608,N,60.43,W
9/26/2011,9:56:10,18.607,N,60.429,W
9/26/2011,9:58:09,18.606,N,60.429,W
9/26/2011,10:00:09,18.604,N,60.428,W
9/26/2011,10:02:09,18.603,N,60.427,W
9/26/2011,10:04:09,18.602,N,60.427,W
9/26/2011,10:06:09,18.6,N,60.426,W
9/26/2011,10:08:09,18.599,N,60.425,W
9/26/2011,10:10:09,18.598,N,60.424,W
9/26/2011,10:12:09,18.596,N,60.424,W
9/26/2011,10:14:10,18.595,N,60.423,W
9/26/2011,10:16:10,18.594,N,60.422,W
9/26/2011,10:18:10,18.592,N,60.422,W
9/26/2011,10:20:10,18.591,N,60.421,W
9/26/2011,10:22:10,18.59,N,60.42,W
9/26/2011,10:24:10,18.588,N,60.42,W
9/26/2011,10:26:10,18.587,N,60.419,W
9/26/2011,10:28:09,18.586,N,60.418,W
9/26/2011,10:30:09,18.584,N,60.417,W
9/26/2011,10:32:09,18.583,N,60.417,W
9/26/2011,10:34:09,18.582,N,60.416,W
9/26/2011,10:36:09,18.58,N,60.415,W
9/26/2011,10:38:09,18.579,N,60.415,W
9/26/2011,10:40:09,18.578,N,60.414,W
9/26/2011,10:42:09,18.576,N,60.413,W
9/26/2011,10:44:10,18.575,N,60.413,W
9/26/2011,10:46:10,18.573,N,60.412,W
9/26/2011,10:48:10,18.572,N,60.411,W
9/26/2011,10:50:10,18.571,N,60.41,W
9/26/2011,10:52:10,18.569,N,60.41,W
9/26/2011,10:54:10,18.568,N,60.409,W
9/26/2011,10:56:10,18.567,N,60.408,W
9/26/2011,10:58:09,18.565,N,60.408,W
9/26/2011,11:00:09,18.564,N,60.407,W
9/26/2011,11:02:09,18.562,N,60.406,W
9/26/2011,11:04:09,18.561,N,60.406,W
9/26/2011,11:06:09,18.56,N,60.405,W
9/26/2011,11:08:09,18.558,N,60.404,W
9/26/2011,11:10:09,18.557,N,60.403,W
9/26/2011,11:12:09,18.555,N,60.403,W
9/26/2011,11:14:10,18.554,N,60.402,W
9/26/2011,11:16:10,18.553,N,60.401,W
9/26/2011,11:18:10,18.551,N,60.401,W
9/26/2011,11:20:00,18.55,N,60.4,W
9/26/2011,11:22:00,18.55,N,60.4,W
9/26/2011,11:24:00,18.55,N,60.399,W
9/26/2011,11:26:00,18.55,N,60.399,W
9/26/2011,11:28:00,18.55,N,60.399,W
9/26/2011,11:30:00,18.55,N,60.398,W
9/26/2011,11:31:59,18.55,N,60.398,W
9/26/2011,11:33:59,18.55,N,60.398,W
9/26/2011,11:35:59,18.55,N,60.397,W
9/26/2011,11:37:59,18.55,N,60.397,W
9/26/2011,11:39:59,18.551,N,60.397,W
9/26/2011,11:41:59,18.551,N,60.396,W
9/26/2011,11:43:59,18.551,N,60.396,W
9/26/2011,11:46:00,18.551,N,60.396,W
9/26/2011,11:48:00,18.551,N,60.395,W
9/26/2011,11:50:00,18.551,N,60.395,W
9/26/2011,11:52:00,18.551,N,60.395,W
9/26/2011,11:54:00,18.551,N,60.394,W
9/26/2011,11:56:00,18.551,N,60.394,W
9/26/2011,11:58:00,18.551,N,60.394,W
9/26/2011,12:00:00,18.551,N,60.393,W
9/26/2011,12:01:59,18.551,N,60.393,W
9/26/2011,12:03:59,18.551,N,60.393,W
9/26/2011,12:05:59,18.551,N,60.392,W
9/26/2011,12:07:59,18.551,N,60.392,W
9/26/2011,12:09:59,18.551,N,60.392,W
9/26/2011,12:11:59,18.551,N,60.392,W
9/26/2011,12:13:59,18.551,N,60.391,W
9/26/2011,12:16:00,18.551,N,60.391,W
9/26/2011,12:18:00,18.551,N,60.391,W
9/26/2011,12:20:00,18.551,N,60.39,W
9/26/2011,12:22:00,18.551,N,60.39,W
9/26/2011,12:24:00,18.551,N,60.39,W
9/26/2011,12:26:00,18.551,N,60.389,W
9/26/2011,12:28:00,18.551,N,60.389,W
9/26/2011,12:30:00,18.551,N,60.389,W
9/26/2011,12:31:59,18.551,N,60.388,W
9/26/2011,12:33:59,18.551,N,60.388,W
9/26/2011,12:35:59,18.551,N,60.388,W
9/26/2011,12:37:59,18.551,N,60.387,W
9/26/2011,12:39:59,18.551,N,60.387,W
9/26/2011,12:41:59,18.551,N,60.387,W
9/26/2011,12:43:59,18.551,N,60.386,W
9/26/2011,12:46:00,18.551,N,60.386,W
9/26/2011,12:48:00,18.551,N,60.386,W
9/26/2011,12:50:00,18.551,N,60.385,W
9/26/2011,12:52:00,18.551,N,60.385,W
9/26/2011,12:54:00,18.551,N,60.385,W
9/26/2011,12:56:00,18.551,N,60.384,W
9/26/2011,12:58:00,18.551,N,60.384,W
9/26/2011,13:00:00,18.551,N,60.384,W
9/26/2011,13:01:59,18.551,N,60.383,W
9/26/2011,13:03:59,18.551,N,60.383,W
9/26/2011,13:05:59,18.551,N,60.383,W
9/26/2011,13:07:59,18.551,N,60.382,W
9/26/2011,13:09:59,18.551,N,60.382,W
9/26/2011,13:11:59,18.551,N,60.382,W
9/26/2011,13:13:59,18.551,N,60.382,W
9/26/2011,13:16:00,18.551,N,60.381,W
9/26/2011,13:18:00,18.55,N,60.381,W
9/26/2011,13:20:00,18.55,N,60.381,W
9/26/2011,13:22:00,18.55,N,60.38,W
9/26/2011,13:24:00,18.55,N,60.38,W
9/26/2011,13:26:00,18.55,N,60.38,W
9/26/2011,13:28:00,18.55,N,60.379,W
9/26/2011,13:30:00,18.55,N,60.379,W
9/26/2011,13:31:59,18.55,N,60.379,W
9/26/2011,13:33:59,18.55,N,60.378,W
9/26/2011,13:35:59,18.55,N,60.378,W
9/26/2011,13:37:59,18.55,N,60.378,W
9/26/2011,13:39:59,18.55,N,60.377,W
9/26/2011,13:41:59,18.55,N,60.377,W
9/26/2011,13:43:59,18.55,N,60.377,W
9/26/2011,13:46:00,18.55,N,60.376,W
9/26/2011,13:48:00,18.55,N,60.376,W
9/26/2011,13:50:00,18.549,N,60.376,W
9/26/2011,13:52:00,18.549,N,60.375,W
9/26/2011,13:54:00,18.549,N,60.375,W
9/26/2011,13:56:00,18.549,N,60.375,W
9/26/2011,13:58:00,18.549,N,60.374,W
9/26/2011,14:00:00,18.549,N,60.374,W
9/26/2011,14:01:59,18.549,N,60.374,W
9/26/2011,14:03:59,18.549,N,60.373,W
9/26/2011,14:05:59,18.549,N,60.373,W
9/26/2011,14:07:59,18.549,N,60.373,W
9/26/2011,14:09:59,18.549,N,60.373,W
9/26/2011,14:11:59,18.548,N,60.372,W
9/26/2011,14:13:59,18.548,N,60.372,W
9/26/2011,14:16:00,18.548,N,60.372,W
9/26/2011,14:18:00,18.548,N,60.371,W
9/26/2011,14:20:00,18.548,N,60.371,W
9/26/2011,14:22:00,18.548,N,60.371,W
9/26/2011,14:24:00,18.548,N,60.37,W
9/26/2011,14:26:00,18.548,N,60.37,W
9/26/2011,14:28:00,18.548,N,60.37,W
9/26/2011,14:30:00,18.547,N,60.369,W
9/26/2011,14:31:59,18.547,N,60.369,W
9/26/2011,14:33:59,18.547,N,60.369,W
9/26/2011,14:35:59,18.547,N,60.368,W
9/26/2011,14:37:59,18.547,N,60.368,W
9/26/2011,14:39:59,18.547,N,60.368,W
9/26/2011,14:41:59,18.547,N,60.367,W
9/26/2011,14:43:59,18.547,N,60.367,W
9/26/2011,14:46:00,18.546,N,60.367,W
9/26/2011,14:48:00,18.546,N,60.366,W
9/26/2011,14:50:00,18.546,N,60.366,W
9/26/2011,14:52:00,18.546,N,60.366,W
9/26/2011,14:54:00,18.546,N,60.366,W
9/26/2011,14:56:00,18.546,N,60.365,W
9/26/2011,14:58:00,18.546,N,60.365,W
9/26/2011,15:00:00,18.545,N,60.365,W
9/26/2011,15:01:59,18.545,N,60.364,W
9/26/2011,15:03:59,18.545,N,60.364,W
9/26/2011,15:05:59,18.545,N,60.364,W
9/26/2011,15:07:59,18.545,N,60.363,W
9/26/2011,15:09:59,18.545,N,60.363,W
9/26/2011,15:11:59,18.544,N,60.363,W
9/26/2011,15:13:59,18.544,N,60.362,W
9/26/2011,15:16:00,18.544,N,60.362,W
9/26/2011,15:18:00,18.544,N,60.362,W
9/26/2011,15:20:00,18.544,N,60.361,W
9/26/2011,15:22:00,18.544,N,60.361,W
9/26/2011,15:24:00,18.543,N,60.361,W
9/26/2011,15:26:00,18.543,N,60.36,W
9/26/2011,15:28:00,18.543,N,60.36,W
9/26/2011,15:30:00,18.543,N,60.36,W
9/26/2011,15:31:59,18.543,N,60.36,W
9/26/2011,15:33:59,18.543,N,60.359,W
9/26/2011,15:35:59,18.542,N,60.359,W
9/26/2011,15:37:59,18.542,N,60.359,W
9/26/2011,15:39:59,18.542,N,60.358,W
9/26/2011,15:41:59,18.542,N,60.358,W
9/26/2011,15:43:59,18.542,N,60.358,W
9/26/2011,15:46:00,18.541,N,60.357,W
9/26/2011,15:48:00,18.541,N,60.357,W
9/26/2011,15:50:00,18.541,N,60.357,W
9/26/2011,15:52:00,18.541,N,60.356,W
9/26/2011,15:54:00,18.541,N,60.356,W
9/26/2011,15:56:00,18.54,N,60.356,W
9/26/2011,15:58:00,18.54,N,60.355,W
9/26/2011,16:00:00,18.54,N,60.355,W
9/26/2011,16:01:59,18.54,N,60.355,W
9/26/2011,16:03:59,18.54,N,60.354,W
9/26/2011,16:05:59,18.539,N,60.354,W
9/26/2011,16:07:59,18.539,N,60.354,W
9/26/2011,16:09:59,18.539,N,60.354,W
9/26/2011,16:11:59,18.539,N,60.353,W
9/26/2011,16:13:59,18.539,N,60.353,W
9/26/2011,16:16:00,18.538,N,60.353,W
9/26/2011,16:18:00,18.538,N,60.352,W
9/26/2011,16:20:00,18.538,N,60.352,W
9/26/2011,16:22:00,18.538,N,60.352,W
9/26/2011,16:24:00,18.537,N,60.351,W
9/26/2011,16:26:00,18.537,N,60.351,W
9/26/2011,16:28:00,18.537,N,60.351,W
9/26/2011,16:30:00,18.537,N,60.35,W
9/26/2011,16:31:59,18.537,N,60.35,W
9/26/2011,16:33:59,18.536,N,60.35,W
9/26/2011,16:35:59,18.536,N,60.349,W
9/26/2011,16:37:59,18.536,N,60.349,W
9/26/2011,16:39:59,18.536,N,60.349,W
9/26/2011,16:41:59,18.535,N,60.349,W
9/26/2011,16:43:59,18.535,N,60.348,W
9/26/2011,16:46:00,18.535,N,60.348,W
9/26/2011,16:48:00,18.535,N,60.348,W
9/26/2011,16:50:00,18.534,N,60.347,W
9/26/2011,16:52:00,18.534,N,60.347,W
9/26/2011,16:54:00,18.534,N,60.347,W
9/26/2011,16:56:00,18.534,N,60.346,W
9/26/2011,16:58:00,18.533,N,60.346,W
9/26/2011,17:00:00,18.533,N,60.346,W
9/26/2011,17:01:59,18.533,N,60.345,W
9/26/2011,17:03:59,18.533,N,60.345,W
9/26/2011,17:05:59,18.532,N,60.345,W
9/26/2011,17:07:59,18.532,N,60.345,W
9/26/2011,17:09:59,18.532,N,60.344,W
9/26/2011,17:11:59,18.531,N,60.344,W
9/26/2011,17:13:59,18.531,N,60.344,W
9/26/2011,17:16:00,18.531,N,60.343,W
9/26/2011,17:18:00,18.531,N,60.343,W
9/26/2011,17:20:00,18.53,N,60.343,W
9/26/2011,17:22:00,18.53,N,60.342,W
9/26/2011,17:24:00,18.53,N,60.342,W
9/26/2011,17:26:00,18.53,N,60.342,W
9/26/2011,17:28:00,18.529,N,60.341,W
9/26/2011,17:30:00,18.529,N,60.341,W
9/26/2011,17:31:59,18.529,N,60.341,W
9/26/2011,17:33:59,18.528,N,60.34,W
9/26/2011,17:35:59,18.528,N,60.34,W
9/26/2011,17:37:59,18.528,N,60.34,W
9/26/2011,17:39:59,18.528,N,60.34,W
9/26/2011,17:41:59,18.527,N,60.339,W
9/26/2011,17:43:59,18.527,N,60.339,W
9/26/2011,17:46:00,18.527,N,60.339,W
9/26/2011,17:48:00,18.526,N,60.338,W
9/26/2011,17:50:00,18.526,N,60.338,W
9/26/2011,17:52:00,18.526,N,60.338,W
9/26/2011,17:54:00,18.525,N,60.337,W
9/26/2011,17:56:00,18.525,N,60.337,W
9/26/2011,17:58:00,18.525,N,60.337,W
9/26/2011,18:00:00,18.525,N,60.336,W
9/26/2011,18:01:59,18.524,N,60.336,W
9/26/2011,18:03:59,18.524,N,60.336,W
9/26/2011,18:05:59,18.524,N,60.336,W
9/26/2011,18:07:59,18.523,N,60.335,W
9/26/2011,18:09:59,18.523,N,60.335,W
9/26/2011,18:11:59,18.523,N,60.335,W
9/26/2011,18:13:59,18.522,N,60.334,W
9/26/2011,18:16:00,18.522,N,60.334,W
9/26/2011,18:18:00,18.522,N,60.334,W
9/26/2011,18:20:00,18.521,N,60.333,W
9/26/2011,18:22:00,18.521,N,60.333,W
9/26/2011,18:24:00,18.521,N,60.333,W
9/26/2011,18:26:00,18.52,N,60.332,W
9/26/2011,18:28:00,18.52,N,60.332,W
9/26/2011,18:30:00,18.52,N,60.332,W
9/26/2011,18:31:59,18.519,N,60.331,W
9/26/2011,18:33:59,18.519,N,60.331,W
9/26/2011,18:35:59,18.519,N,60.331,W
9/26/2011,18:37:59,18.518,N,60.331,W
9/26/2011,18:39:59,18.518,N,60.33,W
9/26/2011,18:41:59,18.518,N,60.33,W
9/26/2011,18:43:59,18.517,N,60.33,W
9/26/2011,18:46:00,18.517,N,60.329,W
9/26/2011,18:48:00,18.517,N,60.329,W
9/26/2011,18:50:00,18.516,N,60.329,W
9/26/2011,18:52:00,18.516,N,60.328,W
9/26/2011,18:54:00,18.516,N,60.328,W
9/26/2011,18:56:00,18.515,N,60.328,W
9/26/2011,18:58:00,18.515,N,60.327,W
9/26/2011,19:00:00,18.515,N,60.327,W
9/26/2011,19:01:59,18.514,N,60.327,W
9/26/2011,19:03:59,18.514,N,60.327,W
9/26/2011,19:05:59,18.514,N,60.326,W
9/26/2011,19:07:59,18.513,N,60.326,W
9/26/2011,19:09:59,18.513,N,60.326,W
9/26/2011,19:11:59,18.513,N,60.325,W
9/26/2011,19:13:59,18.512,N,60.325,W
9/26/2011,19:16:00,18.512,N,60.325,W
9/26/2011,19:18:00,18.511,N,60.324,W
9/26/2011,19:20:00,18.511,N,60.324,W
9/26/2011,19:22:00,18.511,N,60.324,W
9/26/2011,19:24:00,18.51,N,60.324,W
9/26/2011,19:26:00,18.51,N,60.323,W
9/26/2011,19:28:00,18.51,N,60.323,W
9/26/2011,19:30:00,18.509,N,60.323,W
9/26/2011,19:31:59,18.509,N,60.322,W
9/26/2011,19:33:59,18.509,N,60.322,W
9/26/2011,19:35:59,18.508,N,60.322,W
9/26/2011,19:37:59,18.508,N,60.321,W
9/26/2011,19:39:59,18.507,N,60.321,W
9/26/2011,19:41:59,18.507,N,60.321,W
9/26/2011,19:43:59,18.507,N,60.32,W
9/26/2011,19:46:00,18.506,N,60.32,W
9/26/2011,19:48:00,18.506,N,60.32,W
9/26/2011,19:50:00,18.506,N,60.32,W
9/26/2011,19:52:00,18.505,N,60.319,W
9/26/2011,19:54:00,18.505,N,60.319,W
9/26/2011,19:56:00,18.504,N,60.319,W
9/26/2011,19:58:00,18.504,N,60.318,W
9/26/2011,20:00:00,18.504,N,60.318,W
9/26/2011,20:01:59,18.503,N,60.318,W
9/26/2011,20:03:59,18.503,N,60.317,W
9/26/2011,20:05:59,18.503,N,60.317,W
9/26/2011,20:07:59,18.502,N,60.317,W
9/26/2011,20:09:59,18.502,N,60.316,W
9/26/2011,20:11:59,18.501,N,60.316,W
9/26/2011,20:13:59,18.501,N,60.316,W
9/26/2011,20:16:00,18.501,N,60.316,W
9/26/2011,20:18:00,18.5,N,60.315,W
9/26/2011,20:20:00,18.5,N,60.315,W
9/26/2011,20:22:00,18.499,N,60.315,W
9/26/2011,20:24:00,18.499,N,60.314,W
9/26/2011,20:26:00,18.499,N,60.314,W
9/26/2011,20:28:00,18.498,N,60.314,W
9/26/2011,20:30:00,18.498,N,60.313,W
9/26/2011,20:31:59,18.497,N,60.313,W
9/26/2011,20:33:59,18.497,N,60.313,W
9/26/2011,20:35:59,18.497,N,60.312,W
9/26/2011,20:37:59,18.496,N,60.312,W
9/26/2011,20:39:59,18.496,N,60.312,W
9/26/2011,20:41:59,18.495,N,60.312,W
9/26/2011,20:43:59,18.495,N,60.311,W
9/26/2011,20:46:00,18.495,N,60.311,W
9/26/2011,20:48:00,18.494,N,60.311,W
9/26/2011,20:50:00,18.494,N,60.31,W
9/26/2011,20:52:00,18.493,N,60.31,W
9/26/2011,20:54:00,18.493,N,60.31,W
9/26/2011,20:56:00,18.492,N,60.309,W
9/26/2011,20:58:00,18.492,N,60.309,W
9/26/2011,21:00:00,18.492,N,60.309,W
9/26/2011,21:01:59,18.491,N,60.309,W
9/26/2011,21:03:59,18.491,N,60.308,W
9/26/2011,21:05:59,18.49,N,60.308,W
9/26/2011,21:07:59,18.49,N,60.308,W
9/26/2011,21:09:59,18.49,N,60.307,W
9/26/2011,21:11:59,18.489,N,60.307,W
9/26/2011,21:13:59,18.489,N,60.307,W
9/26/2011,21:16:00,18.488,N,60.306,W
9/26/2011,21:18:00,18.488,N,60.306,W
9/26/2011,21:20:00,18.487,N,60.306,W
9/26/2011,21:22:00,18.487,N,60.305,W
9/26/2011,21:24:00,18.487,N,60.305,W
9/26/2011,21:26:00,18.486,N,60.305,W
9/26/2011,21:28:00,18.486,N,60.305,W
9/26/2011,21:30:00,18.485,N,60.304,W
9/26/2011,21:31:59,18.485,N,60.304,W
9/26/2011,21:33:59,18.484,N,60.304,W
9/26/2011,21:35:59,18.484,N,60.303,W
9/26/2011,21:37:59,18.484,N,60.303,W
9/26/2011,21:39:59,18.483,N,60.303,W
9/26/2011,21:41:59,18.483,N,60.302,W
9/26/2011,21:43:59,18.482,N,60.302,W
9/26/2011,21:46:00,18.482,N,60.302,W
9/26/2011,21:48:00,18.481,N,60.302,W
9/26/2011,21:50:00,18.481,N,60.301,W
9/26/2011,21:52:00,18.481,N,60.301,W
9/26/2011,21:54:00,18.48,N,60.301,W
9/26/2011,21:56:00,18.48,N,60.3,W
9/26/2011,21:58:00,18.479,N,60.3,W
9/26/2011,22:00:00,18.479,N,60.3,W
9/26/2011,22:01:59,18.478,N,60.299,W
9/26/2011,22:03:59,18.478,N,60.299,W
9/26/2011,22:05:59,18.477,N,60.299,W
9/26/2011,22:07:59,18.477,N,60.298,W
9/26/2011,22:09:59,18.477,N,60.298,W
9/26/2011,22:11:59,18.476,N,60.298,W
9/26/2011,22:13:59,18.476,N,60.298,W
9/26/2011,22:16:00,18.475,N,60.297,W
9/26/2011,22:18:00,18.475,N,60.297,W
9/26/2011,22:20:00,18.474,N,60.297,W
9/26/2011,22:22:00,18.474,N,60.296,W
9/26/2011,22:24:00,18.473,N,60.296,W
9/26/2011,22:26:00,18.473,N,60.296,W
9/26/2011,22:28:00,18.472,N,60.295,W
9/26/2011,22:30:00,18.472,N,60.295,W
9/26/2011,22:31:59,18.472,N,60.295,W
9/26/2011,22:33:59,18.471,N,60.295,W
9/26/2011,22:35:59,18.471,N,60.294,W
9/26/2011,22:37:59,18.47,N,60.294,W
9/26/2011,22:39:59,18.47,N,60.294,W
9/26/2011,22:41:59,18.469,N,60.293,W
9/26/2011,22:43:59,18.469,N,60.293,W
9/26/2011,22:46:00,18.468,N,60.293,W
9/26/2011,22:48:00,18.468,N,60.292,W
9/26/2011,22:50:00,18.467,N,60.292,W
9/26/2011,22:52:00,18.467,N,60.292,W
9/26/2011,22:54:00,18.467,N,60.292,W
9/26/2011,22:56:00,18.466,N,60.291,W
9/26/2011,22:58:00,18.466,N,60.291,W
9/26/2011,23:00:00,18.465,N,60.291,W
9/26/2011,23:01:59,18.465,N,60.29,W
9/26/2011,23:03:59,18.464,N,60.29,W
9/26/2011,23:05:59,18.464,N,60.29,W
9/26/2011,23:07:59,18.463,N,60.289,W
9/26/2011,23:09:59,18.463,N,60.289,W
9/26/2011,23:11:59,18.462,N,60.289,W
9/26/2011,23:13:59,18.462,N,60.288,W
9/26/2011,23:16:00,18.461,N,60.288,W
9/26/2011,23:18:00,18.461,N,60.288,W
9/26/2011,23:20:00,18.461,N,60.288,W
9/26/2011,23:22:00,18.46,N,60.287,W
9/26/2011,23:24:00,18.46,N,60.287,W
9/26/2011,23:26:00,18.459,N,60.287,W
9/26/2011,23:28:00,18.459,N,60.286,W
9/26/2011,23:30:00,18.458,N,60.286,W
9/26/2011,23:31:59,18.458,N,60.286,W
9/26/2011,23:33:59,18.457,N,60.285,W
9/26/2011,23:35:59,18.457,N,60.285,W
9/26/2011,23:37:59,18.456,N,60.285,W
9/26/2011,23:39:59,18.456,N,60.285,W
9/26/2011,23:41:59,18.455,N,60.284,W
9/26/2011,23:43:59,18.455,N,60.284,W
9/26/2011,23:46:00,18.454,N,60.284,W
9/26/2011,23:48:00,18.454,N,60.283,W
9/26/2011,23:50:00,18.453,N,60.283,W
9/26/2011,23:52:00,18.453,N,60.283,W
9/26/2011,23:54:00,18.452,N,60.282,W
9/26/2011,23:56:00,18.452,N,60.282,W
9/26/2011,23:58:00,18.452,N,60.282,W
9/27/2011,0:00:00,18.451,N,60.282,W
9/27/2011,0:01:59,18.451,N,60.281,W
9/27/2011,0:03:59,18.45,N,60.281,W
9/27/2011,0:05:59,18.45,N,60.281,W
9/27/2011,0:07:59,18.449,N,60.28,W
9/27/2011,0:09:59,18.449,N,60.28,W
9/27/2011,0:11:59,18.448,N,60.28,W
9/27/2011,0:13:59,18.448,N,60.279,W
9/27/2011,0:16:00,18.447,N,60.279,W
9/27/2011,0:18:00,18.447,N,60.279,W
9/27/2011,0:20:00,18.446,N,60.278,W
9/27/2011,0:22:00,18.446,N,60.278,W
9/27/2011,0:24:00,18.445,N,60.278,W
9/27/2011,0:26:00,18.445,N,60.278,W
9/27/2011,0:28:00,18.444,N,60.277,W
9/27/2011,0:30:00,18.444,N,60.277,W
9/27/2011,0:31:59,18.443,N,60.277,W
9/27/2011,0:33:59,18.443,N,60.276,W
9/27/2011,0:35:59,18.442,N,60.276,W
9/27/2011,0:37:59,18.442,N,60.276,W
9/27/2011,0:39:59,18.441,N,60.275,W
9/27/2011,0:41:59,18.441,N,60.275,W
9/27/2011,0:43:59,18.44,N,60.275,W
9/27/2011,0:46:00,18.44,N,60.275,W
9/27/2011,0:48:00,18.439,N,60.274,W
9/27/2011,0:50:00,18.439,N,60.274,W
9/27/2011,0:52:00,18.438,N,60.274,W
9/27/2011,0:54:00,18.438,N,60.273,W
9/27/2011,0:56:00,18.437,N,60.273,W
9/27/2011,0:58:00,18.437,N,60.273,W
9/27/2011,1:00:00,18.437,N,60.272,W
9/27/2011,1:01:59,18.436,N,60.272,W
9/27/2011,1:03:59,18.436,N,60.272,W
9/27/2011,1:05:59,18.435,N,60.272,W
9/27/2011,1:07:59,18.435,N,60.271,W
9/27/2011,1:09:59,18.434,N,60.271,W
9/27/2011,1:11:59,18.434,N,60.271,W
9/27/2011,1:13:59,18.433,N,60.27,W
9/27/2011,1:16:00,18.433,N,60.27,W
9/27/2011,1:18:00,18.432,N,60.27,W
9/27/2011,1:20:00,18.432,N,60.269,W
9/27/2011,1:22:00,18.431,N,60.269,W
9/27/2011,1:24:00,18.431,N,60.269,W
9/27/2011,1:26:00,18.43,N,60.268,W
9/27/2011,1:28:00,18.43,N,60.268,W
9/27/2011,1:30:00,18.429,N,60.268,W
9/27/2011,1:31:59,18.429,N,60.268,W
9/27/2011,1:33:59,18.428,N,60.267,W
9/27/2011,1:35:59,18.428,N,60.267,W
9/27/2011,1:37:59,18.427,N,60.267,W
9/27/2011,1:39:59,18.427,N,60.266,W
9/27/2011,1:41:59,18.426,N,60.266,W
9/27/2011,1:43:59,18.426,N,60.266,W
9/27/2011,1:46:00,18.425,N,60.265,W
9/27/2011,1:48:00,18.425,N,60.265,W
9/27/2011,1:50:00,18.424,N,60.265,W
9/27/2011,1:52:00,18.424,N,60.265,W
9/27/2011,1:54:00,18.423,N,60.264,W
9/27/2011,1:56:00,18.423,N,60.264,W
9/27/2011,1:58:00,18.422,N,60.264,W
9/27/2011,2:00:00,18.422,N,60.263,W
9/27/2011,2:01:59,18.421,N,60.263,W
9/27/2011,2:03:59,18.421,N,60.263,W
9/27/2011,2:05:59,18.42,N,60.262,W
9/27/2011,2:07:59,18.42,N,60.262,W
9/27/2011,2:09:59,18.419,N,60.262,W
9/27/2011,2:11:59,18.419,N,60.262,W
9/27/2011,2:13:59,18.418,N,60.261,W
9/27/2011,2:16:00,18.418,N,60.261,W
9/27/2011,2:18:00,18.417,N,60.261,W
9/27/2011,2:20:00,18.417,N,60.26,W
9/27/2011,2:22:00,18.416,N,60.26,W
9/27/2011,2:24:00,18.416,N,60.26,W
9/27/2011,2:26:00,18.415,N,60.259,W
9/27/2011,2:28:00,18.415,N,60.259,W
9/27/2011,2:30:00,18.414,N,60.259,W
9/27/2011,2:31:59,18.414,N,60.259,W
9/27/2011,2:33:59,18.413,N,60.258,W
