Track,for,Rina,2011,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
10/25/2011,9:21:59,17.302,N,83.762,W,3
10/25/2011,9:24:00,17.302,N,83.762,W,3
10/25/2011,9:26:00,17.302,N,83.762,W,3
10/25/2011,9:28:00,17.302,N,83.761,W,3
10/25/2011,9:30:00,17.302,N,83.761,W,3
10/25/2011,9:31:59,17.302,N,83.761,W,3
10/25/2011,9:33:59,17.302,N,83.761,W,3
10/25/2011,9:35:59,17.302,N,83.761,W,3
10/25/2011,9:38:00,17.302,N,83.761,W,3
10/25/2011,9:40:00,17.302,N,83.761,W,3
10/25/2011,9:42:00,17.302,N,83.761,W,3
10/25/2011,9:44:00,17.302,N,83.761,W,3
10/25/2011,9:45:59,17.302,N,83.76,W,3
10/25/2011,9:47:59,17.302,N,83.76,W,3
10/25/2011,9:49:59,17.302,N,83.76,W,3
10/25/2011,9:51:59,17.302,N,83.76,W,3
10/25/2011,9:54:00,17.302,N,83.76,W,3
10/25/2011,9:56:00,17.301,N,83.76,W,3
10/25/2011,9:58:00,17.301,N,83.76,W,3
10/25/2011,10:00:00,17.301,N,83.761,W,3
10/25/2011,10:01:59,17.301,N,83.761,W,3
10/25/2011,10:03:59,17.301,N,83.761,W,3
10/25/2011,10:05:59,17.301,N,83.761,W,3
10/25/2011,10:08:00,17.301,N,83.761,W,3
10/25/2011,10:10:00,17.301,N,83.761,W,3
10/25/2011,10:12:00,17.301,N,83.761,W,3
10/25/2011,10:14:00,17.301,N,83.761,W,3
10/25/2011,10:15:59,17.301,N,83.762,W,3
10/25/2011,10:17:59,17.301,N,83.762,W,3
10/25/2011,10:19:59,17.301,N,83.762,W,3
10/25/2011,10:21:59,17.301,N,83.762,W,3
10/25/2011,10:24:00,17.301,N,83.762,W,3
10/25/2011,10:26:00,17.301,N,83.763,W,3
10/25/2011,10:28:00,17.301,N,83.763,W,3
10/25/2011,10:30:00,17.301,N,83.763,W,3
10/25/2011,10:31:59,17.301,N,83.764,W,3
10/25/2011,10:33:59,17.301,N,83.764,W,3
10/25/2011,10:35:59,17.301,N,83.764,W,3
10/25/2011,10:38:00,17.301,N,83.765,W,3
10/25/2011,10:40:00,17.301,N,83.765,W,3
10/25/2011,10:42:00,17.301,N,83.766,W,3
10/25/2011,10:44:00,17.301,N,83.766,W,3
10/25/2011,10:45:59,17.301,N,83.767,W,3
10/25/2011,10:47:59,17.301,N,83.767,W,3
10/25/2011,10:49:59,17.301,N,83.768,W,3
10/25/2011,10:51:59,17.301,N,83.768,W,3
10/25/2011,10:54:00,17.301,N,83.769,W,3
10/25/2011,10:56:00,17.301,N,83.769,W,3
10/25/2011,10:58:00,17.301,N,83.77,W,3
10/25/2011,11:00:00,17.301,N,83.771,W,3
10/25/2011,11:01:59,17.3,N,83.771,W,3
10/25/2011,11:03:59,17.3,N,83.772,W,3
10/25/2011,11:05:59,17.3,N,83.773,W,3
10/25/2011,11:08:00,17.3,N,83.773,W,3
10/25/2011,11:10:00,17.3,N,83.774,W,3
10/25/2011,11:12:00,17.3,N,83.775,W,3
10/25/2011,11:14:00,17.3,N,83.776,W,3
10/25/2011,11:15:59,17.3,N,83.777,W,3
10/25/2011,11:17:59,17.3,N,83.777,W,3
10/25/2011,11:19:59,17.3,N,83.778,W,3
10/25/2011,11:21:59,17.3,N,83.779,W,3
10/25/2011,11:24:00,17.3,N,83.78,W,3
10/25/2011,11:26:00,17.3,N,83.781,W,3
10/25/2011,11:28:00,17.3,N,83.782,W,3
10/25/2011,11:30:00,17.3,N,83.783,W,3
10/25/2011,11:31:59,17.3,N,83.784,W,3
10/25/2011,11:33:59,17.3,N,83.785,W,3
10/25/2011,11:35:59,17.3,N,83.786,W,3
10/25/2011,11:38:00,17.3,N,83.787,W,3
10/25/2011,11:40:00,17.3,N,83.788,W,3
10/25/2011,11:42:00,17.3,N,83.789,W,3
10/25/2011,11:44:00,17.3,N,83.79,W,3
10/25/2011,11:45:59,17.3,N,83.791,W,3
10/25/2011,11:47:59,17.3,N,83.793,W,3
10/25/2011,11:49:59,17.3,N,83.794,W,3
10/25/2011,11:51:59,17.3,N,83.795,W,3
10/25/2011,11:54:00,17.3,N,83.796,W,3
10/25/2011,11:56:00,17.3,N,83.797,W,3
10/25/2011,11:58:00,17.3,N,83.799,W,3
10/25/2011,12:00:00,17.3,N,83.8,W,3
10/25/2011,12:01:59,17.3,N,83.803,W,3
10/25/2011,12:03:59,17.299,N,83.806,W,3
10/25/2011,12:05:59,17.299,N,83.81,W,3
10/25/2011,12:08:00,17.299,N,83.813,W,3
10/25/2011,12:10:00,17.298,N,83.816,W,3
10/25/2011,12:12:00,17.298,N,83.82,W,3
10/25/2011,12:14:00,17.298,N,83.823,W,3
10/25/2011,12:15:59,17.297,N,83.826,W,3
10/25/2011,12:17:59,17.297,N,83.83,W,3
10/25/2011,12:19:59,17.296,N,83.833,W,3
10/25/2011,12:21:59,17.296,N,83.836,W,3
10/25/2011,12:24:00,17.296,N,83.84,W,3
10/25/2011,12:26:00,17.295,N,83.843,W,3
10/25/2011,12:28:00,17.295,N,83.847,W,3
10/25/2011,12:30:00,17.295,N,83.85,W,3
10/25/2011,12:31:59,17.294,N,83.854,W,3
10/25/2011,12:33:59,17.294,N,83.857,W,3
10/25/2011,12:35:59,17.294,N,83.861,W,3
10/25/2011,12:38:00,17.293,N,83.864,W,3
10/25/2011,12:40:00,17.293,N,83.868,W,3
10/25/2011,12:42:00,17.293,N,83.871,W,3
10/25/2011,12:44:00,17.292,N,83.875,W,3
10/25/2011,12:45:59,17.292,N,83.878,W,3
10/25/2011,12:47:59,17.292,N,83.882,W,3
10/25/2011,12:49:59,17.291,N,83.886,W,3
10/25/2011,12:51:59,17.291,N,83.889,W,3
10/25/2011,12:54:00,17.291,N,83.893,W,3
10/25/2011,12:56:00,17.29,N,83.896,W,3
10/25/2011,12:58:00,17.29,N,83.9,W,3
10/25/2011,13:00:00,17.29,N,83.904,W,3
10/25/2011,13:01:59,17.289,N,83.907,W,3
10/25/2011,13:03:59,17.289,N,83.911,W,3
10/25/2011,13:05:59,17.289,N,83.914,W,3
10/25/2011,13:08:00,17.288,N,83.918,W,3
10/25/2011,13:10:00,17.288,N,83.922,W,3
10/25/2011,13:12:00,17.288,N,83.925,W,3
10/25/2011,13:14:00,17.287,N,83.929,W,3
10/25/2011,13:15:59,17.287,N,83.933,W,3
10/25/2011,13:17:59,17.287,N,83.936,W,3
10/25/2011,13:19:59,17.286,N,83.94,W,3
10/25/2011,13:21:59,17.286,N,83.943,W,3
10/25/2011,13:24:00,17.286,N,83.947,W,3
10/25/2011,13:26:00,17.285,N,83.951,W,3
10/25/2011,13:28:00,17.285,N,83.954,W,3
10/25/2011,13:30:00,17.285,N,83.958,W,3
10/25/2011,13:31:59,17.285,N,83.961,W,3
10/25/2011,13:33:59,17.284,N,83.965,W,3
10/25/2011,13:35:59,17.284,N,83.969,W,3
10/25/2011,13:38:00,17.284,N,83.972,W,3
10/25/2011,13:40:00,17.283,N,83.976,W,3
10/25/2011,13:42:00,17.283,N,83.979,W,3
10/25/2011,13:44:00,17.283,N,83.983,W,3
10/25/2011,13:45:59,17.283,N,83.986,W,3
10/25/2011,13:47:59,17.282,N,83.99,W,3
10/25/2011,13:49:59,17.282,N,83.993,W,3
10/25/2011,13:51:59,17.282,N,83.997,W,3
10/25/2011,13:54:00,17.282,N,84,W,3
10/25/2011,13:56:00,17.281,N,84.004,W,3
10/25/2011,13:58:00,17.281,N,84.007,W,3
10/25/2011,14:00:00,17.281,N,84.011,W,3
10/25/2011,14:01:59,17.281,N,84.014,W,3
10/25/2011,14:03:59,17.281,N,84.018,W,3
10/25/2011,14:05:59,17.28,N,84.021,W,3
10/25/2011,14:08:00,17.28,N,84.024,W,3
10/25/2011,14:10:00,17.28,N,84.028,W,3
10/25/2011,14:12:00,17.28,N,84.031,W,3
10/25/2011,14:14:00,17.28,N,84.034,W,3
10/25/2011,14:15:59,17.279,N,84.038,W,3
10/25/2011,14:17:59,17.279,N,84.041,W,3
10/25/2011,14:19:59,17.279,N,84.044,W,3
10/25/2011,14:21:59,17.279,N,84.048,W,3
10/25/2011,14:24:00,17.279,N,84.051,W,3
10/25/2011,14:26:00,17.279,N,84.054,W,3
10/25/2011,14:28:00,17.278,N,84.057,W,3
10/25/2011,14:30:00,17.278,N,84.06,W,3
10/25/2011,14:31:59,17.278,N,84.064,W,3
10/25/2011,14:33:59,17.278,N,84.067,W,3
10/25/2011,14:35:59,17.278,N,84.07,W,3
10/25/2011,14:38:00,17.278,N,84.073,W,3
10/25/2011,14:40:00,17.278,N,84.076,W,3
10/25/2011,14:42:00,17.278,N,84.079,W,3
10/25/2011,14:44:00,17.278,N,84.082,W,3
10/25/2011,14:45:59,17.278,N,84.085,W,3
10/25/2011,14:47:59,17.277,N,84.088,W,3
10/25/2011,14:49:59,17.277,N,84.091,W,3
10/25/2011,14:51:59,17.277,N,84.093,W,3
10/25/2011,14:54:00,17.277,N,84.096,W,3
10/25/2011,14:56:00,17.277,N,84.099,W,3
10/25/2011,14:58:00,17.277,N,84.102,W,3
10/25/2011,15:00:00,17.277,N,84.105,W,3
10/25/2011,15:01:59,17.277,N,84.107,W,3
10/25/2011,15:03:59,17.277,N,84.11,W,3
10/25/2011,15:05:59,17.277,N,84.113,W,3
10/25/2011,15:08:00,17.277,N,84.115,W,3
10/25/2011,15:10:00,17.277,N,84.118,W,3
10/25/2011,15:12:00,17.277,N,84.12,W,3
10/25/2011,15:14:00,17.277,N,84.123,W,3
10/25/2011,15:15:59,17.277,N,84.125,W,3
10/25/2011,15:17:59,17.277,N,84.128,W,3
10/25/2011,15:19:59,17.278,N,84.13,W,3
10/25/2011,15:21:59,17.278,N,84.133,W,3
10/25/2011,15:24:00,17.278,N,84.135,W,3
10/25/2011,15:26:00,17.278,N,84.137,W,3
10/25/2011,15:28:00,17.278,N,84.14,W,3
10/25/2011,15:30:00,17.278,N,84.142,W,3
10/25/2011,15:31:59,17.278,N,84.144,W,3
10/25/2011,15:33:59,17.278,N,84.146,W,3
10/25/2011,15:35:59,17.278,N,84.149,W,3
10/25/2011,15:38:00,17.278,N,84.151,W,3
10/25/2011,15:40:00,17.279,N,84.153,W,3
10/25/2011,15:42:00,17.279,N,84.155,W,3
10/25/2011,15:44:00,17.279,N,84.157,W,3
10/25/2011,15:45:59,17.279,N,84.159,W,3
10/25/2011,15:47:59,17.279,N,84.161,W,3
10/25/2011,15:49:59,17.279,N,84.163,W,3
10/25/2011,15:51:59,17.28,N,84.165,W,3
10/25/2011,15:54:00,17.28,N,84.167,W,3
10/25/2011,15:56:00,17.28,N,84.169,W,3
10/25/2011,15:58:00,17.28,N,84.171,W,3
10/25/2011,16:00:00,17.28,N,84.173,W,3
10/25/2011,16:01:59,17.281,N,84.175,W,3
10/25/2011,16:03:59,17.281,N,84.176,W,3
10/25/2011,16:05:59,17.281,N,84.178,W,3
10/25/2011,16:07:59,17.281,N,84.18,W,3
10/25/2011,16:09:59,17.282,N,84.182,W,3
10/25/2011,16:11:59,17.282,N,84.183,W,3
10/25/2011,16:13:59,17.282,N,84.185,W,3
10/25/2011,16:16:00,17.282,N,84.187,W,3
10/25/2011,16:18:00,17.283,N,84.189,W,3
10/25/2011,16:20:00,17.283,N,84.19,W,3
10/25/2011,16:22:00,17.283,N,84.192,W,3
10/25/2011,16:24:00,17.283,N,84.193,W,3
10/25/2011,16:26:00,17.284,N,84.195,W,3
10/25/2011,16:28:00,17.284,N,84.196,W,3
10/25/2011,16:30:00,17.284,N,84.198,W,3
10/25/2011,16:31:59,17.285,N,84.2,W,3
10/25/2011,16:33:59,17.285,N,84.201,W,3
10/25/2011,16:35:59,17.285,N,84.202,W,3
10/25/2011,16:37:59,17.285,N,84.204,W,3
10/25/2011,16:39:59,17.286,N,84.205,W,3
10/25/2011,16:41:59,17.286,N,84.207,W,3
10/25/2011,16:43:59,17.286,N,84.208,W,3
10/25/2011,16:46:00,17.287,N,84.21,W,3
10/25/2011,16:48:00,17.287,N,84.211,W,3
10/25/2011,16:50:00,17.287,N,84.212,W,3
10/25/2011,16:52:00,17.288,N,84.214,W,3
10/25/2011,16:54:00,17.288,N,84.215,W,3
10/25/2011,16:56:00,17.289,N,84.216,W,3
10/25/2011,16:58:00,17.289,N,84.217,W,3
10/25/2011,17:00:00,17.289,N,84.219,W,3
10/25/2011,17:01:59,17.29,N,84.22,W,3
10/25/2011,17:03:59,17.29,N,84.221,W,3
10/25/2011,17:05:59,17.29,N,84.222,W,3
10/25/2011,17:07:59,17.291,N,84.223,W,3
10/25/2011,17:09:59,17.291,N,84.225,W,3
10/25/2011,17:11:59,17.292,N,84.226,W,3
10/25/2011,17:13:59,17.292,N,84.227,W,3
10/25/2011,17:16:00,17.292,N,84.228,W,3
10/25/2011,17:18:00,17.293,N,84.229,W,3
10/25/2011,17:20:00,17.293,N,84.23,W,3
10/25/2011,17:22:00,17.294,N,84.231,W,3
10/25/2011,17:24:00,17.294,N,84.232,W,3
10/25/2011,17:26:00,17.295,N,84.233,W,3
10/25/2011,17:28:00,17.295,N,84.234,W,3
10/25/2011,17:30:00,17.295,N,84.235,W,3
10/25/2011,17:31:59,17.296,N,84.236,W,3
10/25/2011,17:33:59,17.296,N,84.237,W,3
10/25/2011,17:35:59,17.297,N,84.238,W,3
10/25/2011,17:37:59,17.297,N,84.239,W,3
10/25/2011,17:39:59,17.298,N,84.24,W,3
10/25/2011,17:41:59,17.298,N,84.241,W,3
10/25/2011,17:43:59,17.298,N,84.242,W,3
10/25/2011,17:46:00,17.299,N,84.243,W,3
10/25/2011,17:48:00,17.299,N,84.244,W,3
10/25/2011,17:50:00,17.3,N,84.245,W,3
10/25/2011,17:52:00,17.3,N,84.245,W,3
10/25/2011,17:54:00,17.301,N,84.246,W,3
10/25/2011,17:56:00,17.301,N,84.247,W,3
10/25/2011,17:58:00,17.302,N,84.248,W,3
10/25/2011,18:00:00,17.302,N,84.249,W,3
10/25/2011,18:01:59,17.303,N,84.25,W,3
10/25/2011,18:03:05,17.303,N,84.25,W,3
10/25/2011,18:05:05,17.303,N,84.249,W,3
10/25/2011,18:07:05,17.302,N,84.248,W,3
10/25/2011,18:09:05,17.302,N,84.248,W,3
10/25/2011,18:11:05,17.302,N,84.247,W,3
10/25/2011,18:13:05,17.302,N,84.247,W,3
10/25/2011,18:15:04,17.302,N,84.247,W,3
10/25/2011,18:17:04,17.302,N,84.246,W,3
10/25/2011,18:19:04,17.302,N,84.246,W,3
10/25/2011,18:21:04,17.302,N,84.246,W,3
10/25/2011,18:23:04,17.302,N,84.246,W,3
10/25/2011,18:25:04,17.302,N,84.246,W,3
10/25/2011,18:27:04,17.302,N,84.246,W,3
10/25/2011,18:29:05,17.303,N,84.246,W,3
10/25/2011,18:31:05,17.303,N,84.247,W,3
10/25/2011,18:33:05,17.303,N,84.247,W,3
10/25/2011,18:35:05,17.304,N,84.247,W,3
10/25/2011,18:37:05,17.304,N,84.248,W,3
10/25/2011,18:39:05,17.305,N,84.249,W,3
10/25/2011,18:41:05,17.305,N,84.249,W,3
10/25/2011,18:43:05,17.306,N,84.25,W,3
10/25/2011,18:45:04,17.306,N,84.251,W,3
10/25/2011,18:47:04,17.307,N,84.252,W,3
10/25/2011,18:49:04,17.308,N,84.252,W,3
10/25/2011,18:51:04,17.308,N,84.253,W,3
10/25/2011,18:53:04,17.309,N,84.254,W,3
10/25/2011,18:55:04,17.31,N,84.256,W,3
10/25/2011,18:57:04,17.311,N,84.257,W,3
10/25/2011,18:59:05,17.311,N,84.258,W,3
10/25/2011,19:01:05,17.312,N,84.259,W,3
10/25/2011,19:03:05,17.313,N,84.26,W,3
10/25/2011,19:05:05,17.314,N,84.262,W,3
10/25/2011,19:07:05,17.315,N,84.263,W,3
10/25/2011,19:09:05,17.316,N,84.265,W,3
10/25/2011,19:11:05,17.317,N,84.266,W,3
10/25/2011,19:13:05,17.318,N,84.268,W,3
10/25/2011,19:15:04,17.319,N,84.269,W,3
10/25/2011,19:17:04,17.32,N,84.271,W,3
10/25/2011,19:19:04,17.321,N,84.273,W,3
10/25/2011,19:21:04,17.322,N,84.275,W,3
10/25/2011,19:23:04,17.324,N,84.276,W,3
10/25/2011,19:23:50,17.324,N,84.277,W,3
10/25/2011,19:25:50,17.325,N,84.278,W,3
10/25/2011,19:27:50,17.326,N,84.28,W,3
10/25/2011,19:29:50,17.327,N,84.282,W,3
10/25/2011,19:31:50,17.328,N,84.283,W,3
10/25/2011,19:33:50,17.329,N,84.285,W,3
10/25/2011,19:35:51,17.33,N,84.287,W,3
10/25/2011,19:37:51,17.332,N,84.289,W,3
10/25/2011,19:39:51,17.333,N,84.291,W,3
10/25/2011,19:41:51,17.334,N,84.293,W,3
10/25/2011,19:43:51,17.335,N,84.295,W,3
10/25/2011,19:45:51,17.337,N,84.297,W,3
10/25/2011,19:47:51,17.338,N,84.299,W,3
10/25/2011,19:49:51,17.339,N,84.301,W,3
10/25/2011,19:51:50,17.341,N,84.303,W,3
10/25/2011,19:53:50,17.342,N,84.306,W,3
10/25/2011,19:55:50,17.344,N,84.308,W,3
10/25/2011,19:57:50,17.345,N,84.31,W,3
10/25/2011,19:59:50,17.347,N,84.313,W,3
10/25/2011,20:01:50,17.348,N,84.315,W,3
10/25/2011,20:03:50,17.35,N,84.318,W,3
10/25/2011,20:05:51,17.351,N,84.32,W,3
10/25/2011,20:07:51,17.353,N,84.323,W,3
10/25/2011,20:09:51,17.355,N,84.325,W,3
10/25/2011,20:11:51,17.356,N,84.328,W,3
10/25/2011,20:13:51,17.358,N,84.33,W,3
10/25/2011,20:15:51,17.359,N,84.333,W,3
10/25/2011,20:17:51,17.361,N,84.336,W,3
10/25/2011,20:19:51,17.363,N,84.338,W,3
10/25/2011,20:21:50,17.364,N,84.341,W,3
10/25/2011,20:22:40,17.365,N,84.342,W,3
10/25/2011,20:24:41,17.366,N,84.344,W,3
10/25/2011,20:26:41,17.368,N,84.346,W,3
10/25/2011,20:28:41,17.369,N,84.348,W,3
10/25/2011,20:30:41,17.371,N,84.35,W,3
10/25/2011,20:32:41,17.372,N,84.352,W,3
10/25/2011,20:34:41,17.373,N,84.354,W,3
10/25/2011,20:36:41,17.375,N,84.356,W,3
10/25/2011,20:38:40,17.376,N,84.358,W,3
10/25/2011,20:40:40,17.377,N,84.36,W,3
10/25/2011,20:42:40,17.379,N,84.361,W,3
10/25/2011,20:44:40,17.38,N,84.363,W,3
10/25/2011,20:46:40,17.382,N,84.365,W,3
10/25/2011,20:48:40,17.383,N,84.367,W,3
10/25/2011,20:50:40,17.384,N,84.369,W,3
10/25/2011,20:52:40,17.386,N,84.37,W,3
10/25/2011,20:54:41,17.387,N,84.372,W,3
10/25/2011,20:56:41,17.388,N,84.374,W,3
10/25/2011,20:58:41,17.39,N,84.375,W,3
10/25/2011,21:00:41,17.391,N,84.377,W,3
10/25/2011,21:02:41,17.393,N,84.378,W,3
10/25/2011,21:04:41,17.394,N,84.38,W,3
10/25/2011,21:06:41,17.395,N,84.382,W,3
10/25/2011,21:08:40,17.397,N,84.383,W,3
10/25/2011,21:10:40,17.398,N,84.385,W,3
10/25/2011,21:12:40,17.399,N,84.386,W,3
10/25/2011,21:14:40,17.401,N,84.388,W,3
10/25/2011,21:16:40,17.402,N,84.389,W,3
10/25/2011,21:18:40,17.403,N,84.391,W,3
10/25/2011,21:20:40,17.404,N,84.392,W,3
10/25/2011,21:22:40,17.406,N,84.393,W,3
10/25/2011,21:24:41,17.407,N,84.395,W,3
10/25/2011,21:26:41,17.408,N,84.396,W,3
10/25/2011,21:28:41,17.409,N,84.398,W,3
10/25/2011,21:30:41,17.41,N,84.399,W,3
10/25/2011,21:32:41,17.412,N,84.4,W,3
10/25/2011,21:34:41,17.413,N,84.402,W,3
10/25/2011,21:36:41,17.414,N,84.403,W,3
10/25/2011,21:38:40,17.415,N,84.405,W,3
10/25/2011,21:40:40,17.416,N,84.406,W,3
10/25/2011,21:42:40,17.417,N,84.407,W,3
10/25/2011,21:44:40,17.418,N,84.409,W,3
10/25/2011,21:46:40,17.419,N,84.41,W,3
10/25/2011,21:48:40,17.42,N,84.412,W,3
10/25/2011,21:50:40,17.421,N,84.413,W,3
10/25/2011,21:52:40,17.422,N,84.415,W,3
10/25/2011,21:54:41,17.423,N,84.416,W,3
10/25/2011,21:56:41,17.423,N,84.417,W,3
10/25/2011,21:58:41,17.424,N,84.419,W,3
10/25/2011,22:00:41,17.425,N,84.42,W,3
10/25/2011,22:02:41,17.426,N,84.422,W,3
10/25/2011,22:04:41,17.426,N,84.423,W,3
10/25/2011,22:06:41,17.427,N,84.425,W,3
10/25/2011,22:08:40,17.427,N,84.426,W,3
10/25/2011,22:10:40,17.428,N,84.428,W,3
10/25/2011,22:12:40,17.428,N,84.43,W,3
10/25/2011,22:14:40,17.429,N,84.431,W,3
10/25/2011,22:16:40,17.429,N,84.433,W,3
10/25/2011,22:18:40,17.43,N,84.435,W,3
10/25/2011,22:20:40,17.43,N,84.436,W,3
10/25/2011,22:22:40,17.43,N,84.438,W,3
10/25/2011,22:24:41,17.43,N,84.44,W,3
10/25/2011,22:26:41,17.431,N,84.442,W,3
10/25/2011,22:28:41,17.431,N,84.443,W,3
10/25/2011,22:30:41,17.431,N,84.445,W,3
10/25/2011,22:32:41,17.431,N,84.447,W,3
10/25/2011,22:34:41,17.431,N,84.449,W,3
10/25/2011,22:36:41,17.43,N,84.451,W,3
10/25/2011,22:38:40,17.43,N,84.453,W,3
10/25/2011,22:40:40,17.43,N,84.455,W,3
10/25/2011,22:41:49,17.43,N,84.456,W,3
10/25/2011,22:43:49,17.429,N,84.458,W,3
10/25/2011,22:45:49,17.428,N,84.46,W,3
10/25/2011,22:47:50,17.428,N,84.463,W,3
10/25/2011,22:49:50,17.427,N,84.465,W,3
10/25/2011,22:51:50,17.426,N,84.467,W,3
10/25/2011,22:53:50,17.425,N,84.469,W,3
10/25/2011,22:55:50,17.424,N,84.472,W,3
10/25/2011,22:57:50,17.423,N,84.474,W,3
10/25/2011,22:59:50,17.423,N,84.476,W,3
10/25/2011,23:01:50,17.422,N,84.479,W,3
10/25/2011,23:03:49,17.421,N,84.481,W,3
10/25/2011,23:05:49,17.42,N,84.483,W,3
10/25/2011,23:07:49,17.419,N,84.486,W,3
10/25/2011,23:09:49,17.418,N,84.488,W,3
10/25/2011,23:11:49,17.417,N,84.49,W,3
10/25/2011,23:13:49,17.416,N,84.493,W,3
10/25/2011,23:15:49,17.415,N,84.495,W,3
10/25/2011,23:17:50,17.415,N,84.497,W,3
10/25/2011,23:19:50,17.414,N,84.5,W,3
10/25/2011,23:21:50,17.413,N,84.502,W,3
10/25/2011,23:23:50,17.412,N,84.504,W,3
10/25/2011,23:25:50,17.411,N,84.507,W,3
10/25/2011,23:27:50,17.41,N,84.509,W,3
10/25/2011,23:29:50,17.41,N,84.511,W,3
10/25/2011,23:31:50,17.409,N,84.514,W,3
10/25/2011,23:33:49,17.408,N,84.516,W,3
10/25/2011,23:35:49,17.407,N,84.518,W,3
10/25/2011,23:37:49,17.407,N,84.521,W,3
10/25/2011,23:39:49,17.406,N,84.523,W,3
10/25/2011,23:41:49,17.405,N,84.526,W,3
10/25/2011,23:43:49,17.405,N,84.528,W,3
10/25/2011,23:45:49,17.404,N,84.53,W,3
10/25/2011,23:47:50,17.403,N,84.533,W,3
10/25/2011,23:49:50,17.403,N,84.535,W,3
10/25/2011,23:51:50,17.402,N,84.538,W,3
10/25/2011,23:53:50,17.402,N,84.54,W,3
10/25/2011,23:55:50,17.401,N,84.542,W,3
10/25/2011,23:56:20,17.401,N,84.543,W,3
10/25/2011,23:58:21,17.4,N,84.545,W,3
10/26/2011,0:00:21,17.4,N,84.548,W,3
10/26/2011,0:02:21,17.399,N,84.55,W,3
10/26/2011,0:04:21,17.399,N,84.553,W,3
10/26/2011,0:06:21,17.398,N,84.555,W,3
10/26/2011,0:08:21,17.397,N,84.557,W,3
10/26/2011,0:10:21,17.397,N,84.56,W,3
10/26/2011,0:12:21,17.396,N,84.562,W,3
10/26/2011,0:14:20,17.396,N,84.564,W,3
10/26/2011,0:16:20,17.395,N,84.567,W,3
10/26/2011,0:18:20,17.395,N,84.569,W,3
10/26/2011,0:20:20,17.394,N,84.572,W,3
10/26/2011,0:22:20,17.394,N,84.574,W,3
10/26/2011,0:24:20,17.393,N,84.576,W,3
10/26/2011,0:26:20,17.393,N,84.579,W,3
10/26/2011,0:28:21,17.392,N,84.581,W,3
10/26/2011,0:30:21,17.392,N,84.584,W,3
10/26/2011,0:32:21,17.392,N,84.586,W,3
10/26/2011,0:34:21,17.391,N,84.589,W,3
10/26/2011,0:36:21,17.391,N,84.591,W,3
10/26/2011,0:38:21,17.39,N,84.593,W,3
10/26/2011,0:40:21,17.39,N,84.596,W,3
10/26/2011,0:42:21,17.39,N,84.598,W,3
10/26/2011,0:44:20,17.389,N,84.601,W,3
10/26/2011,0:46:20,17.389,N,84.603,W,3
10/26/2011,0:48:20,17.389,N,84.606,W,3
10/26/2011,0:50:20,17.389,N,84.608,W,3
10/26/2011,0:52:20,17.388,N,84.611,W,3
10/26/2011,0:54:20,17.388,N,84.613,W,3
10/26/2011,0:56:20,17.388,N,84.616,W,3
10/26/2011,0:57:25,17.388,N,84.617,W,3
10/26/2011,0:59:25,17.388,N,84.619,W,3
10/26/2011,1:01:25,17.387,N,84.622,W,3
10/26/2011,1:03:25,17.387,N,84.624,W,3
10/26/2011,1:05:25,17.387,N,84.626,W,3
10/26/2011,1:07:25,17.387,N,84.629,W,3
10/26/2011,1:09:24,17.386,N,84.631,W,3
10/26/2011,1:11:24,17.386,N,84.633,W,3
10/26/2011,1:13:24,17.386,N,84.636,W,3
10/26/2011,1:15:24,17.386,N,84.638,W,3
10/26/2011,1:17:24,17.386,N,84.64,W,3
10/26/2011,1:19:24,17.385,N,84.643,W,3
10/26/2011,1:21:24,17.385,N,84.645,W,3
10/26/2011,1:23:24,17.385,N,84.647,W,3
10/26/2011,1:25:25,17.385,N,84.65,W,3
10/26/2011,1:27:25,17.385,N,84.652,W,3
10/26/2011,1:29:25,17.385,N,84.654,W,3
10/26/2011,1:31:25,17.385,N,84.656,W,3
10/26/2011,1:33:25,17.385,N,84.659,W,3
10/26/2011,1:35:25,17.385,N,84.661,W,3
10/26/2011,1:37:25,17.385,N,84.663,W,3
10/26/2011,1:39:24,17.385,N,84.665,W,3
10/26/2011,1:41:24,17.385,N,84.668,W,3
10/26/2011,1:43:24,17.385,N,84.67,W,3
10/26/2011,1:45:24,17.385,N,84.672,W,3
10/26/2011,1:47:24,17.385,N,84.674,W,3
10/26/2011,1:49:24,17.385,N,84.676,W,3
10/26/2011,1:51:24,17.385,N,84.679,W,3
10/26/2011,1:53:24,17.385,N,84.681,W,3
10/26/2011,1:55:25,17.386,N,84.683,W,3
10/26/2011,1:57:25,17.386,N,84.685,W,3
10/26/2011,1:59:25,17.386,N,84.687,W,3
10/26/2011,2:01:25,17.386,N,84.689,W,3
10/26/2011,2:03:25,17.386,N,84.691,W,3
10/26/2011,2:05:25,17.387,N,84.694,W,3
10/26/2011,2:07:25,17.387,N,84.696,W,3
10/26/2011,2:09:24,17.387,N,84.698,W,3
10/26/2011,2:11:24,17.388,N,84.7,W,3
10/26/2011,2:13:24,17.388,N,84.702,W,3
10/26/2011,2:15:24,17.389,N,84.704,W,3
10/26/2011,2:17:24,17.389,N,84.706,W,3
10/26/2011,2:19:24,17.39,N,84.708,W,3
10/26/2011,2:21:24,17.39,N,84.71,W,3
10/26/2011,2:23:24,17.391,N,84.712,W,3
10/26/2011,2:25:25,17.391,N,84.714,W,3
