Track,for,Tomas,2010,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
10/30/2010,13:00:35,13.056,N,60.319,W
10/30/2010,13:02:36,13.054,N,60.324,W
10/30/2010,13:04:36,13.053,N,60.329,W
10/30/2010,13:06:36,13.051,N,60.334,W
10/30/2010,13:08:36,13.05,N,60.339,W
10/30/2010,13:10:35,13.049,N,60.344,W
10/30/2010,13:12:35,13.047,N,60.349,W
10/30/2010,13:14:35,13.046,N,60.354,W
10/30/2010,13:16:36,13.044,N,60.358,W
10/30/2010,13:18:36,13.043,N,60.363,W
10/30/2010,13:20:36,13.042,N,60.367,W
10/30/2010,13:22:36,13.041,N,60.372,W
10/30/2010,13:24:35,13.04,N,60.376,W
10/30/2010,13:26:35,13.039,N,60.381,W
10/30/2010,13:28:35,13.038,N,60.385,W
10/30/2010,13:30:35,13.037,N,60.389,W
10/30/2010,13:32:36,13.036,N,60.393,W
10/30/2010,13:34:36,13.035,N,60.398,W
10/30/2010,13:36:36,13.035,N,60.402,W
10/30/2010,13:38:36,13.034,N,60.406,W
10/30/2010,13:40:35,13.034,N,60.41,W
10/30/2010,13:42:35,13.034,N,60.414,W
10/30/2010,13:44:35,13.033,N,60.417,W
10/30/2010,13:46:36,13.033,N,60.421,W
10/30/2010,13:48:36,13.034,N,60.425,W
10/30/2010,13:50:36,13.034,N,60.429,W
10/30/2010,13:52:36,13.034,N,60.433,W
10/30/2010,13:54:35,13.035,N,60.436,W
10/30/2010,13:56:35,13.035,N,60.44,W
10/30/2010,13:58:35,13.036,N,60.443,W
10/30/2010,14:00:35,13.037,N,60.447,W
10/30/2010,14:02:36,13.038,N,60.45,W
10/30/2010,14:04:36,13.039,N,60.454,W
10/30/2010,14:06:36,13.04,N,60.457,W
10/30/2010,14:07:00,13.04,N,60.458,W
10/30/2010,14:09:00,13.042,N,60.461,W
10/30/2010,14:11:01,13.043,N,60.464,W
10/30/2010,14:13:01,13.045,N,60.467,W
10/30/2010,14:15:01,13.047,N,60.47,W
10/30/2010,14:17:01,13.049,N,60.473,W
10/30/2010,14:19:00,13.051,N,60.476,W
10/30/2010,14:21:00,13.053,N,60.479,W
10/30/2010,14:23:00,13.055,N,60.482,W
10/30/2010,14:25:00,13.057,N,60.485,W
10/30/2010,14:27:01,13.06,N,60.488,W
10/30/2010,14:29:01,13.062,N,60.491,W
10/30/2010,14:31:01,13.064,N,60.494,W
10/30/2010,14:33:00,13.067,N,60.497,W
10/30/2010,14:35:00,13.069,N,60.499,W
10/30/2010,14:37:00,13.071,N,60.502,W
10/30/2010,14:39:00,13.074,N,60.505,W
10/30/2010,14:41:01,13.076,N,60.508,W
10/30/2010,14:43:01,13.078,N,60.511,W
10/30/2010,14:45:01,13.081,N,60.514,W
10/30/2010,14:47:01,13.083,N,60.517,W
10/30/2010,14:49:00,13.086,N,60.52,W
10/30/2010,14:51:00,13.088,N,60.523,W
10/30/2010,14:53:00,13.09,N,60.525,W
10/30/2010,14:55:00,13.093,N,60.529,W
10/30/2010,14:57:01,13.095,N,60.532,W
10/30/2010,14:59:01,13.097,N,60.535,W
10/30/2010,15:01:01,13.099,N,60.538,W
10/30/2010,15:03:00,13.101,N,60.541,W
10/30/2010,15:05:00,13.103,N,60.544,W
10/30/2010,15:07:00,13.105,N,60.548,W
10/30/2010,15:09:00,13.107,N,60.551,W
10/30/2010,15:10:44,13.109,N,60.554,W
10/30/2010,15:12:45,13.11,N,60.558,W
10/30/2010,15:14:45,13.11,N,60.563,W
10/30/2010,15:16:45,13.111,N,60.567,W
10/30/2010,15:18:45,13.112,N,60.572,W
10/30/2010,15:20:44,13.113,N,60.576,W
10/30/2010,15:22:44,13.113,N,60.581,W
10/30/2010,15:24:44,13.114,N,60.585,W
10/30/2010,15:26:45,13.115,N,60.59,W
10/30/2010,15:28:45,13.115,N,60.594,W
10/30/2010,15:30:45,13.116,N,60.599,W
10/30/2010,15:32:45,13.117,N,60.603,W
10/30/2010,15:34:44,13.118,N,60.608,W
10/30/2010,15:36:44,13.118,N,60.612,W
10/30/2010,15:38:44,13.119,N,60.617,W
10/30/2010,15:40:44,13.12,N,60.621,W
10/30/2010,15:42:45,13.12,N,60.626,W
10/30/2010,15:44:45,13.121,N,60.63,W
10/30/2010,15:46:45,13.122,N,60.635,W
10/30/2010,15:48:45,13.123,N,60.639,W
10/30/2010,15:50:44,13.123,N,60.644,W
10/30/2010,15:52:44,13.124,N,60.648,W
10/30/2010,15:54:44,13.125,N,60.653,W
10/30/2010,15:56:45,13.126,N,60.657,W
10/30/2010,15:58:45,13.126,N,60.662,W
10/30/2010,16:00:45,13.127,N,60.666,W
10/30/2010,16:02:45,13.128,N,60.671,W
10/30/2010,16:04:44,13.128,N,60.675,W
10/30/2010,16:06:44,13.129,N,60.68,W
10/30/2010,16:08:44,13.13,N,60.684,W
10/30/2010,16:10:44,13.131,N,60.689,W
10/30/2010,16:12:45,13.131,N,60.693,W
10/30/2010,16:14:45,13.132,N,60.697,W
10/30/2010,16:16:45,13.133,N,60.702,W
10/30/2010,16:18:45,13.133,N,60.706,W
10/30/2010,16:20:44,13.134,N,60.711,W
10/30/2010,16:22:44,13.135,N,60.715,W
10/30/2010,16:24:44,13.136,N,60.72,W
10/30/2010,16:26:45,13.136,N,60.724,W
10/30/2010,16:28:45,13.137,N,60.729,W
10/30/2010,16:30:45,13.138,N,60.733,W
10/30/2010,16:31:29,13.138,N,60.735,W
10/30/2010,16:33:29,13.139,N,60.739,W
10/30/2010,16:35:28,13.14,N,60.744,W
10/30/2010,16:37:28,13.14,N,60.748,W
10/30/2010,16:39:28,13.141,N,60.753,W
10/30/2010,16:41:28,13.142,N,60.757,W
10/30/2010,16:43:29,13.143,N,60.762,W
10/30/2010,16:45:29,13.144,N,60.766,W
10/30/2010,16:47:29,13.144,N,60.771,W
10/30/2010,16:49:29,13.145,N,60.775,W
10/30/2010,16:51:28,13.146,N,60.78,W
10/30/2010,16:53:28,13.147,N,60.784,W
10/30/2010,16:55:28,13.148,N,60.788,W
10/30/2010,16:57:29,13.148,N,60.793,W
10/30/2010,16:59:29,13.149,N,60.797,W
10/30/2010,17:01:29,13.15,N,60.802,W
10/30/2010,17:03:29,13.151,N,60.806,W
10/30/2010,17:05:28,13.152,N,60.811,W
10/30/2010,17:07:28,13.153,N,60.815,W
10/30/2010,17:09:28,13.154,N,60.82,W
10/30/2010,17:11:28,13.154,N,60.824,W
10/30/2010,17:13:29,13.155,N,60.828,W
10/30/2010,17:15:29,13.156,N,60.833,W
10/30/2010,17:17:29,13.157,N,60.837,W
10/30/2010,17:19:29,13.158,N,60.842,W
10/30/2010,17:21:28,13.159,N,60.846,W
10/30/2010,17:23:28,13.16,N,60.851,W
10/30/2010,17:25:28,13.161,N,60.855,W
10/30/2010,17:27:29,13.162,N,60.859,W
10/30/2010,17:29:29,13.163,N,60.864,W
10/30/2010,17:31:29,13.164,N,60.868,W
10/30/2010,17:33:29,13.165,N,60.873,W
10/30/2010,17:35:28,13.165,N,60.877,W
10/30/2010,17:37:28,13.166,N,60.881,W
10/30/2010,17:39:28,13.167,N,60.886,W
10/30/2010,17:41:28,13.168,N,60.89,W
10/30/2010,17:43:29,13.169,N,60.895,W
10/30/2010,17:45:29,13.17,N,60.899,W
10/30/2010,17:47:29,13.171,N,60.903,W
10/30/2010,17:49:29,13.172,N,60.908,W
10/30/2010,17:51:28,13.173,N,60.912,W
10/30/2010,17:53:28,13.174,N,60.917,W
10/30/2010,17:55:28,13.175,N,60.921,W
10/30/2010,17:57:29,13.177,N,60.925,W
10/30/2010,17:59:29,13.178,N,60.93,W
10/30/2010,18:01:29,13.179,N,60.934,W
10/30/2010,18:03:29,13.18,N,60.938,W
10/30/2010,18:05:28,13.181,N,60.943,W
10/30/2010,18:07:28,13.182,N,60.947,W
10/30/2010,18:09:28,13.183,N,60.952,W
10/30/2010,18:11:28,13.184,N,60.956,W
10/30/2010,18:13:29,13.185,N,60.96,W
10/30/2010,18:15:29,13.186,N,60.965,W
10/30/2010,18:17:29,13.187,N,60.969,W
10/30/2010,18:19:29,13.189,N,60.973,W
10/30/2010,18:21:28,13.19,N,60.978,W
10/30/2010,18:23:28,13.191,N,60.982,W
10/30/2010,18:25:28,13.192,N,60.986,W
10/30/2010,18:27:29,13.193,N,60.991,W
10/30/2010,18:29:29,13.195,N,60.995,W
10/30/2010,18:31:29,13.196,N,60.999,W
10/30/2010,18:33:29,13.197,N,61.004,W
10/30/2010,18:35:28,13.198,N,61.008,W
10/30/2010,18:37:28,13.199,N,61.012,W
10/30/2010,18:39:28,13.201,N,61.017,W
10/30/2010,18:41:28,13.202,N,61.021,W
10/30/2010,18:43:29,13.203,N,61.025,W
10/30/2010,18:45:29,13.204,N,61.029,W
10/30/2010,18:47:29,13.206,N,61.034,W
10/30/2010,18:49:29,13.207,N,61.038,W
10/30/2010,18:51:28,13.208,N,61.042,W
10/30/2010,18:53:28,13.21,N,61.047,W
10/30/2010,18:55:28,13.211,N,61.051,W
10/30/2010,18:57:29,13.212,N,61.055,W
10/30/2010,18:59:29,13.214,N,61.059,W
10/30/2010,19:01:29,13.215,N,61.064,W
10/30/2010,19:03:29,13.217,N,61.068,W
10/30/2010,19:05:28,13.218,N,61.072,W
10/30/2010,19:07:28,13.219,N,61.077,W
10/30/2010,19:09:28,13.221,N,61.081,W
10/30/2010,19:11:28,13.222,N,61.085,W
10/30/2010,19:13:29,13.224,N,61.089,W
10/30/2010,19:15:29,13.225,N,61.094,W
10/30/2010,19:17:29,13.227,N,61.098,W
10/30/2010,19:19:29,13.228,N,61.102,W
10/30/2010,19:21:28,13.23,N,61.106,W
10/30/2010,19:23:28,13.231,N,61.11,W
10/30/2010,19:25:28,13.233,N,61.115,W
10/30/2010,19:27:29,13.234,N,61.119,W
10/30/2010,19:29:29,13.236,N,61.123,W
10/30/2010,19:31:29,13.237,N,61.127,W
10/30/2010,19:33:29,13.239,N,61.132,W
10/30/2010,19:35:28,13.24,N,61.136,W
10/30/2010,19:37:28,13.242,N,61.14,W
10/30/2010,19:39:28,13.244,N,61.144,W
10/30/2010,19:41:28,13.245,N,61.148,W
10/30/2010,19:43:29,13.247,N,61.152,W
10/30/2010,19:45:29,13.249,N,61.157,W
10/30/2010,19:47:29,13.25,N,61.161,W
10/30/2010,19:49:29,13.252,N,61.165,W
10/30/2010,19:51:28,13.254,N,61.169,W
10/30/2010,19:53:28,13.255,N,61.173,W
10/30/2010,19:55:28,13.257,N,61.177,W
10/30/2010,19:57:29,13.259,N,61.182,W
10/30/2010,19:59:29,13.261,N,61.186,W
10/30/2010,20:01:29,13.262,N,61.19,W
10/30/2010,20:03:29,13.264,N,61.194,W
10/30/2010,20:05:28,13.266,N,61.198,W
10/30/2010,20:07:28,13.268,N,61.202,W
10/30/2010,20:09:28,13.27,N,61.206,W
10/30/2010,20:11:28,13.271,N,61.211,W
10/30/2010,20:13:29,13.273,N,61.215,W
10/30/2010,20:15:29,13.275,N,61.219,W
10/30/2010,20:17:29,13.277,N,61.223,W
10/30/2010,20:19:29,13.279,N,61.227,W
10/30/2010,20:21:28,13.281,N,61.231,W
10/30/2010,20:23:28,13.283,N,61.235,W
10/30/2010,20:25:28,13.285,N,61.239,W
10/30/2010,20:27:29,13.287,N,61.243,W
10/30/2010,20:29:29,13.289,N,61.247,W
10/30/2010,20:31:29,13.291,N,61.251,W
10/30/2010,20:33:29,13.293,N,61.255,W
10/30/2010,20:35:28,13.295,N,61.26,W
10/30/2010,20:37:28,13.297,N,61.264,W
10/30/2010,20:39:28,13.299,N,61.268,W
10/30/2010,20:41:28,13.301,N,61.272,W
10/30/2010,20:43:29,13.303,N,61.276,W
10/30/2010,20:45:29,13.305,N,61.28,W
10/30/2010,20:47:29,13.307,N,61.284,W
10/30/2010,20:49:29,13.31,N,61.288,W
10/30/2010,20:51:28,13.312,N,61.292,W
10/30/2010,20:53:28,13.314,N,61.296,W
10/30/2010,20:55:28,13.316,N,61.3,W
10/30/2010,20:57:29,13.318,N,61.304,W
10/30/2010,20:59:29,13.321,N,61.308,W
10/30/2010,21:01:29,13.323,N,61.312,W
10/30/2010,21:03:29,13.325,N,61.316,W
10/30/2010,21:05:28,13.327,N,61.32,W
10/30/2010,21:07:28,13.329,N,61.324,W
10/30/2010,21:09:28,13.332,N,61.328,W
10/30/2010,21:11:28,13.334,N,61.332,W
10/30/2010,21:13:29,13.336,N,61.336,W
10/30/2010,21:15:29,13.339,N,61.34,W
10/30/2010,21:17:29,13.341,N,61.344,W
10/30/2010,21:19:29,13.343,N,61.348,W
10/30/2010,21:21:28,13.346,N,61.352,W
10/30/2010,21:23:28,13.348,N,61.356,W
10/30/2010,21:25:28,13.35,N,61.36,W
10/30/2010,21:27:29,13.353,N,61.363,W
10/30/2010,21:29:29,13.355,N,61.367,W
10/30/2010,21:31:29,13.357,N,61.371,W
10/30/2010,21:33:29,13.36,N,61.375,W
10/30/2010,21:35:28,13.362,N,61.379,W
10/30/2010,21:37:28,13.365,N,61.383,W
10/30/2010,21:39:28,13.367,N,61.387,W
10/30/2010,21:41:28,13.369,N,61.391,W
10/30/2010,21:43:29,13.372,N,61.395,W
10/30/2010,21:45:29,13.374,N,61.399,W
10/30/2010,21:47:29,13.377,N,61.403,W
10/30/2010,21:49:29,13.379,N,61.407,W
10/30/2010,21:51:28,13.382,N,61.411,W
10/30/2010,21:53:28,13.384,N,61.415,W
10/30/2010,21:55:28,13.387,N,61.419,W
10/30/2010,21:57:29,13.389,N,61.423,W
10/30/2010,21:59:29,13.392,N,61.427,W
10/30/2010,22:01:29,13.394,N,61.43,W
10/30/2010,22:03:29,13.397,N,61.434,W
10/30/2010,22:05:28,13.399,N,61.438,W
10/30/2010,22:07:28,13.402,N,61.442,W
10/30/2010,22:09:28,13.404,N,61.446,W
10/30/2010,22:11:28,13.407,N,61.45,W
10/30/2010,22:13:29,13.409,N,61.454,W
10/30/2010,22:15:29,13.412,N,61.458,W
10/30/2010,22:17:29,13.414,N,61.462,W
10/30/2010,22:19:29,13.417,N,61.466,W
10/30/2010,22:21:28,13.419,N,61.47,W
10/30/2010,22:23:28,13.422,N,61.474,W
10/30/2010,22:25:28,13.425,N,61.477,W
10/30/2010,22:27:29,13.427,N,61.481,W
10/30/2010,22:29:29,13.43,N,61.485,W
10/30/2010,22:31:29,13.432,N,61.489,W
10/30/2010,22:33:29,13.435,N,61.493,W
10/30/2010,22:35:28,13.437,N,61.497,W
10/30/2010,22:37:28,13.44,N,61.501,W
10/30/2010,22:39:28,13.443,N,61.505,W
10/30/2010,22:41:28,13.445,N,61.509,W
10/30/2010,22:43:29,13.448,N,61.513,W
10/30/2010,22:45:29,13.45,N,61.517,W
10/30/2010,22:47:29,13.453,N,61.521,W
10/30/2010,22:49:29,13.455,N,61.524,W
10/30/2010,22:51:28,13.458,N,61.528,W
10/30/2010,22:53:28,13.461,N,61.532,W
10/30/2010,22:55:28,13.463,N,61.536,W
10/30/2010,22:57:29,13.466,N,61.54,W
10/30/2010,22:59:29,13.468,N,61.544,W
10/30/2010,23:01:29,13.471,N,61.548,W
10/30/2010,23:03:29,13.474,N,61.552,W
10/30/2010,23:05:28,13.476,N,61.556,W
10/30/2010,23:07:28,13.479,N,61.56,W
10/30/2010,23:09:28,13.481,N,61.564,W
10/30/2010,23:11:28,13.484,N,61.568,W
10/30/2010,23:13:29,13.486,N,61.572,W
10/30/2010,23:15:29,13.489,N,61.576,W
10/30/2010,23:17:29,13.492,N,61.58,W
10/30/2010,23:19:29,13.494,N,61.583,W
10/30/2010,23:21:28,13.497,N,61.587,W
10/30/2010,23:23:28,13.499,N,61.591,W
10/30/2010,23:25:28,13.502,N,61.595,W
10/30/2010,23:27:29,13.505,N,61.599,W
10/30/2010,23:29:29,13.507,N,61.603,W
10/30/2010,23:31:29,13.51,N,61.607,W
10/30/2010,23:33:29,13.512,N,61.611,W
10/30/2010,23:35:28,13.515,N,61.615,W
10/30/2010,23:37:28,13.517,N,61.619,W
10/30/2010,23:39:28,13.52,N,61.623,W
10/30/2010,23:41:28,13.522,N,61.627,W
10/30/2010,23:43:29,13.525,N,61.631,W
10/30/2010,23:45:29,13.528,N,61.635,W
10/30/2010,23:47:29,13.53,N,61.639,W
10/30/2010,23:49:29,13.533,N,61.643,W
10/30/2010,23:51:28,13.535,N,61.647,W
10/30/2010,23:53:28,13.538,N,61.651,W
10/30/2010,23:55:28,13.54,N,61.655,W
10/30/2010,23:57:29,13.543,N,61.659,W
10/30/2010,23:59:29,13.545,N,61.663,W
10/31/2010,0:01:29,13.548,N,61.667,W
10/31/2010,0:03:29,13.55,N,61.671,W
10/31/2010,0:05:28,13.553,N,61.675,W
10/31/2010,0:07:28,13.555,N,61.679,W
10/31/2010,0:09:28,13.558,N,61.683,W
10/31/2010,0:11:28,13.56,N,61.687,W
10/31/2010,0:13:29,13.563,N,61.691,W
10/31/2010,0:15:29,13.565,N,61.695,W
10/31/2010,0:17:29,13.567,N,61.699,W
10/31/2010,0:19:29,13.57,N,61.703,W
10/31/2010,0:21:28,13.572,N,61.707,W
10/31/2010,0:23:28,13.575,N,61.711,W
10/31/2010,0:25:28,13.577,N,61.715,W
10/31/2010,0:27:29,13.58,N,61.719,W
10/31/2010,0:29:29,13.582,N,61.723,W
10/31/2010,0:31:29,13.584,N,61.727,W
10/31/2010,0:33:29,13.587,N,61.731,W
10/31/2010,0:35:28,13.589,N,61.736,W
10/31/2010,0:37:28,13.591,N,61.74,W
10/31/2010,0:39:28,13.594,N,61.744,W
10/31/2010,0:41:28,13.596,N,61.748,W
10/31/2010,0:43:29,13.598,N,61.752,W
10/31/2010,0:45:29,13.601,N,61.756,W
10/31/2010,0:47:29,13.603,N,61.76,W
10/31/2010,0:49:29,13.605,N,61.764,W
10/31/2010,0:51:28,13.608,N,61.768,W
10/31/2010,0:53:28,13.61,N,61.772,W
10/31/2010,0:55:28,13.612,N,61.777,W
10/31/2010,0:57:29,13.614,N,61.781,W
10/31/2010,0:59:29,13.617,N,61.785,W
10/31/2010,1:01:29,13.619,N,61.789,W
10/31/2010,1:03:29,13.621,N,61.793,W
10/31/2010,1:05:28,13.623,N,61.797,W
10/31/2010,1:07:28,13.625,N,61.802,W
10/31/2010,1:09:28,13.628,N,61.806,W
10/31/2010,1:11:28,13.63,N,61.81,W
10/31/2010,1:13:29,13.632,N,61.814,W
10/31/2010,1:15:29,13.634,N,61.818,W
10/31/2010,1:17:29,13.636,N,61.822,W
10/31/2010,1:19:29,13.638,N,61.827,W
10/31/2010,1:21:28,13.64,N,61.831,W
10/31/2010,1:23:28,13.642,N,61.835,W
10/31/2010,1:25:28,13.645,N,61.839,W
10/31/2010,1:27:29,13.647,N,61.844,W
10/31/2010,1:29:29,13.649,N,61.848,W
10/31/2010,1:31:29,13.651,N,61.852,W
10/31/2010,1:33:29,13.653,N,61.856,W
10/31/2010,1:35:28,13.655,N,61.861,W
10/31/2010,1:37:28,13.657,N,61.865,W
10/31/2010,1:39:28,13.659,N,61.869,W
10/31/2010,1:41:28,13.66,N,61.874,W
10/31/2010,1:43:29,13.662,N,61.878,W
10/31/2010,1:45:29,13.664,N,61.882,W
10/31/2010,1:47:29,13.666,N,61.886,W
10/31/2010,1:49:29,13.668,N,61.891,W
10/31/2010,1:51:28,13.67,N,61.895,W
10/31/2010,1:53:28,13.672,N,61.899,W
10/31/2010,1:55:28,13.674,N,61.904,W
10/31/2010,1:57:29,13.675,N,61.908,W
10/31/2010,1:59:29,13.677,N,61.913,W
10/31/2010,2:01:29,13.679,N,61.917,W
10/31/2010,2:03:29,13.681,N,61.921,W
10/31/2010,2:05:28,13.683,N,61.926,W
10/31/2010,2:07:28,13.684,N,61.93,W
10/31/2010,2:09:28,13.686,N,61.934,W
10/31/2010,2:11:28,13.688,N,61.939,W
10/31/2010,2:13:29,13.689,N,61.943,W
10/31/2010,2:15:29,13.691,N,61.948,W
10/31/2010,2:17:29,13.693,N,61.952,W
10/31/2010,2:19:29,13.694,N,61.957,W
10/31/2010,2:21:28,13.696,N,61.961,W
10/31/2010,2:23:28,13.698,N,61.965,W
10/31/2010,2:25:28,13.699,N,61.97,W
10/31/2010,2:27:29,13.701,N,61.974,W
10/31/2010,2:29:29,13.703,N,61.979,W
10/31/2010,2:31:29,13.704,N,61.983,W
10/31/2010,2:33:29,13.706,N,61.988,W
10/31/2010,2:35:28,13.707,N,61.992,W
10/31/2010,2:37:28,13.709,N,61.997,W
10/31/2010,2:39:28,13.71,N,62.001,W
10/31/2010,2:41:28,13.712,N,62.006,W
10/31/2010,2:43:29,13.713,N,62.01,W
10/31/2010,2:45:29,13.715,N,62.015,W
10/31/2010,2:47:29,13.716,N,62.019,W
10/31/2010,2:49:29,13.718,N,62.024,W
10/31/2010,2:51:28,13.719,N,62.028,W
10/31/2010,2:53:28,13.721,N,62.033,W
10/31/2010,2:55:28,13.722,N,62.037,W
10/31/2010,2:57:29,13.723,N,62.042,W
10/31/2010,2:59:29,13.725,N,62.046,W
10/31/2010,3:01:29,13.726,N,62.051,W
10/31/2010,3:03:29,13.728,N,62.056,W
10/31/2010,3:05:28,13.729,N,62.06,W
10/31/2010,3:07:28,13.73,N,62.065,W
10/31/2010,3:09:28,13.732,N,62.069,W
10/31/2010,3:11:28,13.733,N,62.074,W
10/31/2010,3:13:29,13.734,N,62.079,W
10/31/2010,3:15:29,13.736,N,62.083,W
10/31/2010,3:17:29,13.737,N,62.088,W
10/31/2010,3:19:29,13.738,N,62.092,W
10/31/2010,3:21:28,13.74,N,62.097,W
10/31/2010,3:23:28,13.741,N,62.102,W
10/31/2010,3:25:28,13.742,N,62.106,W
10/31/2010,3:27:29,13.743,N,62.111,W
10/31/2010,3:29:29,13.745,N,62.115,W
10/31/2010,3:31:29,13.746,N,62.12,W
10/31/2010,3:33:29,13.747,N,62.125,W
10/31/2010,3:35:28,13.748,N,62.129,W
10/31/2010,3:37:28,13.749,N,62.134,W
10/31/2010,3:39:28,13.751,N,62.139,W
10/31/2010,3:41:28,13.752,N,62.143,W
10/31/2010,3:43:29,13.753,N,62.148,W
10/31/2010,3:45:29,13.754,N,62.153,W
10/31/2010,3:47:29,13.755,N,62.157,W
10/31/2010,3:49:29,13.756,N,62.162,W
10/31/2010,3:51:28,13.758,N,62.167,W
10/31/2010,3:53:28,13.759,N,62.171,W
10/31/2010,3:55:28,13.76,N,62.176,W
10/31/2010,3:57:29,13.761,N,62.181,W
10/31/2010,3:59:29,13.762,N,62.186,W
10/31/2010,4:01:29,13.763,N,62.19,W
10/31/2010,4:03:29,13.764,N,62.195,W
10/31/2010,4:05:28,13.765,N,62.2,W
10/31/2010,4:07:28,13.766,N,62.204,W
10/31/2010,4:09:28,13.767,N,62.209,W
10/31/2010,4:11:28,13.768,N,62.214,W
10/31/2010,4:13:29,13.769,N,62.219,W
10/31/2010,4:15:29,13.771,N,62.223,W
10/31/2010,4:17:29,13.772,N,62.228,W
10/31/2010,4:19:29,13.773,N,62.233,W
10/31/2010,4:21:28,13.774,N,62.238,W
10/31/2010,4:23:28,13.775,N,62.242,W
10/31/2010,4:25:28,13.776,N,62.247,W
10/31/2010,4:27:29,13.777,N,62.252,W
10/31/2010,4:29:29,13.778,N,62.257,W
10/31/2010,4:31:29,13.779,N,62.261,W
10/31/2010,4:33:29,13.779,N,62.266,W
10/31/2010,4:35:28,13.78,N,62.271,W
10/31/2010,4:37:28,13.781,N,62.276,W
10/31/2010,4:39:28,13.782,N,62.28,W
10/31/2010,4:41:28,13.783,N,62.285,W
10/31/2010,4:43:29,13.784,N,62.29,W
10/31/2010,4:45:29,13.785,N,62.295,W
10/31/2010,4:47:29,13.786,N,62.3,W
10/31/2010,4:49:29,13.787,N,62.304,W
10/31/2010,4:51:28,13.788,N,62.309,W
10/31/2010,4:53:28,13.789,N,62.314,W
10/31/2010,4:55:28,13.79,N,62.319,W
10/31/2010,4:57:29,13.791,N,62.324,W
10/31/2010,4:59:29,13.791,N,62.328,W
10/31/2010,5:01:29,13.792,N,62.333,W
10/31/2010,5:03:29,13.793,N,62.338,W
10/31/2010,5:05:28,13.794,N,62.343,W
10/31/2010,5:07:28,13.795,N,62.348,W
10/31/2010,5:09:28,13.796,N,62.352,W
10/31/2010,5:11:28,13.797,N,62.357,W
10/31/2010,5:13:29,13.798,N,62.362,W
10/31/2010,5:15:29,13.798,N,62.367,W
10/31/2010,5:17:29,13.799,N,62.372,W
10/31/2010,5:19:29,13.8,N,62.377,W
10/31/2010,5:21:28,13.801,N,62.381,W
10/31/2010,5:23:28,13.802,N,62.386,W
10/31/2010,5:25:28,13.803,N,62.391,W
10/31/2010,5:27:29,13.803,N,62.396,W
10/31/2010,5:29:29,13.804,N,62.401,W
10/31/2010,5:31:29,13.805,N,62.406,W
10/31/2010,5:33:29,13.806,N,62.41,W
10/31/2010,5:35:28,13.807,N,62.415,W
10/31/2010,5:37:28,13.807,N,62.42,W
10/31/2010,5:39:04,13.808,N,62.424,W
10/31/2010,5:41:03,13.809,N,62.429,W
10/31/2010,5:43:03,13.81,N,62.434,W
10/31/2010,5:45:03,13.81,N,62.439,W
10/31/2010,5:47:03,13.811,N,62.443,W
10/31/2010,5:49:04,13.812,N,62.448,W
10/31/2010,5:51:04,13.813,N,62.453,W
10/31/2010,5:53:04,13.813,N,62.458,W
10/31/2010,5:55:04,13.814,N,62.463,W
10/31/2010,5:57:03,13.815,N,62.468,W
10/31/2010,5:59:03,13.816,N,62.473,W
10/31/2010,6:01:03,13.816,N,62.478,W
10/31/2010,6:03:03,13.817,N,62.482,W
10/31/2010,6:05:04,13.818,N,62.487,W
10/31/2010,6:07:04,13.819,N,62.492,W
10/31/2010,6:09:04,13.819,N,62.497,W
10/31/2010,6:11:03,13.82,N,62.502,W
10/31/2010,6:13:03,13.821,N,62.507,W
10/31/2010,6:15:03,13.822,N,62.512,W
10/31/2010,6:17:03,13.822,N,62.517,W
10/31/2010,6:19:04,13.823,N,62.521,W
10/31/2010,6:21:04,13.824,N,62.526,W
10/31/2010,6:23:04,13.825,N,62.531,W
10/31/2010,6:25:04,13.825,N,62.536,W
10/31/2010,6:27:03,13.826,N,62.541,W
10/31/2010,6:29:03,13.827,N,62.546,W
10/31/2010,6:31:03,13.828,N,62.551,W
10/31/2010,6:33:03,13.828,N,62.556,W
10/31/2010,6:35:04,13.829,N,62.56,W
10/31/2010,6:37:04,13.83,N,62.565,W
10/31/2010,6:39:04,13.831,N,62.57,W
10/31/2010,6:41:03,13.831,N,62.575,W
10/31/2010,6:43:03,13.832,N,62.58,W
10/31/2010,6:45:03,13.833,N,62.585,W
10/31/2010,6:47:03,13.834,N,62.59,W
10/31/2010,6:48:02,13.834,N,62.592,W
10/31/2010,6:50:02,13.835,N,62.598,W
10/31/2010,6:52:01,13.837,N,62.603,W
10/31/2010,6:54:01,13.838,N,62.609,W
10/31/2010,6:56:01,13.84,N,62.615,W
10/31/2010,6:58:02,13.841,N,62.621,W
10/31/2010,7:00:02,13.843,N,62.627,W
10/31/2010,7:02:02,13.844,N,62.632,W
10/31/2010,7:04:02,13.846,N,62.639,W
10/31/2010,7:06:01,13.848,N,62.645,W
10/31/2010,7:08:01,13.849,N,62.651,W
10/31/2010,7:10:01,13.851,N,62.657,W
10/31/2010,7:12:01,13.853,N,62.664,W
10/31/2010,7:14:02,13.855,N,62.67,W
10/31/2010,7:16:02,13.857,N,62.677,W
10/31/2010,7:18:02,13.859,N,62.683,W
10/31/2010,7:20:02,13.861,N,62.69,W
10/31/2010,7:22:01,13.864,N,62.697,W
10/31/2010,7:24:01,13.866,N,62.704,W
10/31/2010,7:26:01,13.868,N,62.71,W
10/31/2010,7:28:02,13.871,N,62.718,W
