Track,for,Earl,2010,,
9/3/2010,12:01:00,36.171,N,73.605,W
9/3/2010,12:03:00,36.178,N,73.601,W
9/3/2010,12:05:01,36.184,N,73.596,W
9/3/2010,12:07:00,36.19,N,73.592,W
9/3/2010,12:09:01,36.197,N,73.588,W
9/3/2010,12:11:00,36.203,N,73.583,W
9/3/2010,12:13:01,36.209,N,73.579,W
9/3/2010,12:15:00,36.216,N,73.574,W
9/3/2010,12:17:01,36.222,N,73.57,W
9/3/2010,12:19:00,36.228,N,73.565,W
9/3/2010,12:21:01,36.234,N,73.561,W
9/3/2010,12:23:00,36.241,N,73.557,W
9/3/2010,12:25:01,36.247,N,73.552,W
9/3/2010,12:27:00,36.253,N,73.548,W
9/3/2010,12:28:18,36.257,N,73.545,W
9/3/2010,12:30:19,36.263,N,73.541,W
9/3/2010,12:32:18,36.269,N,73.536,W
9/3/2010,12:34:19,36.275,N,73.532,W
9/3/2010,12:36:18,36.282,N,73.527,W
9/3/2010,12:38:18,36.288,N,73.523,W
9/3/2010,12:40:19,36.294,N,73.519,W
9/3/2010,12:42:18,36.3,N,73.514,W
9/3/2010,12:44:19,36.306,N,73.51,W
9/3/2010,12:46:18,36.312,N,73.505,W
9/3/2010,12:48:19,36.318,N,73.501,W
9/3/2010,12:50:18,36.324,N,73.497,W
9/3/2010,12:52:19,36.331,N,73.492,W
9/3/2010,12:54:18,36.337,N,73.488,W
9/3/2010,12:56:19,36.343,N,73.483,W
9/3/2010,12:58:18,36.349,N,73.479,W
9/3/2010,13:00:19,36.355,N,73.475,W
9/3/2010,13:02:18,36.361,N,73.47,W
9/3/2010,13:04:19,36.367,N,73.466,W
9/3/2010,13:06:18,36.374,N,73.461,W
9/3/2010,13:08:18,36.38,N,73.457,W
9/3/2010,13:08:43,36.381,N,73.456,W
9/3/2010,13:10:44,36.384,N,73.449,W
9/3/2010,13:12:43,36.386,N,73.443,W
9/3/2010,13:14:44,36.388,N,73.436,W
9/3/2010,13:16:43,36.389,N,73.428,W
9/3/2010,13:18:44,36.391,N,73.421,W
9/3/2010,13:20:43,36.392,N,73.413,W
9/3/2010,13:22:44,36.393,N,73.405,W
9/3/2010,13:24:43,36.395,N,73.397,W
9/3/2010,13:26:44,36.396,N,73.389,W
9/3/2010,13:28:43,36.397,N,73.381,W
9/3/2010,13:30:44,36.399,N,73.372,W
9/3/2010,13:32:44,36.401,N,73.364,W
9/3/2010,13:34:43,36.403,N,73.355,W
9/3/2010,13:36:44,36.406,N,73.347,W
9/3/2010,13:38:43,36.409,N,73.338,W
9/3/2010,13:40:44,36.412,N,73.329,W
9/3/2010,13:42:43,36.417,N,73.321,W
9/3/2010,13:44:44,36.421,N,73.312,W
9/3/2010,13:46:43,36.427,N,73.304,W
9/3/2010,13:48:44,36.433,N,73.295,W
9/3/2010,13:50:43,36.44,N,73.286,W
9/3/2010,13:52:44,36.448,N,73.278,W
9/3/2010,13:54:43,36.456,N,73.27,W
9/3/2010,13:56:44,36.466,N,73.261,W
9/3/2010,13:58:43,36.475,N,73.253,W
9/3/2010,14:00:44,36.486,N,73.245,W
9/3/2010,14:01:52,36.492,N,73.24,W
9/3/2010,14:03:51,36.503,N,73.232,W
9/3/2010,14:05:52,36.514,N,73.224,W
9/3/2010,14:07:51,36.526,N,73.215,W
9/3/2010,14:09:51,36.539,N,73.207,W
9/3/2010,14:11:52,36.552,N,73.199,W
9/3/2010,14:13:51,36.565,N,73.191,W
9/3/2010,14:15:52,36.579,N,73.183,W
9/3/2010,14:17:51,36.593,N,73.175,W
9/3/2010,14:19:52,36.607,N,73.167,W
9/3/2010,14:21:51,36.621,N,73.159,W
9/3/2010,14:23:52,36.635,N,73.151,W
9/3/2010,14:25:51,36.65,N,73.143,W
9/3/2010,14:27:28,36.661,N,73.137,W
9/3/2010,14:29:27,36.673,N,73.129,W
9/3/2010,14:31:28,36.686,N,73.122,W
9/3/2010,14:33:28,36.697,N,73.114,W
9/3/2010,14:35:27,36.709,N,73.106,W
9/3/2010,14:37:28,36.721,N,73.099,W
9/3/2010,14:39:27,36.732,N,73.091,W
9/3/2010,14:41:28,36.743,N,73.084,W
9/3/2010,14:43:27,36.754,N,73.077,W
9/3/2010,14:45:28,36.764,N,73.07,W
9/3/2010,14:47:27,36.774,N,73.063,W
9/3/2010,14:49:28,36.784,N,73.056,W
9/3/2010,14:51:27,36.794,N,73.049,W
9/3/2010,14:53:28,36.803,N,73.043,W
9/3/2010,14:55:27,36.812,N,73.036,W
9/3/2010,14:57:28,36.82,N,73.03,W
9/3/2010,14:59:27,36.828,N,73.023,W
9/3/2010,15:01:28,36.836,N,73.017,W
9/3/2010,15:03:28,36.843,N,73.011,W
9/3/2010,15:05:27,36.85,N,73.005,W
9/3/2010,15:07:28,36.856,N,73,W
9/3/2010,15:09:27,36.862,N,72.994,W
9/3/2010,15:11:28,36.868,N,72.989,W
9/3/2010,15:13:27,36.873,N,72.983,W
9/3/2010,15:15:28,36.878,N,72.978,W
9/3/2010,15:17:27,36.883,N,72.973,W
9/3/2010,15:19:28,36.887,N,72.968,W
9/3/2010,15:21:27,36.891,N,72.963,W
9/3/2010,15:23:28,36.895,N,72.958,W
9/3/2010,15:25:27,36.898,N,72.954,W
9/3/2010,15:27:28,36.902,N,72.949,W
9/3/2010,15:29:27,36.905,N,72.945,W
9/3/2010,15:31:28,36.908,N,72.94,W
9/3/2010,15:33:28,36.911,N,72.936,W
9/3/2010,15:35:27,36.914,N,72.931,W
9/3/2010,15:37:28,36.917,N,72.927,W
9/3/2010,15:39:27,36.92,N,72.923,W
9/3/2010,15:41:09,36.923,N,72.919,W
9/3/2010,15:43:08,36.931,N,72.913,W
9/3/2010,15:45:09,36.939,N,72.907,W
9/3/2010,15:47:08,36.946,N,72.901,W
9/3/2010,15:49:09,36.954,N,72.895,W
9/3/2010,15:51:08,36.962,N,72.889,W
9/3/2010,15:53:09,36.97,N,72.884,W
9/3/2010,15:55:09,36.978,N,72.878,W
9/3/2010,15:57:08,36.986,N,72.872,W
9/3/2010,15:59:09,36.995,N,72.866,W
9/3/2010,16:01:08,37.003,N,72.86,W
9/3/2010,16:03:09,37.011,N,72.854,W
9/3/2010,16:05:08,37.019,N,72.848,W
9/3/2010,16:07:09,37.028,N,72.842,W
9/3/2010,16:09:08,37.036,N,72.836,W
9/3/2010,16:11:09,37.045,N,72.83,W
9/3/2010,16:13:08,37.054,N,72.825,W
9/3/2010,16:15:09,37.062,N,72.819,W
9/3/2010,16:17:08,37.071,N,72.813,W
9/3/2010,16:19:09,37.08,N,72.807,W
9/3/2010,16:21:08,37.089,N,72.801,W
9/3/2010,16:23:09,37.098,N,72.795,W
9/3/2010,16:25:09,37.107,N,72.789,W
9/3/2010,16:27:08,37.116,N,72.783,W
9/3/2010,16:29:09,37.125,N,72.777,W
9/3/2010,16:31:08,37.135,N,72.772,W
9/3/2010,16:33:09,37.144,N,72.766,W
9/3/2010,16:35:08,37.154,N,72.76,W
9/3/2010,16:37:09,37.163,N,72.754,W
9/3/2010,16:39:08,37.173,N,72.748,W
9/3/2010,16:41:09,37.183,N,72.742,W
9/3/2010,16:43:08,37.192,N,72.736,W
9/3/2010,16:45:09,37.202,N,72.73,W
9/3/2010,16:47:08,37.212,N,72.724,W
9/3/2010,16:49:09,37.222,N,72.719,W
9/3/2010,16:51:08,37.233,N,72.713,W
9/3/2010,16:53:09,37.243,N,72.707,W
9/3/2010,16:55:09,37.253,N,72.701,W
9/3/2010,16:57:08,37.264,N,72.695,W
9/3/2010,16:59:09,37.274,N,72.689,W
9/3/2010,17:01:08,37.285,N,72.683,W
9/3/2010,17:03:09,37.296,N,72.677,W
9/3/2010,17:05:08,37.306,N,72.672,W
9/3/2010,17:07:09,37.317,N,72.666,W
9/3/2010,17:09:08,37.328,N,72.66,W
9/3/2010,17:11:09,37.339,N,72.654,W
9/3/2010,17:13:08,37.35,N,72.648,W
9/3/2010,17:14:25,37.357,N,72.644,W
9/3/2010,17:16:26,37.366,N,72.637,W
9/3/2010,17:18:25,37.375,N,72.631,W
9/3/2010,17:20:26,37.383,N,72.624,W
9/3/2010,17:22:25,37.392,N,72.617,W
9/3/2010,17:24:26,37.401,N,72.61,W
9/3/2010,17:26:25,37.409,N,72.603,W
9/3/2010,17:28:26,37.418,N,72.596,W
9/3/2010,17:30:25,37.427,N,72.589,W
9/3/2010,17:32:26,37.435,N,72.582,W
9/3/2010,17:34:25,37.444,N,72.575,W
9/3/2010,17:36:26,37.452,N,72.568,W
9/3/2010,17:38:25,37.461,N,72.56,W
9/3/2010,17:40:26,37.469,N,72.553,W
9/3/2010,17:42:26,37.477,N,72.546,W
9/3/2010,17:44:25,37.486,N,72.538,W
9/3/2010,17:46:26,37.494,N,72.531,W
9/3/2010,17:48:25,37.502,N,72.523,W
9/3/2010,17:50:26,37.511,N,72.515,W
9/3/2010,17:52:25,37.519,N,72.508,W
9/3/2010,17:54:26,37.527,N,72.5,W
9/3/2010,17:56:25,37.535,N,72.492,W
9/3/2010,17:58:26,37.543,N,72.484,W
9/3/2010,18:00:25,37.551,N,72.476,W
9/3/2010,18:02:26,37.559,N,72.468,W
9/3/2010,18:04:25,37.567,N,72.46,W
9/3/2010,18:06:26,37.575,N,72.452,W
9/3/2010,18:08:25,37.582,N,72.443,W
9/3/2010,18:10:26,37.59,N,72.435,W
9/3/2010,18:12:26,37.598,N,72.427,W
9/3/2010,18:14:25,37.606,N,72.418,W
9/3/2010,18:16:26,37.613,N,72.41,W
9/3/2010,18:18:25,37.621,N,72.401,W
9/3/2010,18:20:26,37.628,N,72.392,W
9/3/2010,18:22:25,37.636,N,72.383,W
9/3/2010,18:24:26,37.644,N,72.375,W
9/3/2010,18:26:25,37.651,N,72.366,W
9/3/2010,18:28:26,37.658,N,72.357,W
9/3/2010,18:30:25,37.666,N,72.348,W
9/3/2010,18:32:26,37.673,N,72.339,W
9/3/2010,18:34:25,37.681,N,72.33,W
9/3/2010,18:36:26,37.688,N,72.321,W
9/3/2010,18:38:25,37.695,N,72.311,W
9/3/2010,18:40:26,37.702,N,72.302,W
9/3/2010,18:42:26,37.71,N,72.293,W
9/3/2010,18:44:25,37.717,N,72.284,W
9/3/2010,18:46:26,37.724,N,72.274,W
9/3/2010,18:48:25,37.731,N,72.265,W
9/3/2010,18:50:26,37.738,N,72.255,W
9/3/2010,18:52:25,37.746,N,72.246,W
9/3/2010,18:54:26,37.753,N,72.236,W
9/3/2010,18:56:25,37.76,N,72.227,W
9/3/2010,18:58:26,37.767,N,72.217,W
9/3/2010,19:00:25,37.774,N,72.208,W
9/3/2010,19:02:26,37.781,N,72.198,W
9/3/2010,19:04:25,37.788,N,72.188,W
9/3/2010,19:06:26,37.795,N,72.179,W
9/3/2010,19:08:25,37.802,N,72.169,W
9/3/2010,19:10:26,37.809,N,72.159,W
9/3/2010,19:12:26,37.816,N,72.149,W
9/3/2010,19:14:25,37.823,N,72.139,W
9/3/2010,19:16:26,37.83,N,72.13,W
9/3/2010,19:18:25,37.837,N,72.12,W
9/3/2010,19:20:26,37.844,N,72.11,W
9/3/2010,19:22:25,37.851,N,72.1,W
9/3/2010,19:24:26,37.858,N,72.09,W
9/3/2010,19:26:25,37.865,N,72.08,W
9/3/2010,19:28:26,37.872,N,72.07,W
9/3/2010,19:30:25,37.879,N,72.061,W
9/3/2010,19:32:26,37.886,N,72.051,W
9/3/2010,19:34:25,37.893,N,72.041,W
9/3/2010,19:36:26,37.9,N,72.031,W
9/3/2010,19:38:25,37.907,N,72.021,W
9/3/2010,19:40:26,37.914,N,72.011,W
9/3/2010,19:42:26,37.922,N,72.001,W
9/3/2010,19:44:25,37.929,N,71.991,W
9/3/2010,19:46:26,37.936,N,71.981,W
9/3/2010,19:48:25,37.943,N,71.971,W
9/3/2010,19:50:26,37.95,N,71.962,W
9/3/2010,19:52:25,37.957,N,71.952,W
9/3/2010,19:54:26,37.964,N,71.942,W
9/3/2010,19:56:25,37.971,N,71.932,W
9/3/2010,19:58:26,37.979,N,71.922,W
9/3/2010,20:00:25,37.986,N,71.912,W
9/3/2010,20:02:26,37.993,N,71.902,W
9/3/2010,20:04:25,38,N,71.893,W
9/3/2010,20:06:26,38.008,N,71.883,W
9/3/2010,20:08:25,38.015,N,71.873,W
9/3/2010,20:10:26,38.022,N,71.863,W
9/3/2010,20:12:26,38.03,N,71.854,W
9/3/2010,20:14:25,38.037,N,71.844,W
9/3/2010,20:16:26,38.045,N,71.834,W
9/3/2010,20:18:25,38.052,N,71.825,W
9/3/2010,20:20:26,38.06,N,71.815,W
9/3/2010,20:22:25,38.067,N,71.806,W
9/3/2010,20:24:26,38.075,N,71.796,W
9/3/2010,20:26:25,38.082,N,71.787,W
9/3/2010,20:28:26,38.09,N,71.777,W
9/3/2010,20:30:25,38.098,N,71.768,W
9/3/2010,20:32:26,38.105,N,71.758,W
9/3/2010,20:34:25,38.113,N,71.749,W
9/3/2010,20:36:26,38.121,N,71.74,W
9/3/2010,20:38:25,38.129,N,71.731,W
9/3/2010,20:40:26,38.137,N,71.721,W
9/3/2010,20:42:26,38.145,N,71.712,W
9/3/2010,20:44:25,38.153,N,71.703,W
9/3/2010,20:46:26,38.161,N,71.694,W
9/3/2010,20:48:25,38.169,N,71.685,W
9/3/2010,20:50:26,38.177,N,71.676,W
9/3/2010,20:52:25,38.185,N,71.667,W
9/3/2010,20:54:26,38.193,N,71.658,W
9/3/2010,20:56:25,38.201,N,71.649,W
9/3/2010,20:58:26,38.209,N,71.64,W
9/3/2010,21:00:25,38.217,N,71.631,W
9/3/2010,21:02:26,38.226,N,71.622,W
9/3/2010,21:04:25,38.234,N,71.613,W
9/3/2010,21:06:26,38.242,N,71.604,W
9/3/2010,21:08:25,38.251,N,71.595,W
9/3/2010,21:10:26,38.259,N,71.587,W
9/3/2010,21:12:26,38.267,N,71.578,W
9/3/2010,21:14:25,38.276,N,71.569,W
9/3/2010,21:16:26,38.284,N,71.561,W
9/3/2010,21:18:25,38.293,N,71.552,W
9/3/2010,21:20:26,38.301,N,71.543,W
9/3/2010,21:22:25,38.309,N,71.535,W
9/3/2010,21:24:26,38.318,N,71.526,W
9/3/2010,21:26:25,38.327,N,71.517,W
9/3/2010,21:28:26,38.335,N,71.509,W
9/3/2010,21:30:25,38.344,N,71.5,W
9/3/2010,21:30:29,38.344,N,71.5,W
9/3/2010,21:32:30,38.355,N,71.492,W
9/3/2010,21:34:29,38.366,N,71.485,W
9/3/2010,21:36:30,38.377,N,71.477,W
9/3/2010,21:38:29,38.387,N,71.469,W
9/3/2010,21:40:30,38.398,N,71.462,W
9/3/2010,21:42:29,38.408,N,71.454,W
9/3/2010,21:44:30,38.418,N,71.446,W
9/3/2010,21:46:29,38.428,N,71.438,W
9/3/2010,21:48:30,38.438,N,71.43,W
9/3/2010,21:50:29,38.448,N,71.422,W
9/3/2010,21:52:30,38.458,N,71.414,W
9/3/2010,21:54:30,38.467,N,71.406,W
9/3/2010,21:56:29,38.477,N,71.398,W
9/3/2010,21:58:30,38.486,N,71.39,W
9/3/2010,22:00:29,38.496,N,71.382,W
9/3/2010,22:02:30,38.505,N,71.374,W
9/3/2010,22:04:29,38.514,N,71.366,W
9/3/2010,22:06:30,38.523,N,71.357,W
9/3/2010,22:08:29,38.532,N,71.349,W
9/3/2010,22:10:30,38.54,N,71.341,W
9/3/2010,22:12:29,38.549,N,71.333,W
9/3/2010,22:14:30,38.558,N,71.324,W
9/3/2010,22:16:29,38.566,N,71.316,W
9/3/2010,22:18:30,38.575,N,71.307,W
9/3/2010,22:20:29,38.583,N,71.299,W
9/3/2010,22:22:30,38.591,N,71.29,W
9/3/2010,22:24:30,38.599,N,71.282,W
9/3/2010,22:26:29,38.607,N,71.273,W
9/3/2010,22:28:30,38.615,N,71.265,W
9/3/2010,22:30:29,38.623,N,71.256,W
9/3/2010,22:32:30,38.631,N,71.248,W
9/3/2010,22:34:29,38.638,N,71.239,W
9/3/2010,22:36:30,38.646,N,71.23,W
9/3/2010,22:38:29,38.653,N,71.222,W
9/3/2010,22:40:30,38.661,N,71.213,W
9/3/2010,22:42:29,38.668,N,71.204,W
9/3/2010,22:44:30,38.676,N,71.195,W
9/3/2010,22:46:29,38.683,N,71.187,W
9/3/2010,22:48:14,38.689,N,71.179,W
9/3/2010,22:50:13,38.695,N,71.17,W
9/3/2010,22:52:14,38.702,N,71.161,W
9/3/2010,22:54:13,38.708,N,71.152,W
9/3/2010,22:56:14,38.715,N,71.143,W
9/3/2010,22:58:13,38.721,N,71.134,W
9/3/2010,23:00:14,38.728,N,71.125,W
9/3/2010,23:02:13,38.734,N,71.116,W
9/3/2010,23:04:14,38.741,N,71.107,W
9/3/2010,23:06:13,38.747,N,71.098,W
9/3/2010,23:08:14,38.754,N,71.089,W
9/3/2010,23:10:14,38.76,N,71.08,W
9/3/2010,23:12:13,38.767,N,71.071,W
9/3/2010,23:14:14,38.773,N,71.062,W
9/3/2010,23:16:13,38.78,N,71.053,W
9/3/2010,23:18:14,38.786,N,71.044,W
9/3/2010,23:20:13,38.792,N,71.035,W
9/3/2010,23:22:14,38.799,N,71.026,W
9/3/2010,23:24:13,38.805,N,71.017,W
9/3/2010,23:26:14,38.812,N,71.007,W
9/3/2010,23:28:13,38.818,N,70.998,W
9/3/2010,23:30:14,38.825,N,70.989,W
9/3/2010,23:32:13,38.831,N,70.98,W
9/3/2010,23:34:14,38.838,N,70.971,W
9/3/2010,23:36:13,38.844,N,70.962,W
9/3/2010,23:38:14,38.851,N,70.953,W
9/3/2010,23:40:14,38.857,N,70.944,W
9/3/2010,23:42:13,38.864,N,70.935,W
9/3/2010,23:44:14,38.87,N,70.926,W
9/3/2010,23:46:13,38.876,N,70.917,W
9/3/2010,23:48:14,38.883,N,70.908,W
9/3/2010,23:50:13,38.889,N,70.899,W
9/3/2010,23:52:14,38.896,N,70.89,W
9/3/2010,23:53:48,38.901,N,70.883,W
9/3/2010,23:55:14,38.926,N,70.834,W
9/3/2010,23:57:13,38.933,N,70.822,W
9/3/2010,23:59:14,38.94,N,70.81,W
9/4/2010,0:01:13,38.947,N,70.798,W
9/4/2010,0:03:14,38.954,N,70.787,W
9/4/2010,0:05:13,38.961,N,70.775,W
9/4/2010,0:07:14,38.968,N,70.763,W
9/4/2010,0:09:13,38.975,N,70.751,W
9/4/2010,0:11:14,38.982,N,70.739,W
9/4/2010,0:13:13,38.989,N,70.727,W
9/4/2010,0:15:14,38.996,N,70.715,W
9/4/2010,0:17:13,39.003,N,70.704,W
9/4/2010,0:19:14,39.01,N,70.692,W
9/4/2010,0:21:13,39.017,N,70.68,W
9/4/2010,0:23:14,39.024,N,70.668,W
9/4/2010,0:25:14,39.031,N,70.656,W
9/4/2010,0:27:13,39.038,N,70.644,W
9/4/2010,0:29:14,39.045,N,70.632,W
9/4/2010,0:31:13,39.052,N,70.621,W
9/4/2010,0:33:14,39.059,N,70.609,W
9/4/2010,0:35:13,39.066,N,70.597,W
9/4/2010,0:37:14,39.073,N,70.585,W
9/4/2010,0:39:13,39.08,N,70.573,W
9/4/2010,0:41:14,39.087,N,70.561,W
9/4/2010,0:43:13,39.094,N,70.549,W
9/4/2010,0:45:14,39.101,N,70.538,W
9/4/2010,0:47:13,39.108,N,70.526,W
9/4/2010,0:49:14,39.115,N,70.514,W
9/4/2010,0:51:13,39.122,N,70.502,W
9/4/2010,0:53:14,39.129,N,70.49,W
9/4/2010,0:55:14,39.136,N,70.478,W
9/4/2010,0:57:13,39.144,N,70.467,W
9/4/2010,0:59:14,39.151,N,70.455,W
9/4/2010,1:01:13,39.158,N,70.443,W
9/4/2010,1:01:22,39.158,N,70.442,W
9/4/2010,1:03:21,39.168,N,70.429,W
9/4/2010,1:05:22,39.177,N,70.415,W
9/4/2010,1:07:21,39.187,N,70.402,W
9/4/2010,1:09:22,39.196,N,70.389,W
9/4/2010,1:11:21,39.206,N,70.376,W
9/4/2010,1:13:22,39.216,N,70.362,W
9/4/2010,1:15:21,39.225,N,70.349,W
9/4/2010,1:17:21,39.235,N,70.336,W
9/4/2010,1:19:22,39.245,N,70.322,W
9/4/2010,1:21:21,39.254,N,70.309,W
9/4/2010,1:23:22,39.264,N,70.296,W
9/4/2010,1:25:21,39.273,N,70.282,W
9/4/2010,1:27:22,39.283,N,70.269,W
9/4/2010,1:29:21,39.293,N,70.256,W
9/4/2010,1:31:22,39.302,N,70.243,W
9/4/2010,1:33:21,39.312,N,70.229,W
9/4/2010,1:35:22,39.322,N,70.216,W
9/4/2010,1:37:21,39.331,N,70.203,W
9/4/2010,1:39:22,39.341,N,70.189,W
9/4/2010,1:41:21,39.351,N,70.176,W
9/4/2010,1:43:22,39.361,N,70.163,W
9/4/2010,1:45:21,39.37,N,70.149,W
9/4/2010,1:47:21,39.38,N,70.136,W
9/4/2010,1:49:22,39.39,N,70.123,W
9/4/2010,1:51:21,39.399,N,70.109,W
9/4/2010,1:53:22,39.409,N,70.096,W
9/4/2010,1:55:21,39.419,N,70.082,W
9/4/2010,1:57:22,39.429,N,70.069,W
9/4/2010,1:59:21,39.438,N,70.056,W
9/4/2010,2:01:22,39.448,N,70.042,W
9/4/2010,2:03:21,39.458,N,70.029,W
9/4/2010,2:05:22,39.468,N,70.016,W
9/4/2010,2:07:21,39.477,N,70.002,W
9/4/2010,2:09:22,39.487,N,69.989,W
9/4/2010,2:11:21,39.497,N,69.975,W
9/4/2010,2:13:22,39.507,N,69.962,W
9/4/2010,2:15:21,39.517,N,69.949,W
9/4/2010,2:17:21,39.527,N,69.935,W
9/4/2010,2:19:22,39.536,N,69.922,W
9/4/2010,2:21:21,39.546,N,69.908,W
9/4/2010,2:23:22,39.556,N,69.895,W
9/4/2010,2:25:21,39.566,N,69.882,W
9/4/2010,2:27:22,39.576,N,69.868,W
9/4/2010,2:29:21,39.586,N,69.855,W
9/4/2010,2:31:22,39.596,N,69.841,W
9/4/2010,2:33:21,39.605,N,69.828,W
9/4/2010,2:35:22,39.615,N,69.814,W
9/4/2010,2:37:21,39.625,N,69.801,W
9/4/2010,2:39:22,39.635,N,69.787,W
9/4/2010,2:41:21,39.645,N,69.774,W
9/4/2010,2:43:22,39.655,N,69.761,W
9/4/2010,2:45:21,39.665,N,69.747,W
9/4/2010,2:47:21,39.675,N,69.734,W
9/4/2010,2:49:22,39.685,N,69.72,W
9/4/2010,2:51:21,39.695,N,69.707,W
9/4/2010,2:53:22,39.705,N,69.693,W
9/4/2010,2:55:21,39.715,N,69.68,W
9/4/2010,2:57:22,39.725,N,69.666,W
9/4/2010,2:59:21,39.735,N,69.653,W
9/4/2010,3:01:22,39.745,N,69.639,W
9/4/2010,3:03:21,39.755,N,69.626,W
9/4/2010,3:05:22,39.765,N,69.612,W
9/4/2010,3:07:21,39.775,N,69.598,W
9/4/2010,3:09:22,39.785,N,69.585,W
9/4/2010,3:11:21,39.795,N,69.571,W
9/4/2010,3:13:22,39.805,N,69.558,W
9/4/2010,3:15:21,39.816,N,69.544,W
9/4/2010,3:17:21,39.826,N,69.531,W
9/4/2010,3:19:22,39.836,N,69.517,W
9/4/2010,3:21:21,39.846,N,69.504,W
9/4/2010,3:23:22,39.856,N,69.49,W
9/4/2010,3:25:21,39.866,N,69.476,W
9/4/2010,3:27:22,39.877,N,69.463,W
9/4/2010,3:29:21,39.887,N,69.449,W
9/4/2010,3:31:22,39.897,N,69.436,W
9/4/2010,3:33:21,39.907,N,69.422,W
9/4/2010,3:35:22,39.917,N,69.408,W
9/4/2010,3:37:21,39.928,N,69.395,W
9/4/2010,3:39:22,39.938,N,69.381,W
9/4/2010,3:41:21,39.948,N,69.367,W
9/4/2010,3:43:22,39.959,N,69.354,W
9/4/2010,3:45:21,39.969,N,69.34,W
9/4/2010,3:47:21,39.979,N,69.326,W
9/4/2010,3:49:22,39.989,N,69.313,W
9/4/2010,3:51:21,40,N,69.299,W
9/4/2010,3:53:22,40.01,N,69.285,W
9/4/2010,3:55:21,40.021,N,69.272,W
9/4/2010,3:57:22,40.031,N,69.258,W
9/4/2010,3:59:21,40.041,N,69.244,W
9/4/2010,4:01:22,40.052,N,69.23,W
9/4/2010,4:03:21,40.062,N,69.217,W
9/4/2010,4:05:22,40.073,N,69.203,W
9/4/2010,4:07:21,40.083,N,69.189,W
9/4/2010,4:09:22,40.094,N,69.175,W
9/4/2010,4:11:21,40.104,N,69.162,W
9/4/2010,4:13:22,40.115,N,69.148,W
9/4/2010,4:15:21,40.125,N,69.134,W
9/4/2010,4:17:21,40.136,N,69.12,W
9/4/2010,4:19:22,40.146,N,69.107,W
9/4/2010,4:21:21,40.157,N,69.093,W
9/4/2010,4:23:22,40.167,N,69.079,W
9/4/2010,4:25:21,40.178,N,69.065,W
9/4/2010,4:27:22,40.189,N,69.051,W
9/4/2010,4:29:21,40.199,N,69.037,W
9/4/2010,4:31:22,40.21,N,69.024,W
9/4/2010,4:33:21,40.221,N,69.01,W
9/4/2010,4:35:22,40.231,N,68.996,W
9/4/2010,4:37:21,40.242,N,68.982,W
9/4/2010,4:39:22,40.253,N,68.968,W
9/4/2010,4:41:21,40.263,N,68.954,W
9/4/2010,4:43:22,40.274,N,68.94,W
9/4/2010,4:45:21,40.285,N,68.926,W
9/4/2010,4:47:21,40.296,N,68.912,W
9/4/2010,4:49:22,40.306,N,68.899,W
9/4/2010,4:51:21,40.317,N,68.885,W
9/4/2010,4:53:22,40.328,N,68.871,W
9/4/2010,4:55:21,40.339,N,68.857,W
9/4/2010,4:57:22,40.35,N,68.843,W
9/4/2010,4:59:21,40.361,N,68.829,W
9/4/2010,5:01:22,40.372,N,68.815,W
9/4/2010,5:03:21,40.383,N,68.801,W
9/4/2010,5:05:22,40.394,N,68.787,W
9/4/2010,5:07:21,40.404,N,68.773,W
9/4/2010,5:09:22,40.415,N,68.759,W
9/4/2010,5:11:21,40.426,N,68.745,W
9/4/2010,5:13:22,40.438,N,68.731,W
9/4/2010,5:15:21,40.449,N,68.717,W
9/4/2010,5:17:21,40.46,N,68.702,W
9/4/2010,5:19:22,40.471,N,68.688,W
9/4/2010,5:21:21,40.482,N,68.674,W
9/4/2010,5:23:22,40.493,N,68.66,W
9/4/2010,5:25:21,40.504,N,68.646,W
9/4/2010,5:27:22,40.515,N,68.632,W
9/4/2010,5:29:21,40.526,N,68.618,W
9/4/2010,5:31:22,40.538,N,68.604,W
9/4/2010,5:33:21,40.549,N,68.59,W
9/4/2010,5:35:22,40.56,N,68.575,W
9/4/2010,5:37:21,40.571,N,68.561,W
9/4/2010,5:39:22,40.582,N,68.547,W
9/4/2010,5:41:21,40.594,N,68.533,W
9/4/2010,5:43:22,40.605,N,68.519,W
9/4/2010,5:45:21,40.616,N,68.504,W
9/4/2010,5:47:21,40.628,N,68.49,W
9/4/2010,5:49:22,40.639,N,68.476,W
9/4/2010,5:51:21,40.651,N,68.462,W
9/4/2010,5:53:22,40.662,N,68.447,W
9/4/2010,5:55:21,40.673,N,68.433,W
9/4/2010,5:57:22,40.685,N,68.419,W
9/4/2010,5:59:21,40.696,N,68.405,W
9/4/2010,6:01:22,40.708,N,68.39,W
9/4/2010,6:03:21,40.719,N,68.376,W
9/4/2010,6:05:22,40.731,N,68.362,W
9/4/2010,6:07:21,40.743,N,68.347,W
9/4/2010,6:09:22,40.754,N,68.333,W
9/4/2010,6:11:21,40.766,N,68.318,W
9/4/2010,6:13:22,40.777,N,68.304,W
9/4/2010,6:15:21,40.789,N,68.29,W
9/4/2010,6:17:21,40.801,N,68.275,W
9/4/2010,6:19:22,40.812,N,68.261,W
9/4/2010,6:21:21,40.824,N,68.246,W
9/4/2010,6:23:22,40.836,N,68.232,W
9/4/2010,6:25:21,40.848,N,68.218,W
9/4/2010,6:27:22,40.859,N,68.203,W
