Track,for,Jose,2017,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/18/2017,21:24:31,34.313,N,71.569,W
9/18/2017,21:26:32,34.318,N,71.569,W
9/18/2017,21:28:31,34.322,N,71.568,W
9/18/2017,21:30:31,34.327,N,71.567,W
9/18/2017,21:32:32,34.332,N,71.567,W
9/18/2017,21:34:32,34.337,N,71.566,W
9/18/2017,21:36:31,34.342,N,71.565,W
9/18/2017,21:38:31,34.347,N,71.564,W
9/18/2017,21:40:32,34.352,N,71.563,W
9/18/2017,21:42:32,34.357,N,71.562,W
9/18/2017,21:44:31,34.362,N,71.561,W
9/18/2017,21:46:31,34.367,N,71.56,W
9/18/2017,21:48:32,34.372,N,71.559,W
9/18/2017,21:50:32,34.377,N,71.558,W
9/18/2017,21:52:31,34.382,N,71.557,W
9/18/2017,21:54:31,34.387,N,71.556,W
9/18/2017,21:56:32,34.392,N,71.554,W
9/18/2017,21:58:31,34.398,N,71.553,W
9/18/2017,22:00:31,34.403,N,71.552,W
9/18/2017,22:02:32,34.408,N,71.55,W
9/18/2017,22:04:32,34.413,N,71.549,W
9/18/2017,22:06:31,34.419,N,71.548,W
9/18/2017,22:08:31,34.424,N,71.546,W
9/18/2017,22:10:32,34.429,N,71.544,W
9/18/2017,22:12:32,34.435,N,71.543,W
9/18/2017,22:14:31,34.44,N,71.541,W
9/18/2017,22:16:31,34.445,N,71.54,W
9/18/2017,22:18:32,34.451,N,71.538,W
9/18/2017,22:20:32,34.456,N,71.536,W
9/18/2017,22:22:31,34.462,N,71.534,W
9/18/2017,22:24:31,34.467,N,71.533,W
9/18/2017,22:26:32,34.473,N,71.531,W
9/18/2017,22:28:31,34.478,N,71.529,W
9/18/2017,22:30:31,34.484,N,71.527,W
9/18/2017,22:32:32,34.489,N,71.525,W
9/18/2017,22:34:32,34.495,N,71.523,W
9/18/2017,22:36:31,34.501,N,71.521,W
9/18/2017,22:38:31,34.506,N,71.519,W
9/18/2017,22:40:32,34.512,N,71.517,W
9/18/2017,22:42:32,34.518,N,71.515,W
9/18/2017,22:44:31,34.523,N,71.512,W
9/18/2017,22:46:31,34.529,N,71.51,W
9/18/2017,22:48:32,34.535,N,71.508,W
9/18/2017,22:50:32,34.541,N,71.506,W
9/18/2017,22:52:31,34.546,N,71.503,W
9/18/2017,22:54:31,34.552,N,71.501,W
9/18/2017,22:56:32,34.558,N,71.499,W
9/18/2017,22:58:31,34.564,N,71.496,W
9/18/2017,23:00:31,34.57,N,71.494,W
9/18/2017,23:02:32,34.576,N,71.491,W
9/18/2017,23:04:32,34.581,N,71.489,W
9/18/2017,23:06:31,34.587,N,71.486,W
9/18/2017,23:08:31,34.593,N,71.484,W
9/18/2017,23:10:32,34.599,N,71.481,W
9/18/2017,23:12:32,34.605,N,71.478,W
9/18/2017,23:14:31,34.611,N,71.476,W
9/18/2017,23:16:31,34.617,N,71.473,W
9/18/2017,23:18:32,34.623,N,71.47,W
9/18/2017,23:20:32,34.629,N,71.468,W
9/18/2017,23:22:31,34.635,N,71.465,W
9/18/2017,23:24:31,34.641,N,71.462,W
9/18/2017,23:26:32,34.647,N,71.459,W
9/18/2017,23:28:31,34.653,N,71.456,W
9/18/2017,23:30:31,34.659,N,71.454,W
9/18/2017,23:32:32,34.666,N,71.451,W
9/18/2017,23:32:59,34.667,N,71.45,W
9/18/2017,23:35:00,34.673,N,71.447,W
9/18/2017,23:37:00,34.68,N,71.443,W
9/18/2017,23:38:59,34.686,N,71.44,W
9/18/2017,23:40:59,34.693,N,71.436,W
9/18/2017,23:43:00,34.699,N,71.433,W
9/18/2017,23:45:00,34.706,N,71.429,W
9/18/2017,23:46:59,34.712,N,71.426,W
9/18/2017,23:49:00,34.719,N,71.422,W
9/18/2017,23:51:00,34.725,N,71.419,W
9/18/2017,23:52:59,34.731,N,71.415,W
9/18/2017,23:54:59,34.738,N,71.412,W
9/18/2017,23:57:00,34.744,N,71.408,W
9/18/2017,23:59:00,34.751,N,71.405,W
9/19/2017,0:00:59,34.757,N,71.401,W
9/19/2017,0:02:59,34.764,N,71.398,W
9/19/2017,0:05:00,34.77,N,71.395,W
9/19/2017,0:07:00,34.777,N,71.391,W
9/19/2017,0:08:59,34.783,N,71.388,W
9/19/2017,0:10:59,34.789,N,71.384,W
9/19/2017,0:13:00,34.796,N,71.381,W
9/19/2017,0:15:00,34.802,N,71.377,W
9/19/2017,0:16:59,34.809,N,71.374,W
9/19/2017,0:19:00,34.815,N,71.37,W
9/19/2017,0:21:00,34.822,N,71.367,W
9/19/2017,0:22:59,34.828,N,71.363,W
9/19/2017,0:24:59,34.835,N,71.36,W
9/19/2017,0:27:00,34.841,N,71.356,W
9/19/2017,0:29:00,34.848,N,71.353,W
9/19/2017,0:30:59,34.854,N,71.349,W
9/19/2017,0:32:59,34.86,N,71.346,W
9/19/2017,0:35:00,34.867,N,71.342,W
9/19/2017,0:37:00,34.873,N,71.339,W
9/19/2017,0:38:59,34.88,N,71.336,W
9/19/2017,0:40:59,34.886,N,71.332,W
9/19/2017,0:43:00,34.893,N,71.329,W
9/19/2017,0:45:00,34.899,N,71.325,W
9/19/2017,0:46:59,34.906,N,71.322,W
9/19/2017,0:49:00,34.912,N,71.318,W
9/19/2017,0:51:00,34.918,N,71.315,W
9/19/2017,0:52:59,34.925,N,71.311,W
9/19/2017,0:54:59,34.931,N,71.308,W
9/19/2017,0:57:00,34.938,N,71.304,W
9/19/2017,0:59:00,34.944,N,71.301,W
9/19/2017,1:00:59,34.951,N,71.297,W
9/19/2017,1:02:59,34.957,N,71.294,W
9/19/2017,1:05:00,34.964,N,71.29,W
9/19/2017,1:07:00,34.97,N,71.287,W
9/19/2017,1:08:59,34.976,N,71.284,W
9/19/2017,1:10:59,34.983,N,71.28,W
9/19/2017,1:13:00,34.989,N,71.277,W
9/19/2017,1:15:00,34.996,N,71.273,W
9/19/2017,1:16:59,35.002,N,71.27,W
9/19/2017,1:19:00,35.009,N,71.266,W
9/19/2017,1:21:00,35.015,N,71.263,W
9/19/2017,1:22:59,35.022,N,71.259,W
9/19/2017,1:24:59,35.028,N,71.256,W
9/19/2017,1:27:00,35.034,N,71.252,W
9/19/2017,1:29:00,35.041,N,71.249,W
9/19/2017,1:30:59,35.047,N,71.245,W
9/19/2017,1:32:59,35.054,N,71.242,W
9/19/2017,1:35:00,35.06,N,71.238,W
9/19/2017,1:37:00,35.067,N,71.235,W
9/19/2017,1:38:59,35.073,N,71.231,W
9/19/2017,1:40:59,35.08,N,71.228,W
9/19/2017,1:43:00,35.086,N,71.225,W
9/19/2017,1:45:00,35.092,N,71.221,W
9/19/2017,1:46:59,35.099,N,71.218,W
9/19/2017,1:47:19,35.1,N,71.217,W
9/19/2017,1:49:20,35.112,N,71.216,W
9/19/2017,1:51:20,35.124,N,71.216,W
9/19/2017,1:53:19,35.136,N,71.216,W
9/19/2017,1:55:19,35.148,N,71.215,W
9/19/2017,1:57:20,35.16,N,71.215,W
9/19/2017,1:59:20,35.173,N,71.215,W
9/19/2017,2:01:19,35.185,N,71.215,W
9/19/2017,2:03:19,35.197,N,71.216,W
9/19/2017,2:05:20,35.209,N,71.216,W
9/19/2017,2:07:20,35.221,N,71.217,W
9/19/2017,2:09:19,35.234,N,71.217,W
9/19/2017,2:11:20,35.246,N,71.218,W
9/19/2017,2:13:20,35.258,N,71.219,W
9/19/2017,2:15:19,35.27,N,71.22,W
9/19/2017,2:17:19,35.282,N,71.222,W
9/19/2017,2:19:20,35.293,N,71.223,W
9/19/2017,2:21:20,35.305,N,71.225,W
9/19/2017,2:23:19,35.317,N,71.226,W
9/19/2017,2:25:19,35.328,N,71.228,W
9/19/2017,2:27:20,35.34,N,71.23,W
9/19/2017,2:29:20,35.351,N,71.232,W
9/19/2017,2:31:19,35.362,N,71.235,W
9/19/2017,2:33:19,35.373,N,71.237,W
9/19/2017,2:35:20,35.384,N,71.24,W
9/19/2017,2:37:20,35.394,N,71.243,W
9/19/2017,2:39:19,35.405,N,71.245,W
9/19/2017,2:41:20,35.415,N,71.249,W
9/19/2017,2:43:20,35.425,N,71.252,W
9/19/2017,2:45:19,35.435,N,71.255,W
9/19/2017,2:47:19,35.444,N,71.259,W
9/19/2017,2:49:20,35.453,N,71.263,W
9/19/2017,2:51:20,35.462,N,71.267,W
9/19/2017,2:53:19,35.471,N,71.271,W
9/19/2017,2:55:19,35.48,N,71.275,W
9/19/2017,2:57:20,35.488,N,71.28,W
9/19/2017,2:59:20,35.496,N,71.284,W
9/19/2017,3:01:19,35.503,N,71.289,W
9/19/2017,3:03:19,35.511,N,71.294,W
9/19/2017,3:05:20,35.518,N,71.299,W
9/19/2017,3:07:20,35.525,N,71.304,W
9/19/2017,3:09:19,35.531,N,71.31,W
9/19/2017,3:11:20,35.538,N,71.315,W
9/19/2017,3:13:20,35.544,N,71.321,W
9/19/2017,3:15:19,35.55,N,71.327,W
9/19/2017,3:17:19,35.556,N,71.333,W
9/19/2017,3:19:20,35.561,N,71.339,W
9/19/2017,3:21:20,35.567,N,71.345,W
9/19/2017,3:23:19,35.572,N,71.352,W
9/19/2017,3:25:19,35.577,N,71.358,W
9/19/2017,3:27:20,35.581,N,71.365,W
9/19/2017,3:28:00,35.583,N,71.367,W
9/19/2017,3:30:00,35.586,N,71.375,W
9/19/2017,3:31:59,35.588,N,71.383,W
9/19/2017,3:34:00,35.591,N,71.391,W
9/19/2017,3:36:00,35.593,N,71.399,W
9/19/2017,3:37:59,35.596,N,71.407,W
9/19/2017,3:39:59,35.598,N,71.415,W
9/19/2017,3:42:00,35.601,N,71.423,W
9/19/2017,3:44:00,35.603,N,71.431,W
9/19/2017,3:45:59,35.606,N,71.439,W
9/19/2017,3:47:59,35.608,N,71.447,W
9/19/2017,3:50:00,35.611,N,71.455,W
9/19/2017,3:52:00,35.613,N,71.463,W
9/19/2017,3:53:59,35.616,N,71.471,W
9/19/2017,3:55:59,35.618,N,71.479,W
9/19/2017,3:58:00,35.621,N,71.487,W
9/19/2017,4:00:00,35.623,N,71.495,W
9/19/2017,4:01:59,35.626,N,71.503,W
9/19/2017,4:04:00,35.628,N,71.511,W
9/19/2017,4:06:00,35.631,N,71.519,W
9/19/2017,4:07:59,35.634,N,71.527,W
9/19/2017,4:09:59,35.636,N,71.535,W
9/19/2017,4:12:00,35.639,N,71.543,W
9/19/2017,4:14:00,35.641,N,71.551,W
9/19/2017,4:15:59,35.644,N,71.559,W
9/19/2017,4:17:59,35.646,N,71.567,W
9/19/2017,4:20:00,35.649,N,71.575,W
9/19/2017,4:22:00,35.651,N,71.583,W
9/19/2017,4:23:59,35.654,N,71.591,W
9/19/2017,4:25:59,35.656,N,71.599,W
9/19/2017,4:28:00,35.659,N,71.607,W
9/19/2017,4:30:00,35.661,N,71.615,W
9/19/2017,4:31:59,35.664,N,71.623,W
9/19/2017,4:34:00,35.666,N,71.631,W
9/19/2017,4:34:30,35.667,N,71.633,W
9/19/2017,4:36:30,35.67,N,71.64,W
9/19/2017,4:38:29,35.672,N,71.648,W
9/19/2017,4:40:29,35.675,N,71.655,W
9/19/2017,4:42:30,35.677,N,71.662,W
9/19/2017,4:44:30,35.68,N,71.669,W
9/19/2017,4:46:29,35.683,N,71.677,W
9/19/2017,4:48:29,35.685,N,71.684,W
9/19/2017,4:50:30,35.688,N,71.691,W
9/19/2017,4:52:30,35.69,N,71.697,W
9/19/2017,4:54:29,35.693,N,71.704,W
9/19/2017,4:56:30,35.696,N,71.711,W
9/19/2017,4:58:30,35.698,N,71.718,W
9/19/2017,5:00:29,35.701,N,71.725,W
9/19/2017,5:02:29,35.704,N,71.731,W
9/19/2017,5:04:30,35.706,N,71.738,W
9/19/2017,5:06:30,35.709,N,71.744,W
9/19/2017,5:08:29,35.712,N,71.75,W
9/19/2017,5:10:29,35.714,N,71.757,W
9/19/2017,5:12:30,35.717,N,71.763,W
9/19/2017,5:14:30,35.72,N,71.769,W
9/19/2017,5:16:29,35.722,N,71.775,W
9/19/2017,5:18:29,35.725,N,71.781,W
9/19/2017,5:20:30,35.728,N,71.787,W
9/19/2017,5:22:30,35.73,N,71.792,W
9/19/2017,5:24:29,35.733,N,71.798,W
9/19/2017,5:26:30,35.736,N,71.804,W
9/19/2017,5:28:30,35.739,N,71.809,W
9/19/2017,5:30:29,35.741,N,71.815,W
9/19/2017,5:32:29,35.744,N,71.82,W
9/19/2017,5:34:30,35.747,N,71.825,W
9/19/2017,5:36:30,35.75,N,71.83,W
9/19/2017,5:38:29,35.752,N,71.835,W
9/19/2017,5:40:29,35.755,N,71.84,W
9/19/2017,5:42:30,35.758,N,71.845,W
9/19/2017,5:44:30,35.761,N,71.85,W
9/19/2017,5:46:29,35.764,N,71.854,W
9/19/2017,5:48:29,35.766,N,71.859,W
9/19/2017,5:50:30,35.769,N,71.863,W
9/19/2017,5:52:30,35.772,N,71.867,W
9/19/2017,5:54:29,35.775,N,71.871,W
9/19/2017,5:56:30,35.778,N,71.875,W
9/19/2017,5:58:30,35.781,N,71.879,W
9/19/2017,6:00:29,35.784,N,71.883,W
9/19/2017,6:02:29,35.787,N,71.887,W
9/19/2017,6:04:30,35.789,N,71.89,W
9/19/2017,6:06:30,35.792,N,71.894,W
9/19/2017,6:08:29,35.795,N,71.897,W
9/19/2017,6:10:29,35.798,N,71.9,W
9/19/2017,6:12:30,35.801,N,71.903,W
9/19/2017,6:14:30,35.804,N,71.906,W
9/19/2017,6:16:29,35.807,N,71.909,W
9/19/2017,6:18:29,35.81,N,71.912,W
9/19/2017,6:20:30,35.813,N,71.914,W
9/19/2017,6:22:30,35.816,N,71.917,W
9/19/2017,6:24:29,35.819,N,71.919,W
9/19/2017,6:26:30,35.822,N,71.921,W
9/19/2017,6:28:30,35.825,N,71.923,W
9/19/2017,6:30:29,35.828,N,71.925,W
9/19/2017,6:32:29,35.831,N,71.926,W
9/19/2017,6:34:30,35.834,N,71.928,W
9/19/2017,6:36:30,35.837,N,71.929,W
9/19/2017,6:38:29,35.841,N,71.931,W
9/19/2017,6:40:29,35.844,N,71.932,W
9/19/2017,6:42:30,35.847,N,71.933,W
9/19/2017,6:44:30,35.85,N,71.933,W
9/19/2017,6:46:29,35.853,N,71.934,W
9/19/2017,6:48:29,35.856,N,71.934,W
9/19/2017,6:50:30,35.859,N,71.935,W
9/19/2017,6:52:30,35.863,N,71.935,W
9/19/2017,6:54:29,35.866,N,71.935,W
9/19/2017,6:56:30,35.869,N,71.935,W
9/19/2017,6:58:30,35.872,N,71.935,W
9/19/2017,7:00:29,35.875,N,71.934,W
9/19/2017,7:02:29,35.879,N,71.934,W
9/19/2017,7:04:30,35.882,N,71.933,W
9/19/2017,7:06:30,35.885,N,71.932,W
9/19/2017,7:08:29,35.889,N,71.931,W
9/19/2017,7:10:29,35.892,N,71.93,W
9/19/2017,7:12:30,35.895,N,71.929,W
9/19/2017,7:14:30,35.898,N,71.927,W
9/19/2017,7:16:29,35.902,N,71.926,W
9/19/2017,7:18:29,35.905,N,71.924,W
9/19/2017,7:20:30,35.908,N,71.923,W
9/19/2017,7:22:30,35.912,N,71.921,W
9/19/2017,7:24:29,35.915,N,71.919,W
9/19/2017,7:26:30,35.918,N,71.917,W
9/19/2017,7:28:30,35.922,N,71.915,W
9/19/2017,7:30:29,35.925,N,71.912,W
9/19/2017,7:32:29,35.929,N,71.91,W
9/19/2017,7:34:30,35.932,N,71.908,W
9/19/2017,7:36:30,35.935,N,71.905,W
9/19/2017,7:38:29,35.939,N,71.902,W
9/19/2017,7:40:29,35.942,N,71.9,W
9/19/2017,7:42:30,35.946,N,71.897,W
9/19/2017,7:44:30,35.949,N,71.894,W
9/19/2017,7:46:29,35.952,N,71.891,W
9/19/2017,7:48:29,35.956,N,71.888,W
9/19/2017,7:50:30,35.959,N,71.885,W
9/19/2017,7:52:30,35.963,N,71.882,W
9/19/2017,7:54:29,35.966,N,71.878,W
9/19/2017,7:56:30,35.97,N,71.875,W
9/19/2017,7:58:30,35.973,N,71.872,W
9/19/2017,8:00:29,35.977,N,71.868,W
9/19/2017,8:02:29,35.98,N,71.864,W
9/19/2017,8:04:30,35.983,N,71.861,W
9/19/2017,8:06:30,35.987,N,71.857,W
9/19/2017,8:08:29,35.99,N,71.853,W
9/19/2017,8:10:29,35.994,N,71.85,W
9/19/2017,8:12:30,35.997,N,71.846,W
9/19/2017,8:14:30,36.001,N,71.842,W
9/19/2017,8:16:29,36.004,N,71.838,W
9/19/2017,8:18:29,36.008,N,71.834,W
9/19/2017,8:20:30,36.011,N,71.83,W
9/19/2017,8:22:30,36.015,N,71.826,W
9/19/2017,8:24:29,36.018,N,71.822,W
9/19/2017,8:26:30,36.022,N,71.818,W
9/19/2017,8:28:30,36.025,N,71.814,W
9/19/2017,8:30:29,36.028,N,71.81,W
9/19/2017,8:32:29,36.032,N,71.806,W
9/19/2017,8:34:30,36.035,N,71.801,W
9/19/2017,8:36:30,36.039,N,71.797,W
9/19/2017,8:38:29,36.042,N,71.793,W
9/19/2017,8:40:29,36.046,N,71.789,W
9/19/2017,8:42:30,36.049,N,71.785,W
9/19/2017,8:44:30,36.053,N,71.78,W
9/19/2017,8:46:29,36.056,N,71.776,W
9/19/2017,8:48:29,36.059,N,71.772,W
9/19/2017,8:50:30,36.063,N,71.768,W
9/19/2017,8:52:30,36.066,N,71.763,W
9/19/2017,8:54:29,36.07,N,71.759,W
9/19/2017,8:56:30,36.073,N,71.755,W
9/19/2017,8:58:30,36.076,N,71.751,W
9/19/2017,9:00:29,36.08,N,71.746,W
9/19/2017,9:02:29,36.083,N,71.742,W
9/19/2017,9:04:30,36.087,N,71.738,W
9/19/2017,9:06:30,36.09,N,71.734,W
9/19/2017,9:08:29,36.093,N,71.73,W
9/19/2017,9:10:29,36.097,N,71.726,W
9/19/2017,9:12:30,36.1,N,71.722,W
9/19/2017,9:14:30,36.103,N,71.718,W
9/19/2017,9:16:29,36.107,N,71.714,W
9/19/2017,9:18:29,36.11,N,71.71,W
9/19/2017,9:20:30,36.113,N,71.706,W
9/19/2017,9:22:30,36.117,N,71.702,W
9/19/2017,9:24:29,36.12,N,71.698,W
9/19/2017,9:26:30,36.123,N,71.695,W
9/19/2017,9:28:30,36.127,N,71.691,W
9/19/2017,9:30:29,36.13,N,71.687,W
9/19/2017,9:32:29,36.133,N,71.684,W
9/19/2017,9:34:30,36.136,N,71.68,W
9/19/2017,9:36:30,36.14,N,71.677,W
9/19/2017,9:38:29,36.143,N,71.673,W
9/19/2017,9:40:29,36.146,N,71.67,W
9/19/2017,9:42:30,36.149,N,71.667,W
9/19/2017,9:44:30,36.152,N,71.663,W
9/19/2017,9:46:29,36.155,N,71.66,W
9/19/2017,9:48:29,36.159,N,71.657,W
9/19/2017,9:50:30,36.162,N,71.654,W
9/19/2017,9:52:30,36.165,N,71.651,W
9/19/2017,9:54:29,36.168,N,71.649,W
9/19/2017,9:56:30,36.171,N,71.646,W
9/19/2017,9:58:30,36.174,N,71.643,W
9/19/2017,10:00:29,36.177,N,71.641,W
9/19/2017,10:02:29,36.18,N,71.638,W
9/19/2017,10:04:30,36.183,N,71.636,W
9/19/2017,10:06:30,36.186,N,71.634,W
9/19/2017,10:08:29,36.189,N,71.632,W
9/19/2017,10:10:29,36.192,N,71.63,W
9/19/2017,10:12:30,36.195,N,71.628,W
9/19/2017,10:14:30,36.198,N,71.626,W
9/19/2017,10:16:29,36.201,N,71.624,W
9/19/2017,10:18:29,36.204,N,71.623,W
9/19/2017,10:20:30,36.207,N,71.621,W
9/19/2017,10:22:30,36.21,N,71.62,W
9/19/2017,10:24:29,36.213,N,71.619,W
9/19/2017,10:26:30,36.216,N,71.618,W
9/19/2017,10:28:30,36.218,N,71.616,W
9/19/2017,10:30:29,36.221,N,71.615,W
9/19/2017,10:32:29,36.224,N,71.615,W
9/19/2017,10:34:30,36.227,N,71.614,W
9/19/2017,10:36:30,36.23,N,71.613,W
9/19/2017,10:38:29,36.232,N,71.612,W
9/19/2017,10:40:29,36.235,N,71.612,W
9/19/2017,10:42:30,36.238,N,71.611,W
9/19/2017,10:44:30,36.241,N,71.611,W
9/19/2017,10:46:29,36.243,N,71.611,W
9/19/2017,10:48:29,36.246,N,71.611,W
9/19/2017,10:50:30,36.249,N,71.611,W
9/19/2017,10:52:30,36.251,N,71.611,W
9/19/2017,10:54:29,36.254,N,71.611,W
9/19/2017,10:56:30,36.257,N,71.611,W
9/19/2017,10:58:30,36.259,N,71.611,W
9/19/2017,11:00:29,36.262,N,71.611,W
9/19/2017,11:02:29,36.265,N,71.612,W
9/19/2017,11:04:30,36.267,N,71.612,W
9/19/2017,11:06:30,36.27,N,71.613,W
9/19/2017,11:08:29,36.272,N,71.614,W
9/19/2017,11:10:29,36.275,N,71.614,W
9/19/2017,11:12:30,36.278,N,71.615,W
9/19/2017,11:14:30,36.28,N,71.616,W
9/19/2017,11:16:29,36.283,N,71.617,W
9/19/2017,11:16:49,36.283,N,71.617,W
9/19/2017,11:18:50,36.285,N,71.619,W
9/19/2017,11:20:50,36.288,N,71.622,W
9/19/2017,11:22:49,36.29,N,71.624,W
9/19/2017,11:24:49,36.292,N,71.626,W
9/19/2017,11:26:50,36.295,N,71.629,W
9/19/2017,11:28:50,36.297,N,71.631,W
9/19/2017,11:30:49,36.299,N,71.633,W
9/19/2017,11:32:49,36.302,N,71.636,W
9/19/2017,11:34:50,36.304,N,71.638,W
9/19/2017,11:36:50,36.306,N,71.641,W
9/19/2017,11:38:49,36.309,N,71.643,W
9/19/2017,11:40:49,36.311,N,71.645,W
9/19/2017,11:42:50,36.313,N,71.648,W
9/19/2017,11:44:50,36.316,N,71.65,W
9/19/2017,11:46:49,36.318,N,71.653,W
9/19/2017,11:48:50,36.32,N,71.655,W
9/19/2017,11:50:50,36.322,N,71.658,W
9/19/2017,11:52:49,36.325,N,71.66,W
9/19/2017,11:54:49,36.327,N,71.663,W
9/19/2017,11:56:50,36.329,N,71.665,W
9/19/2017,11:58:50,36.332,N,71.668,W
9/19/2017,12:00:49,36.334,N,71.671,W
9/19/2017,12:02:49,36.336,N,71.673,W
9/19/2017,12:04:50,36.338,N,71.676,W
9/19/2017,12:06:50,36.341,N,71.678,W
9/19/2017,12:08:49,36.343,N,71.681,W
9/19/2017,12:10:49,36.345,N,71.683,W
9/19/2017,12:12:50,36.348,N,71.686,W
9/19/2017,12:14:50,36.35,N,71.689,W
9/19/2017,12:16:49,36.352,N,71.691,W
9/19/2017,12:18:50,36.354,N,71.694,W
9/19/2017,12:20:50,36.357,N,71.697,W
9/19/2017,12:22:49,36.359,N,71.699,W
9/19/2017,12:24:49,36.361,N,71.702,W
9/19/2017,12:26:50,36.363,N,71.704,W
9/19/2017,12:28:50,36.366,N,71.707,W
9/19/2017,12:30:49,36.368,N,71.71,W
9/19/2017,12:32:49,36.37,N,71.712,W
9/19/2017,12:34:50,36.372,N,71.715,W
9/19/2017,12:36:50,36.375,N,71.717,W
9/19/2017,12:38:49,36.377,N,71.72,W
9/19/2017,12:40:49,36.379,N,71.723,W
9/19/2017,12:42:50,36.381,N,71.725,W
9/19/2017,12:44:50,36.384,N,71.728,W
9/19/2017,12:46:49,36.386,N,71.731,W
9/19/2017,12:48:50,36.388,N,71.733,W
9/19/2017,12:50:50,36.39,N,71.736,W
9/19/2017,12:52:49,36.393,N,71.738,W
9/19/2017,12:54:49,36.395,N,71.741,W
9/19/2017,12:56:50,36.397,N,71.743,W
9/19/2017,12:58:50,36.399,N,71.746,W
9/19/2017,13:00:49,36.402,N,71.749,W
9/19/2017,13:02:49,36.404,N,71.751,W
9/19/2017,13:04:50,36.406,N,71.754,W
9/19/2017,13:06:50,36.408,N,71.756,W
9/19/2017,13:08:49,36.411,N,71.759,W
9/19/2017,13:10:49,36.413,N,71.761,W
9/19/2017,13:12:50,36.415,N,71.764,W
9/19/2017,13:14:50,36.418,N,71.766,W
9/19/2017,13:16:49,36.42,N,71.769,W
9/19/2017,13:18:50,36.422,N,71.771,W
9/19/2017,13:20:50,36.424,N,71.774,W
9/19/2017,13:22:49,36.427,N,71.776,W
9/19/2017,13:24:49,36.429,N,71.779,W
9/19/2017,13:26:50,36.431,N,71.781,W
9/19/2017,13:28:20,36.433,N,71.783,W
9/19/2017,13:30:19,36.435,N,71.785,W
9/19/2017,13:32:19,36.438,N,71.787,W
9/19/2017,13:34:20,36.44,N,71.789,W
9/19/2017,13:36:20,36.443,N,71.791,W
9/19/2017,13:38:19,36.445,N,71.793,W
9/19/2017,13:40:19,36.448,N,71.795,W
9/19/2017,13:42:20,36.45,N,71.797,W
9/19/2017,13:44:20,36.453,N,71.799,W
9/19/2017,13:46:19,36.455,N,71.801,W
9/19/2017,13:48:19,36.457,N,71.803,W
9/19/2017,13:50:20,36.46,N,71.805,W
9/19/2017,13:52:20,36.462,N,71.807,W
9/19/2017,13:54:19,36.465,N,71.808,W
9/19/2017,13:56:20,36.467,N,71.81,W
9/19/2017,13:58:20,36.47,N,71.812,W
9/19/2017,14:00:19,36.472,N,71.814,W
9/19/2017,14:02:19,36.475,N,71.815,W
9/19/2017,14:04:20,36.478,N,71.817,W
9/19/2017,14:06:20,36.48,N,71.819,W
9/19/2017,14:08:19,36.483,N,71.82,W
9/19/2017,14:10:19,36.485,N,71.822,W
9/19/2017,14:12:20,36.488,N,71.824,W
9/19/2017,14:14:20,36.49,N,71.825,W
9/19/2017,14:16:19,36.493,N,71.827,W
9/19/2017,14:18:19,36.495,N,71.828,W
9/19/2017,14:20:20,36.498,N,71.83,W
9/19/2017,14:22:20,36.501,N,71.831,W
9/19/2017,14:24:19,36.503,N,71.833,W
9/19/2017,14:26:20,36.506,N,71.834,W
9/19/2017,14:28:20,36.509,N,71.835,W
9/19/2017,14:30:19,36.511,N,71.837,W
9/19/2017,14:32:19,36.514,N,71.838,W
9/19/2017,14:34:20,36.516,N,71.839,W
9/19/2017,14:36:20,36.519,N,71.841,W
9/19/2017,14:38:19,36.522,N,71.842,W
9/19/2017,14:40:19,36.524,N,71.843,W
9/19/2017,14:42:20,36.527,N,71.844,W
9/19/2017,14:44:20,36.53,N,71.845,W
9/19/2017,14:46:19,36.533,N,71.847,W
9/19/2017,14:48:19,36.535,N,71.848,W
9/19/2017,14:50:20,36.538,N,71.849,W
9/19/2017,14:52:20,36.541,N,71.85,W
9/19/2017,14:54:19,36.544,N,71.851,W
9/19/2017,14:56:20,36.546,N,71.852,W
9/19/2017,14:58:20,36.549,N,71.853,W
9/19/2017,15:00:19,36.552,N,71.853,W
9/19/2017,15:02:19,36.555,N,71.854,W
9/19/2017,15:04:20,36.557,N,71.855,W
9/19/2017,15:06:20,36.56,N,71.856,W
9/19/2017,15:08:19,36.563,N,71.857,W
9/19/2017,15:10:19,36.566,N,71.857,W
9/19/2017,15:12:20,36.569,N,71.858,W
9/19/2017,15:14:20,36.572,N,71.859,W
9/19/2017,15:16:19,36.574,N,71.859,W
9/19/2017,15:18:19,36.577,N,71.86,W
9/19/2017,15:20:20,36.58,N,71.86,W
9/19/2017,15:22:20,36.583,N,71.861,W
9/19/2017,15:24:19,36.586,N,71.861,W
9/19/2017,15:26:20,36.589,N,71.862,W
9/19/2017,15:28:20,36.592,N,71.862,W
9/19/2017,15:30:19,36.595,N,71.862,W
9/19/2017,15:32:19,36.598,N,71.863,W
9/19/2017,15:34:20,36.601,N,71.863,W
9/19/2017,15:36:20,36.604,N,71.863,W
9/19/2017,15:38:19,36.607,N,71.863,W
9/19/2017,15:40:19,36.61,N,71.864,W
9/19/2017,15:42:20,36.613,N,71.864,W
9/19/2017,15:44:20,36.616,N,71.864,W
9/19/2017,15:46:19,36.619,N,71.864,W
9/19/2017,15:48:19,36.622,N,71.864,W
