Track,for,Sandy,2012,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
10/29/2012,13:26:34,37.185,N,71.262,W
10/29/2012,13:28:33,37.196,N,71.271,W
10/29/2012,13:30:34,37.207,N,71.28,W
10/29/2012,13:32:33,37.217,N,71.289,W
10/29/2012,13:34:33,37.228,N,71.299,W
10/29/2012,13:36:34,37.239,N,71.308,W
10/29/2012,13:38:33,37.249,N,71.318,W
10/29/2012,13:40:34,37.26,N,71.329,W
10/29/2012,13:42:33,37.271,N,71.339,W
10/29/2012,13:44:34,37.281,N,71.35,W
10/29/2012,13:46:33,37.292,N,71.36,W
10/29/2012,13:48:34,37.303,N,71.371,W
10/29/2012,13:50:33,37.313,N,71.383,W
10/29/2012,13:52:34,37.324,N,71.394,W
10/29/2012,13:54:33,37.334,N,71.406,W
10/29/2012,13:56:34,37.345,N,71.418,W
10/29/2012,13:58:33,37.355,N,71.431,W
10/29/2012,14:00:34,37.365,N,71.444,W
10/29/2012,14:02:33,37.376,N,71.457,W
10/29/2012,14:04:33,37.386,N,71.47,W
10/29/2012,14:06:34,37.396,N,71.483,W
10/29/2012,14:08:33,37.407,N,71.497,W
10/29/2012,14:10:34,37.417,N,71.511,W
10/29/2012,14:12:33,37.427,N,71.525,W
10/29/2012,14:14:34,37.437,N,71.54,W
10/29/2012,14:16:07,37.445,N,71.551,W
10/29/2012,14:18:06,37.455,N,71.564,W
10/29/2012,14:20:07,37.465,N,71.578,W
10/29/2012,14:22:06,37.476,N,71.592,W
10/29/2012,14:24:07,37.486,N,71.606,W
10/29/2012,14:26:06,37.496,N,71.621,W
10/29/2012,14:28:07,37.506,N,71.635,W
10/29/2012,14:30:06,37.516,N,71.65,W
10/29/2012,14:32:07,37.526,N,71.665,W
10/29/2012,14:34:06,37.536,N,71.681,W
10/29/2012,14:36:06,37.546,N,71.696,W
10/29/2012,14:38:07,37.556,N,71.712,W
10/29/2012,14:40:06,37.566,N,71.729,W
10/29/2012,14:42:07,37.576,N,71.745,W
10/29/2012,14:44:06,37.586,N,71.762,W
10/29/2012,14:46:07,37.596,N,71.779,W
10/29/2012,14:48:06,37.606,N,71.797,W
10/29/2012,14:50:07,37.616,N,71.814,W
10/29/2012,14:52:06,37.625,N,71.832,W
10/29/2012,14:54:07,37.635,N,71.85,W
10/29/2012,14:56:06,37.645,N,71.869,W
10/29/2012,14:58:07,37.654,N,71.887,W
10/29/2012,15:00:06,37.664,N,71.906,W
10/29/2012,15:02:07,37.674,N,71.924,W
10/29/2012,15:03:26,37.68,N,71.937,W
10/29/2012,15:05:27,37.69,N,71.953,W
10/29/2012,15:07:26,37.7,N,71.969,W
10/29/2012,15:09:27,37.709,N,71.986,W
10/29/2012,15:11:26,37.719,N,72.002,W
10/29/2012,15:13:27,37.729,N,72.018,W
10/29/2012,15:15:27,37.739,N,72.034,W
10/29/2012,15:17:26,37.748,N,72.05,W
10/29/2012,15:19:27,37.758,N,72.066,W
10/29/2012,15:21:26,37.768,N,72.082,W
10/29/2012,15:23:27,37.777,N,72.098,W
10/29/2012,15:25:26,37.787,N,72.114,W
10/29/2012,15:27:27,37.796,N,72.13,W
10/29/2012,15:29:26,37.806,N,72.146,W
10/29/2012,15:31:27,37.816,N,72.162,W
10/29/2012,15:33:26,37.825,N,72.178,W
10/29/2012,15:35:27,37.835,N,72.194,W
10/29/2012,15:37:26,37.844,N,72.21,W
10/29/2012,15:39:27,37.853,N,72.226,W
10/29/2012,15:41:26,37.863,N,72.242,W
10/29/2012,15:43:27,37.872,N,72.258,W
10/29/2012,15:45:27,37.882,N,72.274,W
10/29/2012,15:47:26,37.891,N,72.289,W
10/29/2012,15:49:27,37.9,N,72.305,W
10/29/2012,15:51:26,37.91,N,72.321,W
10/29/2012,15:53:27,37.919,N,72.337,W
10/29/2012,15:55:26,37.928,N,72.352,W
10/29/2012,15:57:27,37.937,N,72.368,W
10/29/2012,15:59:26,37.946,N,72.384,W
10/29/2012,16:01:27,37.955,N,72.399,W
10/29/2012,16:03:26,37.964,N,72.415,W
10/29/2012,16:05:27,37.973,N,72.43,W
10/29/2012,16:07:26,37.982,N,72.446,W
10/29/2012,16:09:27,37.991,N,72.462,W
10/29/2012,16:11:26,38,N,72.477,W
10/29/2012,16:13:27,38.009,N,72.492,W
10/29/2012,16:15:27,38.018,N,72.508,W
10/29/2012,16:17:26,38.027,N,72.523,W
10/29/2012,16:19:27,38.035,N,72.538,W
10/29/2012,16:21:26,38.044,N,72.554,W
10/29/2012,16:23:27,38.053,N,72.569,W
10/29/2012,16:25:26,38.061,N,72.584,W
10/29/2012,16:27:27,38.069,N,72.599,W
10/29/2012,16:29:26,38.078,N,72.614,W
10/29/2012,16:31:27,38.086,N,72.63,W
10/29/2012,16:33:26,38.094,N,72.645,W
10/29/2012,16:35:27,38.102,N,72.66,W
10/29/2012,16:37:26,38.11,N,72.675,W
10/29/2012,16:39:27,38.118,N,72.69,W
10/29/2012,16:41:26,38.126,N,72.704,W
10/29/2012,16:43:27,38.134,N,72.719,W
10/29/2012,16:45:27,38.142,N,72.734,W
10/29/2012,16:47:26,38.15,N,72.749,W
10/29/2012,16:49:27,38.157,N,72.764,W
10/29/2012,16:51:26,38.165,N,72.778,W
10/29/2012,16:53:27,38.172,N,72.793,W
10/29/2012,16:55:26,38.179,N,72.807,W
10/29/2012,16:57:27,38.186,N,72.822,W
10/29/2012,16:59:26,38.194,N,72.836,W
10/29/2012,17:01:27,38.2,N,72.851,W
10/29/2012,17:03:26,38.207,N,72.865,W
10/29/2012,17:05:27,38.214,N,72.88,W
10/29/2012,17:07:26,38.221,N,72.894,W
10/29/2012,17:09:27,38.227,N,72.908,W
10/29/2012,17:11:26,38.234,N,72.922,W
10/29/2012,17:13:27,38.24,N,72.936,W
10/29/2012,17:15:27,38.246,N,72.95,W
10/29/2012,17:17:26,38.252,N,72.965,W
10/29/2012,17:19:27,38.258,N,72.978,W
10/29/2012,17:21:26,38.264,N,72.992,W
10/29/2012,17:23:27,38.27,N,73.006,W
10/29/2012,17:25:26,38.275,N,73.02,W
10/29/2012,17:27:27,38.281,N,73.034,W
10/29/2012,17:29:26,38.286,N,73.048,W
10/29/2012,17:31:27,38.291,N,73.061,W
10/29/2012,17:33:26,38.296,N,73.075,W
10/29/2012,17:35:27,38.301,N,73.088,W
10/29/2012,17:37:26,38.306,N,73.102,W
10/29/2012,17:39:27,38.31,N,73.115,W
10/29/2012,17:41:26,38.315,N,73.128,W
10/29/2012,17:43:27,38.319,N,73.142,W
10/29/2012,17:45:27,38.323,N,73.155,W
10/29/2012,17:45:54,38.324,N,73.158,W
10/29/2012,17:47:55,38.325,N,73.173,W
10/29/2012,17:49:54,38.327,N,73.189,W
10/29/2012,17:51:55,38.328,N,73.204,W
10/29/2012,17:53:54,38.329,N,73.219,W
10/29/2012,17:55:55,38.331,N,73.234,W
10/29/2012,17:57:54,38.332,N,73.249,W
10/29/2012,17:59:55,38.333,N,73.264,W
10/29/2012,18:01:55,38.334,N,73.278,W
10/29/2012,18:03:54,38.335,N,73.293,W
10/29/2012,18:05:55,38.336,N,73.308,W
10/29/2012,18:07:54,38.337,N,73.322,W
10/29/2012,18:09:55,38.338,N,73.336,W
10/29/2012,18:11:54,38.339,N,73.351,W
10/29/2012,18:13:55,38.34,N,73.365,W
10/29/2012,18:15:54,38.341,N,73.379,W
10/29/2012,18:17:55,38.342,N,73.393,W
10/29/2012,18:19:54,38.343,N,73.406,W
10/29/2012,18:21:55,38.344,N,73.42,W
10/29/2012,18:23:54,38.345,N,73.433,W
10/29/2012,18:25:55,38.347,N,73.447,W
10/29/2012,18:27:54,38.348,N,73.46,W
10/29/2012,18:29:55,38.349,N,73.473,W
10/29/2012,18:31:55,38.351,N,73.485,W
10/29/2012,18:33:54,38.352,N,73.498,W
10/29/2012,18:35:55,38.354,N,73.51,W
10/29/2012,18:37:54,38.355,N,73.523,W
10/29/2012,18:39:55,38.357,N,73.535,W
10/29/2012,18:41:54,38.359,N,73.547,W
10/29/2012,18:43:55,38.361,N,73.558,W
10/29/2012,18:45:54,38.363,N,73.57,W
10/29/2012,18:47:55,38.365,N,73.581,W
10/29/2012,18:49:54,38.368,N,73.592,W
10/29/2012,18:51:55,38.37,N,73.603,W
10/29/2012,18:53:54,38.373,N,73.614,W
10/29/2012,18:55:55,38.375,N,73.625,W
10/29/2012,18:57:54,38.378,N,73.635,W
10/29/2012,18:59:55,38.381,N,73.645,W
10/29/2012,19:01:55,38.385,N,73.655,W
10/29/2012,19:03:54,38.388,N,73.664,W
10/29/2012,19:05:55,38.392,N,73.674,W
10/29/2012,19:07:54,38.395,N,73.683,W
10/29/2012,19:09:55,38.399,N,73.692,W
10/29/2012,19:11:54,38.403,N,73.701,W
10/29/2012,19:13:55,38.407,N,73.71,W
10/29/2012,19:15:54,38.411,N,73.718,W
10/29/2012,19:17:55,38.416,N,73.726,W
10/29/2012,19:18:02,38.416,N,73.727,W
10/29/2012,19:20:03,38.421,N,73.735,W
10/29/2012,19:22:02,38.426,N,73.743,W
10/29/2012,19:24:02,38.431,N,73.751,W
10/29/2012,19:26:03,38.436,N,73.759,W
10/29/2012,19:28:02,38.441,N,73.766,W
10/29/2012,19:30:03,38.447,N,73.773,W
10/29/2012,19:32:02,38.453,N,73.78,W
10/29/2012,19:34:03,38.458,N,73.787,W
10/29/2012,19:36:02,38.464,N,73.794,W
10/29/2012,19:38:03,38.47,N,73.8,W
10/29/2012,19:40:02,38.476,N,73.807,W
10/29/2012,19:42:03,38.483,N,73.813,W
10/29/2012,19:44:02,38.489,N,73.819,W
10/29/2012,19:46:03,38.495,N,73.825,W
10/29/2012,19:48:02,38.502,N,73.83,W
10/29/2012,19:50:03,38.508,N,73.836,W
10/29/2012,19:52:02,38.515,N,73.842,W
10/29/2012,19:54:02,38.521,N,73.847,W
10/29/2012,19:56:03,38.528,N,73.852,W
10/29/2012,19:58:02,38.535,N,73.857,W
10/29/2012,20:00:03,38.542,N,73.862,W
10/29/2012,20:02:02,38.549,N,73.867,W
10/29/2012,20:04:03,38.556,N,73.872,W
10/29/2012,20:06:02,38.562,N,73.877,W
10/29/2012,20:08:03,38.569,N,73.882,W
10/29/2012,20:10:02,38.576,N,73.886,W
10/29/2012,20:12:03,38.583,N,73.891,W
10/29/2012,20:14:02,38.59,N,73.896,W
10/29/2012,20:16:03,38.597,N,73.9,W
10/29/2012,20:18:02,38.604,N,73.905,W
10/29/2012,20:20:03,38.611,N,73.909,W
10/29/2012,20:22:02,38.618,N,73.913,W
10/29/2012,20:24:02,38.625,N,73.918,W
10/29/2012,20:26:03,38.632,N,73.922,W
10/29/2012,20:28:02,38.639,N,73.927,W
10/29/2012,20:30:03,38.646,N,73.931,W
10/29/2012,20:32:02,38.652,N,73.936,W
10/29/2012,20:34:03,38.659,N,73.94,W
10/29/2012,20:36:02,38.666,N,73.945,W
10/29/2012,20:38:03,38.672,N,73.949,W
10/29/2012,20:40:02,38.679,N,73.954,W
10/29/2012,20:42:03,38.685,N,73.959,W
10/29/2012,20:44:02,38.692,N,73.963,W
10/29/2012,20:46:03,38.698,N,73.968,W
