Track,for,Katrina,2005,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
8/28/2005,1:03:47,24.978,N,85.983,W,5
8/28/2005,1:05:47,24.978,N,85.991,W,5
8/28/2005,1:07:47,24.978,N,85.998,W,5
8/28/2005,1:09:47,24.978,N,86.006,W,5
8/28/2005,1:11:47,24.977,N,86.015,W,5
8/28/2005,1:13:48,24.976,N,86.024,W,5
8/28/2005,1:15:48,24.975,N,86.033,W,5
8/28/2005,1:17:48,24.973,N,86.042,W,5
8/28/2005,1:19:48,24.971,N,86.051,W,5
8/28/2005,1:21:48,24.969,N,86.061,W,5
8/28/2005,1:23:48,24.966,N,86.071,W,5
8/28/2005,1:25:48,24.963,N,86.081,W,5
8/28/2005,1:27:47,24.96,N,86.091,W,5
8/28/2005,1:29:47,24.957,N,86.102,W,5
8/28/2005,1:31:47,24.954,N,86.112,W,5
8/28/2005,1:33:47,24.95,N,86.123,W,5
8/28/2005,1:35:47,24.947,N,86.133,W,5
8/28/2005,1:37:47,24.943,N,86.144,W,5
8/28/2005,1:39:47,24.939,N,86.155,W,5
8/28/2005,1:41:47,24.935,N,86.165,W,5
8/28/2005,1:43:48,24.931,N,86.176,W,5
8/28/2005,1:45:48,24.927,N,86.187,W,5
8/28/2005,1:47:48,24.923,N,86.197,W,5
8/28/2005,1:48:20,24.922,N,86.2,W,5
8/28/2005,1:50:20,24.923,N,86.205,W,5
8/28/2005,1:52:20,24.923,N,86.21,W,5
8/28/2005,1:54:20,24.924,N,86.215,W,5
8/28/2005,1:56:20,24.925,N,86.219,W,5
8/28/2005,1:58:21,24.926,N,86.224,W,5
8/28/2005,2:00:21,24.926,N,86.228,W,5
8/28/2005,2:02:21,24.927,N,86.233,W,5
8/28/2005,2:04:21,24.927,N,86.237,W,5
8/28/2005,2:06:21,24.928,N,86.241,W,5
8/28/2005,2:08:21,24.929,N,86.245,W,5
8/28/2005,2:10:21,24.929,N,86.249,W,5
8/28/2005,2:12:21,24.93,N,86.253,W,5
8/28/2005,2:14:20,24.931,N,86.257,W,5
8/28/2005,2:16:20,24.931,N,86.261,W,5
8/28/2005,2:18:20,24.932,N,86.264,W,5
8/28/2005,2:20:20,24.933,N,86.268,W,5
8/28/2005,2:22:20,24.933,N,86.272,W,5
8/28/2005,2:24:20,24.934,N,86.275,W,5
8/28/2005,2:26:20,24.935,N,86.279,W,5
8/28/2005,2:28:21,24.935,N,86.282,W,5
8/28/2005,2:30:21,24.936,N,86.286,W,5
8/28/2005,2:32:21,24.937,N,86.289,W,5
8/28/2005,2:34:21,24.937,N,86.292,W,5
8/28/2005,2:36:21,24.938,N,86.296,W,5
8/28/2005,2:38:21,24.939,N,86.299,W,5
8/28/2005,2:40:21,24.94,N,86.302,W,5
8/28/2005,2:42:21,24.94,N,86.306,W,5
8/28/2005,2:44:20,24.941,N,86.309,W,5
8/28/2005,2:46:20,24.942,N,86.312,W,5
8/28/2005,2:48:20,24.943,N,86.315,W,5
8/28/2005,2:50:20,24.944,N,86.319,W,5
8/28/2005,2:52:20,24.945,N,86.322,W,5
8/28/2005,2:54:20,24.946,N,86.325,W,5
8/28/2005,2:56:20,24.947,N,86.328,W,5
8/28/2005,2:58:21,24.948,N,86.332,W,5
8/28/2005,3:00:21,24.949,N,86.335,W,5
8/28/2005,3:02:21,24.95,N,86.338,W,5
8/28/2005,3:04:21,24.951,N,86.342,W,5
8/28/2005,3:06:21,24.953,N,86.345,W,5
8/28/2005,3:08:21,24.954,N,86.348,W,5
8/28/2005,3:10:21,24.955,N,86.352,W,5
8/28/2005,3:12:21,24.957,N,86.355,W,5
8/28/2005,3:14:20,24.958,N,86.359,W,5
8/28/2005,3:16:20,24.96,N,86.362,W,5
8/28/2005,3:18:20,24.961,N,86.366,W,5
8/28/2005,3:20:20,24.963,N,86.369,W,5
8/28/2005,3:22:20,24.964,N,86.373,W,5
8/28/2005,3:24:20,24.966,N,86.377,W,5
8/28/2005,3:26:20,24.968,N,86.381,W,5
8/28/2005,3:26:25,24.968,N,86.381,W,5
8/28/2005,3:28:26,24.97,N,86.385,W,5
8/28/2005,3:30:26,24.971,N,86.39,W,5
8/28/2005,3:32:26,24.973,N,86.394,W,5
8/28/2005,3:34:26,24.975,N,86.398,W,5
8/28/2005,3:36:26,24.977,N,86.403,W,5
8/28/2005,3:38:26,24.979,N,86.407,W,5
8/28/2005,3:40:26,24.981,N,86.411,W,5
8/28/2005,3:42:25,24.983,N,86.416,W,5
8/28/2005,3:44:25,24.985,N,86.42,W,5
8/28/2005,3:46:25,24.987,N,86.425,W,5
8/28/2005,3:48:25,24.989,N,86.43,W,5
8/28/2005,3:50:25,24.991,N,86.434,W,5
8/28/2005,3:52:25,24.993,N,86.439,W,5
8/28/2005,3:54:25,24.996,N,86.444,W,5
8/28/2005,3:56:25,24.998,N,86.448,W,5
8/28/2005,3:58:26,25,N,86.453,W,5
8/28/2005,4:00:26,25.003,N,86.458,W,5
8/28/2005,4:02:26,25.005,N,86.463,W,5
8/28/2005,4:04:26,25.008,N,86.468,W,5
8/28/2005,4:06:26,25.011,N,86.473,W,5
8/28/2005,4:08:26,25.013,N,86.478,W,5
8/28/2005,4:10:26,25.016,N,86.483,W,5
8/28/2005,4:12:25,25.019,N,86.488,W,5
8/28/2005,4:14:25,25.022,N,86.493,W,5
8/28/2005,4:16:25,25.025,N,86.499,W,5
8/28/2005,4:18:25,25.028,N,86.504,W,5
8/28/2005,4:20:25,25.031,N,86.509,W,5
8/28/2005,4:22:25,25.034,N,86.515,W,5
8/28/2005,4:24:25,25.037,N,86.52,W,5
8/28/2005,4:26:25,25.041,N,86.526,W,5
8/28/2005,4:28:26,25.044,N,86.531,W,5
8/28/2005,4:30:26,25.047,N,86.537,W,5
8/28/2005,4:32:26,25.051,N,86.542,W,5
8/28/2005,4:34:26,25.054,N,86.548,W,5
8/28/2005,4:36:26,25.058,N,86.554,W,5
8/28/2005,4:38:26,25.062,N,86.559,W,5
8/28/2005,4:40:26,25.065,N,86.565,W,5
8/28/2005,4:42:25,25.069,N,86.571,W,5
8/28/2005,4:44:25,25.073,N,86.577,W,5
8/28/2005,4:46:25,25.077,N,86.583,W,5
8/28/2005,4:48:25,25.081,N,86.589,W,5
8/28/2005,4:50:25,25.084,N,86.595,W,5
8/28/2005,4:52:25,25.088,N,86.601,W,5
8/28/2005,4:54:25,25.092,N,86.607,W,5
8/28/2005,4:56:25,25.096,N,86.613,W,5
8/28/2005,4:58:26,25.101,N,86.619,W,5
8/28/2005,5:00:26,25.105,N,86.625,W,5
8/28/2005,5:02:26,25.109,N,86.631,W,5
8/28/2005,5:04:26,25.113,N,86.637,W,5
8/28/2005,5:06:26,25.117,N,86.643,W,5
8/28/2005,5:08:26,25.121,N,86.649,W,5
8/28/2005,5:10:26,25.126,N,86.656,W,5
8/28/2005,5:11:29,25.128,N,86.659,W,5
8/28/2005,5:13:29,25.131,N,86.664,W,5
8/28/2005,5:15:29,25.134,N,86.67,W,5
8/28/2005,5:17:29,25.137,N,86.675,W,5
8/28/2005,5:19:29,25.141,N,86.681,W,5
8/28/2005,5:21:28,25.144,N,86.687,W,5
8/28/2005,5:23:28,25.147,N,86.692,W,5
8/28/2005,5:25:28,25.15,N,86.698,W,5
8/28/2005,5:27:28,25.153,N,86.703,W,5
8/28/2005,5:29:28,25.156,N,86.709,W,5
8/28/2005,5:31:28,25.159,N,86.714,W,5
8/28/2005,5:33:28,25.163,N,86.72,W,5
8/28/2005,5:35:29,25.166,N,86.726,W,5
8/28/2005,5:37:29,25.169,N,86.731,W,5
8/28/2005,5:39:29,25.172,N,86.737,W,5
8/28/2005,5:41:29,25.175,N,86.742,W,5
8/28/2005,5:43:29,25.179,N,86.748,W,5
8/28/2005,5:45:29,25.182,N,86.754,W,5
8/28/2005,5:47:29,25.185,N,86.76,W,5
8/28/2005,5:49:29,25.188,N,86.765,W,5
8/28/2005,5:51:28,25.191,N,86.771,W,5
8/28/2005,5:53:28,25.195,N,86.777,W,5
8/28/2005,5:55:28,25.198,N,86.782,W,5
8/28/2005,5:57:28,25.201,N,86.788,W,5
8/28/2005,5:59:28,25.204,N,86.794,W,5
8/28/2005,6:01:28,25.208,N,86.8,W,5
8/28/2005,6:03:28,25.211,N,86.806,W,5
8/28/2005,6:05:29,25.214,N,86.811,W,5
8/28/2005,6:07:29,25.217,N,86.817,W,5
8/28/2005,6:09:29,25.221,N,86.823,W,5
8/28/2005,6:11:29,25.224,N,86.829,W,5
8/28/2005,6:13:29,25.227,N,86.835,W,5
8/28/2005,6:15:29,25.23,N,86.841,W,5
8/28/2005,6:17:29,25.234,N,86.847,W,5
8/28/2005,6:19:29,25.237,N,86.853,W,5
8/28/2005,6:21:28,25.24,N,86.858,W,5
8/28/2005,6:23:28,25.244,N,86.864,W,5
8/28/2005,6:25:28,25.247,N,86.87,W,5
8/28/2005,6:27:28,25.25,N,86.876,W,5
8/28/2005,6:29:28,25.254,N,86.882,W,5
8/28/2005,6:31:28,25.257,N,86.888,W,5
8/28/2005,6:33:28,25.26,N,86.894,W,5
8/28/2005,6:35:29,25.263,N,86.9,W,5
8/28/2005,6:37:29,25.267,N,86.906,W,5
8/28/2005,6:39:29,25.27,N,86.912,W,5
8/28/2005,6:41:29,25.273,N,86.918,W,5
8/28/2005,6:43:29,25.277,N,86.924,W,5
8/28/2005,6:45:29,25.28,N,86.93,W,5
8/28/2005,6:47:29,25.283,N,86.936,W,5
8/28/2005,6:49:29,25.287,N,86.942,W,5
8/28/2005,6:51:28,25.29,N,86.948,W,5
8/28/2005,6:53:28,25.293,N,86.954,W,5
8/28/2005,6:55:28,25.297,N,86.96,W,5
8/28/2005,6:57:28,25.3,N,86.965,W,5
8/28/2005,6:59:28,25.303,N,86.971,W,5
8/28/2005,7:01:28,25.307,N,86.977,W,5
8/28/2005,7:03:28,25.31,N,86.983,W,5
8/28/2005,7:05:29,25.313,N,86.989,W,5
8/28/2005,7:07:29,25.317,N,86.995,W,5
8/28/2005,7:09:29,25.32,N,87.001,W,5
8/28/2005,7:11:29,25.323,N,87.007,W,5
8/28/2005,7:13:29,25.327,N,87.013,W,5
8/28/2005,7:15:29,25.33,N,87.019,W,5
8/28/2005,7:17:29,25.333,N,87.024,W,5
8/28/2005,7:19:29,25.337,N,87.03,W,5
8/28/2005,7:21:28,25.34,N,87.036,W,5
8/28/2005,7:23:28,25.343,N,87.042,W,5
8/28/2005,7:25:28,25.346,N,87.048,W,5
8/28/2005,7:27:28,25.35,N,87.053,W,5
8/28/2005,7:29:28,25.353,N,87.059,W,5
8/28/2005,7:31:28,25.356,N,87.065,W,5
8/28/2005,7:33:28,25.36,N,87.071,W,5
8/28/2005,7:35:29,25.363,N,87.076,W,5
8/28/2005,7:37:29,25.366,N,87.082,W,5
8/28/2005,7:39:29,25.369,N,87.088,W,5
8/28/2005,7:41:29,25.373,N,87.093,W,5
8/28/2005,7:43:29,25.376,N,87.099,W,5
8/28/2005,7:45:29,25.379,N,87.105,W,5
8/28/2005,7:47:29,25.382,N,87.11,W,5
8/28/2005,7:49:29,25.386,N,87.116,W,5
8/28/2005,7:51:28,25.389,N,87.121,W,5
8/28/2005,7:53:28,25.392,N,87.127,W,5
8/28/2005,7:55:28,25.395,N,87.132,W,5
8/28/2005,7:57:28,25.398,N,87.138,W,5
8/28/2005,7:59:28,25.402,N,87.143,W,5
8/28/2005,8:01:28,25.405,N,87.149,W,5
8/28/2005,8:03:29,25.408,N,87.154,W,5
8/28/2005,8:05:28,25.411,N,87.159,W,5
8/28/2005,8:07:29,25.414,N,87.165,W,5
8/28/2005,8:09:28,25.417,N,87.17,W,5
8/28/2005,8:11:29,25.421,N,87.175,W,5
8/28/2005,8:13:28,25.424,N,87.18,W,5
8/28/2005,8:15:29,25.427,N,87.186,W,5
8/28/2005,8:17:28,25.43,N,87.191,W,5
8/28/2005,8:19:29,25.433,N,87.196,W,5
8/28/2005,8:21:29,25.436,N,87.201,W,5
8/28/2005,8:23:28,25.439,N,87.206,W,5
8/28/2005,8:25:29,25.442,N,87.211,W,5
8/28/2005,8:27:28,25.445,N,87.216,W,5
8/28/2005,8:29:29,25.449,N,87.221,W,5
8/28/2005,8:31:28,25.452,N,87.226,W,5
8/28/2005,8:33:29,25.455,N,87.231,W,5
8/28/2005,8:35:28,25.458,N,87.236,W,5
8/28/2005,8:37:29,25.461,N,87.24,W,5
8/28/2005,8:39:28,25.464,N,87.245,W,5
8/28/2005,8:41:29,25.467,N,87.25,W,5
8/28/2005,8:43:28,25.47,N,87.255,W,5
8/28/2005,8:45:29,25.473,N,87.259,W,5
8/28/2005,8:47:28,25.475,N,87.264,W,5
8/28/2005,8:49:29,25.478,N,87.268,W,5
8/28/2005,8:51:29,25.481,N,87.273,W,5
8/28/2005,8:53:28,25.484,N,87.277,W,5
8/28/2005,8:55:29,25.487,N,87.282,W,5
8/28/2005,8:57:28,25.49,N,87.286,W,5
8/28/2005,8:59:29,25.493,N,87.291,W,5
8/28/2005,9:01:28,25.496,N,87.295,W,5
8/28/2005,9:03:29,25.499,N,87.3,W,5
8/28/2005,9:05:28,25.502,N,87.304,W,5
8/28/2005,9:07:29,25.505,N,87.308,W,5
8/28/2005,9:09:28,25.507,N,87.312,W,5
8/28/2005,9:11:29,25.51,N,87.317,W,5
8/28/2005,9:13:28,25.513,N,87.321,W,5
8/28/2005,9:15:29,25.516,N,87.325,W,5
8/28/2005,9:17:28,25.519,N,87.329,W,5
8/28/2005,9:19:29,25.521,N,87.333,W,5
8/28/2005,9:21:16,25.524,N,87.337,W,5
8/28/2005,9:23:17,25.527,N,87.339,W,5
8/28/2005,9:25:16,25.529,N,87.341,W,5
8/28/2005,9:27:17,25.532,N,87.344,W,5
8/28/2005,9:29:16,25.534,N,87.346,W,5
8/28/2005,9:31:17,25.537,N,87.348,W,5
8/28/2005,9:33:16,25.539,N,87.35,W,5
8/28/2005,9:35:17,25.542,N,87.353,W,5
8/28/2005,9:37:16,25.545,N,87.355,W,5
8/28/2005,9:39:17,25.547,N,87.357,W,5
8/28/2005,9:41:16,25.55,N,87.36,W,5
8/28/2005,9:43:17,25.552,N,87.362,W,5
8/28/2005,9:45:16,25.555,N,87.365,W,5
8/28/2005,9:47:16,25.558,N,87.367,W,5
8/28/2005,9:49:17,25.56,N,87.37,W,5
8/28/2005,9:51:16,25.563,N,87.373,W,5
8/28/2005,9:53:17,25.565,N,87.376,W,5
8/28/2005,9:55:16,25.568,N,87.378,W,5
8/28/2005,9:57:17,25.571,N,87.381,W,5
8/28/2005,9:59:16,25.573,N,87.384,W,5
8/28/2005,10:01:17,25.576,N,87.387,W,5
8/28/2005,10:03:16,25.578,N,87.39,W,5
8/28/2005,10:05:17,25.581,N,87.393,W,5
8/28/2005,10:07:16,25.584,N,87.397,W,5
8/28/2005,10:09:17,25.586,N,87.4,W,5
8/28/2005,10:11:16,25.589,N,87.403,W,5
8/28/2005,10:13:17,25.592,N,87.407,W,5
8/28/2005,10:15:16,25.594,N,87.411,W,5
8/28/2005,10:17:16,25.597,N,87.414,W,5
8/28/2005,10:19:17,25.6,N,87.418,W,5
8/28/2005,10:21:16,25.602,N,87.422,W,5
8/28/2005,10:23:17,25.605,N,87.426,W,5
8/28/2005,10:25:16,25.608,N,87.43,W,5
8/28/2005,10:27:17,25.61,N,87.434,W,5
8/28/2005,10:29:16,25.613,N,87.438,W,5
8/28/2005,10:31:17,25.616,N,87.442,W,5
8/28/2005,10:33:16,25.618,N,87.447,W,5
8/28/2005,10:35:17,25.621,N,87.451,W,5
8/28/2005,10:37:16,25.624,N,87.456,W,5
8/28/2005,10:39:17,25.627,N,87.46,W,5
8/28/2005,10:41:16,25.629,N,87.465,W,5
8/28/2005,10:43:17,25.632,N,87.47,W,5
8/28/2005,10:45:16,25.635,N,87.475,W,5
8/28/2005,10:47:16,25.638,N,87.48,W,5
8/28/2005,10:49:17,25.64,N,87.485,W,5
8/28/2005,10:51:16,25.643,N,87.49,W,5
8/28/2005,10:53:17,25.646,N,87.495,W,5
8/28/2005,10:55:16,25.649,N,87.5,W,5
8/28/2005,10:57:17,25.651,N,87.505,W,5
8/28/2005,10:59:16,25.654,N,87.511,W,5
8/28/2005,11:01:17,25.657,N,87.516,W,5
8/28/2005,11:03:16,25.66,N,87.522,W,5
8/28/2005,11:04:05,25.661,N,87.524,W,5
8/28/2005,11:06:06,25.664,N,87.53,W,5
8/28/2005,11:08:05,25.666,N,87.536,W,5
8/28/2005,11:10:06,25.669,N,87.542,W,5
8/28/2005,11:12:05,25.671,N,87.548,W,5
8/28/2005,11:14:06,25.674,N,87.555,W,5
8/28/2005,11:16:05,25.677,N,87.561,W,5
8/28/2005,11:18:05,25.679,N,87.568,W,5
8/28/2005,11:20:06,25.682,N,87.574,W,5
8/28/2005,11:22:05,25.685,N,87.581,W,5
8/28/2005,11:24:06,25.687,N,87.588,W,5
8/28/2005,11:26:05,25.69,N,87.594,W,5
8/28/2005,11:28:06,25.692,N,87.601,W,5
8/28/2005,11:30:05,25.695,N,87.608,W,5
8/28/2005,11:32:06,25.698,N,87.615,W,5
8/28/2005,11:34:05,25.7,N,87.622,W,5
8/28/2005,11:36:06,25.703,N,87.629,W,5
8/28/2005,11:38:05,25.706,N,87.636,W,5
8/28/2005,11:40:06,25.708,N,87.644,W,5
8/28/2005,11:42:05,25.711,N,87.651,W,5
8/28/2005,11:44:06,25.714,N,87.658,W,5
8/28/2005,11:46:05,25.717,N,87.665,W,5
8/28/2005,11:48:05,25.719,N,87.672,W,5
8/28/2005,11:50:06,25.722,N,87.68,W,5
8/28/2005,11:52:05,25.725,N,87.687,W,5
8/28/2005,11:54:06,25.728,N,87.694,W,5
8/28/2005,11:56:05,25.73,N,87.701,W,5
8/28/2005,11:58:06,25.733,N,87.708,W,5
8/28/2005,12:00:05,25.736,N,87.716,W,5
8/28/2005,12:02:06,25.739,N,87.723,W,5
8/28/2005,12:04:05,25.742,N,87.73,W,5
8/28/2005,12:06:06,25.745,N,87.737,W,5
8/28/2005,12:08:05,25.748,N,87.744,W,5
8/28/2005,12:10:06,25.75,N,87.751,W,5
8/28/2005,12:12:05,25.753,N,87.758,W,5
8/28/2005,12:14:06,25.756,N,87.765,W,5
8/28/2005,12:16:05,25.759,N,87.772,W,5
8/28/2005,12:18:05,25.762,N,87.779,W,5
8/28/2005,12:20:06,25.765,N,87.786,W,5
8/28/2005,12:22:05,25.769,N,87.792,W,5
8/28/2005,12:24:06,25.772,N,87.799,W,5
8/28/2005,12:26:05,25.775,N,87.806,W,5
8/28/2005,12:28:06,25.778,N,87.812,W,5
8/28/2005,12:30:05,25.781,N,87.818,W,5
8/28/2005,12:32:06,25.784,N,87.825,W,5
8/28/2005,12:34:05,25.788,N,87.831,W,5
8/28/2005,12:36:06,25.791,N,87.837,W,5
8/28/2005,12:38:05,25.794,N,87.843,W,5
8/28/2005,12:40:06,25.798,N,87.849,W,5
8/28/2005,12:42:05,25.801,N,87.855,W,5
8/28/2005,12:44:06,25.804,N,87.86,W,5
8/28/2005,12:46:05,25.808,N,87.866,W,5
8/28/2005,12:48:05,25.811,N,87.871,W,5
8/28/2005,12:49:09,25.813,N,87.874,W,5
8/28/2005,12:51:10,25.816,N,87.879,W,5
8/28/2005,12:53:09,25.819,N,87.884,W,5
8/28/2005,12:55:10,25.823,N,87.889,W,5
8/28/2005,12:57:09,25.826,N,87.893,W,5
8/28/2005,12:59:10,25.829,N,87.898,W,5
8/28/2005,13:01:09,25.833,N,87.903,W,5
8/28/2005,13:03:10,25.836,N,87.907,W,5
8/28/2005,13:05:09,25.84,N,87.912,W,5
8/28/2005,13:07:10,25.843,N,87.916,W,5
8/28/2005,13:09:09,25.846,N,87.921,W,5
8/28/2005,13:11:10,25.85,N,87.925,W,5
8/28/2005,13:13:10,25.853,N,87.929,W,5
8/28/2005,13:15:09,25.857,N,87.933,W,5
8/28/2005,13:17:10,25.861,N,87.938,W,5
8/28/2005,13:19:09,25.864,N,87.942,W,5
8/28/2005,13:21:10,25.868,N,87.946,W,5
8/28/2005,13:23:09,25.872,N,87.95,W,5
8/28/2005,13:25:10,25.875,N,87.954,W,5
8/28/2005,13:27:09,25.879,N,87.958,W,5
8/28/2005,13:29:10,25.883,N,87.961,W,5
8/28/2005,13:31:09,25.887,N,87.965,W,5
8/28/2005,13:33:10,25.89,N,87.969,W,5
8/28/2005,13:35:09,25.894,N,87.973,W,5
8/28/2005,13:37:10,25.898,N,87.976,W,5
8/28/2005,13:39:09,25.902,N,87.98,W,5
8/28/2005,13:41:10,25.906,N,87.984,W,5
8/28/2005,13:43:10,25.91,N,87.987,W,5
8/28/2005,13:45:09,25.914,N,87.991,W,5
8/28/2005,13:47:10,25.919,N,87.994,W,5
8/28/2005,13:49:09,25.923,N,87.998,W,5
8/28/2005,13:51:10,25.927,N,88.001,W,5
8/28/2005,13:53:09,25.931,N,88.004,W,5
8/28/2005,13:55:10,25.935,N,88.008,W,5
8/28/2005,13:57:09,25.94,N,88.011,W,5
8/28/2005,13:59:10,25.944,N,88.014,W,5
8/28/2005,14:01:09,25.949,N,88.017,W,5
8/28/2005,14:03:10,25.953,N,88.021,W,5
8/28/2005,14:05:09,25.957,N,88.024,W,5
8/28/2005,14:07:10,25.962,N,88.027,W,5
8/28/2005,14:09:09,25.966,N,88.03,W,5
8/28/2005,14:11:10,25.971,N,88.033,W,5
8/28/2005,14:13:10,25.975,N,88.036,W,5
8/28/2005,14:15:09,25.98,N,88.039,W,5
8/28/2005,14:16:55,25.984,N,88.042,W,5
8/28/2005,14:18:54,25.988,N,88.045,W,5
8/28/2005,14:20:55,25.993,N,88.048,W,5
8/28/2005,14:22:54,25.997,N,88.052,W,5
8/28/2005,14:24:55,26.002,N,88.055,W,5
8/28/2005,14:26:54,26.007,N,88.058,W,5
8/28/2005,14:28:55,26.011,N,88.061,W,5
8/28/2005,14:30:54,26.016,N,88.064,W,5
8/28/2005,14:32:55,26.02,N,88.067,W,5
8/28/2005,14:34:54,26.025,N,88.07,W,5
8/28/2005,14:36:55,26.03,N,88.072,W,5
8/28/2005,14:38:54,26.035,N,88.075,W,5
8/28/2005,14:40:55,26.04,N,88.078,W,5
8/28/2005,14:42:54,26.044,N,88.081,W,5
8/28/2005,14:44:55,26.049,N,88.084,W,5
8/28/2005,14:46:55,26.054,N,88.086,W,5
8/28/2005,14:48:54,26.059,N,88.089,W,5
8/28/2005,14:50:55,26.064,N,88.092,W,5
8/28/2005,14:52:54,26.069,N,88.094,W,5
8/28/2005,14:54:55,26.074,N,88.097,W,5
8/28/2005,14:56:54,26.079,N,88.1,W,5
8/28/2005,14:58:55,26.084,N,88.102,W,5
8/28/2005,15:00:06,26.087,N,88.104,W,5
8/28/2005,15:02:07,26.091,N,88.107,W,5
8/28/2005,15:04:06,26.096,N,88.111,W,5
8/28/2005,15:06:06,26.1,N,88.114,W,5
8/28/2005,15:08:07,26.105,N,88.118,W,5
8/28/2005,15:10:06,26.109,N,88.121,W,5
8/28/2005,15:12:07,26.113,N,88.125,W,5
8/28/2005,15:14:06,26.118,N,88.128,W,5
8/28/2005,15:16:07,26.122,N,88.132,W,5
8/28/2005,15:18:06,26.126,N,88.136,W,5
8/28/2005,15:20:07,26.13,N,88.14,W,5
8/28/2005,15:22:06,26.134,N,88.144,W,5
8/28/2005,15:24:07,26.138,N,88.148,W,5
8/28/2005,15:26:06,26.142,N,88.152,W,5
8/28/2005,15:28:07,26.146,N,88.156,W,5
8/28/2005,15:30:06,26.149,N,88.161,W,5
8/28/2005,15:32:07,26.153,N,88.165,W,5
8/28/2005,15:34:06,26.157,N,88.17,W,5
8/28/2005,15:36:06,26.16,N,88.174,W,5
8/28/2005,15:38:07,26.164,N,88.179,W,5
8/28/2005,15:40:06,26.167,N,88.184,W,5
8/28/2005,15:42:07,26.171,N,88.189,W,5
8/28/2005,15:44:06,26.174,N,88.194,W,5
8/28/2005,15:46:07,26.177,N,88.199,W,5
8/28/2005,15:48:06,26.181,N,88.204,W,5
8/28/2005,15:50:07,26.184,N,88.21,W,5
8/28/2005,15:52:06,26.187,N,88.215,W,5
8/28/2005,15:54:07,26.19,N,88.221,W,5
8/28/2005,15:56:06,26.192,N,88.227,W,5
8/28/2005,15:58:07,26.195,N,88.233,W,5
8/28/2005,16:00:06,26.198,N,88.239,W,5
8/28/2005,16:02:07,26.201,N,88.245,W,5
8/28/2005,16:04:06,26.203,N,88.251,W,5
8/28/2005,16:06:06,26.206,N,88.258,W,5
8/28/2005,16:08:07,26.208,N,88.264,W,5
8/28/2005,16:10:06,26.21,N,88.271,W,5
8/28/2005,16:12:07,26.212,N,88.278,W,5
8/28/2005,16:14:06,26.215,N,88.284,W,5
8/28/2005,16:16:07,26.217,N,88.291,W,5
8/28/2005,16:18:06,26.219,N,88.298,W,5
8/28/2005,16:20:07,26.221,N,88.305,W,5
8/28/2005,16:22:06,26.223,N,88.313,W,5
8/28/2005,16:24:07,26.225,N,88.32,W,5
8/28/2005,16:26:06,26.227,N,88.327,W,5
8/28/2005,16:28:07,26.228,N,88.335,W,5
8/28/2005,16:30:06,26.23,N,88.342,W,5
8/28/2005,16:32:07,26.232,N,88.35,W,5
8/28/2005,16:34:06,26.234,N,88.357,W,5
8/28/2005,16:36:06,26.235,N,88.365,W,5
8/28/2005,16:38:07,26.237,N,88.373,W,5
8/28/2005,16:40:06,26.239,N,88.38,W,5
8/28/2005,16:42:07,26.241,N,88.388,W,5
8/28/2005,16:44:06,26.242,N,88.396,W,5
8/28/2005,16:46:07,26.244,N,88.404,W,5
8/28/2005,16:48:06,26.246,N,88.412,W,5
8/28/2005,16:50:07,26.247,N,88.419,W,5
8/28/2005,16:52:06,26.249,N,88.427,W,5
8/28/2005,16:54:07,26.251,N,88.435,W,5
8/28/2005,16:56:06,26.253,N,88.443,W,5
8/28/2005,16:58:07,26.254,N,88.451,W,5
8/28/2005,17:00:06,26.256,N,88.459,W,5
8/28/2005,17:02:07,26.258,N,88.467,W,5
8/28/2005,17:04:06,26.26,N,88.475,W,5
8/28/2005,17:06:06,26.262,N,88.482,W,5
8/28/2005,17:08:07,26.264,N,88.49,W,5
8/28/2005,17:10:06,26.266,N,88.498,W,5
8/28/2005,17:12:07,26.268,N,88.506,W,5
8/28/2005,17:14:06,26.27,N,88.513,W,5
8/28/2005,17:16:07,26.272,N,88.521,W,5
8/28/2005,17:18:06,26.274,N,88.529,W,5
8/28/2005,17:20:07,26.276,N,88.536,W,5
8/28/2005,17:22:06,26.279,N,88.544,W,5
8/28/2005,17:24:07,26.281,N,88.551,W,5
8/28/2005,17:26:06,26.284,N,88.558,W,5
8/28/2005,17:28:07,26.286,N,88.566,W,5
8/28/2005,17:30:06,26.289,N,88.573,W,5
8/28/2005,17:32:07,26.291,N,88.58,W,5
8/28/2005,17:34:06,26.294,N,88.587,W,5
8/28/2005,17:36:06,26.297,N,88.594,W,5
8/28/2005,17:38:07,26.3,N,88.601,W,5
8/28/2005,17:40:06,26.303,N,88.607,W,5
8/28/2005,17:42:07,26.307,N,88.614,W,5
8/28/2005,17:44:06,26.31,N,88.621,W,5
8/28/2005,17:46:07,26.313,N,88.627,W,5
8/28/2005,17:48:06,26.317,N,88.633,W,5
8/28/2005,17:50:07,26.32,N,88.64,W,5
8/28/2005,17:52:06,26.324,N,88.646,W,5
8/28/2005,17:54:07,26.328,N,88.652,W,5
8/28/2005,17:55:12,26.33,N,88.655,W,5
8/28/2005,17:57:13,26.335,N,88.661,W,5
8/28/2005,17:59:12,26.34,N,88.667,W,5
8/28/2005,18:01:13,26.345,N,88.673,W,5
8/28/2005,18:03:12,26.35,N,88.679,W,5
8/28/2005,18:05:13,26.355,N,88.685,W,5
