Track,for,Erin,2001,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/10/2001,22:01:47,36.181,N,65.603,W
9/10/2001,22:03:48,36.185,N,65.605,W
9/10/2001,22:05:47,36.189,N,65.607,W
9/10/2001,22:07:48,36.193,N,65.609,W
9/10/2001,22:09:47,36.197,N,65.61,W
9/10/2001,22:11:48,36.2,N,65.612,W
9/10/2001,22:13:47,36.204,N,65.614,W
9/10/2001,22:15:48,36.208,N,65.616,W
9/10/2001,22:17:47,36.212,N,65.617,W
9/10/2001,22:19:48,36.216,N,65.619,W
9/10/2001,22:21:47,36.22,N,65.621,W
9/10/2001,22:23:48,36.224,N,65.622,W
9/10/2001,22:25:47,36.227,N,65.624,W
9/10/2001,22:27:47,36.231,N,65.626,W
9/10/2001,22:29:48,36.235,N,65.628,W
9/10/2001,22:31:47,36.239,N,65.629,W
9/10/2001,22:33:48,36.243,N,65.631,W
9/10/2001,22:35:47,36.246,N,65.633,W
9/10/2001,22:37:48,36.25,N,65.634,W
9/10/2001,22:39:47,36.254,N,65.636,W
9/10/2001,22:41:48,36.258,N,65.638,W
9/10/2001,22:43:47,36.262,N,65.639,W
9/10/2001,22:45:48,36.265,N,65.641,W
9/10/2001,22:47:47,36.269,N,65.643,W
9/10/2001,22:49:48,36.273,N,65.644,W
9/10/2001,22:51:47,36.277,N,65.646,W
9/10/2001,22:53:48,36.28,N,65.648,W
9/10/2001,22:55:47,36.284,N,65.649,W
9/10/2001,22:57:47,36.288,N,65.651,W
9/10/2001,22:59:48,36.292,N,65.653,W
9/10/2001,23:01:47,36.295,N,65.654,W
9/10/2001,23:03:48,36.299,N,65.656,W
9/10/2001,23:05:47,36.303,N,65.658,W
9/10/2001,23:07:48,36.306,N,65.659,W
9/10/2001,23:09:47,36.31,N,65.661,W
9/10/2001,23:11:48,36.314,N,65.662,W
9/10/2001,23:13:47,36.318,N,65.664,W
9/10/2001,23:15:48,36.321,N,65.666,W
9/10/2001,23:17:47,36.325,N,65.667,W
9/10/2001,23:19:48,36.328,N,65.669,W
9/10/2001,23:21:47,36.332,N,65.67,W
9/10/2001,23:23:48,36.336,N,65.672,W
9/10/2001,23:25:47,36.339,N,65.674,W
9/10/2001,23:27:47,36.343,N,65.675,W
9/10/2001,23:29:48,36.347,N,65.677,W
9/10/2001,23:31:47,36.35,N,65.678,W
9/10/2001,23:33:48,36.354,N,65.68,W
9/10/2001,23:35:47,36.357,N,65.681,W
9/10/2001,23:37:48,36.361,N,65.683,W
9/10/2001,23:39:47,36.364,N,65.685,W
9/10/2001,23:41:48,36.368,N,65.686,W
9/10/2001,23:43:47,36.372,N,65.688,W
9/10/2001,23:45:48,36.375,N,65.689,W
9/10/2001,23:47:47,36.379,N,65.691,W
9/10/2001,23:49:48,36.382,N,65.692,W
9/10/2001,23:51:47,36.386,N,65.694,W
9/10/2001,23:53:48,36.389,N,65.695,W
9/10/2001,23:55:47,36.393,N,65.697,W
9/10/2001,23:57:47,36.396,N,65.698,W
9/10/2001,23:59:48,36.4,N,65.7,W
9/11/2001,0:01:47,36.403,N,65.701,W
9/11/2001,0:03:48,36.407,N,65.703,W
9/11/2001,0:05:47,36.41,N,65.704,W
9/11/2001,0:07:48,36.413,N,65.706,W
9/11/2001,0:09:47,36.417,N,65.707,W
9/11/2001,0:11:48,36.42,N,65.709,W
9/11/2001,0:13:47,36.424,N,65.71,W
9/11/2001,0:15:48,36.427,N,65.712,W
9/11/2001,0:17:47,36.431,N,65.713,W
9/11/2001,0:19:48,36.434,N,65.715,W
9/11/2001,0:21:47,36.437,N,65.716,W
9/11/2001,0:23:48,36.441,N,65.717,W
9/11/2001,0:25:47,36.444,N,65.719,W
9/11/2001,0:27:47,36.447,N,65.72,W
9/11/2001,0:29:48,36.451,N,65.722,W
9/11/2001,0:31:47,36.454,N,65.723,W
9/11/2001,0:33:48,36.457,N,65.725,W
9/11/2001,0:35:47,36.461,N,65.726,W
9/11/2001,0:37:48,36.464,N,65.727,W
9/11/2001,0:39:47,36.467,N,65.729,W
9/11/2001,0:41:48,36.47,N,65.73,W
9/11/2001,0:43:47,36.474,N,65.732,W
9/11/2001,0:45:48,36.477,N,65.733,W
9/11/2001,0:47:47,36.48,N,65.734,W
9/11/2001,0:49:48,36.483,N,65.736,W
9/11/2001,0:51:47,36.487,N,65.737,W
9/11/2001,0:53:48,36.49,N,65.738,W
9/11/2001,0:55:47,36.493,N,65.74,W
9/11/2001,0:57:47,36.496,N,65.741,W
9/11/2001,0:59:48,36.499,N,65.742,W
9/11/2001,1:01:47,36.502,N,65.744,W
9/11/2001,1:03:48,36.506,N,65.745,W
9/11/2001,1:05:47,36.509,N,65.746,W
9/11/2001,1:07:48,36.512,N,65.748,W
9/11/2001,1:09:47,36.515,N,65.749,W
9/11/2001,1:11:48,36.518,N,65.75,W
9/11/2001,1:13:47,36.521,N,65.752,W
9/11/2001,1:15:48,36.524,N,65.753,W
9/11/2001,1:17:47,36.527,N,65.754,W
9/11/2001,1:19:48,36.531,N,65.755,W
9/11/2001,1:21:47,36.534,N,65.757,W
9/11/2001,1:23:48,36.537,N,65.758,W
9/11/2001,1:25:47,36.54,N,65.759,W
9/11/2001,1:27:47,36.543,N,65.76,W
9/11/2001,1:29:48,36.546,N,65.762,W
9/11/2001,1:31:47,36.549,N,65.763,W
9/11/2001,1:33:48,36.552,N,65.764,W
9/11/2001,1:35:47,36.555,N,65.765,W
9/11/2001,1:37:48,36.558,N,65.767,W
9/11/2001,1:39:47,36.561,N,65.768,W
9/11/2001,1:41:48,36.564,N,65.769,W
9/11/2001,1:43:47,36.567,N,65.77,W
9/11/2001,1:45:48,36.57,N,65.772,W
9/11/2001,1:47:47,36.573,N,65.773,W
9/11/2001,1:49:48,36.576,N,65.774,W
9/11/2001,1:51:47,36.579,N,65.775,W
9/11/2001,1:53:48,36.581,N,65.776,W
9/11/2001,1:55:47,36.584,N,65.778,W
9/11/2001,1:57:47,36.587,N,65.779,W
9/11/2001,1:59:48,36.59,N,65.78,W
9/11/2001,2:01:47,36.593,N,65.781,W
9/11/2001,2:03:48,36.596,N,65.782,W
9/11/2001,2:05:47,36.599,N,65.783,W
9/11/2001,2:07:48,36.602,N,65.785,W
9/11/2001,2:09:47,36.605,N,65.786,W
9/11/2001,2:11:48,36.607,N,65.787,W
9/11/2001,2:13:47,36.61,N,65.788,W
9/11/2001,2:15:48,36.613,N,65.789,W
9/11/2001,2:17:47,36.616,N,65.79,W
9/11/2001,2:19:48,36.619,N,65.792,W
9/11/2001,2:21:47,36.622,N,65.793,W
9/11/2001,2:23:48,36.624,N,65.794,W
9/11/2001,2:25:47,36.627,N,65.795,W
9/11/2001,2:27:47,36.63,N,65.796,W
9/11/2001,2:29:48,36.633,N,65.797,W
9/11/2001,2:31:47,36.636,N,65.798,W
9/11/2001,2:33:48,36.638,N,65.799,W
9/11/2001,2:35:47,36.641,N,65.8,W
9/11/2001,2:37:48,36.644,N,65.802,W
9/11/2001,2:39:47,36.647,N,65.803,W
9/11/2001,2:41:48,36.649,N,65.804,W
9/11/2001,2:43:47,36.652,N,65.805,W
9/11/2001,2:45:48,36.655,N,65.806,W
9/11/2001,2:47:47,36.658,N,65.807,W
9/11/2001,2:49:48,36.66,N,65.808,W
9/11/2001,2:51:47,36.663,N,65.809,W
9/11/2001,2:53:48,36.666,N,65.81,W
9/11/2001,2:55:47,36.668,N,65.811,W
9/11/2001,2:57:47,36.671,N,65.812,W
9/11/2001,2:59:48,36.674,N,65.813,W
9/11/2001,3:01:47,36.677,N,65.815,W
9/11/2001,3:03:48,36.679,N,65.816,W
9/11/2001,3:05:47,36.682,N,65.817,W
9/11/2001,3:07:48,36.685,N,65.818,W
9/11/2001,3:09:47,36.687,N,65.819,W
9/11/2001,3:11:48,36.69,N,65.82,W
9/11/2001,3:13:47,36.693,N,65.821,W
9/11/2001,3:15:48,36.695,N,65.822,W
9/11/2001,3:17:47,36.698,N,65.823,W
9/11/2001,3:19:48,36.7,N,65.824,W
9/11/2001,3:21:47,36.703,N,65.825,W
9/11/2001,3:23:48,36.706,N,65.826,W
9/11/2001,3:25:47,36.708,N,65.827,W
9/11/2001,3:27:47,36.711,N,65.828,W
9/11/2001,3:29:48,36.714,N,65.829,W
9/11/2001,3:31:47,36.716,N,65.83,W
9/11/2001,3:33:48,36.719,N,65.831,W
9/11/2001,3:35:47,36.721,N,65.832,W
9/11/2001,3:37:48,36.724,N,65.833,W
9/11/2001,3:39:47,36.727,N,65.834,W
9/11/2001,3:41:48,36.729,N,65.835,W
9/11/2001,3:43:47,36.732,N,65.836,W
9/11/2001,3:45:48,36.734,N,65.837,W
9/11/2001,3:47:47,36.737,N,65.838,W
9/11/2001,3:49:48,36.739,N,65.839,W
9/11/2001,3:51:47,36.742,N,65.84,W
9/11/2001,3:53:48,36.745,N,65.841,W
9/11/2001,3:55:47,36.747,N,65.842,W
9/11/2001,3:57:47,36.75,N,65.843,W
9/11/2001,3:59:48,36.752,N,65.844,W
9/11/2001,4:01:47,36.755,N,65.845,W
9/11/2001,4:03:48,36.757,N,65.846,W
9/11/2001,4:05:47,36.76,N,65.847,W
9/11/2001,4:07:48,36.762,N,65.848,W
9/11/2001,4:09:47,36.765,N,65.849,W
9/11/2001,4:11:48,36.767,N,65.85,W
9/11/2001,4:13:47,36.77,N,65.851,W
9/11/2001,4:15:48,36.772,N,65.852,W
9/11/2001,4:17:47,36.775,N,65.853,W
9/11/2001,4:19:48,36.777,N,65.854,W
9/11/2001,4:21:47,36.78,N,65.855,W
9/11/2001,4:23:48,36.782,N,65.856,W
9/11/2001,4:25:47,36.785,N,65.857,W
9/11/2001,4:27:47,36.787,N,65.857,W
9/11/2001,4:29:48,36.79,N,65.858,W
9/11/2001,4:31:47,36.792,N,65.859,W
9/11/2001,4:33:48,36.795,N,65.86,W
9/11/2001,4:35:47,36.797,N,65.861,W
9/11/2001,4:37:48,36.8,N,65.862,W
9/11/2001,4:39:47,36.802,N,65.863,W
9/11/2001,4:41:48,36.805,N,65.864,W
9/11/2001,4:43:47,36.807,N,65.865,W
9/11/2001,4:45:48,36.81,N,65.866,W
9/11/2001,4:47:47,36.812,N,65.867,W
9/11/2001,4:49:48,36.815,N,65.868,W
9/11/2001,4:51:47,36.817,N,65.869,W
9/11/2001,4:53:48,36.819,N,65.87,W
9/11/2001,4:55:47,36.822,N,65.871,W
9/11/2001,4:57:47,36.824,N,65.872,W
9/11/2001,4:59:48,36.827,N,65.872,W
9/11/2001,5:01:47,36.829,N,65.873,W
9/11/2001,5:03:48,36.832,N,65.874,W
9/11/2001,5:05:47,36.834,N,65.875,W
9/11/2001,5:07:48,36.837,N,65.876,W
9/11/2001,5:09:47,36.839,N,65.877,W
9/11/2001,5:11:48,36.842,N,65.878,W
9/11/2001,5:13:47,36.844,N,65.879,W
9/11/2001,5:15:48,36.846,N,65.88,W
9/11/2001,5:17:47,36.849,N,65.881,W
9/11/2001,5:19:48,36.851,N,65.882,W
9/11/2001,5:21:47,36.854,N,65.883,W
9/11/2001,5:23:48,36.856,N,65.883,W
9/11/2001,5:25:47,36.859,N,65.884,W
9/11/2001,5:27:47,36.861,N,65.885,W
9/11/2001,5:29:48,36.863,N,65.886,W
9/11/2001,5:31:47,36.866,N,65.887,W
9/11/2001,5:33:48,36.868,N,65.888,W
9/11/2001,5:35:47,36.871,N,65.889,W
9/11/2001,5:37:48,36.873,N,65.89,W
9/11/2001,5:39:47,36.876,N,65.891,W
9/11/2001,5:41:48,36.878,N,65.892,W
9/11/2001,5:43:47,36.88,N,65.893,W
9/11/2001,5:45:48,36.883,N,65.894,W
9/11/2001,5:47:47,36.885,N,65.894,W
9/11/2001,5:49:48,36.888,N,65.895,W
9/11/2001,5:51:47,36.89,N,65.896,W
9/11/2001,5:53:48,36.892,N,65.897,W
9/11/2001,5:55:47,36.895,N,65.898,W
9/11/2001,5:57:47,36.897,N,65.899,W
9/11/2001,5:59:48,36.9,N,65.9,W
