Track,for,Iris,2001,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
10/4/2001,18:17:23,12.425,N,59.696,W,4
10/4/2001,18:19:22,12.436,N,59.712,W,4
10/4/2001,18:21:22,12.447,N,59.727,W,4
10/4/2001,18:23:23,12.458,N,59.743,W,4
10/4/2001,18:25:23,12.469,N,59.759,W,4
10/4/2001,18:27:22,12.48,N,59.774,W,4
10/4/2001,18:29:22,12.491,N,59.79,W,4
10/4/2001,18:31:23,12.502,N,59.805,W,4
10/4/2001,18:33:22,12.513,N,59.821,W,4
10/4/2001,18:35:22,12.524,N,59.836,W,4
10/4/2001,18:37:23,12.535,N,59.852,W,4
10/4/2001,18:39:23,12.545,N,59.867,W,4
10/4/2001,18:41:22,12.556,N,59.883,W,4
10/4/2001,18:43:22,12.567,N,59.898,W,4
10/4/2001,18:45:23,12.578,N,59.914,W,4
10/4/2001,18:47:23,12.589,N,59.93,W,4
10/4/2001,18:49:22,12.6,N,59.945,W,4
10/4/2001,18:51:22,12.611,N,59.961,W,4
10/4/2001,18:53:23,12.622,N,59.976,W,4
10/4/2001,18:55:23,12.632,N,59.992,W,4
10/4/2001,18:57:22,12.643,N,60.007,W,4
10/4/2001,18:59:22,12.654,N,60.023,W,4
10/4/2001,19:01:23,12.665,N,60.039,W,4
10/4/2001,19:03:22,12.675,N,60.054,W,4
10/4/2001,19:05:22,12.686,N,60.07,W,4
10/4/2001,19:07:23,12.697,N,60.085,W,4
10/4/2001,19:09:23,12.707,N,60.101,W,4
10/4/2001,19:11:22,12.718,N,60.117,W,4
10/4/2001,19:13:22,12.729,N,60.132,W,4
10/4/2001,19:15:23,12.739,N,60.148,W,4
10/4/2001,19:17:23,12.75,N,60.164,W,4
10/4/2001,19:19:22,12.76,N,60.179,W,4
10/4/2001,19:21:22,12.771,N,60.195,W,4
10/4/2001,19:23:23,12.781,N,60.211,W,4
10/4/2001,19:25:23,12.791,N,60.226,W,4
10/4/2001,19:27:22,12.802,N,60.242,W,4
10/4/2001,19:29:22,12.812,N,60.258,W,4
10/4/2001,19:31:23,12.822,N,60.274,W,4
10/4/2001,19:33:22,12.833,N,60.289,W,4
10/4/2001,19:35:22,12.843,N,60.305,W,4
10/4/2001,19:37:23,12.853,N,60.321,W,4
10/4/2001,19:39:23,12.863,N,60.337,W,4
10/4/2001,19:41:22,12.873,N,60.352,W,4
10/4/2001,19:43:22,12.883,N,60.368,W,4
10/4/2001,19:45:23,12.893,N,60.384,W,4
10/4/2001,19:47:23,12.903,N,60.4,W,4
10/4/2001,19:49:22,12.913,N,60.416,W,4
10/4/2001,19:51:22,12.923,N,60.432,W,4
10/4/2001,19:53:23,12.933,N,60.447,W,4
10/4/2001,19:55:23,12.942,N,60.463,W,4
10/4/2001,19:57:22,12.952,N,60.479,W,4
10/4/2001,19:59:22,12.962,N,60.495,W,4
10/4/2001,20:01:23,12.971,N,60.511,W,4
10/4/2001,20:03:22,12.981,N,60.527,W,4
10/4/2001,20:05:22,12.99,N,60.543,W,4
10/4/2001,20:07:23,12.999,N,60.559,W,4
10/4/2001,20:09:23,13.009,N,60.575,W,4
10/4/2001,20:11:22,13.018,N,60.591,W,4
10/4/2001,20:13:22,13.027,N,60.607,W,4
10/4/2001,20:15:23,13.036,N,60.623,W,4
10/4/2001,20:17:23,13.045,N,60.639,W,4
10/4/2001,20:19:22,13.054,N,60.655,W,4
10/4/2001,20:21:22,13.063,N,60.672,W,4
10/4/2001,20:23:23,13.072,N,60.688,W,4
10/4/2001,20:25:23,13.081,N,60.704,W,4
10/4/2001,20:27:22,13.09,N,60.72,W,4
10/4/2001,20:29:22,13.098,N,60.736,W,4
10/4/2001,20:31:23,13.107,N,60.753,W,4
10/4/2001,20:33:22,13.115,N,60.769,W,4
10/4/2001,20:35:22,13.124,N,60.785,W,4
10/4/2001,20:37:23,13.132,N,60.801,W,4
10/4/2001,20:39:23,13.14,N,60.818,W,4
10/4/2001,20:41:22,13.148,N,60.834,W,4
10/4/2001,20:43:22,13.157,N,60.85,W,4
10/4/2001,20:45:23,13.165,N,60.867,W,4
10/4/2001,20:47:23,13.172,N,60.883,W,4
10/4/2001,20:49:22,13.18,N,60.9,W,4
10/4/2001,20:51:22,13.188,N,60.916,W,4
10/4/2001,20:53:23,13.196,N,60.933,W,4
10/4/2001,20:55:23,13.203,N,60.949,W,4
10/4/2001,20:57:22,13.211,N,60.966,W,4
10/4/2001,20:59:22,13.218,N,60.982,W,4
10/4/2001,21:01:23,13.225,N,60.999,W,4
10/4/2001,21:03:22,13.233,N,61.015,W,4
10/4/2001,21:05:22,13.24,N,61.032,W,4
10/4/2001,21:07:23,13.247,N,61.049,W,4
10/4/2001,21:09:23,13.254,N,61.066,W,4
10/4/2001,21:11:22,13.261,N,61.082,W,4
10/4/2001,21:13:22,13.267,N,61.099,W,4
10/4/2001,21:15:23,13.274,N,61.116,W,4
10/4/2001,21:17:23,13.28,N,61.133,W,4
10/4/2001,21:19:22,13.287,N,61.15,W,4
10/4/2001,21:21:22,13.293,N,61.166,W,4
10/4/2001,21:23:23,13.299,N,61.183,W,4
10/4/2001,21:25:23,13.305,N,61.2,W,4
10/4/2001,21:27:22,13.311,N,61.217,W,4
10/4/2001,21:29:22,13.317,N,61.234,W,4
10/4/2001,21:31:23,13.323,N,61.251,W,4
10/4/2001,21:33:22,13.329,N,61.268,W,4
10/4/2001,21:35:22,13.334,N,61.285,W,4
10/4/2001,21:37:23,13.34,N,61.303,W,4
10/4/2001,21:39:23,13.345,N,61.32,W,4
10/4/2001,21:41:22,13.35,N,61.337,W,4
10/4/2001,21:43:22,13.355,N,61.354,W,4
10/4/2001,21:45:23,13.36,N,61.372,W,4
10/4/2001,21:47:23,13.365,N,61.389,W,4
10/4/2001,21:49:22,13.37,N,61.406,W,4
10/4/2001,21:51:22,13.374,N,61.424,W,4
10/4/2001,21:53:23,13.379,N,61.441,W,4
10/4/2001,21:55:23,13.383,N,61.458,W,4
10/4/2001,21:57:22,13.387,N,61.476,W,4
10/4/2001,21:59:22,13.392,N,61.493,W,4
10/4/2001,22:01:23,13.396,N,61.511,W,4
10/4/2001,22:03:22,13.399,N,61.529,W,4
10/4/2001,22:05:22,13.403,N,61.546,W,4
10/4/2001,22:07:23,13.407,N,61.564,W,4
10/4/2001,22:09:23,13.41,N,61.582,W,4
10/4/2001,22:11:22,13.413,N,61.599,W,4
10/4/2001,22:13:22,13.417,N,61.617,W,4
10/4/2001,22:15:23,13.42,N,61.635,W,4
10/4/2001,22:15:36,13.42,N,61.637,W,4
10/4/2001,22:17:35,13.426,N,61.653,W,4
10/4/2001,22:19:35,13.433,N,61.67,W,4
10/4/2001,22:21:36,13.439,N,61.686,W,4
10/4/2001,22:23:36,13.446,N,61.702,W,4
10/4/2001,22:25:35,13.452,N,61.719,W,4
10/4/2001,22:27:35,13.458,N,61.735,W,4
10/4/2001,22:29:36,13.465,N,61.751,W,4
10/4/2001,22:31:35,13.471,N,61.767,W,4
10/4/2001,22:33:35,13.477,N,61.783,W,4
10/4/2001,22:35:36,13.484,N,61.799,W,4
10/4/2001,22:37:36,13.49,N,61.816,W,4
10/4/2001,22:39:35,13.496,N,61.832,W,4
10/4/2001,22:41:35,13.503,N,61.848,W,4
10/4/2001,22:43:36,13.509,N,61.864,W,4
10/4/2001,22:45:36,13.515,N,61.88,W,4
10/4/2001,22:47:35,13.522,N,61.896,W,4
10/4/2001,22:49:35,13.528,N,61.912,W,4
10/4/2001,22:51:36,13.534,N,61.928,W,4
10/4/2001,22:53:36,13.541,N,61.944,W,4
10/4/2001,22:55:35,13.547,N,61.959,W,4
10/4/2001,22:57:35,13.553,N,61.975,W,4
10/4/2001,22:59:36,13.559,N,61.991,W,4
10/4/2001,23:01:35,13.566,N,62.007,W,4
10/4/2001,23:03:35,13.572,N,62.023,W,4
10/4/2001,23:05:36,13.578,N,62.038,W,4
10/4/2001,23:07:36,13.584,N,62.054,W,4
10/4/2001,23:09:35,13.591,N,62.07,W,4
10/4/2001,23:11:35,13.597,N,62.085,W,4
10/4/2001,23:13:36,13.603,N,62.101,W,4
10/4/2001,23:15:36,13.609,N,62.116,W,4
10/4/2001,23:17:35,13.615,N,62.132,W,4
10/4/2001,23:19:35,13.622,N,62.147,W,4
10/4/2001,23:21:36,13.628,N,62.163,W,4
10/4/2001,23:23:36,13.634,N,62.178,W,4
10/4/2001,23:25:35,13.64,N,62.194,W,4
10/4/2001,23:27:35,13.646,N,62.209,W,4
10/4/2001,23:29:36,13.652,N,62.224,W,4
10/4/2001,23:31:35,13.659,N,62.24,W,4
10/4/2001,23:33:35,13.665,N,62.255,W,4
10/4/2001,23:35:36,13.671,N,62.27,W,4
10/4/2001,23:37:36,13.677,N,62.285,W,4
10/4/2001,23:39:35,13.683,N,62.301,W,4
10/4/2001,23:41:35,13.689,N,62.316,W,4
10/4/2001,23:43:36,13.695,N,62.331,W,4
10/4/2001,23:45:36,13.701,N,62.346,W,4
10/4/2001,23:47:35,13.707,N,62.361,W,4
10/4/2001,23:49:35,13.713,N,62.376,W,4
10/4/2001,23:51:36,13.719,N,62.391,W,4
10/4/2001,23:53:36,13.725,N,62.406,W,4
10/4/2001,23:55:35,13.731,N,62.42,W,4
10/4/2001,23:57:35,13.737,N,62.435,W,4
10/4/2001,23:59:36,13.743,N,62.45,W,4
10/5/2001,0:01:35,13.749,N,62.465,W,4
10/5/2001,0:03:35,13.755,N,62.479,W,4
10/5/2001,0:05:36,13.761,N,62.494,W,4
10/5/2001,0:07:36,13.767,N,62.509,W,4
10/5/2001,0:09:35,13.773,N,62.523,W,4
10/5/2001,0:11:35,13.779,N,62.538,W,4
10/5/2001,0:13:36,13.785,N,62.552,W,4
10/5/2001,0:15:36,13.791,N,62.567,W,4
10/5/2001,0:17:35,13.797,N,62.581,W,4
10/5/2001,0:19:35,13.803,N,62.595,W,4
10/5/2001,0:21:36,13.809,N,62.61,W,4
10/5/2001,0:23:36,13.815,N,62.624,W,4
10/5/2001,0:25:35,13.82,N,62.638,W,4
10/5/2001,0:27:35,13.826,N,62.652,W,4
10/5/2001,0:29:36,13.832,N,62.667,W,4
10/5/2001,0:31:35,13.838,N,62.681,W,4
10/5/2001,0:33:35,13.844,N,62.695,W,4
10/5/2001,0:35:36,13.85,N,62.709,W,4
10/5/2001,0:37:36,13.855,N,62.723,W,4
10/5/2001,0:39:35,13.861,N,62.737,W,4
10/5/2001,0:41:35,13.867,N,62.75,W,4
10/5/2001,0:43:36,13.873,N,62.764,W,4
10/5/2001,0:45:36,13.878,N,62.778,W,4
10/5/2001,0:47:35,13.884,N,62.792,W,4
10/5/2001,0:49:35,13.89,N,62.805,W,4
10/5/2001,0:51:36,13.896,N,62.819,W,4
10/5/2001,0:53:36,13.901,N,62.833,W,4
10/5/2001,0:55:35,13.907,N,62.846,W,4
10/5/2001,0:57:35,13.913,N,62.86,W,4
10/5/2001,0:59:36,13.918,N,62.873,W,4
10/5/2001,1:01:35,13.924,N,62.886,W,4
10/5/2001,1:03:35,13.929,N,62.9,W,4
10/5/2001,1:05:36,13.935,N,62.913,W,4
10/5/2001,1:07:36,13.941,N,62.926,W,4
10/5/2001,1:09:35,13.946,N,62.939,W,4
10/5/2001,1:11:35,13.952,N,62.952,W,4
10/5/2001,1:13:36,13.957,N,62.966,W,4
10/5/2001,1:15:36,13.963,N,62.979,W,4
10/5/2001,1:17:35,13.969,N,62.991,W,4
10/5/2001,1:19:35,13.974,N,63.004,W,4
10/5/2001,1:21:36,13.98,N,63.017,W,4
10/5/2001,1:23:36,13.985,N,63.03,W,4
10/5/2001,1:25:35,13.991,N,63.043,W,4
10/5/2001,1:27:35,13.996,N,63.055,W,4
10/5/2001,1:29:36,14.001,N,63.068,W,4
10/5/2001,1:31:35,14.007,N,63.081,W,4
10/5/2001,1:33:35,14.012,N,63.093,W,4
10/5/2001,1:35:36,14.018,N,63.106,W,4
10/5/2001,1:37:36,14.023,N,63.118,W,4
10/5/2001,1:39:35,14.028,N,63.13,W,4
10/5/2001,1:41:35,14.034,N,63.143,W,4
10/5/2001,1:43:36,14.039,N,63.155,W,4
10/5/2001,1:45:36,14.045,N,63.167,W,4
10/5/2001,1:47:35,14.05,N,63.179,W,4
10/5/2001,1:49:35,14.055,N,63.191,W,4
10/5/2001,1:51:36,14.06,N,63.203,W,4
10/5/2001,1:53:36,14.066,N,63.215,W,4
10/5/2001,1:55:35,14.071,N,63.227,W,4
10/5/2001,1:57:35,14.076,N,63.239,W,4
10/5/2001,1:59:36,14.081,N,63.251,W,4
10/5/2001,2:01:35,14.087,N,63.262,W,4
10/5/2001,2:03:35,14.092,N,63.274,W,4
10/5/2001,2:05:36,14.097,N,63.286,W,4
10/5/2001,2:07:36,14.102,N,63.297,W,4
10/5/2001,2:09:35,14.107,N,63.309,W,4
10/5/2001,2:11:35,14.112,N,63.32,W,4
10/5/2001,2:13:36,14.118,N,63.331,W,4
10/5/2001,2:15:36,14.123,N,63.343,W,4
10/5/2001,2:17:35,14.128,N,63.354,W,4
10/5/2001,2:19:35,14.133,N,63.365,W,4
10/5/2001,2:21:36,14.138,N,63.376,W,4
10/5/2001,2:23:36,14.143,N,63.387,W,4
10/5/2001,2:25:35,14.148,N,63.398,W,4
10/5/2001,2:27:35,14.153,N,63.409,W,4
10/5/2001,2:29:36,14.158,N,63.42,W,4
10/5/2001,2:31:35,14.163,N,63.43,W,4
10/5/2001,2:33:35,14.168,N,63.441,W,4
10/5/2001,2:35:36,14.173,N,63.452,W,4
10/5/2001,2:37:36,14.178,N,63.462,W,4
10/5/2001,2:39:35,14.183,N,63.473,W,4
10/5/2001,2:41:35,14.187,N,63.483,W,4
10/5/2001,2:43:36,14.192,N,63.493,W,4
10/5/2001,2:45:36,14.197,N,63.504,W,4
10/5/2001,2:47:35,14.202,N,63.514,W,4
10/5/2001,2:49:35,14.207,N,63.524,W,4
10/5/2001,2:51:36,14.212,N,63.534,W,4
10/5/2001,2:53:36,14.216,N,63.544,W,4
10/5/2001,2:55:35,14.221,N,63.554,W,4
10/5/2001,2:57:35,14.226,N,63.564,W,4
10/5/2001,2:59:36,14.231,N,63.574,W,4
10/5/2001,3:01:35,14.235,N,63.583,W,4
10/5/2001,3:03:35,14.24,N,63.593,W,4
10/5/2001,3:05:36,14.245,N,63.603,W,4
10/5/2001,3:07:36,14.249,N,63.612,W,4
10/5/2001,3:09:35,14.254,N,63.621,W,4
10/5/2001,3:11:35,14.259,N,63.631,W,4
10/5/2001,3:13:36,14.263,N,63.64,W,4
10/5/2001,3:15:36,14.268,N,63.649,W,4
10/5/2001,3:17:35,14.272,N,63.658,W,4
10/5/2001,3:19:35,14.277,N,63.667,W,4
