Track,for,Kyle,2008,,
9/28/2008,12:37:10,39.621,N,67.989,W
9/28/2008,12:39:09,39.633,N,67.978,W
9/28/2008,12:41:10,39.646,N,67.968,W
9/28/2008,12:43:10,39.658,N,67.958,W
9/28/2008,12:45:09,39.67,N,67.948,W
9/28/2008,12:47:10,39.682,N,67.938,W
9/28/2008,12:49:09,39.695,N,67.928,W
9/28/2008,12:51:10,39.707,N,67.918,W
9/28/2008,12:53:09,39.719,N,67.909,W
9/28/2008,12:55:10,39.732,N,67.899,W
9/28/2008,12:57:09,39.744,N,67.889,W
9/28/2008,12:59:10,39.756,N,67.879,W
9/28/2008,13:01:09,39.768,N,67.869,W
9/28/2008,13:03:10,39.781,N,67.859,W
9/28/2008,13:05:09,39.793,N,67.849,W
9/28/2008,13:07:10,39.805,N,67.839,W
9/28/2008,13:09:09,39.817,N,67.83,W
9/28/2008,13:11:10,39.83,N,67.82,W
9/28/2008,13:13:10,39.842,N,67.81,W
9/28/2008,13:15:09,39.854,N,67.8,W
9/28/2008,13:17:10,39.867,N,67.79,W
9/28/2008,13:19:09,39.879,N,67.781,W
9/28/2008,13:21:10,39.891,N,67.771,W
9/28/2008,13:23:09,39.903,N,67.761,W
9/28/2008,13:25:10,39.916,N,67.752,W
9/28/2008,13:27:09,39.928,N,67.742,W
9/28/2008,13:29:10,39.94,N,67.732,W
9/28/2008,13:31:09,39.952,N,67.723,W
9/28/2008,13:33:10,39.965,N,67.713,W
9/28/2008,13:35:09,39.977,N,67.704,W
9/28/2008,13:37:10,39.989,N,67.694,W
9/28/2008,13:39:09,40.002,N,67.685,W
9/28/2008,13:41:10,40.014,N,67.675,W
9/28/2008,13:43:10,40.026,N,67.666,W
9/28/2008,13:45:09,40.038,N,67.656,W
9/28/2008,13:47:10,40.051,N,67.647,W
9/28/2008,13:49:09,40.063,N,67.637,W
9/28/2008,13:51:10,40.075,N,67.628,W
9/28/2008,13:53:09,40.087,N,67.619,W
9/28/2008,13:55:10,40.1,N,67.609,W
9/28/2008,13:57:09,40.112,N,67.6,W
9/28/2008,13:59:10,40.124,N,67.591,W
9/28/2008,14:01:09,40.136,N,67.581,W
9/28/2008,14:03:10,40.149,N,67.572,W
9/28/2008,14:05:09,40.161,N,67.563,W
9/28/2008,14:07:10,40.173,N,67.554,W
9/28/2008,14:09:09,40.186,N,67.544,W
9/28/2008,14:11:10,40.198,N,67.535,W
9/28/2008,14:13:10,40.21,N,67.526,W
9/28/2008,14:15:09,40.222,N,67.517,W
9/28/2008,14:17:10,40.235,N,67.508,W
9/28/2008,14:19:09,40.247,N,67.499,W
9/28/2008,14:21:10,40.259,N,67.49,W
9/28/2008,14:23:09,40.271,N,67.481,W
9/28/2008,14:25:10,40.284,N,67.472,W
9/28/2008,14:27:09,40.296,N,67.463,W
9/28/2008,14:29:10,40.308,N,67.454,W
9/28/2008,14:31:09,40.321,N,67.445,W
9/28/2008,14:33:10,40.333,N,67.436,W
9/28/2008,14:35:09,40.345,N,67.427,W
9/28/2008,14:37:10,40.357,N,67.418,W
9/28/2008,14:39:09,40.37,N,67.41,W
9/28/2008,14:41:10,40.382,N,67.401,W
9/28/2008,14:43:10,40.394,N,67.392,W
9/28/2008,14:45:09,40.406,N,67.383,W
9/28/2008,14:47:10,40.419,N,67.375,W
9/28/2008,14:49:09,40.431,N,67.366,W
9/28/2008,14:51:10,40.443,N,67.357,W
9/28/2008,14:53:09,40.455,N,67.349,W
9/28/2008,14:55:10,40.468,N,67.34,W
9/28/2008,14:57:09,40.48,N,67.332,W
9/28/2008,14:59:10,40.492,N,67.323,W
9/28/2008,15:01:09,40.504,N,67.315,W
9/28/2008,15:03:10,40.517,N,67.306,W
9/28/2008,15:05:09,40.529,N,67.298,W
9/28/2008,15:07:10,40.541,N,67.289,W
9/28/2008,15:09:09,40.554,N,67.281,W
9/28/2008,15:11:10,40.566,N,67.273,W
9/28/2008,15:13:10,40.578,N,67.264,W
9/28/2008,15:15:09,40.59,N,67.256,W
9/28/2008,15:17:10,40.603,N,67.248,W
9/28/2008,15:19:09,40.615,N,67.24,W
9/28/2008,15:21:10,40.627,N,67.231,W
9/28/2008,15:23:09,40.639,N,67.223,W
9/28/2008,15:25:10,40.652,N,67.215,W
9/28/2008,15:27:09,40.664,N,67.207,W
9/28/2008,15:29:10,40.676,N,67.199,W
9/28/2008,15:31:09,40.688,N,67.191,W
9/28/2008,15:33:10,40.701,N,67.183,W
9/28/2008,15:35:09,40.713,N,67.175,W
9/28/2008,15:37:10,40.725,N,67.167,W
9/28/2008,15:39:09,40.737,N,67.159,W
9/28/2008,15:41:10,40.75,N,67.151,W
9/28/2008,15:43:10,40.762,N,67.144,W
9/28/2008,15:45:09,40.774,N,67.136,W
9/28/2008,15:47:10,40.786,N,67.128,W
9/28/2008,15:49:09,40.799,N,67.12,W
9/28/2008,15:51:10,40.811,N,67.113,W
9/28/2008,15:53:09,40.823,N,67.105,W
9/28/2008,15:55:10,40.836,N,67.097,W
9/28/2008,15:57:09,40.848,N,67.09,W
9/28/2008,15:59:10,40.86,N,67.082,W
9/28/2008,16:01:09,40.872,N,67.075,W
9/28/2008,16:03:10,40.885,N,67.067,W
9/28/2008,16:05:09,40.897,N,67.06,W
9/28/2008,16:07:10,40.909,N,67.052,W
9/28/2008,16:09:09,40.921,N,67.045,W
9/28/2008,16:11:10,40.934,N,67.038,W
9/28/2008,16:13:10,40.946,N,67.03,W
9/28/2008,16:15:09,40.958,N,67.023,W
9/28/2008,16:17:10,40.97,N,67.016,W
9/28/2008,16:19:09,40.983,N,67.009,W
9/28/2008,16:21:10,40.995,N,67.002,W
9/28/2008,16:23:09,41.007,N,66.995,W
9/28/2008,16:25:10,41.019,N,66.987,W
9/28/2008,16:27:09,41.032,N,66.98,W
9/28/2008,16:29:10,41.044,N,66.973,W
9/28/2008,16:31:09,41.056,N,66.967,W
9/28/2008,16:33:10,41.068,N,66.96,W
9/28/2008,16:35:09,41.081,N,66.953,W
9/28/2008,16:37:10,41.093,N,66.946,W
9/28/2008,16:39:09,41.105,N,66.939,W
9/28/2008,16:41:10,41.117,N,66.932,W
9/28/2008,16:43:10,41.13,N,66.926,W
9/28/2008,16:45:09,41.142,N,66.919,W
9/28/2008,16:47:10,41.154,N,66.912,W
9/28/2008,16:49:09,41.166,N,66.906,W
9/28/2008,16:51:10,41.179,N,66.899,W
9/28/2008,16:53:09,41.191,N,66.893,W
9/28/2008,16:55:10,41.203,N,66.886,W
9/28/2008,16:57:09,41.215,N,66.88,W
9/28/2008,16:59:10,41.228,N,66.874,W
9/28/2008,17:01:09,41.24,N,66.867,W
9/28/2008,17:03:10,41.252,N,66.861,W
9/28/2008,17:05:09,41.264,N,66.855,W
9/28/2008,17:07:10,41.277,N,66.849,W
9/28/2008,17:09:09,41.289,N,66.842,W
9/28/2008,17:11:10,41.301,N,66.836,W
9/28/2008,17:13:10,41.313,N,66.83,W
9/28/2008,17:15:09,41.326,N,66.824,W
9/28/2008,17:17:10,41.338,N,66.818,W
9/28/2008,17:19:09,41.35,N,66.812,W
9/28/2008,17:21:10,41.362,N,66.806,W
9/28/2008,17:23:09,41.375,N,66.8,W
9/28/2008,17:25:10,41.387,N,66.795,W
9/28/2008,17:27:09,41.399,N,66.789,W
9/28/2008,17:29:10,41.411,N,66.783,W
9/28/2008,17:31:09,41.424,N,66.777,W
9/28/2008,17:33:10,41.436,N,66.772,W
9/28/2008,17:35:09,41.448,N,66.766,W
9/28/2008,17:37:10,41.46,N,66.761,W
9/28/2008,17:39:09,41.472,N,66.755,W
9/28/2008,17:41:10,41.485,N,66.75,W
9/28/2008,17:43:10,41.497,N,66.744,W
9/28/2008,17:45:09,41.509,N,66.739,W
9/28/2008,17:47:10,41.521,N,66.733,W
9/28/2008,17:49:09,41.534,N,66.728,W
9/28/2008,17:51:10,41.546,N,66.723,W
9/28/2008,17:53:09,41.558,N,66.718,W
9/28/2008,17:55:10,41.57,N,66.712,W
9/28/2008,17:57:09,41.583,N,66.707,W
9/28/2008,17:59:10,41.595,N,66.702,W
9/28/2008,18:01:09,41.607,N,66.697,W
9/28/2008,18:03:10,41.619,N,66.692,W
9/28/2008,18:05:09,41.632,N,66.687,W
9/28/2008,18:07:10,41.644,N,66.682,W
9/28/2008,18:09:09,41.656,N,66.677,W
9/28/2008,18:11:10,41.668,N,66.672,W
9/28/2008,18:13:10,41.681,N,66.667,W
9/28/2008,18:15:09,41.693,N,66.662,W
9/28/2008,18:17:10,41.705,N,66.658,W
9/28/2008,18:19:09,41.717,N,66.653,W
9/28/2008,18:21:10,41.73,N,66.648,W
9/28/2008,18:23:09,41.742,N,66.644,W
9/28/2008,18:25:10,41.754,N,66.639,W
9/28/2008,18:27:09,41.766,N,66.634,W
9/28/2008,18:29:10,41.778,N,66.63,W
9/28/2008,18:31:09,41.791,N,66.625,W
9/28/2008,18:33:10,41.803,N,66.621,W
9/28/2008,18:35:09,41.815,N,66.616,W
9/28/2008,18:37:10,41.827,N,66.612,W
9/28/2008,18:39:09,41.84,N,66.607,W
9/28/2008,18:41:10,41.852,N,66.603,W
9/28/2008,18:43:10,41.864,N,66.599,W
9/28/2008,18:45:09,41.876,N,66.594,W
9/28/2008,18:47:10,41.889,N,66.59,W
9/28/2008,18:49:09,41.901,N,66.586,W
9/28/2008,18:51:10,41.913,N,66.582,W
9/28/2008,18:53:09,41.925,N,66.578,W
9/28/2008,18:55:10,41.937,N,66.574,W
9/28/2008,18:57:09,41.95,N,66.569,W
9/28/2008,18:59:10,41.962,N,66.565,W
9/28/2008,19:01:09,41.974,N,66.561,W
9/28/2008,19:03:10,41.986,N,66.557,W
9/28/2008,19:05:09,41.999,N,66.553,W
9/28/2008,19:07:10,42.011,N,66.549,W
9/28/2008,19:09:09,42.023,N,66.546,W
9/28/2008,19:11:10,42.035,N,66.542,W
9/28/2008,19:13:10,42.048,N,66.538,W
9/28/2008,19:15:09,42.06,N,66.534,W
9/28/2008,19:17:10,42.072,N,66.53,W
9/28/2008,19:19:09,42.084,N,66.527,W
9/28/2008,19:21:10,42.096,N,66.523,W
9/28/2008,19:23:09,42.109,N,66.519,W
9/28/2008,19:25:10,42.121,N,66.515,W
9/28/2008,19:27:09,42.133,N,66.512,W
9/28/2008,19:29:10,42.145,N,66.508,W
9/28/2008,19:31:09,42.158,N,66.505,W
9/28/2008,19:33:10,42.17,N,66.501,W
9/28/2008,19:35:09,42.182,N,66.498,W
9/28/2008,19:37:10,42.194,N,66.494,W
9/28/2008,19:39:09,42.207,N,66.491,W
9/28/2008,19:41:10,42.219,N,66.487,W
9/28/2008,19:43:10,42.231,N,66.484,W
9/28/2008,19:45:09,42.243,N,66.48,W
9/28/2008,19:47:10,42.255,N,66.477,W
9/28/2008,19:49:09,42.268,N,66.474,W
9/28/2008,19:51:10,42.28,N,66.471,W
9/28/2008,19:53:09,42.292,N,66.467,W
9/28/2008,19:55:10,42.304,N,66.464,W
9/28/2008,19:57:09,42.317,N,66.461,W
9/28/2008,19:59:10,42.329,N,66.458,W
9/28/2008,20:01:09,42.341,N,66.454,W
9/28/2008,20:03:10,42.353,N,66.451,W
9/28/2008,20:05:09,42.365,N,66.448,W
9/28/2008,20:07:10,42.378,N,66.445,W
9/28/2008,20:09:09,42.39,N,66.442,W
9/28/2008,20:11:10,42.402,N,66.439,W
9/28/2008,20:13:10,42.414,N,66.436,W
9/28/2008,20:15:09,42.427,N,66.433,W
9/28/2008,20:17:10,42.439,N,66.43,W
9/28/2008,20:19:09,42.451,N,66.427,W
9/28/2008,20:21:10,42.463,N,66.424,W
9/28/2008,20:23:09,42.475,N,66.421,W
9/28/2008,20:25:10,42.488,N,66.418,W
9/28/2008,20:27:09,42.5,N,66.416,W
9/28/2008,20:29:10,42.512,N,66.413,W
9/28/2008,20:31:09,42.524,N,66.41,W
9/28/2008,20:33:10,42.537,N,66.407,W
9/28/2008,20:35:09,42.549,N,66.404,W
9/28/2008,20:37:10,42.561,N,66.402,W
9/28/2008,20:39:09,42.573,N,66.399,W
9/28/2008,20:41:10,42.585,N,66.396,W
9/28/2008,20:43:10,42.598,N,66.394,W
9/28/2008,20:45:09,42.61,N,66.391,W
9/28/2008,20:47:10,42.622,N,66.388,W
9/28/2008,20:49:09,42.634,N,66.386,W
9/28/2008,20:51:10,42.647,N,66.383,W
9/28/2008,20:53:09,42.659,N,66.381,W
9/28/2008,20:55:10,42.671,N,66.378,W
9/28/2008,20:57:09,42.683,N,66.376,W
9/28/2008,20:59:10,42.695,N,66.373,W
9/28/2008,21:01:09,42.708,N,66.371,W
9/28/2008,21:03:10,42.72,N,66.368,W
9/28/2008,21:05:09,42.732,N,66.366,W
9/28/2008,21:07:10,42.744,N,66.363,W
9/28/2008,21:09:09,42.757,N,66.361,W
9/28/2008,21:11:10,42.769,N,66.358,W
9/28/2008,21:13:10,42.781,N,66.356,W
9/28/2008,21:15:09,42.793,N,66.354,W
9/28/2008,21:17:10,42.805,N,66.351,W
9/28/2008,21:19:09,42.818,N,66.349,W
9/28/2008,21:21:10,42.83,N,66.347,W
9/28/2008,21:23:09,42.842,N,66.344,W
9/28/2008,21:25:10,42.854,N,66.342,W
9/28/2008,21:27:09,42.867,N,66.34,W
9/28/2008,21:29:10,42.879,N,66.338,W
9/28/2008,21:31:09,42.891,N,66.335,W
9/28/2008,21:33:10,42.903,N,66.333,W
9/28/2008,21:35:09,42.915,N,66.331,W
9/28/2008,21:37:10,42.928,N,66.329,W
9/28/2008,21:39:09,42.94,N,66.327,W
9/28/2008,21:41:10,42.952,N,66.325,W
9/28/2008,21:43:10,42.964,N,66.322,W
9/28/2008,21:45:09,42.976,N,66.32,W
9/28/2008,21:47:10,42.989,N,66.318,W
9/28/2008,21:49:09,43.001,N,66.316,W
9/28/2008,21:51:10,43.013,N,66.314,W
9/28/2008,21:53:09,43.025,N,66.312,W
9/28/2008,21:55:10,43.038,N,66.31,W
9/28/2008,21:57:09,43.05,N,66.308,W
9/28/2008,21:59:10,43.062,N,66.306,W
9/28/2008,22:01:09,43.074,N,66.304,W
9/28/2008,22:03:10,43.086,N,66.302,W
9/28/2008,22:05:09,43.099,N,66.3,W
9/28/2008,22:07:10,43.111,N,66.298,W
9/28/2008,22:09:09,43.123,N,66.296,W
9/28/2008,22:11:10,43.135,N,66.294,W
9/28/2008,22:13:10,43.148,N,66.292,W
9/28/2008,22:15:09,43.16,N,66.29,W
9/28/2008,22:17:10,43.172,N,66.288,W
9/28/2008,22:19:09,43.184,N,66.286,W
9/28/2008,22:21:10,43.196,N,66.284,W
9/28/2008,22:23:09,43.209,N,66.283,W
9/28/2008,22:25:10,43.221,N,66.281,W
9/28/2008,22:27:09,43.233,N,66.279,W
9/28/2008,22:29:10,43.245,N,66.277,W
9/28/2008,22:31:09,43.257,N,66.275,W
9/28/2008,22:33:10,43.27,N,66.273,W
9/28/2008,22:35:09,43.282,N,66.272,W
9/28/2008,22:37:10,43.294,N,66.27,W
9/28/2008,22:39:09,43.306,N,66.268,W
9/28/2008,22:41:10,43.319,N,66.266,W
9/28/2008,22:43:10,43.331,N,66.264,W
9/28/2008,22:45:09,43.343,N,66.263,W
9/28/2008,22:47:10,43.355,N,66.261,W
9/28/2008,22:49:09,43.367,N,66.259,W
9/28/2008,22:51:10,43.38,N,66.257,W
9/28/2008,22:53:09,43.392,N,66.256,W
9/28/2008,22:55:10,43.404,N,66.254,W
9/28/2008,22:57:09,43.416,N,66.252,W
9/28/2008,22:59:10,43.428,N,66.25,W
9/28/2008,23:01:09,43.441,N,66.249,W
9/28/2008,23:03:10,43.453,N,66.247,W
9/28/2008,23:05:09,43.465,N,66.245,W
9/28/2008,23:07:10,43.477,N,66.244,W
9/28/2008,23:09:09,43.49,N,66.242,W
9/28/2008,23:11:10,43.502,N,66.24,W
9/28/2008,23:13:10,43.514,N,66.238,W
9/28/2008,23:15:09,43.526,N,66.237,W
9/28/2008,23:17:10,43.538,N,66.235,W
9/28/2008,23:19:09,43.551,N,66.233,W
9/28/2008,23:21:10,43.563,N,66.232,W
9/28/2008,23:23:09,43.575,N,66.23,W
9/28/2008,23:25:10,43.587,N,66.228,W
9/28/2008,23:27:09,43.599,N,66.227,W
9/28/2008,23:29:10,43.612,N,66.225,W
9/28/2008,23:31:09,43.624,N,66.223,W
9/28/2008,23:33:10,43.636,N,66.222,W
9/28/2008,23:35:09,43.648,N,66.22,W
9/28/2008,23:37:10,43.661,N,66.219,W
9/28/2008,23:39:09,43.673,N,66.217,W
9/28/2008,23:41:10,43.685,N,66.215,W
9/28/2008,23:43:10,43.697,N,66.214,W
9/28/2008,23:45:09,43.709,N,66.212,W
9/28/2008,23:47:10,43.722,N,66.21,W
9/28/2008,23:49:09,43.734,N,66.209,W
9/28/2008,23:51:10,43.746,N,66.207,W
9/28/2008,23:53:09,43.758,N,66.206,W
9/28/2008,23:55:10,43.77,N,66.204,W
9/28/2008,23:57:09,43.783,N,66.202,W
9/28/2008,23:59:10,43.795,N,66.201,W
9/28/2008,23:55:10,43.77,N,66.204,W
9/28/2008,23:57:09,43.783,N,66.202,W
9/28/2008,0:00:10,43.795,N,66.201,W
