Track,for,Gabrielle,2001,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
9/17/2001,20:57:52,36.447,N,63.582,W,1
9/17/2001,20:59:51,36.451,N,63.574,W,1
9/17/2001,21:01:52,36.456,N,63.566,W,1
9/17/2001,21:03:51,36.461,N,63.558,W,1
9/17/2001,21:05:52,36.465,N,63.549,W,1
9/17/2001,21:07:51,36.47,N,63.541,W,1
9/17/2001,21:09:51,36.475,N,63.533,W,1
9/17/2001,21:11:52,36.479,N,63.525,W,1
9/17/2001,21:13:51,36.484,N,63.517,W,1
9/17/2001,21:15:52,36.489,N,63.509,W,1
9/17/2001,21:17:51,36.494,N,63.501,W,1
9/17/2001,21:19:52,36.498,N,63.493,W,1
9/17/2001,21:21:51,36.503,N,63.485,W,1
9/17/2001,21:23:52,36.508,N,63.477,W,1
9/17/2001,21:25:51,36.513,N,63.469,W,1
9/17/2001,21:27:52,36.517,N,63.461,W,1
9/17/2001,21:29:51,36.522,N,63.453,W,1
9/17/2001,21:31:52,36.527,N,63.445,W,1
9/17/2001,21:33:51,36.532,N,63.437,W,1
9/17/2001,21:35:52,36.537,N,63.429,W,1
9/17/2001,21:37:51,36.541,N,63.421,W,1
9/17/2001,21:39:51,36.546,N,63.413,W,1
9/17/2001,21:41:52,36.551,N,63.405,W,1
9/17/2001,21:43:51,36.556,N,63.398,W,1
9/17/2001,21:45:52,36.561,N,63.39,W,1
9/17/2001,21:47:51,36.566,N,63.382,W,1
9/17/2001,21:49:52,36.57,N,63.374,W,1
9/17/2001,21:51:51,36.575,N,63.366,W,1
9/17/2001,21:53:52,36.58,N,63.359,W,1
9/17/2001,21:55:51,36.585,N,63.351,W,1
9/17/2001,21:57:52,36.59,N,63.343,W,1
9/17/2001,21:59:51,36.595,N,63.335,W,1
9/17/2001,22:01:52,36.6,N,63.328,W,1
9/17/2001,22:03:51,36.605,N,63.32,W,1
9/17/2001,22:05:52,36.61,N,63.312,W,1
9/17/2001,22:07:51,36.614,N,63.305,W,1
9/17/2001,22:09:51,36.619,N,63.297,W,1
9/17/2001,22:11:52,36.624,N,63.29,W,1
9/17/2001,22:13:51,36.629,N,63.282,W,1
9/17/2001,22:15:52,36.634,N,63.274,W,1
9/17/2001,22:17:51,36.639,N,63.267,W,1
9/17/2001,22:19:52,36.644,N,63.259,W,1
9/17/2001,22:21:51,36.649,N,63.252,W,1
9/17/2001,22:23:52,36.654,N,63.244,W,1
9/17/2001,22:25:51,36.659,N,63.237,W,1
9/17/2001,22:27:52,36.664,N,63.229,W,1
9/17/2001,22:29:51,36.669,N,63.222,W,1
9/17/2001,22:31:52,36.674,N,63.214,W,1
9/17/2001,22:33:51,36.679,N,63.207,W,1
9/17/2001,22:35:52,36.684,N,63.199,W,1
9/17/2001,22:37:51,36.689,N,63.192,W,1
9/17/2001,22:39:51,36.694,N,63.185,W,1
9/17/2001,22:41:52,36.699,N,63.177,W,1
9/17/2001,22:43:51,36.704,N,63.17,W,1
9/17/2001,22:45:52,36.709,N,63.163,W,1
9/17/2001,22:47:51,36.714,N,63.155,W,1
9/17/2001,22:49:52,36.719,N,63.148,W,1
9/17/2001,22:51:51,36.724,N,63.141,W,1
9/17/2001,22:53:52,36.729,N,63.133,W,1
9/17/2001,22:55:51,36.734,N,63.126,W,1
9/17/2001,22:57:52,36.739,N,63.119,W,1
9/17/2001,22:59:51,36.745,N,63.112,W,1
9/17/2001,23:01:52,36.75,N,63.104,W,1
9/17/2001,23:03:51,36.755,N,63.097,W,1
9/17/2001,23:05:52,36.76,N,63.09,W,1
9/17/2001,23:07:51,36.765,N,63.083,W,1
9/17/2001,23:09:51,36.77,N,63.076,W,1
9/17/2001,23:11:52,36.775,N,63.068,W,1
9/17/2001,23:13:51,36.78,N,63.061,W,1
9/17/2001,23:15:52,36.785,N,63.054,W,1
9/17/2001,23:17:51,36.791,N,63.047,W,1
9/17/2001,23:19:52,36.796,N,63.04,W,1
9/17/2001,23:21:51,36.801,N,63.033,W,1
9/17/2001,23:23:52,36.806,N,63.026,W,1
9/17/2001,23:25:51,36.811,N,63.019,W,1
9/17/2001,23:27:52,36.816,N,63.012,W,1
9/17/2001,23:29:51,36.821,N,63.005,W,1
9/17/2001,23:31:52,36.827,N,62.997,W,1
9/17/2001,23:33:51,36.832,N,62.99,W,1
9/17/2001,23:35:52,36.837,N,62.983,W,1
9/17/2001,23:37:51,36.842,N,62.976,W,1
9/17/2001,23:39:51,36.847,N,62.97,W,1
9/17/2001,23:41:52,36.853,N,62.963,W,1
9/17/2001,23:43:51,36.858,N,62.956,W,1
9/17/2001,23:45:52,36.863,N,62.949,W,1
9/17/2001,23:47:51,36.868,N,62.942,W,1
9/17/2001,23:49:52,36.873,N,62.935,W,1
9/17/2001,23:51:51,36.879,N,62.928,W,1
9/17/2001,23:53:52,36.884,N,62.921,W,1
9/17/2001,23:55:51,36.889,N,62.914,W,1
9/17/2001,23:57:52,36.894,N,62.907,W,1
9/17/2001,23:59:51,36.9,N,62.9,W,1
9/18/2001,0:01:52,36.905,N,62.894,W,1
9/18/2001,0:03:51,36.91,N,62.887,W,1
9/18/2001,0:05:52,36.915,N,62.88,W,1
9/18/2001,0:07:51,36.921,N,62.873,W,1
9/18/2001,0:09:51,36.926,N,62.866,W,1
9/18/2001,0:11:52,36.931,N,62.86,W,1
9/18/2001,0:13:51,36.937,N,62.853,W,1
9/18/2001,0:15:52,36.942,N,62.846,W,1
9/18/2001,0:17:51,36.947,N,62.839,W,1
9/18/2001,0:19:52,36.952,N,62.833,W,1
9/18/2001,0:21:51,36.958,N,62.826,W,1
9/18/2001,0:23:52,36.963,N,62.819,W,1
9/18/2001,0:25:51,36.968,N,62.812,W,1
9/18/2001,0:27:52,36.974,N,62.806,W,1
9/18/2001,0:29:51,36.979,N,62.799,W,1
9/18/2001,0:31:52,36.984,N,62.792,W,1
9/18/2001,0:33:51,36.99,N,62.786,W,1
9/18/2001,0:35:52,36.995,N,62.779,W,1
9/18/2001,0:37:51,37,N,62.773,W,1
9/18/2001,0:39:51,37.006,N,62.766,W,1
9/18/2001,0:41:52,37.011,N,62.759,W,1
9/18/2001,0:43:51,37.016,N,62.753,W,1
9/18/2001,0:45:52,37.022,N,62.746,W,1
9/18/2001,0:47:51,37.027,N,62.74,W,1
9/18/2001,0:49:52,37.032,N,62.733,W,1
9/18/2001,0:51:51,37.038,N,62.726,W,1
9/18/2001,0:53:52,37.043,N,62.72,W,1
9/18/2001,0:55:51,37.049,N,62.713,W,1
9/18/2001,0:57:52,37.054,N,62.707,W,1
9/18/2001,0:59:51,37.059,N,62.7,W,1
9/18/2001,1:01:52,37.065,N,62.694,W,1
9/18/2001,1:03:51,37.07,N,62.687,W,1
9/18/2001,1:05:52,37.075,N,62.681,W,1
9/18/2001,1:07:51,37.081,N,62.674,W,1
9/18/2001,1:09:51,37.086,N,62.668,W,1
9/18/2001,1:11:52,37.092,N,62.661,W,1
9/18/2001,1:13:51,37.097,N,62.655,W,1
9/18/2001,1:15:52,37.103,N,62.649,W,1
9/18/2001,1:17:51,37.108,N,62.642,W,1
9/18/2001,1:19:52,37.113,N,62.636,W,1
9/18/2001,1:21:51,37.119,N,62.629,W,1
9/18/2001,1:23:52,37.124,N,62.623,W,1
9/18/2001,1:25:51,37.13,N,62.617,W,1
9/18/2001,1:27:52,37.135,N,62.61,W,1
9/18/2001,1:29:51,37.141,N,62.604,W,1
9/18/2001,1:31:52,37.146,N,62.597,W,1
9/18/2001,1:33:51,37.152,N,62.591,W,1
9/18/2001,1:35:52,37.157,N,62.585,W,1
9/18/2001,1:37:51,37.162,N,62.578,W,1
9/18/2001,1:39:51,37.168,N,62.572,W,1
9/18/2001,1:41:52,37.173,N,62.566,W,1
9/18/2001,1:43:51,37.179,N,62.559,W,1
9/18/2001,1:45:52,37.184,N,62.553,W,1
9/18/2001,1:47:51,37.19,N,62.547,W,1
9/18/2001,1:49:52,37.195,N,62.541,W,1
9/18/2001,1:51:51,37.201,N,62.534,W,1
9/18/2001,1:53:52,37.206,N,62.528,W,1
9/18/2001,1:55:51,37.212,N,62.522,W,1
9/18/2001,1:57:52,37.217,N,62.516,W,1
9/18/2001,1:59:51,37.223,N,62.509,W,1
9/18/2001,2:01:52,37.228,N,62.503,W,1
9/18/2001,2:03:51,37.234,N,62.497,W,1
9/18/2001,2:05:52,37.239,N,62.491,W,1
9/18/2001,2:07:51,37.245,N,62.484,W,1
9/18/2001,2:09:51,37.25,N,62.478,W,1
9/18/2001,2:11:52,37.256,N,62.472,W,1
9/18/2001,2:13:51,37.261,N,62.466,W,1
9/18/2001,2:15:52,37.267,N,62.46,W,1
9/18/2001,2:17:51,37.272,N,62.454,W,1
9/18/2001,2:19:52,37.278,N,62.447,W,1
9/18/2001,2:21:51,37.284,N,62.441,W,1
9/18/2001,2:23:52,37.289,N,62.435,W,1
9/18/2001,2:25:51,37.295,N,62.429,W,1
9/18/2001,2:27:52,37.3,N,62.423,W,1
9/18/2001,2:29:51,37.306,N,62.417,W,1
9/18/2001,2:31:52,37.311,N,62.411,W,1
9/18/2001,2:33:51,37.317,N,62.405,W,1
9/18/2001,2:35:52,37.322,N,62.398,W,1
9/18/2001,2:37:51,37.328,N,62.392,W,1
9/18/2001,2:39:51,37.334,N,62.386,W,1
9/18/2001,2:41:52,37.339,N,62.38,W,1
9/18/2001,2:43:51,37.345,N,62.374,W,1
9/18/2001,2:45:52,37.35,N,62.368,W,1
9/18/2001,2:47:51,37.356,N,62.362,W,1
9/18/2001,2:49:52,37.361,N,62.356,W,1
9/18/2001,2:51:51,37.367,N,62.35,W,1
9/18/2001,2:53:52,37.373,N,62.344,W,1
9/18/2001,2:55:51,37.378,N,62.338,W,1
9/18/2001,2:57:52,37.384,N,62.332,W,1
9/18/2001,2:59:51,37.389,N,62.326,W,1
9/18/2001,3:01:52,37.395,N,62.32,W,1
9/18/2001,3:03:51,37.401,N,62.314,W,1
9/18/2001,3:05:52,37.406,N,62.308,W,1
9/18/2001,3:07:51,37.412,N,62.302,W,1
9/18/2001,3:09:51,37.417,N,62.296,W,1
9/18/2001,3:11:52,37.423,N,62.29,W,1
9/18/2001,3:13:51,37.429,N,62.284,W,1
9/18/2001,3:15:52,37.434,N,62.278,W,1
9/18/2001,3:17:51,37.44,N,62.272,W,1
9/18/2001,3:19:52,37.445,N,62.266,W,1
9/18/2001,3:21:51,37.451,N,62.26,W,1
9/18/2001,3:23:52,37.457,N,62.254,W,1
9/18/2001,3:25:51,37.462,N,62.248,W,1
9/18/2001,3:27:52,37.468,N,62.242,W,1
9/18/2001,3:29:51,37.473,N,62.236,W,1
9/18/2001,3:31:52,37.479,N,62.23,W,1
9/18/2001,3:33:51,37.485,N,62.224,W,1
9/18/2001,3:35:52,37.49,N,62.218,W,1
9/18/2001,3:37:51,37.496,N,62.212,W,1
9/18/2001,3:39:51,37.502,N,62.206,W,1
9/18/2001,3:41:52,37.507,N,62.201,W,1
9/18/2001,3:43:51,37.513,N,62.195,W,1
9/18/2001,3:45:52,37.519,N,62.189,W,1
9/18/2001,3:47:51,37.524,N,62.183,W,1
9/18/2001,3:49:52,37.53,N,62.177,W,1
9/18/2001,3:51:51,37.536,N,62.171,W,1
9/18/2001,3:53:52,37.541,N,62.165,W,1
9/18/2001,3:55:51,37.547,N,62.159,W,1
9/18/2001,3:57:52,37.552,N,62.153,W,1
9/18/2001,3:59:51,37.558,N,62.148,W,1
9/18/2001,4:01:52,37.564,N,62.142,W,1
9/18/2001,4:03:51,37.569,N,62.136,W,1
9/18/2001,4:05:52,37.575,N,62.13,W,1
9/18/2001,4:07:51,37.581,N,62.124,W,1
9/18/2001,4:09:51,37.586,N,62.118,W,1
9/18/2001,4:11:52,37.592,N,62.112,W,1
9/18/2001,4:13:51,37.598,N,62.107,W,1
9/18/2001,4:15:52,37.603,N,62.101,W,1
9/18/2001,4:17:51,37.609,N,62.095,W,1
9/18/2001,4:19:52,37.615,N,62.089,W,1
9/18/2001,4:21:51,37.62,N,62.083,W,1
9/18/2001,4:23:52,37.626,N,62.077,W,1
9/18/2001,4:25:51,37.632,N,62.072,W,1
9/18/2001,4:27:52,37.638,N,62.066,W,1
9/18/2001,4:29:51,37.643,N,62.06,W,1
9/18/2001,4:31:52,37.649,N,62.054,W,1
9/18/2001,4:33:51,37.655,N,62.048,W,1
9/18/2001,4:35:52,37.66,N,62.043,W,1
9/18/2001,4:37:51,37.666,N,62.037,W,1
9/18/2001,4:39:51,37.672,N,62.031,W,1
9/18/2001,4:41:52,37.677,N,62.025,W,1
9/18/2001,4:43:51,37.683,N,62.019,W,1
9/18/2001,4:45:52,37.689,N,62.014,W,1
9/18/2001,4:47:51,37.694,N,62.008,W,1
9/18/2001,4:49:52,37.7,N,62.002,W,1
9/18/2001,4:51:51,37.706,N,61.996,W,1
9/18/2001,4:53:52,37.711,N,61.99,W,1
9/18/2001,4:55:51,37.717,N,61.985,W,1
9/18/2001,4:57:52,37.723,N,61.979,W,1
9/18/2001,4:59:51,37.729,N,61.973,W,1
9/18/2001,5:01:52,37.734,N,61.967,W,1
9/18/2001,5:03:51,37.74,N,61.961,W,1
9/18/2001,5:05:52,37.746,N,61.956,W,1
9/18/2001,5:07:51,37.751,N,61.95,W,1
9/18/2001,5:09:51,37.757,N,61.944,W,1
9/18/2001,5:11:52,37.763,N,61.938,W,1
9/18/2001,5:13:51,37.768,N,61.933,W,1
9/18/2001,5:15:52,37.774,N,61.927,W,1
9/18/2001,5:17:51,37.78,N,61.921,W,1
9/18/2001,5:19:52,37.785,N,61.915,W,1
9/18/2001,5:21:51,37.791,N,61.91,W,1
9/18/2001,5:23:52,37.797,N,61.904,W,1
9/18/2001,5:25:51,37.803,N,61.898,W,1
9/18/2001,5:27:52,37.808,N,61.892,W,1
9/18/2001,5:29:51,37.814,N,61.887,W,1
9/18/2001,5:31:52,37.82,N,61.881,W,1
9/18/2001,5:33:51,37.825,N,61.875,W,1
9/18/2001,5:35:52,37.831,N,61.869,W,1
9/18/2001,5:37:51,37.837,N,61.864,W,1
9/18/2001,5:39:51,37.843,N,61.858,W,1
9/18/2001,5:41:52,37.848,N,61.852,W,1
9/18/2001,5:43:51,37.854,N,61.846,W,1
9/18/2001,5:45:52,37.86,N,61.841,W,1
9/18/2001,5:47:51,37.865,N,61.835,W,1
9/18/2001,5:49:52,37.871,N,61.829,W,1
9/18/2001,5:51:51,37.877,N,61.823,W,1
9/18/2001,5:53:52,37.882,N,61.818,W,1
9/18/2001,5:55:51,37.888,N,61.812,W,1
9/18/2001,5:57:52,37.894,N,61.806,W,1
9/18/2001,5:59:51,37.9,N,61.8,W,1
