Track,for,Ida,2009,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
11/5/2009,14:15:59,13.04,N,83.706,W
11/5/2009,14:17:59,13.042,N,83.707,W
11/5/2009,14:19:59,13.044,N,83.709,W
11/5/2009,14:21:59,13.046,N,83.71,W
11/5/2009,14:24:00,13.048,N,83.712,W
11/5/2009,14:26:00,13.05,N,83.713,W
11/5/2009,14:28:00,13.052,N,83.714,W
11/5/2009,14:30:00,13.054,N,83.716,W
11/5/2009,14:31:59,13.056,N,83.717,W
11/5/2009,14:33:59,13.059,N,83.719,W
11/5/2009,14:35:59,13.061,N,83.72,W
11/5/2009,14:38:00,13.063,N,83.721,W
11/5/2009,14:40:00,13.065,N,83.723,W
11/5/2009,14:42:00,13.067,N,83.724,W
11/5/2009,14:44:00,13.069,N,83.726,W
11/5/2009,14:45:59,13.071,N,83.727,W
11/5/2009,14:47:59,13.073,N,83.728,W
11/5/2009,14:49:59,13.075,N,83.73,W
11/5/2009,14:51:59,13.077,N,83.731,W
11/5/2009,14:54:00,13.08,N,83.732,W
11/5/2009,14:56:00,13.082,N,83.734,W
11/5/2009,14:58:00,13.084,N,83.735,W
11/5/2009,15:00:00,13.086,N,83.736,W
11/5/2009,15:01:59,13.088,N,83.738,W
11/5/2009,15:03:59,13.09,N,83.739,W
11/5/2009,15:05:59,13.092,N,83.74,W
11/5/2009,15:08:00,13.094,N,83.742,W
11/5/2009,15:10:00,13.096,N,83.743,W
11/5/2009,15:12:00,13.098,N,83.744,W
11/5/2009,15:14:00,13.101,N,83.746,W
11/5/2009,15:15:59,13.103,N,83.747,W
11/5/2009,15:17:59,13.105,N,83.748,W
11/5/2009,15:19:59,13.107,N,83.75,W
11/5/2009,15:21:59,13.109,N,83.751,W
11/5/2009,15:24:00,13.111,N,83.752,W
11/5/2009,15:26:00,13.113,N,83.754,W
11/5/2009,15:28:00,13.115,N,83.755,W
11/5/2009,15:30:00,13.117,N,83.756,W
11/5/2009,15:31:59,13.12,N,83.757,W
11/5/2009,15:33:59,13.122,N,83.759,W
11/5/2009,15:35:59,13.124,N,83.76,W
11/5/2009,15:38:00,13.126,N,83.761,W
11/5/2009,15:40:00,13.128,N,83.763,W
11/5/2009,15:42:00,13.13,N,83.764,W
11/5/2009,15:44:00,13.132,N,83.765,W
11/5/2009,15:45:59,13.134,N,83.766,W
11/5/2009,15:47:59,13.136,N,83.768,W
11/5/2009,15:49:59,13.139,N,83.769,W
11/5/2009,15:51:59,13.141,N,83.77,W
11/5/2009,15:54:00,13.143,N,83.771,W
11/5/2009,15:56:00,13.145,N,83.773,W
11/5/2009,15:58:00,13.147,N,83.774,W
11/5/2009,16:00:00,13.149,N,83.775,W
11/5/2009,16:01:59,13.151,N,83.776,W
11/5/2009,16:03:59,13.153,N,83.777,W
11/5/2009,16:05:59,13.156,N,83.779,W
11/5/2009,16:08:00,13.158,N,83.78,W
11/5/2009,16:10:00,13.16,N,83.781,W
11/5/2009,16:12:00,13.162,N,83.782,W
11/5/2009,16:14:00,13.164,N,83.783,W
11/5/2009,16:15:59,13.166,N,83.785,W
11/5/2009,16:17:59,13.168,N,83.786,W
11/5/2009,16:19:59,13.171,N,83.787,W
11/5/2009,16:21:59,13.173,N,83.788,W
11/5/2009,16:24:00,13.175,N,83.789,W
11/5/2009,16:26:00,13.177,N,83.791,W
11/5/2009,16:28:00,13.179,N,83.792,W
11/5/2009,16:30:00,13.181,N,83.793,W
11/5/2009,16:31:59,13.183,N,83.794,W
11/5/2009,16:33:59,13.186,N,83.795,W
11/5/2009,16:35:59,13.188,N,83.796,W
11/5/2009,16:38:00,13.19,N,83.797,W
11/5/2009,16:40:00,13.192,N,83.799,W
11/5/2009,16:42:00,13.194,N,83.8,W
11/5/2009,16:44:00,13.196,N,83.801,W
11/5/2009,16:45:59,13.198,N,83.802,W
11/5/2009,16:47:59,13.201,N,83.803,W
11/5/2009,16:49:59,13.203,N,83.804,W
11/5/2009,16:51:59,13.205,N,83.805,W
11/5/2009,16:54:00,13.207,N,83.806,W
11/5/2009,16:56:00,13.209,N,83.808,W
11/5/2009,16:58:00,13.211,N,83.809,W
11/5/2009,17:00:00,13.213,N,83.81,W
11/5/2009,17:01:59,13.216,N,83.811,W
11/5/2009,17:03:59,13.218,N,83.812,W
11/5/2009,17:05:59,13.22,N,83.813,W
11/5/2009,17:08:00,13.222,N,83.814,W
11/5/2009,17:10:00,13.224,N,83.815,W
11/5/2009,17:12:00,13.226,N,83.816,W
11/5/2009,17:14:00,13.229,N,83.817,W
11/5/2009,17:15:59,13.231,N,83.818,W
11/5/2009,17:17:59,13.233,N,83.819,W
11/5/2009,17:19:59,13.235,N,83.82,W
11/5/2009,17:21:59,13.237,N,83.821,W
11/5/2009,17:24:00,13.239,N,83.822,W
11/5/2009,17:26:00,13.242,N,83.824,W
11/5/2009,17:28:00,13.244,N,83.825,W
11/5/2009,17:30:00,13.246,N,83.826,W
11/5/2009,17:31:59,13.248,N,83.827,W
11/5/2009,17:33:59,13.25,N,83.828,W
11/5/2009,17:35:59,13.252,N,83.829,W
11/5/2009,17:38:00,13.255,N,83.83,W
11/5/2009,17:40:00,13.257,N,83.831,W
11/5/2009,17:42:00,13.259,N,83.832,W
11/5/2009,17:44:00,13.261,N,83.833,W
11/5/2009,17:45:59,13.263,N,83.834,W
11/5/2009,17:47:59,13.265,N,83.835,W
11/5/2009,17:49:59,13.268,N,83.836,W
11/5/2009,17:51:59,13.27,N,83.837,W
11/5/2009,17:54:00,13.272,N,83.838,W
11/5/2009,17:56:00,13.274,N,83.838,W
11/5/2009,17:58:00,13.276,N,83.839,W
11/5/2009,18:00:00,13.279,N,83.84,W
11/5/2009,18:01:59,13.281,N,83.841,W
11/5/2009,18:03:59,13.283,N,83.842,W
11/5/2009,18:05:59,13.285,N,83.843,W
11/5/2009,18:08:00,13.287,N,83.844,W
11/5/2009,18:10:00,13.289,N,83.845,W
11/5/2009,18:12:00,13.292,N,83.846,W
11/5/2009,18:14:00,13.294,N,83.847,W
11/5/2009,18:15:59,13.296,N,83.848,W
11/5/2009,18:17:59,13.298,N,83.849,W
11/5/2009,18:19:59,13.3,N,83.85,W
11/5/2009,18:21:59,13.303,N,83.851,W
11/5/2009,18:24:00,13.305,N,83.852,W
11/5/2009,18:26:00,13.307,N,83.852,W
11/5/2009,18:28:00,13.309,N,83.853,W
11/5/2009,18:30:00,13.311,N,83.854,W
11/5/2009,18:31:59,13.314,N,83.855,W
11/5/2009,18:33:59,13.316,N,83.856,W
11/5/2009,18:35:59,13.318,N,83.857,W
11/5/2009,18:38:00,13.32,N,83.858,W
11/5/2009,18:40:00,13.322,N,83.859,W
11/5/2009,18:42:00,13.325,N,83.859,W
11/5/2009,18:44:00,13.327,N,83.86,W
11/5/2009,18:45:59,13.329,N,83.861,W
11/5/2009,18:47:59,13.331,N,83.862,W
11/5/2009,18:49:59,13.333,N,83.863,W
11/5/2009,18:51:59,13.336,N,83.864,W
11/5/2009,18:54:00,13.338,N,83.864,W
11/5/2009,18:56:00,13.34,N,83.865,W
11/5/2009,18:58:00,13.342,N,83.866,W
11/5/2009,19:00:00,13.345,N,83.867,W
11/5/2009,19:01:59,13.347,N,83.868,W
11/5/2009,19:03:59,13.349,N,83.868,W
11/5/2009,19:05:59,13.351,N,83.869,W
11/5/2009,19:08:00,13.353,N,83.87,W
11/5/2009,19:10:00,13.356,N,83.871,W
11/5/2009,19:12:00,13.358,N,83.872,W
11/5/2009,19:14:00,13.36,N,83.872,W
11/5/2009,19:15:59,13.362,N,83.873,W
11/5/2009,19:17:59,13.365,N,83.874,W
11/5/2009,19:19:59,13.367,N,83.875,W
11/5/2009,19:21:59,13.369,N,83.875,W
11/5/2009,19:24:00,13.371,N,83.876,W
11/5/2009,19:26:00,13.373,N,83.877,W
11/5/2009,19:28:00,13.376,N,83.878,W
11/5/2009,19:30:00,13.378,N,83.879,W
11/5/2009,19:31:59,13.38,N,83.879,W
11/5/2009,19:33:59,13.382,N,83.88,W
11/5/2009,19:35:59,13.385,N,83.881,W
11/5/2009,19:38:00,13.387,N,83.881,W
11/5/2009,19:40:00,13.389,N,83.882,W
11/5/2009,19:42:00,13.391,N,83.883,W
11/5/2009,19:44:00,13.394,N,83.884,W
11/5/2009,19:45:59,13.396,N,83.884,W
11/5/2009,19:47:59,13.398,N,83.885,W
11/5/2009,19:49:59,13.4,N,83.886,W
11/5/2009,19:51:59,13.403,N,83.886,W
11/5/2009,19:54:00,13.405,N,83.887,W
11/5/2009,19:56:00,13.407,N,83.888,W
11/5/2009,19:58:00,13.409,N,83.888,W
11/5/2009,20:00:00,13.412,N,83.889,W
11/5/2009,20:01:59,13.414,N,83.89,W
11/5/2009,20:03:59,13.416,N,83.89,W
11/5/2009,20:05:59,13.418,N,83.891,W
11/5/2009,20:08:00,13.421,N,83.892,W
11/5/2009,20:10:00,13.423,N,83.892,W
11/5/2009,20:12:00,13.425,N,83.893,W
11/5/2009,20:14:00,13.427,N,83.894,W
11/5/2009,20:15:59,13.43,N,83.894,W
11/5/2009,20:17:59,13.432,N,83.895,W
11/5/2009,20:19:59,13.434,N,83.896,W
11/5/2009,20:21:59,13.436,N,83.896,W
11/5/2009,20:24:00,13.439,N,83.897,W
11/5/2009,20:26:00,13.441,N,83.898,W
11/5/2009,20:28:00,13.443,N,83.898,W
11/5/2009,20:30:00,13.445,N,83.899,W
11/5/2009,20:31:59,13.448,N,83.899,W
11/5/2009,20:33:59,13.45,N,83.9,W
11/5/2009,20:35:59,13.452,N,83.901,W
11/5/2009,20:38:00,13.454,N,83.901,W
11/5/2009,20:40:00,13.457,N,83.902,W
11/5/2009,20:42:00,13.459,N,83.902,W
11/5/2009,20:44:00,13.461,N,83.903,W
11/5/2009,20:45:59,13.464,N,83.904,W
11/5/2009,20:47:59,13.466,N,83.904,W
11/5/2009,20:49:59,13.468,N,83.905,W
11/5/2009,20:51:59,13.47,N,83.905,W
11/5/2009,20:54:00,13.473,N,83.906,W
11/5/2009,20:56:00,13.475,N,83.906,W
11/5/2009,20:58:00,13.477,N,83.907,W
11/5/2009,21:00:00,13.48,N,83.907,W
11/5/2009,21:01:59,13.482,N,83.908,W
11/5/2009,21:03:59,13.484,N,83.909,W
11/5/2009,21:05:59,13.486,N,83.909,W
11/5/2009,21:08:00,13.489,N,83.91,W
11/5/2009,21:10:00,13.491,N,83.91,W
11/5/2009,21:12:00,13.493,N,83.911,W
11/5/2009,21:14:00,13.496,N,83.911,W
11/5/2009,21:15:59,13.498,N,83.912,W
11/5/2009,21:17:59,13.5,N,83.912,W
11/5/2009,21:19:59,13.503,N,83.913,W
11/5/2009,21:21:59,13.505,N,83.913,W
11/5/2009,21:24:00,13.507,N,83.914,W
11/5/2009,21:26:00,13.509,N,83.914,W
11/5/2009,21:28:00,13.512,N,83.915,W
11/5/2009,21:30:00,13.514,N,83.915,W
11/5/2009,21:31:59,13.516,N,83.916,W
11/5/2009,21:33:59,13.519,N,83.916,W
11/5/2009,21:35:59,13.521,N,83.917,W
11/5/2009,21:38:00,13.523,N,83.917,W
11/5/2009,21:40:00,13.526,N,83.918,W
11/5/2009,21:42:00,13.528,N,83.918,W
11/5/2009,21:44:00,13.53,N,83.919,W
11/5/2009,21:45:59,13.533,N,83.919,W
11/5/2009,21:47:59,13.535,N,83.92,W
11/5/2009,21:49:59,13.537,N,83.92,W
11/5/2009,21:51:59,13.54,N,83.92,W
11/5/2009,21:54:00,13.542,N,83.921,W
11/5/2009,21:56:00,13.544,N,83.921,W
11/5/2009,21:58:00,13.546,N,83.922,W
11/5/2009,22:00:00,13.549,N,83.922,W
11/5/2009,22:01:59,13.551,N,83.923,W
11/5/2009,22:03:59,13.553,N,83.923,W
11/5/2009,22:05:59,13.556,N,83.923,W
11/5/2009,22:08:00,13.558,N,83.924,W
11/5/2009,22:10:00,13.56,N,83.924,W
11/5/2009,22:12:00,13.563,N,83.925,W
11/5/2009,22:14:00,13.565,N,83.925,W
11/5/2009,22:15:59,13.567,N,83.926,W
11/5/2009,22:17:59,13.57,N,83.926,W
11/5/2009,22:19:59,13.572,N,83.926,W
11/5/2009,22:21:59,13.575,N,83.927,W
11/5/2009,22:24:00,13.577,N,83.927,W
11/5/2009,22:26:00,13.579,N,83.927,W
11/5/2009,22:28:00,13.582,N,83.928,W
11/5/2009,22:30:00,13.584,N,83.928,W
11/5/2009,22:31:59,13.586,N,83.929,W
11/5/2009,22:33:59,13.589,N,83.929,W
11/5/2009,22:35:59,13.591,N,83.929,W
11/5/2009,22:38:00,13.593,N,83.93,W
11/5/2009,22:40:00,13.596,N,83.93,W
11/5/2009,22:42:00,13.598,N,83.93,W
11/5/2009,22:44:00,13.6,N,83.931,W
11/5/2009,22:45:59,13.603,N,83.931,W
11/5/2009,22:47:59,13.605,N,83.932,W
11/5/2009,22:49:59,13.607,N,83.932,W
11/5/2009,22:51:59,13.61,N,83.932,W
11/5/2009,22:54:00,13.612,N,83.933,W
11/5/2009,22:56:00,13.615,N,83.933,W
11/5/2009,22:58:00,13.617,N,83.933,W
11/5/2009,23:00:00,13.619,N,83.934,W
11/5/2009,23:01:59,13.622,N,83.934,W
11/5/2009,23:03:59,13.624,N,83.934,W
11/5/2009,23:05:59,13.626,N,83.934,W
11/5/2009,23:08:00,13.629,N,83.935,W
11/5/2009,23:10:00,13.631,N,83.935,W
11/5/2009,23:12:00,13.634,N,83.935,W
11/5/2009,23:14:00,13.636,N,83.936,W
11/5/2009,23:15:59,13.638,N,83.936,W
11/5/2009,23:17:59,13.641,N,83.936,W
11/5/2009,23:19:59,13.643,N,83.937,W
11/5/2009,23:21:59,13.646,N,83.937,W
11/5/2009,23:24:00,13.648,N,83.937,W
11/5/2009,23:26:00,13.65,N,83.937,W
11/5/2009,23:28:00,13.653,N,83.938,W
11/5/2009,23:30:00,13.655,N,83.938,W
11/5/2009,23:31:59,13.658,N,83.938,W
11/5/2009,23:33:59,13.66,N,83.939,W
11/5/2009,23:35:59,13.662,N,83.939,W
11/5/2009,23:38:00,13.665,N,83.939,W
11/5/2009,23:40:00,13.667,N,83.939,W
11/5/2009,23:42:00,13.67,N,83.94,W
11/5/2009,23:44:00,13.672,N,83.94,W
11/5/2009,23:45:59,13.674,N,83.94,W
11/5/2009,23:47:59,13.677,N,83.94,W
11/5/2009,23:49:59,13.679,N,83.941,W
11/5/2009,23:51:59,13.682,N,83.941,W
11/5/2009,23:54:00,13.684,N,83.941,W
11/5/2009,23:56:00,13.686,N,83.941,W
11/5/2009,23:58:00,13.689,N,83.942,W
11/6/2009,0:00:00,13.691,N,83.942,W
11/6/2009,0:01:59,13.694,N,83.942,W
11/6/2009,0:03:59,13.696,N,83.942,W
11/6/2009,0:05:59,13.699,N,83.942,W
11/6/2009,0:08:00,13.701,N,83.943,W
11/6/2009,0:10:00,13.703,N,83.943,W
11/6/2009,0:12:00,13.706,N,83.943,W
11/6/2009,0:14:00,13.708,N,83.943,W
11/6/2009,0:15:59,13.711,N,83.943,W
11/6/2009,0:17:59,13.713,N,83.944,W
11/6/2009,0:19:59,13.716,N,83.944,W
11/6/2009,0:21:59,13.718,N,83.944,W
11/6/2009,0:24:00,13.72,N,83.944,W
11/6/2009,0:26:00,13.723,N,83.944,W
11/6/2009,0:28:00,13.725,N,83.945,W
11/6/2009,0:30:00,13.728,N,83.945,W
11/6/2009,0:31:59,13.73,N,83.945,W
11/6/2009,0:33:59,13.733,N,83.945,W
11/6/2009,0:35:59,13.735,N,83.945,W
11/6/2009,0:38:00,13.738,N,83.945,W
11/6/2009,0:40:00,13.74,N,83.946,W
11/6/2009,0:42:00,13.742,N,83.946,W
11/6/2009,0:44:00,13.745,N,83.946,W
11/6/2009,0:45:59,13.747,N,83.946,W
11/6/2009,0:47:59,13.75,N,83.946,W
11/6/2009,0:49:59,13.752,N,83.946,W
11/6/2009,0:51:59,13.755,N,83.947,W
11/6/2009,0:54:00,13.757,N,83.947,W
11/6/2009,0:56:00,13.76,N,83.947,W
11/6/2009,0:58:00,13.762,N,83.947,W
11/6/2009,1:00:00,13.765,N,83.947,W
11/6/2009,1:01:59,13.767,N,83.947,W
11/6/2009,1:03:59,13.77,N,83.947,W
11/6/2009,1:05:59,13.772,N,83.948,W
11/6/2009,1:08:00,13.775,N,83.948,W
11/6/2009,1:10:00,13.777,N,83.948,W
11/6/2009,1:12:00,13.78,N,83.948,W
11/6/2009,1:14:00,13.782,N,83.948,W
11/6/2009,1:15:59,13.785,N,83.948,W
11/6/2009,1:17:59,13.787,N,83.948,W
11/6/2009,1:19:59,13.789,N,83.948,W
11/6/2009,1:21:59,13.792,N,83.949,W
11/6/2009,1:24:00,13.794,N,83.949,W
11/6/2009,1:26:00,13.797,N,83.949,W
11/6/2009,1:28:00,13.799,N,83.949,W
11/6/2009,1:30:00,13.802,N,83.949,W
11/6/2009,1:31:59,13.804,N,83.949,W
11/6/2009,1:33:59,13.807,N,83.949,W
11/6/2009,1:35:59,13.809,N,83.949,W
11/6/2009,1:38:00,13.812,N,83.949,W
11/6/2009,1:40:00,13.814,N,83.949,W
11/6/2009,1:42:00,13.817,N,83.949,W
11/6/2009,1:44:00,13.82,N,83.95,W
11/6/2009,1:45:59,13.822,N,83.95,W
11/6/2009,1:47:59,13.825,N,83.95,W
11/6/2009,1:49:59,13.827,N,83.95,W
11/6/2009,1:51:59,13.83,N,83.95,W
11/6/2009,1:54:00,13.832,N,83.95,W
11/6/2009,1:56:00,13.835,N,83.95,W
11/6/2009,1:58:00,13.837,N,83.95,W
11/6/2009,2:00:00,13.84,N,83.95,W
11/6/2009,2:01:59,13.842,N,83.95,W
11/6/2009,2:03:59,13.845,N,83.95,W
11/6/2009,2:05:59,13.847,N,83.95,W
11/6/2009,2:08:00,13.85,N,83.95,W
11/6/2009,2:10:00,13.852,N,83.95,W
11/6/2009,2:12:00,13.855,N,83.95,W
11/6/2009,2:14:00,13.857,N,83.95,W
11/6/2009,2:15:59,13.86,N,83.95,W
11/6/2009,2:17:59,13.862,N,83.95,W
11/6/2009,2:19:59,13.865,N,83.95,W
11/6/2009,2:21:59,13.868,N,83.951,W
11/6/2009,2:24:00,13.87,N,83.951,W
11/6/2009,2:26:00,13.873,N,83.951,W
11/6/2009,2:28:00,13.875,N,83.951,W
11/6/2009,2:30:00,13.878,N,83.951,W
11/6/2009,2:31:59,13.88,N,83.951,W
11/6/2009,2:33:59,13.883,N,83.951,W
11/6/2009,2:35:59,13.885,N,83.951,W
11/6/2009,2:38:00,13.888,N,83.951,W
11/6/2009,2:40:00,13.891,N,83.951,W
11/6/2009,2:42:00,13.893,N,83.951,W
11/6/2009,2:44:00,13.896,N,83.951,W
11/6/2009,2:45:59,13.898,N,83.951,W
11/6/2009,2:47:59,13.901,N,83.951,W
11/6/2009,2:49:59,13.903,N,83.951,W
11/6/2009,2:51:59,13.906,N,83.951,W
11/6/2009,2:54:00,13.909,N,83.951,W
11/6/2009,2:56:00,13.911,N,83.951,W
11/6/2009,2:58:00,13.914,N,83.951,W
11/6/2009,3:00:00,13.916,N,83.951,W
11/6/2009,3:01:59,13.919,N,83.951,W
11/6/2009,3:03:59,13.922,N,83.951,W
11/6/2009,3:05:59,13.924,N,83.951,W
11/6/2009,3:08:00,13.927,N,83.951,W
11/6/2009,3:10:00,13.929,N,83.951,W
11/6/2009,3:12:00,13.932,N,83.951,W
11/6/2009,3:14:00,13.935,N,83.951,W
11/6/2009,3:15:59,13.937,N,83.95,W
11/6/2009,3:17:59,13.94,N,83.95,W
11/6/2009,3:19:59,13.942,N,83.95,W
11/6/2009,3:21:59,13.945,N,83.95,W
11/6/2009,3:24:00,13.948,N,83.95,W
11/6/2009,3:26:00,13.95,N,83.95,W
11/6/2009,3:28:00,13.953,N,83.95,W
11/6/2009,3:30:00,13.955,N,83.95,W
11/6/2009,3:31:59,13.958,N,83.95,W
11/6/2009,3:33:59,13.961,N,83.95,W
11/6/2009,3:35:59,13.963,N,83.95,W
11/6/2009,3:38:00,13.966,N,83.95,W
11/6/2009,3:40:00,13.968,N,83.95,W
11/6/2009,3:42:00,13.971,N,83.95,W
11/6/2009,3:44:00,13.974,N,83.95,W
11/6/2009,3:45:59,13.976,N,83.95,W
11/6/2009,3:47:59,13.979,N,83.95,W
11/6/2009,3:49:59,13.982,N,83.95,W
11/6/2009,3:51:59,13.984,N,83.95,W
11/6/2009,3:54:00,13.987,N,83.95,W
11/6/2009,3:56:00,13.99,N,83.949,W
11/6/2009,3:58:00,13.992,N,83.949,W
11/6/2009,4:00:00,13.995,N,83.949,W
11/6/2009,4:01:59,13.998,N,83.949,W
11/6/2009,4:03:59,14,N,83.949,W
11/6/2009,4:05:59,14.003,N,83.949,W
11/6/2009,4:08:00,14.005,N,83.949,W
11/6/2009,4:10:00,14.008,N,83.949,W
11/6/2009,4:12:00,14.011,N,83.949,W
11/6/2009,4:14:00,14.013,N,83.949,W
11/6/2009,4:15:59,14.016,N,83.949,W
11/6/2009,4:17:59,14.019,N,83.949,W
11/6/2009,4:19:59,14.021,N,83.948,W
11/6/2009,4:21:59,14.024,N,83.948,W
11/6/2009,4:24:00,14.027,N,83.948,W
11/6/2009,4:26:00,14.029,N,83.948,W
11/6/2009,4:28:00,14.032,N,83.948,W
11/6/2009,4:30:00,14.035,N,83.948,W
11/6/2009,4:31:59,14.037,N,83.948,W
11/6/2009,4:33:59,14.04,N,83.948,W
11/6/2009,4:35:59,14.043,N,83.948,W
11/6/2009,4:38:00,14.046,N,83.948,W
11/6/2009,4:40:00,14.048,N,83.947,W
11/6/2009,4:42:00,14.051,N,83.947,W
11/6/2009,4:44:00,14.054,N,83.947,W
11/6/2009,4:45:59,14.056,N,83.947,W
11/6/2009,4:47:59,14.059,N,83.947,W
11/6/2009,4:49:59,14.062,N,83.947,W
11/6/2009,4:51:59,14.064,N,83.947,W
11/6/2009,4:54:00,14.067,N,83.947,W
11/6/2009,4:56:00,14.07,N,83.946,W
11/6/2009,4:58:00,14.073,N,83.946,W
11/6/2009,5:00:00,14.075,N,83.946,W
11/6/2009,5:01:59,14.078,N,83.946,W
11/6/2009,5:03:59,14.081,N,83.946,W
11/6/2009,5:05:59,14.083,N,83.946,W
11/6/2009,5:08:00,14.086,N,83.946,W
11/6/2009,5:10:00,14.089,N,83.946,W
11/6/2009,5:12:00,14.092,N,83.945,W
11/6/2009,5:14:00,14.094,N,83.945,W
11/6/2009,5:15:59,14.097,N,83.945,W
11/6/2009,5:17:59,14.1,N,83.945,W
11/6/2009,5:19:59,14.103,N,83.945,W
11/6/2009,5:21:59,14.105,N,83.945,W
11/6/2009,5:24:00,14.108,N,83.945,W
11/6/2009,5:26:00,14.111,N,83.944,W
11/6/2009,5:28:00,14.113,N,83.944,W
11/6/2009,5:30:00,14.116,N,83.944,W
11/6/2009,5:31:59,14.119,N,83.944,W
11/6/2009,5:33:59,14.122,N,83.944,W
11/6/2009,5:35:59,14.124,N,83.944,W
11/6/2009,5:38:00,14.127,N,83.943,W
11/6/2009,5:40:00,14.13,N,83.943,W
11/6/2009,5:42:00,14.133,N,83.943,W
11/6/2009,5:44:00,14.135,N,83.943,W
11/6/2009,5:45:59,14.138,N,83.943,W
11/6/2009,5:47:59,14.141,N,83.943,W
11/6/2009,5:49:59,14.144,N,83.943,W
11/6/2009,5:51:59,14.147,N,83.942,W
11/6/2009,5:54:00,14.149,N,83.942,W
11/6/2009,5:56:00,14.152,N,83.942,W
11/6/2009,5:58:00,14.155,N,83.942,W
11/6/2009,6:00:00,14.158,N,83.942,W
11/6/2009,6:01:59,14.16,N,83.942,W
11/6/2009,6:03:59,14.163,N,83.941,W
11/6/2009,6:05:59,14.166,N,83.941,W
11/6/2009,6:08:00,14.169,N,83.941,W
11/6/2009,6:10:00,14.172,N,83.941,W
11/6/2009,6:12:00,14.174,N,83.941,W
11/6/2009,6:14:00,14.177,N,83.94,W
11/6/2009,6:15:59,14.18,N,83.94,W
11/6/2009,6:17:59,14.183,N,83.94,W
11/6/2009,6:19:59,14.186,N,83.94,W
11/6/2009,6:21:59,14.188,N,83.94,W
11/6/2009,6:24:00,14.191,N,83.94,W
11/6/2009,6:26:00,14.194,N,83.939,W
11/6/2009,6:28:00,14.197,N,83.939,W
11/6/2009,6:30:00,14.2,N,83.939,W
11/6/2009,6:31:59,14.202,N,83.939,W
11/6/2009,6:33:59,14.205,N,83.939,W
11/6/2009,6:35:59,14.208,N,83.938,W
11/6/2009,6:38:00,14.211,N,83.938,W
11/6/2009,6:40:00,14.214,N,83.938,W
11/6/2009,6:42:00,14.217,N,83.938,W
11/6/2009,6:44:00,14.219,N,83.938,W
11/6/2009,6:45:59,14.222,N,83.937,W
11/6/2009,6:47:59,14.225,N,83.937,W
11/6/2009,6:49:59,14.228,N,83.937,W
11/6/2009,6:51:59,14.231,N,83.937,W
11/6/2009,6:54:00,14.234,N,83.937,W
11/6/2009,6:56:00,14.236,N,83.936,W
11/6/2009,6:58:00,14.239,N,83.936,W
11/6/2009,7:00:00,14.242,N,83.936,W
11/6/2009,7:01:59,14.245,N,83.936,W
11/6/2009,7:03:59,14.248,N,83.936,W
11/6/2009,7:05:59,14.251,N,83.935,W
11/6/2009,7:08:00,14.254,N,83.935,W
11/6/2009,7:10:00,14.256,N,83.935,W
11/6/2009,7:12:00,14.259,N,83.935,W
11/6/2009,7:14:00,14.262,N,83.935,W
11/6/2009,7:15:59,14.265,N,83.934,W
11/6/2009,7:17:59,14.268,N,83.934,W
11/6/2009,7:19:59,14.271,N,83.934,W
11/6/2009,7:21:59,14.274,N,83.934,W
11/6/2009,7:24:00,14.277,N,83.933,W
11/6/2009,7:26:00,14.279,N,83.933,W
11/6/2009,7:28:00,14.282,N,83.933,W
11/6/2009,7:30:00,14.285,N,83.933,W
11/6/2009,7:31:59,14.288,N,83.933,W
11/6/2009,7:33:59,14.291,N,83.932,W
11/6/2009,7:35:59,14.294,N,83.932,W
11/6/2009,7:38:00,14.297,N,83.932,W
11/6/2009,7:40:00,14.3,N,83.932,W
11/6/2009,7:42:00,14.303,N,83.932,W
11/6/2009,7:44:00,14.306,N,83.931,W
11/6/2009,7:45:59,14.308,N,83.931,W
11/6/2009,7:47:59,14.311,N,83.931,W
11/6/2009,7:49:59,14.314,N,83.931,W
11/6/2009,7:51:59,14.317,N,83.93,W
11/6/2009,7:54:00,14.32,N,83.93,W
11/6/2009,7:56:00,14.323,N,83.93,W
11/6/2009,7:58:00,14.326,N,83.93,W
11/6/2009,8:00:00,14.329,N,83.929,W
11/6/2009,8:01:59,14.332,N,83.929,W
11/6/2009,8:03:59,14.335,N,83.929,W
11/6/2009,8:05:59,14.338,N,83.929,W
11/6/2009,8:08:00,14.341,N,83.929,W
11/6/2009,8:10:00,14.344,N,83.928,W
11/6/2009,8:12:00,14.347,N,83.928,W
11/6/2009,8:14:00,14.349,N,83.928,W
11/6/2009,8:15:59,14.352,N,83.928,W
11/6/2009,8:17:59,14.355,N,83.927,W
11/6/2009,8:19:59,14.358,N,83.927,W
11/6/2009,8:21:59,14.361,N,83.927,W
11/6/2009,8:24:00,14.364,N,83.927,W
11/6/2009,8:26:00,14.367,N,83.926,W
11/6/2009,8:28:00,14.37,N,83.926,W
11/6/2009,8:30:00,14.373,N,83.926,W
11/6/2009,8:31:59,14.376,N,83.926,W
11/6/2009,8:33:59,14.379,N,83.925,W
11/6/2009,8:35:59,14.382,N,83.925,W
11/6/2009,8:38:00,14.385,N,83.925,W
11/6/2009,8:40:00,14.388,N,83.925,W
11/6/2009,8:42:00,14.391,N,83.924,W
11/6/2009,8:44:00,14.394,N,83.924,W
11/6/2009,8:45:59,14.397,N,83.924,W
11/6/2009,8:47:59,14.4,N,83.924,W
