Track,for,Maria,2011,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/13/2011,1:30:00,21.084,N,67.379,W
9/13/2011,1:31:59,21.086,N,67.38,W
9/13/2011,1:33:59,21.088,N,67.382,W
9/13/2011,1:35:59,21.09,N,67.384,W
9/13/2011,1:37:59,21.092,N,67.385,W
9/13/2011,1:39:59,21.094,N,67.387,W
9/13/2011,1:41:59,21.096,N,67.389,W
9/13/2011,1:43:59,21.098,N,67.391,W
9/13/2011,1:46:00,21.1,N,67.392,W
9/13/2011,1:48:00,21.102,N,67.394,W
9/13/2011,1:50:00,21.104,N,67.396,W
9/13/2011,1:52:00,21.106,N,67.397,W
9/13/2011,1:54:00,21.108,N,67.399,W
9/13/2011,1:56:00,21.11,N,67.401,W
9/13/2011,1:58:00,21.112,N,67.402,W
9/13/2011,2:00:00,21.114,N,67.404,W
9/13/2011,2:01:59,21.115,N,67.406,W
9/13/2011,2:03:59,21.117,N,67.407,W
9/13/2011,2:05:59,21.119,N,67.409,W
9/13/2011,2:07:59,21.121,N,67.411,W
9/13/2011,2:09:59,21.123,N,67.412,W
9/13/2011,2:11:59,21.125,N,67.414,W
9/13/2011,2:13:59,21.127,N,67.416,W
9/13/2011,2:16:00,21.129,N,67.417,W
9/13/2011,2:18:00,21.131,N,67.419,W
9/13/2011,2:20:00,21.133,N,67.42,W
9/13/2011,2:22:00,21.135,N,67.422,W
9/13/2011,2:24:00,21.137,N,67.424,W
9/13/2011,2:26:00,21.139,N,67.425,W
9/13/2011,2:28:00,21.141,N,67.427,W
9/13/2011,2:30:00,21.143,N,67.429,W
9/13/2011,2:31:59,21.145,N,67.43,W
9/13/2011,2:33:59,21.147,N,67.432,W
9/13/2011,2:35:59,21.149,N,67.434,W
9/13/2011,2:37:59,21.151,N,67.435,W
9/13/2011,2:39:59,21.153,N,67.437,W
9/13/2011,2:41:59,21.155,N,67.438,W
9/13/2011,2:43:59,21.157,N,67.44,W
9/13/2011,2:46:00,21.159,N,67.442,W
9/13/2011,2:48:00,21.161,N,67.443,W
9/13/2011,2:50:00,21.163,N,67.445,W
9/13/2011,2:52:00,21.165,N,67.447,W
9/13/2011,2:54:00,21.167,N,67.448,W
9/13/2011,2:56:00,21.169,N,67.45,W
9/13/2011,2:58:00,21.171,N,67.451,W
9/13/2011,3:00:00,21.173,N,67.453,W
9/13/2011,3:01:59,21.175,N,67.455,W
9/13/2011,3:03:59,21.177,N,67.456,W
9/13/2011,3:05:59,21.179,N,67.458,W
9/13/2011,3:07:59,21.181,N,67.459,W
9/13/2011,3:09:59,21.184,N,67.461,W
9/13/2011,3:11:59,21.186,N,67.463,W
9/13/2011,3:13:59,21.188,N,67.464,W
9/13/2011,3:16:00,21.19,N,67.466,W
9/13/2011,3:18:00,21.192,N,67.467,W
9/13/2011,3:20:00,21.194,N,67.469,W
9/13/2011,3:22:00,21.196,N,67.471,W
9/13/2011,3:24:00,21.198,N,67.472,W
9/13/2011,3:26:00,21.2,N,67.474,W
9/13/2011,3:28:00,21.202,N,67.475,W
9/13/2011,3:30:00,21.204,N,67.477,W
9/13/2011,3:31:59,21.206,N,67.479,W
9/13/2011,3:33:59,21.208,N,67.48,W
9/13/2011,3:35:59,21.21,N,67.482,W
9/13/2011,3:37:59,21.212,N,67.483,W
9/13/2011,3:39:59,21.214,N,67.485,W
9/13/2011,3:41:59,21.217,N,67.486,W
9/13/2011,3:43:59,21.219,N,67.488,W
9/13/2011,3:46:00,21.221,N,67.49,W
9/13/2011,3:48:00,21.223,N,67.491,W
9/13/2011,3:50:00,21.225,N,67.493,W
9/13/2011,3:52:00,21.227,N,67.494,W
9/13/2011,3:54:00,21.229,N,67.496,W
9/13/2011,3:56:00,21.231,N,67.497,W
9/13/2011,3:58:00,21.233,N,67.499,W
9/13/2011,4:00:00,21.235,N,67.501,W
9/13/2011,4:01:59,21.237,N,67.502,W
9/13/2011,4:03:59,21.24,N,67.504,W
9/13/2011,4:05:59,21.242,N,67.505,W
9/13/2011,4:07:59,21.244,N,67.507,W
9/13/2011,4:09:59,21.246,N,67.508,W
9/13/2011,4:11:59,21.248,N,67.51,W
9/13/2011,4:13:59,21.25,N,67.511,W
9/13/2011,4:16:00,21.252,N,67.513,W
9/13/2011,4:18:00,21.254,N,67.515,W
9/13/2011,4:20:00,21.257,N,67.516,W
9/13/2011,4:22:00,21.259,N,67.518,W
9/13/2011,4:24:00,21.261,N,67.519,W
9/13/2011,4:26:00,21.263,N,67.521,W
9/13/2011,4:28:00,21.265,N,67.522,W
9/13/2011,4:30:00,21.267,N,67.524,W
9/13/2011,4:31:59,21.269,N,67.525,W
9/13/2011,4:33:59,21.271,N,67.527,W
9/13/2011,4:35:59,21.274,N,67.529,W
9/13/2011,4:37:59,21.276,N,67.53,W
9/13/2011,4:39:59,21.278,N,67.532,W
9/13/2011,4:41:59,21.28,N,67.533,W
9/13/2011,4:43:59,21.282,N,67.535,W
9/13/2011,4:46:00,21.284,N,67.536,W
9/13/2011,4:48:00,21.287,N,67.538,W
9/13/2011,4:50:00,21.289,N,67.539,W
9/13/2011,4:52:00,21.291,N,67.541,W
9/13/2011,4:54:00,21.293,N,67.542,W
9/13/2011,4:56:00,21.295,N,67.544,W
9/13/2011,4:58:00,21.297,N,67.545,W
9/13/2011,5:00:00,21.3,N,67.547,W
9/13/2011,5:01:59,21.302,N,67.548,W
9/13/2011,5:03:59,21.304,N,67.55,W
9/13/2011,5:05:59,21.306,N,67.551,W
9/13/2011,5:07:59,21.308,N,67.553,W
9/13/2011,5:09:59,21.311,N,67.554,W
9/13/2011,5:11:59,21.313,N,67.556,W
9/13/2011,5:13:59,21.315,N,67.558,W
9/13/2011,5:16:00,21.317,N,67.559,W
9/13/2011,5:18:00,21.319,N,67.561,W
9/13/2011,5:20:00,21.322,N,67.562,W
9/13/2011,5:22:00,21.324,N,67.564,W
9/13/2011,5:24:00,21.326,N,67.565,W
9/13/2011,5:26:00,21.328,N,67.567,W
9/13/2011,5:28:00,21.331,N,67.568,W
9/13/2011,5:30:00,21.333,N,67.57,W
9/13/2011,5:31:59,21.335,N,67.571,W
9/13/2011,5:33:59,21.337,N,67.573,W
9/13/2011,5:35:59,21.339,N,67.574,W
9/13/2011,5:37:59,21.342,N,67.576,W
9/13/2011,5:39:59,21.344,N,67.577,W
9/13/2011,5:41:59,21.346,N,67.579,W
9/13/2011,5:43:59,21.348,N,67.58,W
9/13/2011,5:46:00,21.351,N,67.582,W
9/13/2011,5:48:00,21.353,N,67.583,W
9/13/2011,5:50:00,21.355,N,67.585,W
9/13/2011,5:52:00,21.357,N,67.586,W
9/13/2011,5:54:00,21.36,N,67.588,W
9/13/2011,5:56:00,21.362,N,67.589,W
9/13/2011,5:58:00,21.364,N,67.591,W
9/13/2011,6:00:00,21.366,N,67.592,W
9/13/2011,6:01:59,21.369,N,67.594,W
9/13/2011,6:03:59,21.371,N,67.595,W
9/13/2011,6:05:59,21.373,N,67.597,W
9/13/2011,6:07:59,21.376,N,67.598,W
9/13/2011,6:09:59,21.378,N,67.6,W
9/13/2011,6:11:59,21.38,N,67.601,W
9/13/2011,6:13:59,21.382,N,67.603,W
9/13/2011,6:16:00,21.385,N,67.604,W
9/13/2011,6:18:00,21.387,N,67.606,W
9/13/2011,6:20:00,21.389,N,67.607,W
9/13/2011,6:22:00,21.392,N,67.609,W
9/13/2011,6:24:00,21.394,N,67.61,W
9/13/2011,6:26:00,21.396,N,67.611,W
9/13/2011,6:28:00,21.398,N,67.613,W
9/13/2011,6:30:00,21.401,N,67.614,W
9/13/2011,6:31:59,21.403,N,67.616,W
9/13/2011,6:33:59,21.405,N,67.617,W
9/13/2011,6:35:59,21.408,N,67.619,W
9/13/2011,6:37:59,21.41,N,67.62,W
9/13/2011,6:39:59,21.412,N,67.622,W
9/13/2011,6:41:59,21.415,N,67.623,W
9/13/2011,6:43:59,21.417,N,67.625,W
9/13/2011,6:46:00,21.419,N,67.626,W
9/13/2011,6:48:00,21.422,N,67.628,W
9/13/2011,6:50:00,21.424,N,67.629,W
9/13/2011,6:52:00,21.426,N,67.631,W
9/13/2011,6:54:00,21.429,N,67.632,W
9/13/2011,6:56:00,21.431,N,67.634,W
9/13/2011,6:58:00,21.433,N,67.635,W
9/13/2011,7:00:00,21.436,N,67.637,W
9/13/2011,7:01:59,21.438,N,67.638,W
9/13/2011,7:03:59,21.44,N,67.64,W
9/13/2011,7:05:59,21.443,N,67.641,W
9/13/2011,7:07:59,21.445,N,67.643,W
9/13/2011,7:09:59,21.448,N,67.644,W
9/13/2011,7:11:59,21.45,N,67.645,W
9/13/2011,7:13:59,21.452,N,67.647,W
9/13/2011,7:16:00,21.455,N,67.648,W
9/13/2011,7:18:00,21.457,N,67.65,W
9/13/2011,7:20:00,21.459,N,67.651,W
9/13/2011,7:22:00,21.462,N,67.653,W
9/13/2011,7:24:00,21.464,N,67.654,W
9/13/2011,7:26:00,21.467,N,67.656,W
9/13/2011,7:28:00,21.469,N,67.657,W
9/13/2011,7:30:00,21.471,N,67.659,W
9/13/2011,7:31:59,21.474,N,67.66,W
9/13/2011,7:33:59,21.476,N,67.662,W
9/13/2011,7:35:59,21.479,N,67.663,W
9/13/2011,7:37:59,21.481,N,67.665,W
9/13/2011,7:39:59,21.483,N,67.666,W
9/13/2011,7:41:59,21.486,N,67.667,W
9/13/2011,7:43:59,21.488,N,67.669,W
9/13/2011,7:46:00,21.491,N,67.67,W
9/13/2011,7:48:00,21.493,N,67.672,W
9/13/2011,7:50:00,21.496,N,67.673,W
9/13/2011,7:52:00,21.498,N,67.675,W
9/13/2011,7:54:00,21.5,N,67.676,W
9/13/2011,7:56:00,21.503,N,67.678,W
9/13/2011,7:58:00,21.505,N,67.679,W
9/13/2011,8:00:00,21.508,N,67.681,W
9/13/2011,8:01:59,21.51,N,67.682,W
9/13/2011,8:03:59,21.513,N,67.684,W
9/13/2011,8:05:59,21.515,N,67.685,W
9/13/2011,8:07:59,21.518,N,67.686,W
9/13/2011,8:09:59,21.52,N,67.688,W
9/13/2011,8:11:59,21.523,N,67.689,W
9/13/2011,8:13:59,21.525,N,67.691,W
9/13/2011,8:16:00,21.527,N,67.692,W
9/13/2011,8:18:00,21.53,N,67.694,W
9/13/2011,8:20:00,21.532,N,67.695,W
9/13/2011,8:22:00,21.535,N,67.697,W
9/13/2011,8:24:00,21.537,N,67.698,W
9/13/2011,8:26:00,21.54,N,67.7,W
9/13/2011,8:28:00,21.542,N,67.701,W
9/13/2011,8:30:00,21.545,N,67.702,W
9/13/2011,8:31:59,21.547,N,67.704,W
9/13/2011,8:33:59,21.55,N,67.705,W
9/13/2011,8:35:59,21.552,N,67.707,W
9/13/2011,8:37:59,21.555,N,67.708,W
9/13/2011,8:39:59,21.557,N,67.71,W
9/13/2011,8:41:59,21.56,N,67.711,W
9/13/2011,8:43:59,21.562,N,67.713,W
9/13/2011,8:46:00,21.565,N,67.714,W
9/13/2011,8:48:00,21.567,N,67.716,W
9/13/2011,8:50:00,21.57,N,67.717,W
9/13/2011,8:52:00,21.572,N,67.719,W
9/13/2011,8:54:00,21.575,N,67.72,W
9/13/2011,8:56:00,21.578,N,67.721,W
9/13/2011,8:58:00,21.58,N,67.723,W
9/13/2011,9:00:00,21.583,N,67.724,W
9/13/2011,9:01:59,21.585,N,67.726,W
9/13/2011,9:03:59,21.588,N,67.727,W
9/13/2011,9:05:59,21.59,N,67.729,W
9/13/2011,9:07:59,21.593,N,67.73,W
9/13/2011,9:09:59,21.595,N,67.732,W
9/13/2011,9:11:59,21.598,N,67.733,W
9/13/2011,9:13:59,21.6,N,67.735,W
9/13/2011,9:16:00,21.603,N,67.736,W
9/13/2011,9:18:00,21.606,N,67.737,W
9/13/2011,9:20:00,21.608,N,67.739,W
9/13/2011,9:22:00,21.611,N,67.74,W
9/13/2011,9:24:00,21.613,N,67.742,W
9/13/2011,9:26:00,21.616,N,67.743,W
9/13/2011,9:28:00,21.619,N,67.745,W
9/13/2011,9:30:00,21.621,N,67.746,W
9/13/2011,9:31:59,21.624,N,67.748,W
9/13/2011,9:33:59,21.626,N,67.749,W
9/13/2011,9:35:59,21.629,N,67.751,W
9/13/2011,9:37:59,21.632,N,67.752,W
9/13/2011,9:39:59,21.634,N,67.754,W
9/13/2011,9:41:59,21.637,N,67.755,W
9/13/2011,9:43:59,21.639,N,67.756,W
9/13/2011,9:46:00,21.642,N,67.758,W
9/13/2011,9:48:00,21.645,N,67.759,W
9/13/2011,9:50:00,21.647,N,67.761,W
9/13/2011,9:52:00,21.65,N,67.762,W
9/13/2011,9:54:00,21.652,N,67.764,W
9/13/2011,9:56:00,21.655,N,67.765,W
9/13/2011,9:58:00,21.658,N,67.767,W
9/13/2011,10:00:00,21.66,N,67.768,W
9/13/2011,10:01:59,21.663,N,67.77,W
9/13/2011,10:03:59,21.666,N,67.771,W
9/13/2011,10:05:59,21.668,N,67.773,W
9/13/2011,10:07:59,21.671,N,67.774,W
9/13/2011,10:09:59,21.674,N,67.775,W
9/13/2011,10:11:59,21.676,N,67.777,W
9/13/2011,10:13:59,21.679,N,67.778,W
9/13/2011,10:16:00,21.682,N,67.78,W
9/13/2011,10:18:00,21.684,N,67.781,W
9/13/2011,10:20:00,21.687,N,67.783,W
9/13/2011,10:22:00,21.69,N,67.784,W
9/13/2011,10:24:00,21.692,N,67.786,W
9/13/2011,10:26:00,21.695,N,67.787,W
9/13/2011,10:28:00,21.698,N,67.789,W
9/13/2011,10:30:00,21.7,N,67.79,W
9/13/2011,10:31:59,21.703,N,67.792,W
9/13/2011,10:33:59,21.706,N,67.793,W
9/13/2011,10:35:59,21.708,N,67.795,W
9/13/2011,10:37:59,21.711,N,67.796,W
9/13/2011,10:39:59,21.714,N,67.797,W
9/13/2011,10:41:59,21.717,N,67.799,W
9/13/2011,10:43:59,21.719,N,67.8,W
9/13/2011,10:46:00,21.722,N,67.802,W
9/13/2011,10:48:00,21.725,N,67.803,W
9/13/2011,10:50:00,21.728,N,67.805,W
9/13/2011,10:52:00,21.73,N,67.806,W
9/13/2011,10:54:00,21.733,N,67.808,W
9/13/2011,10:56:00,21.736,N,67.809,W
9/13/2011,10:58:00,21.738,N,67.811,W
9/13/2011,11:00:00,21.741,N,67.812,W
9/13/2011,11:01:59,21.744,N,67.814,W
9/13/2011,11:03:59,21.747,N,67.815,W
9/13/2011,11:05:59,21.749,N,67.817,W
9/13/2011,11:07:59,21.752,N,67.818,W
9/13/2011,11:09:59,21.755,N,67.82,W
9/13/2011,11:11:59,21.758,N,67.821,W
9/13/2011,11:13:59,21.761,N,67.823,W
9/13/2011,11:16:00,21.763,N,67.824,W
9/13/2011,11:18:00,21.766,N,67.826,W
9/13/2011,11:20:00,21.769,N,67.827,W
9/13/2011,11:22:00,21.772,N,67.828,W
9/13/2011,11:24:00,21.774,N,67.83,W
9/13/2011,11:26:00,21.777,N,67.831,W
9/13/2011,11:28:00,21.78,N,67.833,W
9/13/2011,11:30:00,21.783,N,67.834,W
9/13/2011,11:31:59,21.786,N,67.836,W
9/13/2011,11:33:59,21.788,N,67.837,W
9/13/2011,11:35:59,21.791,N,67.839,W
9/13/2011,11:37:59,21.794,N,67.84,W
9/13/2011,11:39:59,21.797,N,67.842,W
9/13/2011,11:41:59,21.8,N,67.843,W
9/13/2011,11:43:59,21.802,N,67.845,W
9/13/2011,11:46:00,21.805,N,67.846,W
9/13/2011,11:48:00,21.808,N,67.848,W
9/13/2011,11:50:00,21.811,N,67.849,W
9/13/2011,11:52:00,21.814,N,67.851,W
9/13/2011,11:54:00,21.817,N,67.852,W
9/13/2011,11:56:00,21.82,N,67.854,W
9/13/2011,11:58:00,21.822,N,67.855,W
