Track,for,Lili,2002,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
9/28/2002,4:01:13,17.301,N,75.718,W,4
9/28/2002,4:03:13,17.303,N,75.718,W,4
9/28/2002,4:05:13,17.304,N,75.717,W,4
9/28/2002,4:07:13,17.306,N,75.715,W,4
9/28/2002,4:09:14,17.308,N,75.714,W,4
9/28/2002,4:11:14,17.309,N,75.713,W,4
9/28/2002,4:13:14,17.311,N,75.712,W,4
9/28/2002,4:15:14,17.313,N,75.71,W,4
9/28/2002,4:17:14,17.315,N,75.709,W,4
9/28/2002,4:19:14,17.316,N,75.707,W,4
9/28/2002,4:21:14,17.318,N,75.706,W,4
9/28/2002,4:23:14,17.32,N,75.704,W,4
9/28/2002,4:25:13,17.322,N,75.703,W,4
9/28/2002,4:27:13,17.324,N,75.701,W,4
9/28/2002,4:29:13,17.326,N,75.699,W,4
9/28/2002,4:31:13,17.328,N,75.697,W,4
9/28/2002,4:33:13,17.33,N,75.695,W,4
9/28/2002,4:35:13,17.332,N,75.693,W,4
9/28/2002,4:37:13,17.334,N,75.691,W,4
9/28/2002,4:39:14,17.336,N,75.689,W,4
9/28/2002,4:41:14,17.338,N,75.687,W,4
9/28/2002,4:43:14,17.341,N,75.684,W,4
9/28/2002,4:45:14,17.343,N,75.682,W,4
9/28/2002,4:47:14,17.345,N,75.68,W,4
9/28/2002,4:49:14,17.347,N,75.677,W,4
9/28/2002,4:51:14,17.349,N,75.675,W,4
9/28/2002,4:53:14,17.352,N,75.672,W,4
9/28/2002,4:55:13,17.354,N,75.67,W,4
9/28/2002,4:57:13,17.356,N,75.667,W,4
9/28/2002,4:59:13,17.359,N,75.664,W,4
9/28/2002,5:01:13,17.361,N,75.662,W,4
9/28/2002,5:03:13,17.363,N,75.659,W,4
9/28/2002,5:05:13,17.366,N,75.656,W,4
9/28/2002,5:07:13,17.368,N,75.653,W,4
9/28/2002,5:09:14,17.371,N,75.65,W,4
9/28/2002,5:11:14,17.373,N,75.647,W,4
9/28/2002,5:13:14,17.376,N,75.644,W,4
9/28/2002,5:15:14,17.378,N,75.641,W,4
9/28/2002,5:17:14,17.381,N,75.638,W,4
9/28/2002,5:19:14,17.383,N,75.635,W,4
9/28/2002,5:21:14,17.386,N,75.632,W,4
9/28/2002,5:23:14,17.388,N,75.629,W,4
9/28/2002,5:25:13,17.391,N,75.625,W,4
9/28/2002,5:27:13,17.394,N,75.622,W,4
9/28/2002,5:29:13,17.396,N,75.619,W,4
9/28/2002,5:31:13,17.399,N,75.615,W,4
9/28/2002,5:33:13,17.402,N,75.612,W,4
9/28/2002,5:35:13,17.404,N,75.609,W,4
9/28/2002,5:37:13,17.407,N,75.605,W,4
9/28/2002,5:39:14,17.41,N,75.602,W,4
9/28/2002,5:41:14,17.412,N,75.598,W,4
9/28/2002,5:43:14,17.415,N,75.595,W,4
9/28/2002,5:45:14,17.418,N,75.591,W,4
9/28/2002,5:47:14,17.42,N,75.588,W,4
9/28/2002,5:49:14,17.423,N,75.584,W,4
9/28/2002,5:51:14,17.426,N,75.581,W,4
9/28/2002,5:53:14,17.429,N,75.577,W,4
9/28/2002,5:55:13,17.432,N,75.573,W,4
9/28/2002,5:57:13,17.434,N,75.57,W,4
9/28/2002,5:59:13,17.437,N,75.566,W,4
9/28/2002,6:01:13,17.44,N,75.562,W,4
9/28/2002,6:02:02,17.441,N,75.561,W,4
9/28/2002,6:04:02,17.444,N,75.557,W,4
9/28/2002,6:06:01,17.447,N,75.553,W,4
9/28/2002,6:08:01,17.449,N,75.55,W,4
9/28/2002,6:10:01,17.452,N,75.546,W,4
9/28/2002,6:12:01,17.455,N,75.542,W,4
9/28/2002,6:14:01,17.458,N,75.538,W,4
9/28/2002,6:16:01,17.461,N,75.535,W,4
9/28/2002,6:18:01,17.463,N,75.531,W,4
9/28/2002,6:20:01,17.466,N,75.527,W,4
9/28/2002,6:22:02,17.469,N,75.523,W,4
9/28/2002,6:24:02,17.472,N,75.52,W,4
9/28/2002,6:26:02,17.475,N,75.516,W,4
9/28/2002,6:28:02,17.478,N,75.512,W,4
9/28/2002,6:30:02,17.481,N,75.508,W,4
9/28/2002,6:30:12,17.481,N,75.508,W,4
9/28/2002,6:32:12,17.484,N,75.505,W,4
9/28/2002,6:34:12,17.487,N,75.501,W,4
9/28/2002,6:36:13,17.489,N,75.498,W,4
9/28/2002,6:38:13,17.492,N,75.495,W,4
9/28/2002,6:40:13,17.495,N,75.492,W,4
9/28/2002,6:42:13,17.498,N,75.489,W,4
9/28/2002,6:44:13,17.501,N,75.486,W,4
9/28/2002,6:46:13,17.504,N,75.483,W,4
9/28/2002,6:48:13,17.506,N,75.48,W,4
9/28/2002,6:50:13,17.509,N,75.478,W,4
9/28/2002,6:52:12,17.512,N,75.475,W,4
9/28/2002,6:54:12,17.515,N,75.473,W,4
9/28/2002,6:56:12,17.518,N,75.47,W,4
9/28/2002,6:58:12,17.52,N,75.468,W,4
9/28/2002,7:00:12,17.523,N,75.466,W,4
9/28/2002,7:02:12,17.526,N,75.464,W,4
9/28/2002,7:04:12,17.529,N,75.463,W,4
9/28/2002,7:06:13,17.531,N,75.461,W,4
9/28/2002,7:08:13,17.534,N,75.46,W,4
9/28/2002,7:10:13,17.537,N,75.458,W,4
9/28/2002,7:12:13,17.54,N,75.457,W,4
9/28/2002,7:14:13,17.542,N,75.456,W,4
9/28/2002,7:16:13,17.545,N,75.456,W,4
9/28/2002,7:18:13,17.548,N,75.455,W,4
9/28/2002,7:20:13,17.551,N,75.455,W,4
9/28/2002,7:22:12,17.553,N,75.454,W,4
9/28/2002,7:24:12,17.556,N,75.454,W,4
9/28/2002,7:26:12,17.559,N,75.454,W,4
9/28/2002,7:28:12,17.561,N,75.455,W,4
9/28/2002,7:30:12,17.564,N,75.455,W,4
9/28/2002,7:32:12,17.567,N,75.456,W,4
9/28/2002,7:34:12,17.57,N,75.457,W,4
9/28/2002,7:36:13,17.572,N,75.458,W,4
9/28/2002,7:38:13,17.575,N,75.46,W,4
9/28/2002,7:40:13,17.578,N,75.461,W,4
9/28/2002,7:42:13,17.58,N,75.463,W,4
9/28/2002,7:44:13,17.583,N,75.465,W,4
9/28/2002,7:46:13,17.586,N,75.467,W,4
9/28/2002,7:48:13,17.588,N,75.47,W,4
9/28/2002,7:50:13,17.591,N,75.473,W,4
9/28/2002,7:52:12,17.593,N,75.476,W,4
9/28/2002,7:54:12,17.596,N,75.479,W,4
9/28/2002,7:56:12,17.599,N,75.483,W,4
9/28/2002,7:58:12,17.601,N,75.487,W,4
9/28/2002,8:00:13,17.604,N,75.491,W,4
9/28/2002,8:02:12,17.606,N,75.495,W,4
9/28/2002,8:04:13,17.609,N,75.5,W,4
9/28/2002,8:06:12,17.611,N,75.505,W,4
9/28/2002,8:08:13,17.614,N,75.51,W,4
9/28/2002,8:10:12,17.616,N,75.516,W,4
9/28/2002,8:12:13,17.619,N,75.521,W,4
9/28/2002,8:14:12,17.622,N,75.528,W,4
9/28/2002,8:16:13,17.624,N,75.534,W,4
9/28/2002,8:18:12,17.627,N,75.541,W,4
9/28/2002,8:20:13,17.629,N,75.548,W,4
9/28/2002,8:22:13,17.631,N,75.555,W,4
9/28/2002,8:24:12,17.634,N,75.563,W,4
9/28/2002,8:26:13,17.636,N,75.571,W,4
9/28/2002,8:28:12,17.639,N,75.58,W,4
9/28/2002,8:30:13,17.641,N,75.588,W,4
9/28/2002,8:32:12,17.644,N,75.597,W,4
9/28/2002,8:34:13,17.646,N,75.606,W,4
9/28/2002,8:36:12,17.648,N,75.616,W,4
9/28/2002,8:38:13,17.651,N,75.626,W,4
9/28/2002,8:40:12,17.653,N,75.636,W,4
9/28/2002,8:42:13,17.656,N,75.646,W,4
9/28/2002,8:44:12,17.658,N,75.656,W,4
9/28/2002,8:46:13,17.66,N,75.667,W,4
9/28/2002,8:48:12,17.663,N,75.678,W,4
9/28/2002,8:50:13,17.665,N,75.689,W,4
9/28/2002,8:52:13,17.667,N,75.7,W,4
9/28/2002,8:54:12,17.67,N,75.711,W,4
9/28/2002,8:56:13,17.672,N,75.723,W,4
9/28/2002,8:58:12,17.674,N,75.734,W,4
9/28/2002,9:00:13,17.677,N,75.746,W,4
9/28/2002,9:02:12,17.679,N,75.758,W,4
9/28/2002,9:04:13,17.681,N,75.769,W,4
9/28/2002,9:06:12,17.684,N,75.781,W,4
9/28/2002,9:08:13,17.686,N,75.793,W,4
9/28/2002,9:10:12,17.688,N,75.805,W,4
9/28/2002,9:12:13,17.691,N,75.818,W,4
9/28/2002,9:14:12,17.693,N,75.83,W,4
9/28/2002,9:16:13,17.695,N,75.842,W,4
9/28/2002,9:18:12,17.697,N,75.854,W,4
9/28/2002,9:20:13,17.7,N,75.866,W,4
9/28/2002,9:22:13,17.702,N,75.878,W,4
9/28/2002,9:24:12,17.704,N,75.89,W,4
9/28/2002,9:26:13,17.707,N,75.902,W,4
9/28/2002,9:28:12,17.709,N,75.914,W,4
9/28/2002,9:30:13,17.711,N,75.926,W,4
9/28/2002,9:32:12,17.713,N,75.938,W,4
9/28/2002,9:34:13,17.716,N,75.95,W,4
9/28/2002,9:36:12,17.718,N,75.962,W,4
9/28/2002,9:38:13,17.72,N,75.973,W,4
9/28/2002,9:40:12,17.723,N,75.985,W,4
9/28/2002,9:42:13,17.725,N,75.996,W,4
9/28/2002,9:44:12,17.727,N,76.007,W,4
9/28/2002,9:46:13,17.729,N,76.018,W,4
9/28/2002,9:48:12,17.732,N,76.029,W,4
9/28/2002,9:50:13,17.734,N,76.039,W,4
9/28/2002,9:52:13,17.736,N,76.05,W,4
9/28/2002,9:54:12,17.739,N,76.06,W,4
9/28/2002,9:56:13,17.741,N,76.07,W,4
9/28/2002,9:58:12,17.743,N,76.08,W,4
9/28/2002,10:00:13,17.746,N,76.089,W,4
9/28/2002,10:02:12,17.748,N,76.099,W,4
9/28/2002,10:04:13,17.75,N,76.107,W,4
9/28/2002,10:06:12,17.753,N,76.116,W,4
9/28/2002,10:08:13,17.755,N,76.125,W,4
9/28/2002,10:10:12,17.757,N,76.133,W,4
9/28/2002,10:12:13,17.76,N,76.14,W,4
9/28/2002,10:14:12,17.762,N,76.148,W,4
9/28/2002,10:16:13,17.764,N,76.155,W,4
9/28/2002,10:18:12,17.767,N,76.162,W,4
9/28/2002,10:20:13,17.769,N,76.168,W,4
9/28/2002,10:22:13,17.771,N,76.174,W,4
9/28/2002,10:24:12,17.774,N,76.179,W,4
9/28/2002,10:26:13,17.776,N,76.185,W,4
9/28/2002,10:28:12,17.779,N,76.189,W,4
9/28/2002,10:30:13,17.781,N,76.194,W,4
9/28/2002,10:32:12,17.784,N,76.198,W,4
9/28/2002,10:34:13,17.786,N,76.201,W,4
9/28/2002,10:36:12,17.788,N,76.204,W,4
9/28/2002,10:38:13,17.791,N,76.206,W,4
9/28/2002,10:40:12,17.793,N,76.208,W,4
9/28/2002,10:42:13,17.796,N,76.21,W,4
9/28/2002,10:44:12,17.798,N,76.211,W,4
9/28/2002,10:46:13,17.801,N,76.211,W,4
9/28/2002,10:48:12,17.803,N,76.211,W,4
9/28/2002,10:50:13,17.806,N,76.211,W,4
9/28/2002,10:52:13,17.808,N,76.21,W,4
9/28/2002,10:54:12,17.811,N,76.208,W,4
9/28/2002,10:56:13,17.814,N,76.206,W,4
9/28/2002,10:58:12,17.816,N,76.204,W,4
9/28/2002,11:00:13,17.819,N,76.201,W,4
9/28/2002,11:02:12,17.821,N,76.197,W,4
9/28/2002,11:04:13,17.824,N,76.193,W,4
9/28/2002,11:06:12,17.827,N,76.189,W,4
9/28/2002,11:08:13,17.829,N,76.184,W,4
9/28/2002,11:10:12,17.832,N,76.179,W,4
9/28/2002,11:12:13,17.835,N,76.174,W,4
9/28/2002,11:14:12,17.837,N,76.167,W,4
9/28/2002,11:16:13,17.84,N,76.161,W,4
9/28/2002,11:18:12,17.843,N,76.154,W,4
9/28/2002,11:20:13,17.845,N,76.147,W,4
9/28/2002,11:22:13,17.848,N,76.139,W,4
9/28/2002,11:24:12,17.851,N,76.131,W,4
9/28/2002,11:26:13,17.853,N,76.123,W,4
9/28/2002,11:28:12,17.856,N,76.114,W,4
9/28/2002,11:30:13,17.859,N,76.105,W,4
9/28/2002,11:32:12,17.862,N,76.096,W,4
9/28/2002,11:34:13,17.864,N,76.086,W,4
9/28/2002,11:36:12,17.867,N,76.076,W,4
9/28/2002,11:38:13,17.87,N,76.066,W,4
9/28/2002,11:40:12,17.873,N,76.055,W,4
9/28/2002,11:42:13,17.875,N,76.044,W,4
9/28/2002,11:44:12,17.878,N,76.032,W,4
9/28/2002,11:46:13,17.881,N,76.021,W,4
9/28/2002,11:48:12,17.884,N,76.009,W,4
9/28/2002,11:50:13,17.886,N,75.997,W,4
9/28/2002,11:52:13,17.889,N,75.984,W,4
9/28/2002,11:54:12,17.892,N,75.971,W,4
9/28/2002,11:56:13,17.895,N,75.958,W,4
9/28/2002,11:58:12,17.898,N,75.945,W,4
9/28/2002,12:00:13,17.901,N,75.932,W,4
9/28/2002,12:02:12,17.903,N,75.918,W,4
9/28/2002,12:04:13,17.906,N,75.904,W,4
9/28/2002,12:06:12,17.909,N,75.89,W,4
9/28/2002,12:08:13,17.912,N,75.875,W,4
9/28/2002,12:10:12,17.915,N,75.861,W,4
9/28/2002,12:12:13,17.918,N,75.846,W,4
9/28/2002,12:14:12,17.921,N,75.831,W,4
9/28/2002,12:16:13,17.923,N,75.815,W,4
9/28/2002,12:17:18,17.925,N,75.807,W,4
9/28/2002,12:19:19,17.928,N,75.79,W,4
9/28/2002,12:21:18,17.931,N,75.774,W,4
9/28/2002,12:23:18,17.934,N,75.757,W,4
9/28/2002,12:25:19,17.937,N,75.74,W,4
9/28/2002,12:27:18,17.94,N,75.723,W,4
9/28/2002,12:29:19,17.942,N,75.707,W,4
9/28/2002,12:31:18,17.945,N,75.69,W,4
9/28/2002,12:33:19,17.948,N,75.673,W,4
9/28/2002,12:35:18,17.951,N,75.656,W,4
9/28/2002,12:37:19,17.954,N,75.64,W,4
9/28/2002,12:39:18,17.957,N,75.623,W,4
9/28/2002,12:41:19,17.96,N,75.606,W,4
9/28/2002,12:43:18,17.963,N,75.589,W,4
9/28/2002,12:45:19,17.966,N,75.573,W,4
9/28/2002,12:47:18,17.969,N,75.556,W,4
9/28/2002,12:49:19,17.971,N,75.539,W,4
9/28/2002,12:51:18,17.974,N,75.522,W,4
9/28/2002,12:53:18,17.977,N,75.506,W,4
9/28/2002,12:55:19,17.98,N,75.489,W,4
9/28/2002,12:57:18,17.983,N,75.472,W,4
9/28/2002,12:59:19,17.986,N,75.455,W,4
9/28/2002,13:01:18,17.989,N,75.439,W,4
9/28/2002,13:03:19,17.992,N,75.422,W,4
9/28/2002,13:04:08,17.993,N,75.415,W,4
9/28/2002,13:06:07,17.999,N,75.401,W,4
9/28/2002,13:08:08,18.005,N,75.387,W,4
9/28/2002,13:10:07,18.011,N,75.373,W,4
9/28/2002,13:12:08,18.018,N,75.36,W,4
9/28/2002,13:14:07,18.026,N,75.348,W,4
9/28/2002,13:16:08,18.033,N,75.335,W,4
9/28/2002,13:18:07,18.041,N,75.323,W,4
9/28/2002,13:20:08,18.05,N,75.311,W,4
9/28/2002,13:22:08,18.059,N,75.3,W,4
9/28/2002,13:24:07,18.069,N,75.289,W,4
9/28/2002,13:26:08,18.079,N,75.279,W,4
9/28/2002,13:28:07,18.089,N,75.269,W,4
9/28/2002,13:30:08,18.1,N,75.26,W,4
9/28/2002,13:32:07,18.112,N,75.251,W,4
9/28/2002,13:34:08,18.124,N,75.242,W,4
9/28/2002,13:36:07,18.137,N,75.235,W,4
9/28/2002,13:38:08,18.15,N,75.227,W,4
9/28/2002,13:40:07,18.164,N,75.22,W,4
9/28/2002,13:42:08,18.178,N,75.214,W,4
9/28/2002,13:44:07,18.193,N,75.208,W,4
9/28/2002,13:46:08,18.209,N,75.203,W,4
9/28/2002,13:48:07,18.225,N,75.198,W,4
9/28/2002,13:50:08,18.242,N,75.194,W,4
9/28/2002,13:52:08,18.26,N,75.191,W,4
9/28/2002,13:54:07,18.279,N,75.188,W,4
9/28/2002,13:55:20,18.29,N,75.187,W,4
9/28/2002,13:57:19,18.291,N,75.191,W,4
9/28/2002,13:59:20,18.293,N,75.195,W,4
9/28/2002,14:01:19,18.294,N,75.199,W,4
9/28/2002,14:03:20,18.295,N,75.203,W,4
9/28/2002,14:05:19,18.297,N,75.208,W,4
9/28/2002,14:07:20,18.298,N,75.212,W,4
9/28/2002,14:09:19,18.299,N,75.216,W,4
9/28/2002,14:11:19,18.301,N,75.22,W,4
9/28/2002,14:13:20,18.302,N,75.224,W,4
9/28/2002,14:15:19,18.303,N,75.228,W,4
9/28/2002,14:17:20,18.305,N,75.232,W,4
9/28/2002,14:19:19,18.306,N,75.237,W,4
9/28/2002,14:21:20,18.307,N,75.241,W,4
9/28/2002,14:23:19,18.309,N,75.245,W,4
9/28/2002,14:25:20,18.31,N,75.249,W,4
9/28/2002,14:27:19,18.311,N,75.253,W,4
9/28/2002,14:29:20,18.313,N,75.257,W,4
9/28/2002,14:31:19,18.314,N,75.261,W,4
9/28/2002,14:33:20,18.315,N,75.265,W,4
9/28/2002,14:35:19,18.317,N,75.27,W,4
9/28/2002,14:37:20,18.318,N,75.274,W,4
9/28/2002,14:39:19,18.319,N,75.278,W,4
9/28/2002,14:41:19,18.321,N,75.282,W,4
9/28/2002,14:43:20,18.322,N,75.286,W,4
9/28/2002,14:45:19,18.323,N,75.29,W,4
9/28/2002,14:47:20,18.325,N,75.294,W,4
9/28/2002,14:49:19,18.326,N,75.298,W,4
9/28/2002,14:51:20,18.327,N,75.303,W,4
9/28/2002,14:53:19,18.328,N,75.307,W,4
9/28/2002,14:55:20,18.33,N,75.311,W,4
9/28/2002,14:57:19,18.331,N,75.315,W,4
9/28/2002,14:59:20,18.332,N,75.319,W,4
9/28/2002,15:01:19,18.334,N,75.323,W,4
9/28/2002,15:03:20,18.335,N,75.327,W,4
9/28/2002,15:05:19,18.336,N,75.332,W,4
9/28/2002,15:07:20,18.338,N,75.336,W,4
9/28/2002,15:09:19,18.339,N,75.34,W,4
9/28/2002,15:11:19,18.34,N,75.344,W,4
9/28/2002,15:13:20,18.342,N,75.348,W,4
9/28/2002,15:15:19,18.343,N,75.352,W,4
9/28/2002,15:17:20,18.344,N,75.356,W,4
9/28/2002,15:19:19,18.346,N,75.36,W,4
9/28/2002,15:21:20,18.347,N,75.365,W,4
9/28/2002,15:23:19,18.348,N,75.369,W,4
9/28/2002,15:25:20,18.35,N,75.373,W,4
9/28/2002,15:27:19,18.351,N,75.377,W,4
9/28/2002,15:29:20,18.352,N,75.381,W,4
9/28/2002,15:31:19,18.354,N,75.385,W,4
9/28/2002,15:33:20,18.355,N,75.389,W,4
9/28/2002,15:35:19,18.356,N,75.393,W,4
9/28/2002,15:37:20,18.358,N,75.398,W,4
9/28/2002,15:39:19,18.359,N,75.402,W,4
9/28/2002,15:41:19,18.36,N,75.406,W,4
9/28/2002,15:43:20,18.362,N,75.41,W,4
9/28/2002,15:45:19,18.363,N,75.414,W,4
9/28/2002,15:47:20,18.364,N,75.418,W,4
9/28/2002,15:49:19,18.366,N,75.422,W,4
9/28/2002,15:51:20,18.367,N,75.426,W,4
9/28/2002,15:53:19,18.368,N,75.431,W,4
9/28/2002,15:55:20,18.37,N,75.435,W,4
9/28/2002,15:57:19,18.371,N,75.439,W,4
9/28/2002,15:59:20,18.372,N,75.443,W,4
9/28/2002,16:01:19,18.374,N,75.447,W,4
9/28/2002,16:03:20,18.375,N,75.451,W,4
9/28/2002,16:05:19,18.376,N,75.455,W,4
9/28/2002,16:07:20,18.378,N,75.46,W,4
9/28/2002,16:09:19,18.379,N,75.464,W,4
9/28/2002,16:11:19,18.38,N,75.468,W,4
9/28/2002,16:13:20,18.382,N,75.472,W,4
9/28/2002,16:15:19,18.383,N,75.476,W,4
9/28/2002,16:17:20,18.384,N,75.48,W,4
9/28/2002,16:19:19,18.386,N,75.484,W,4
9/28/2002,16:21:20,18.387,N,75.488,W,4
9/28/2002,16:23:19,18.388,N,75.493,W,4
9/28/2002,16:25:20,18.39,N,75.497,W,4
9/28/2002,16:27:19,18.391,N,75.501,W,4
9/28/2002,16:29:20,18.392,N,75.505,W,4
9/28/2002,16:31:19,18.394,N,75.509,W,4
9/28/2002,16:33:20,18.395,N,75.513,W,4
9/28/2002,16:35:19,18.396,N,75.517,W,4
9/28/2002,16:37:20,18.398,N,75.521,W,4
9/28/2002,16:39:19,18.399,N,75.526,W,4
9/28/2002,16:41:19,18.4,N,75.53,W,4
9/28/2002,16:43:20,18.401,N,75.534,W,4
9/28/2002,16:45:19,18.403,N,75.538,W,4
9/28/2002,16:47:20,18.404,N,75.542,W,4
9/28/2002,16:49:19,18.405,N,75.546,W,4
9/28/2002,16:51:20,18.407,N,75.55,W,4
9/28/2002,16:53:19,18.408,N,75.555,W,4
9/28/2002,16:55:20,18.409,N,75.559,W,4
9/28/2002,16:57:19,18.411,N,75.563,W,4
9/28/2002,16:59:20,18.412,N,75.567,W,4
9/28/2002,17:01:19,18.413,N,75.571,W,4
9/28/2002,17:03:20,18.415,N,75.575,W,4
9/28/2002,17:05:12,18.416,N,75.579,W,4
9/28/2002,17:07:11,18.418,N,75.582,W,4
9/28/2002,17:09:12,18.42,N,75.586,W,4
9/28/2002,17:11:11,18.422,N,75.589,W,4
9/28/2002,17:13:12,18.424,N,75.592,W,4
9/28/2002,17:15:11,18.425,N,75.596,W,4
9/28/2002,17:17:12,18.427,N,75.599,W,4
9/28/2002,17:19:12,18.429,N,75.602,W,4
9/28/2002,17:21:11,18.431,N,75.605,W,4
9/28/2002,17:23:12,18.433,N,75.608,W,4
9/28/2002,17:25:11,18.435,N,75.611,W,4
9/28/2002,17:27:12,18.437,N,75.614,W,4
9/28/2002,17:29:11,18.439,N,75.618,W,4
9/28/2002,17:31:12,18.442,N,75.621,W,4
9/28/2002,17:33:11,18.444,N,75.624,W,4
9/28/2002,17:35:12,18.446,N,75.627,W,4
9/28/2002,17:37:11,18.448,N,75.63,W,4
9/28/2002,17:39:12,18.45,N,75.632,W,4
9/28/2002,17:41:11,18.452,N,75.635,W,4
9/28/2002,17:43:12,18.454,N,75.638,W,4
9/28/2002,17:45:11,18.457,N,75.641,W,4
9/28/2002,17:47:12,18.459,N,75.644,W,4
9/28/2002,17:49:12,18.461,N,75.647,W,4
9/28/2002,17:51:11,18.463,N,75.649,W,4
9/28/2002,17:53:12,18.466,N,75.652,W,4
9/28/2002,17:55:11,18.468,N,75.655,W,4
9/28/2002,17:57:12,18.47,N,75.657,W,4
9/28/2002,17:59:11,18.473,N,75.66,W,4
9/28/2002,18:01:12,18.475,N,75.663,W,4
9/28/2002,18:03:11,18.477,N,75.665,W,4
9/28/2002,18:05:12,18.48,N,75.668,W,4
9/28/2002,18:07:11,18.482,N,75.67,W,4
9/28/2002,18:09:12,18.485,N,75.673,W,4
9/28/2002,18:11:11,18.487,N,75.675,W,4
9/28/2002,18:13:12,18.49,N,75.678,W,4
9/28/2002,18:15:11,18.492,N,75.68,W,4
9/28/2002,18:17:12,18.495,N,75.683,W,4
9/28/2002,18:19:12,18.497,N,75.685,W,4
9/28/2002,18:21:11,18.5,N,75.687,W,4
9/28/2002,18:23:12,18.502,N,75.69,W,4
9/28/2002,18:25:11,18.505,N,75.692,W,4
9/28/2002,18:27:12,18.508,N,75.694,W,4
9/28/2002,18:29:11,18.51,N,75.696,W,4
9/28/2002,18:31:12,18.513,N,75.698,W,4
9/28/2002,18:33:11,18.515,N,75.701,W,4
9/28/2002,18:35:12,18.518,N,75.703,W,4
9/28/2002,18:37:11,18.521,N,75.705,W,4
9/28/2002,18:39:12,18.523,N,75.707,W,4
9/28/2002,18:41:11,18.526,N,75.709,W,4
9/28/2002,18:43:12,18.529,N,75.711,W,4
9/28/2002,18:45:11,18.531,N,75.713,W,4
9/28/2002,18:47:12,18.534,N,75.715,W,4
9/28/2002,18:49:12,18.537,N,75.717,W,4
9/28/2002,18:51:11,18.54,N,75.719,W,4
9/28/2002,18:53:12,18.542,N,75.721,W,4
9/28/2002,18:55:11,18.545,N,75.723,W,4
9/28/2002,18:57:12,18.548,N,75.725,W,4
9/28/2002,18:59:11,18.551,N,75.727,W,4
9/28/2002,19:01:12,18.553,N,75.729,W,4
9/28/2002,19:03:11,18.556,N,75.731,W,4
9/28/2002,19:05:12,18.559,N,75.733,W,4
9/28/2002,19:07:11,18.562,N,75.735,W,4
9/28/2002,19:09:12,18.564,N,75.737,W,4
9/28/2002,19:11:11,18.567,N,75.738,W,4
9/28/2002,19:13:12,18.57,N,75.74,W,4
9/28/2002,19:15:11,18.573,N,75.742,W,4
9/28/2002,19:17:12,18.576,N,75.744,W,4
9/28/2002,19:19:12,18.578,N,75.746,W,4
9/28/2002,19:21:11,18.581,N,75.747,W,4
9/28/2002,19:23:12,18.584,N,75.749,W,4
9/28/2002,19:25:11,18.587,N,75.751,W,4
9/28/2002,19:27:12,18.59,N,75.753,W,4
9/28/2002,19:29:11,18.592,N,75.754,W,4
9/28/2002,19:31:12,18.595,N,75.756,W,4
9/28/2002,19:33:11,18.598,N,75.758,W,4
9/28/2002,19:35:12,18.601,N,75.759,W,4
9/28/2002,19:37:11,18.604,N,75.761,W,4
9/28/2002,19:39:12,18.607,N,75.763,W,4
9/28/2002,19:41:11,18.609,N,75.764,W,4
9/28/2002,19:43:12,18.612,N,75.766,W,4
9/28/2002,19:45:11,18.615,N,75.768,W,4
9/28/2002,19:47:12,18.618,N,75.769,W,4
9/28/2002,19:49:12,18.621,N,75.771,W,4
9/28/2002,19:51:11,18.623,N,75.772,W,4
9/28/2002,19:53:12,18.626,N,75.774,W,4
9/28/2002,19:55:11,18.629,N,75.776,W,4
9/28/2002,19:57:12,18.632,N,75.777,W,4
9/28/2002,19:59:11,18.634,N,75.779,W,4
9/28/2002,20:01:12,18.637,N,75.78,W,4
9/28/2002,20:03:11,18.64,N,75.782,W,4
9/28/2002,20:05:12,18.643,N,75.784,W,4
9/28/2002,20:07:11,18.645,N,75.785,W,4
9/28/2002,20:09:12,18.648,N,75.787,W,4
9/28/2002,20:11:11,18.651,N,75.788,W,4
9/28/2002,20:13:12,18.654,N,75.79,W,4
9/28/2002,20:15:11,18.656,N,75.791,W,4
9/28/2002,20:17:12,18.659,N,75.793,W,4
9/28/2002,20:19:12,18.662,N,75.795,W,4
9/28/2002,20:21:11,18.664,N,75.796,W,4
9/28/2002,20:23:12,18.667,N,75.798,W,4
9/28/2002,20:25:11,18.67,N,75.799,W,4
9/28/2002,20:27:12,18.672,N,75.801,W,4
9/28/2002,20:29:11,18.675,N,75.802,W,4
9/28/2002,20:31:12,18.678,N,75.804,W,4
9/28/2002,20:33:11,18.68,N,75.805,W,4
9/28/2002,20:35:12,18.683,N,75.807,W,4
9/28/2002,20:37:11,18.685,N,75.809,W,4
9/28/2002,20:39:12,18.688,N,75.81,W,4
9/28/2002,20:41:11,18.69,N,75.812,W,4
9/28/2002,20:43:12,18.693,N,75.813,W,4
9/28/2002,20:45:11,18.695,N,75.815,W,4
9/28/2002,20:47:12,18.698,N,75.817,W,4
9/28/2002,20:49:12,18.7,N,75.818,W,4
9/28/2002,20:51:11,18.703,N,75.82,W,4
9/28/2002,20:53:12,18.705,N,75.821,W,4
9/28/2002,20:55:11,18.708,N,75.823,W,4
9/28/2002,20:57:12,18.71,N,75.825,W,4
9/28/2002,20:59:11,18.713,N,75.826,W,4
9/28/2002,21:01:12,18.715,N,75.828,W,4
9/28/2002,21:03:11,18.717,N,75.829,W,4
