Track,for,Gabrielle,2013,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/5/2013,12:27:39,16.957,N,68.138,W
9/5/2013,12:29:39,16.96,N,68.141,W
9/5/2013,12:31:39,16.964,N,68.143,W
9/5/2013,12:33:38,16.967,N,68.146,W
9/5/2013,12:35:38,16.971,N,68.149,W
9/5/2013,12:37:38,16.974,N,68.151,W
9/5/2013,12:39:38,16.978,N,68.154,W
9/5/2013,12:40:19,16.979,N,68.155,W
9/5/2013,12:42:19,16.99,N,68.156,W
9/5/2013,12:44:19,17.001,N,68.158,W
9/5/2013,12:46:19,17.013,N,68.159,W
9/5/2013,12:48:20,17.024,N,68.16,W
9/5/2013,12:50:20,17.035,N,68.161,W
9/5/2013,12:52:20,17.047,N,68.162,W
9/5/2013,12:54:20,17.058,N,68.164,W
9/5/2013,12:56:19,17.069,N,68.165,W
9/5/2013,12:58:19,17.081,N,68.166,W
9/5/2013,13:00:19,17.092,N,68.167,W
9/5/2013,13:02:19,17.103,N,68.168,W
9/5/2013,13:04:20,17.115,N,68.17,W
9/5/2013,13:06:20,17.126,N,68.171,W
9/5/2013,13:08:20,17.138,N,68.172,W
9/5/2013,13:10:19,17.149,N,68.173,W
9/5/2013,13:12:19,17.161,N,68.174,W
9/5/2013,13:14:19,17.173,N,68.175,W
9/5/2013,13:16:19,17.184,N,68.176,W
9/5/2013,13:18:20,17.196,N,68.177,W
9/5/2013,13:20:20,17.207,N,68.179,W
9/5/2013,13:22:20,17.219,N,68.18,W
9/5/2013,13:24:20,17.231,N,68.181,W
9/5/2013,13:26:19,17.242,N,68.182,W
9/5/2013,13:28:19,17.254,N,68.183,W
9/5/2013,13:30:19,17.266,N,68.184,W
9/5/2013,13:32:19,17.277,N,68.185,W
9/5/2013,13:34:20,17.289,N,68.186,W
9/5/2013,13:36:20,17.301,N,68.187,W
9/5/2013,13:38:20,17.312,N,68.188,W
9/5/2013,13:40:18,17.324,N,68.189,W
9/5/2013,13:42:18,17.335,N,68.19,W
9/5/2013,13:44:18,17.347,N,68.191,W
9/5/2013,13:46:19,17.358,N,68.192,W
9/5/2013,13:48:19,17.37,N,68.194,W
9/5/2013,13:50:19,17.381,N,68.195,W
9/5/2013,13:52:18,17.392,N,68.196,W
9/5/2013,13:54:18,17.404,N,68.197,W
9/5/2013,13:56:18,17.415,N,68.198,W
9/5/2013,13:58:18,17.427,N,68.199,W
9/5/2013,14:00:19,17.438,N,68.2,W
9/5/2013,14:02:19,17.449,N,68.201,W
9/5/2013,14:04:19,17.461,N,68.203,W
9/5/2013,14:06:19,17.472,N,68.204,W
9/5/2013,14:08:18,17.483,N,68.205,W
9/5/2013,14:10:18,17.495,N,68.206,W
9/5/2013,14:12:18,17.506,N,68.207,W
9/5/2013,14:14:18,17.517,N,68.208,W
9/5/2013,14:16:19,17.529,N,68.209,W
9/5/2013,14:18:19,17.54,N,68.21,W
9/5/2013,14:20:19,17.551,N,68.211,W
9/5/2013,14:22:18,17.562,N,68.213,W
9/5/2013,14:24:18,17.574,N,68.214,W
9/5/2013,14:26:18,17.585,N,68.215,W
9/5/2013,14:28:18,17.596,N,68.216,W
9/5/2013,14:30:19,17.607,N,68.217,W
9/5/2013,14:32:19,17.619,N,68.218,W
9/5/2013,14:34:19,17.63,N,68.219,W
9/5/2013,14:36:19,17.641,N,68.22,W
9/5/2013,14:38:18,17.652,N,68.221,W
9/5/2013,14:40:18,17.663,N,68.223,W
9/5/2013,14:42:18,17.674,N,68.224,W
9/5/2013,14:44:18,17.686,N,68.225,W
9/5/2013,14:46:19,17.697,N,68.226,W
9/5/2013,14:48:19,17.708,N,68.227,W
9/5/2013,14:50:19,17.719,N,68.228,W
9/5/2013,14:52:18,17.73,N,68.229,W
9/5/2013,14:54:18,17.741,N,68.23,W
9/5/2013,14:56:18,17.752,N,68.231,W
9/5/2013,14:58:18,17.763,N,68.232,W
9/5/2013,15:00:19,17.774,N,68.233,W
9/5/2013,15:02:19,17.785,N,68.235,W
9/5/2013,15:04:19,17.796,N,68.236,W
9/5/2013,15:06:19,17.807,N,68.237,W
9/5/2013,15:08:18,17.818,N,68.238,W
9/5/2013,15:10:18,17.829,N,68.239,W
9/5/2013,15:12:18,17.84,N,68.24,W
9/5/2013,15:14:18,17.851,N,68.241,W
9/5/2013,15:16:19,17.862,N,68.242,W
9/5/2013,15:18:19,17.873,N,68.243,W
9/5/2013,15:20:19,17.883,N,68.244,W
9/5/2013,15:22:18,17.894,N,68.245,W
9/5/2013,15:24:18,17.905,N,68.246,W
9/5/2013,15:26:18,17.916,N,68.247,W
9/5/2013,15:28:18,17.927,N,68.248,W
9/5/2013,15:30:19,17.937,N,68.25,W
9/5/2013,15:32:19,17.948,N,68.251,W
9/5/2013,15:34:19,17.959,N,68.252,W
9/5/2013,15:36:19,17.97,N,68.253,W
9/5/2013,15:38:18,17.98,N,68.254,W
9/5/2013,15:40:18,17.991,N,68.255,W
9/5/2013,15:42:18,18.002,N,68.256,W
9/5/2013,15:44:18,18.012,N,68.257,W
9/5/2013,15:46:19,18.023,N,68.258,W
9/5/2013,15:48:19,18.034,N,68.259,W
9/5/2013,15:50:19,18.044,N,68.26,W
9/5/2013,15:52:18,18.055,N,68.261,W
9/5/2013,15:54:18,18.065,N,68.262,W
9/5/2013,15:56:18,18.076,N,68.263,W
9/5/2013,15:58:18,18.086,N,68.264,W
9/5/2013,16:00:19,18.097,N,68.265,W
9/5/2013,16:02:19,18.107,N,68.266,W
9/5/2013,16:04:19,18.118,N,68.267,W
9/5/2013,16:06:19,18.128,N,68.268,W
9/5/2013,16:08:18,18.138,N,68.269,W
9/5/2013,16:10:18,18.149,N,68.27,W
9/5/2013,16:12:18,18.159,N,68.271,W
9/5/2013,16:14:18,18.169,N,68.272,W
9/5/2013,16:16:19,18.18,N,68.273,W
9/5/2013,16:18:19,18.19,N,68.274,W
9/5/2013,16:20:19,18.2,N,68.275,W
9/5/2013,16:22:18,18.21,N,68.276,W
9/5/2013,16:24:18,18.221,N,68.277,W
9/5/2013,16:26:18,18.231,N,68.278,W
9/5/2013,16:28:18,18.241,N,68.279,W
9/5/2013,16:30:19,18.251,N,68.28,W
9/5/2013,16:32:19,18.261,N,68.281,W
9/5/2013,16:34:19,18.271,N,68.282,W
9/5/2013,16:36:19,18.281,N,68.283,W
9/5/2013,16:38:18,18.291,N,68.284,W
9/5/2013,16:40:18,18.301,N,68.285,W
9/5/2013,16:42:18,18.311,N,68.286,W
9/5/2013,16:44:18,18.321,N,68.287,W
9/5/2013,16:46:19,18.331,N,68.288,W
9/5/2013,16:48:19,18.341,N,68.289,W
9/5/2013,16:50:19,18.351,N,68.29,W
9/5/2013,16:52:18,18.361,N,68.291,W
9/5/2013,16:54:18,18.371,N,68.292,W
9/5/2013,16:56:18,18.381,N,68.293,W
9/5/2013,16:58:18,18.39,N,68.294,W
9/5/2013,17:00:19,18.4,N,68.295,W
9/5/2013,17:02:19,18.41,N,68.296,W
9/5/2013,17:04:19,18.419,N,68.297,W
9/5/2013,17:06:19,18.429,N,68.298,W
9/5/2013,17:08:18,18.439,N,68.299,W
9/5/2013,17:10:18,18.448,N,68.3,W
9/5/2013,17:12:18,18.458,N,68.301,W
9/5/2013,17:14:18,18.467,N,68.302,W
9/5/2013,17:16:19,18.477,N,68.303,W
9/5/2013,17:18:19,18.486,N,68.304,W
9/5/2013,17:20:19,18.496,N,68.304,W
9/5/2013,17:22:18,18.505,N,68.305,W
9/5/2013,17:24:18,18.515,N,68.306,W
9/5/2013,17:26:18,18.524,N,68.307,W
9/5/2013,17:28:18,18.533,N,68.308,W
9/5/2013,17:30:19,18.543,N,68.309,W
9/5/2013,17:32:19,18.552,N,68.31,W
9/5/2013,17:34:19,18.561,N,68.311,W
9/5/2013,17:36:19,18.57,N,68.312,W
9/5/2013,17:38:18,18.58,N,68.313,W
9/5/2013,17:40:18,18.589,N,68.314,W
9/5/2013,17:42:18,18.598,N,68.314,W
9/5/2013,17:44:18,18.607,N,68.315,W
9/5/2013,17:46:19,18.616,N,68.316,W
9/5/2013,17:48:19,18.625,N,68.317,W
9/5/2013,17:50:19,18.634,N,68.318,W
9/5/2013,17:52:18,18.643,N,68.319,W
9/5/2013,17:54:18,18.652,N,68.32,W
9/5/2013,17:56:18,18.661,N,68.321,W
9/5/2013,17:58:18,18.67,N,68.321,W
9/5/2013,18:00:19,18.678,N,68.322,W
9/5/2013,18:02:19,18.687,N,68.323,W
9/5/2013,18:04:19,18.696,N,68.324,W
9/5/2013,18:06:19,18.705,N,68.325,W
9/5/2013,18:08:18,18.713,N,68.326,W
9/5/2013,18:10:18,18.722,N,68.327,W
9/5/2013,18:12:18,18.731,N,68.327,W
9/5/2013,18:14:18,18.739,N,68.328,W
9/5/2013,18:16:19,18.748,N,68.329,W
9/5/2013,18:18:19,18.756,N,68.33,W
9/5/2013,18:20:19,18.765,N,68.331,W
9/5/2013,18:22:18,18.773,N,68.332,W
9/5/2013,18:24:18,18.781,N,68.332,W
9/5/2013,18:26:18,18.79,N,68.333,W
9/5/2013,18:28:18,18.798,N,68.334,W
9/5/2013,18:30:19,18.806,N,68.335,W
9/5/2013,18:32:19,18.815,N,68.336,W
9/5/2013,18:34:19,18.823,N,68.336,W
9/5/2013,18:36:19,18.831,N,68.337,W
9/5/2013,18:38:18,18.839,N,68.338,W
9/5/2013,18:40:18,18.847,N,68.339,W
9/5/2013,18:42:18,18.855,N,68.34,W
9/5/2013,18:44:18,18.863,N,68.34,W
9/5/2013,18:46:19,18.871,N,68.341,W
9/5/2013,18:48:19,18.879,N,68.342,W
9/5/2013,18:50:19,18.887,N,68.343,W
9/5/2013,18:52:18,18.895,N,68.343,W
9/5/2013,18:54:18,18.903,N,68.344,W
9/5/2013,18:56:18,18.911,N,68.345,W
9/5/2013,18:58:18,18.918,N,68.346,W
9/5/2013,19:00:19,18.926,N,68.346,W
9/5/2013,19:02:19,18.934,N,68.347,W
9/5/2013,19:04:19,18.941,N,68.348,W
9/5/2013,19:06:19,18.949,N,68.349,W
9/5/2013,19:08:18,18.956,N,68.349,W
9/5/2013,19:10:18,18.964,N,68.35,W
9/5/2013,19:12:18,18.971,N,68.351,W
9/5/2013,19:14:18,18.979,N,68.352,W
9/5/2013,19:16:19,18.986,N,68.352,W
9/5/2013,19:18:19,18.993,N,68.353,W
9/5/2013,19:20:19,19.001,N,68.354,W
9/5/2013,19:22:18,19.008,N,68.354,W
9/5/2013,19:24:18,19.015,N,68.355,W
9/5/2013,19:26:18,19.022,N,68.356,W
9/5/2013,19:28:18,19.029,N,68.356,W
9/5/2013,19:30:19,19.036,N,68.357,W
9/5/2013,19:32:19,19.043,N,68.358,W
9/5/2013,19:34:19,19.05,N,68.358,W
9/5/2013,19:36:19,19.057,N,68.359,W
9/5/2013,19:38:18,19.064,N,68.36,W
9/5/2013,19:40:18,19.071,N,68.36,W
9/5/2013,19:42:18,19.078,N,68.361,W
9/5/2013,19:44:18,19.085,N,68.362,W
9/5/2013,19:46:19,19.091,N,68.362,W
9/5/2013,19:48:19,19.098,N,68.363,W
9/5/2013,19:50:19,19.105,N,68.364,W
9/5/2013,19:52:18,19.111,N,68.364,W
9/5/2013,19:54:18,19.118,N,68.365,W
9/5/2013,19:56:18,19.124,N,68.366,W
9/5/2013,19:58:18,19.131,N,68.366,W
9/5/2013,20:00:19,19.137,N,68.367,W
9/5/2013,20:02:19,19.143,N,68.367,W
9/5/2013,20:04:19,19.15,N,68.368,W
9/5/2013,20:06:19,19.156,N,68.369,W
9/5/2013,20:08:18,19.162,N,68.369,W
9/5/2013,20:10:18,19.168,N,68.37,W
9/5/2013,20:12:18,19.174,N,68.37,W
9/5/2013,20:14:18,19.18,N,68.371,W
9/5/2013,20:16:19,19.186,N,68.372,W
9/5/2013,20:18:19,19.192,N,68.372,W
9/5/2013,20:20:19,19.198,N,68.373,W
9/5/2013,20:22:18,19.204,N,68.373,W
9/5/2013,20:24:18,19.21,N,68.374,W
9/5/2013,20:26:18,19.216,N,68.374,W
9/5/2013,20:28:18,19.221,N,68.375,W
9/5/2013,20:30:19,19.227,N,68.375,W
9/5/2013,20:32:19,19.233,N,68.376,W
9/5/2013,20:34:19,19.238,N,68.376,W
9/5/2013,20:36:19,19.244,N,68.377,W
9/5/2013,20:38:18,19.249,N,68.377,W
9/5/2013,20:40:18,19.255,N,68.378,W
9/5/2013,20:42:18,19.26,N,68.379,W
9/5/2013,20:44:18,19.265,N,68.379,W
9/5/2013,20:46:19,19.27,N,68.38,W
9/5/2013,20:48:19,19.276,N,68.38,W
9/5/2013,20:50:19,19.281,N,68.38,W
9/5/2013,20:52:18,19.286,N,68.381,W
9/5/2013,20:54:18,19.291,N,68.381,W
9/5/2013,20:56:18,19.296,N,68.382,W
9/5/2013,20:58:18,19.301,N,68.382,W
9/5/2013,21:00:19,19.306,N,68.383,W
9/5/2013,21:02:19,19.311,N,68.383,W
9/5/2013,21:04:19,19.315,N,68.384,W
9/5/2013,21:06:19,19.32,N,68.384,W
9/5/2013,21:08:18,19.325,N,68.385,W
9/5/2013,21:10:18,19.329,N,68.385,W
9/5/2013,21:12:18,19.334,N,68.385,W
9/5/2013,21:14:18,19.338,N,68.386,W
9/5/2013,21:16:19,19.343,N,68.386,W
9/5/2013,21:18:19,19.347,N,68.387,W
9/5/2013,21:20:19,19.352,N,68.387,W
9/5/2013,21:22:18,19.356,N,68.388,W
9/5/2013,21:24:18,19.36,N,68.388,W
9/5/2013,21:26:18,19.364,N,68.388,W
9/5/2013,21:28:18,19.368,N,68.389,W
9/5/2013,21:30:19,19.372,N,68.389,W
9/5/2013,21:32:19,19.376,N,68.389,W
9/5/2013,21:34:19,19.38,N,68.39,W
9/5/2013,21:36:19,19.384,N,68.39,W
9/5/2013,21:38:18,19.388,N,68.39,W
9/5/2013,21:40:18,19.392,N,68.391,W
9/5/2013,21:42:18,19.395,N,68.391,W
9/5/2013,21:44:18,19.399,N,68.391,W
9/5/2013,21:46:19,19.403,N,68.392,W
9/5/2013,21:48:19,19.406,N,68.392,W
9/5/2013,21:50:19,19.41,N,68.392,W
9/5/2013,21:52:18,19.413,N,68.393,W
9/5/2013,21:54:18,19.417,N,68.393,W
9/5/2013,21:56:18,19.42,N,68.393,W
9/5/2013,21:58:18,19.423,N,68.394,W
9/5/2013,22:00:19,19.426,N,68.394,W
9/5/2013,22:02:19,19.429,N,68.394,W
9/5/2013,22:04:19,19.432,N,68.395,W
9/5/2013,22:06:19,19.435,N,68.395,W
9/5/2013,22:08:18,19.438,N,68.395,W
9/5/2013,22:10:18,19.441,N,68.395,W
9/5/2013,22:12:18,19.444,N,68.396,W
9/5/2013,22:14:18,19.447,N,68.396,W
9/5/2013,22:16:19,19.45,N,68.396,W
9/5/2013,22:18:19,19.452,N,68.396,W
9/5/2013,22:20:19,19.455,N,68.396,W
9/5/2013,22:22:18,19.457,N,68.397,W
9/5/2013,22:24:18,19.46,N,68.397,W
9/5/2013,22:26:18,19.462,N,68.397,W
9/5/2013,22:28:18,19.464,N,68.397,W
9/5/2013,22:30:19,19.467,N,68.397,W
9/5/2013,22:32:19,19.469,N,68.398,W
9/5/2013,22:34:19,19.471,N,68.398,W
9/5/2013,22:36:19,19.473,N,68.398,W
9/5/2013,22:38:18,19.475,N,68.398,W
9/5/2013,22:40:18,19.477,N,68.398,W
9/5/2013,22:42:18,19.479,N,68.398,W
9/5/2013,22:44:18,19.481,N,68.399,W
9/5/2013,22:46:19,19.483,N,68.399,W
9/5/2013,22:48:19,19.484,N,68.399,W
9/5/2013,22:50:19,19.486,N,68.399,W
9/5/2013,22:52:18,19.487,N,68.399,W
9/5/2013,22:54:18,19.489,N,68.399,W
9/5/2013,22:56:18,19.49,N,68.399,W
9/5/2013,22:58:18,19.492,N,68.399,W
9/5/2013,23:00:19,19.493,N,68.4,W
9/5/2013,23:02:19,19.494,N,68.4,W
9/5/2013,23:04:19,19.495,N,68.4,W
9/5/2013,23:06:19,19.497,N,68.4,W
9/5/2013,23:08:18,19.498,N,68.4,W
9/5/2013,23:10:18,19.499,N,68.4,W
9/5/2013,23:12:18,19.5,N,68.4,W
9/5/2013,23:13:19,19.5,N,68.4,W
9/5/2013,23:15:19,19.506,N,68.401,W
9/5/2013,23:17:19,19.512,N,68.401,W
9/5/2013,23:19:20,19.519,N,68.402,W
9/5/2013,23:21:20,19.525,N,68.403,W
9/5/2013,23:23:20,19.531,N,68.404,W
9/5/2013,23:25:19,19.537,N,68.404,W
9/5/2013,23:27:19,19.543,N,68.405,W
9/5/2013,23:29:19,19.549,N,68.406,W
9/5/2013,23:31:19,19.555,N,68.406,W
9/5/2013,23:33:20,19.562,N,68.407,W
9/5/2013,23:35:20,19.568,N,68.408,W
9/5/2013,23:37:20,19.574,N,68.409,W
9/5/2013,23:39:20,19.58,N,68.409,W
9/5/2013,23:41:19,19.586,N,68.41,W
9/5/2013,23:43:19,19.592,N,68.411,W
9/5/2013,23:45:19,19.598,N,68.411,W
9/5/2013,23:47:19,19.604,N,68.412,W
9/5/2013,23:49:20,19.61,N,68.413,W
9/5/2013,23:51:20,19.616,N,68.413,W
9/5/2013,23:53:20,19.622,N,68.414,W
9/5/2013,23:55:19,19.628,N,68.415,W
9/5/2013,23:57:19,19.633,N,68.416,W
9/5/2013,23:59:19,19.639,N,68.416,W
9/6/2013,0:01:19,19.645,N,68.417,W
9/6/2013,0:03:20,19.651,N,68.418,W
9/6/2013,0:05:20,19.657,N,68.418,W
9/6/2013,0:07:20,19.663,N,68.419,W
9/6/2013,0:09:20,19.669,N,68.42,W
9/6/2013,0:11:19,19.674,N,68.421,W
9/6/2013,0:13:19,19.68,N,68.421,W
9/6/2013,0:15:19,19.686,N,68.422,W
9/6/2013,0:17:19,19.692,N,68.423,W
9/6/2013,0:19:20,19.697,N,68.423,W
9/6/2013,0:21:20,19.703,N,68.424,W
9/6/2013,0:23:20,19.709,N,68.425,W
9/6/2013,0:25:19,19.715,N,68.425,W
9/6/2013,0:27:19,19.72,N,68.426,W
9/6/2013,0:29:19,19.726,N,68.427,W
9/6/2013,0:31:19,19.732,N,68.428,W
9/6/2013,0:33:20,19.737,N,68.428,W
9/6/2013,0:35:20,19.743,N,68.429,W
9/6/2013,0:37:20,19.748,N,68.43,W
9/6/2013,0:39:20,19.754,N,68.43,W
9/6/2013,0:41:19,19.76,N,68.431,W
9/6/2013,0:43:19,19.765,N,68.432,W
9/6/2013,0:45:19,19.771,N,68.432,W
9/6/2013,0:47:19,19.776,N,68.433,W
9/6/2013,0:49:20,19.782,N,68.434,W
9/6/2013,0:51:20,19.787,N,68.434,W
9/6/2013,0:53:20,19.793,N,68.435,W
9/6/2013,0:55:19,19.798,N,68.436,W
9/6/2013,0:57:19,19.803,N,68.437,W
9/6/2013,0:59:19,19.809,N,68.437,W
9/6/2013,1:01:19,19.814,N,68.438,W
9/6/2013,1:03:20,19.82,N,68.439,W
9/6/2013,1:05:20,19.825,N,68.439,W
9/6/2013,1:07:20,19.83,N,68.44,W
9/6/2013,1:09:20,19.836,N,68.441,W
9/6/2013,1:11:19,19.841,N,68.441,W
9/6/2013,1:13:19,19.846,N,68.442,W
9/6/2013,1:15:19,19.851,N,68.443,W
9/6/2013,1:17:19,19.857,N,68.444,W
9/6/2013,1:19:20,19.862,N,68.444,W
9/6/2013,1:21:20,19.867,N,68.445,W
9/6/2013,1:23:20,19.872,N,68.446,W
9/6/2013,1:25:19,19.878,N,68.446,W
9/6/2013,1:27:19,19.883,N,68.447,W
9/6/2013,1:29:19,19.888,N,68.448,W
9/6/2013,1:31:19,19.893,N,68.448,W
9/6/2013,1:33:20,19.898,N,68.449,W
9/6/2013,1:35:20,19.903,N,68.45,W
9/6/2013,1:37:20,19.908,N,68.45,W
9/6/2013,1:39:20,19.913,N,68.451,W
9/6/2013,1:41:19,19.918,N,68.452,W
9/6/2013,1:43:19,19.923,N,68.453,W
9/6/2013,1:45:19,19.928,N,68.453,W
9/6/2013,1:47:19,19.933,N,68.454,W
9/6/2013,1:49:20,19.938,N,68.455,W
9/6/2013,1:51:20,19.943,N,68.455,W
9/6/2013,1:53:20,19.948,N,68.456,W
9/6/2013,1:55:19,19.953,N,68.457,W
9/6/2013,1:57:19,19.958,N,68.457,W
9/6/2013,1:59:19,19.963,N,68.458,W
9/6/2013,2:01:19,19.968,N,68.459,W
9/6/2013,2:03:20,19.973,N,68.459,W
9/6/2013,2:05:20,19.978,N,68.46,W
9/6/2013,2:07:20,19.982,N,68.461,W
9/6/2013,2:09:20,19.987,N,68.461,W
9/6/2013,2:11:19,19.992,N,68.462,W
9/6/2013,2:13:19,19.997,N,68.463,W
9/6/2013,2:15:19,20.001,N,68.463,W
9/6/2013,2:17:19,20.006,N,68.464,W
9/6/2013,2:19:20,20.011,N,68.465,W
9/6/2013,2:21:20,20.015,N,68.466,W
9/6/2013,2:23:20,20.02,N,68.466,W
9/6/2013,2:25:19,20.025,N,68.467,W
9/6/2013,2:27:19,20.029,N,68.468,W
9/6/2013,2:29:19,20.034,N,68.468,W
9/6/2013,2:31:19,20.039,N,68.469,W
9/6/2013,2:33:20,20.043,N,68.47,W
9/6/2013,2:35:20,20.048,N,68.47,W
9/6/2013,2:37:20,20.052,N,68.471,W
9/6/2013,2:39:20,20.057,N,68.472,W
9/6/2013,2:41:19,20.061,N,68.472,W
9/6/2013,2:43:19,20.066,N,68.473,W
9/6/2013,2:45:19,20.07,N,68.474,W
9/6/2013,2:47:19,20.074,N,68.474,W
9/6/2013,2:49:20,20.079,N,68.475,W
9/6/2013,2:51:20,20.083,N,68.476,W
9/6/2013,2:53:20,20.088,N,68.476,W
9/6/2013,2:55:19,20.092,N,68.477,W
9/6/2013,2:57:19,20.096,N,68.478,W
9/6/2013,2:59:19,20.101,N,68.478,W
9/6/2013,3:01:19,20.105,N,68.479,W
9/6/2013,3:03:20,20.109,N,68.48,W
9/6/2013,3:05:20,20.113,N,68.48,W
9/6/2013,3:07:20,20.118,N,68.481,W
9/6/2013,3:09:20,20.122,N,68.482,W
9/6/2013,3:11:19,20.126,N,68.482,W
9/6/2013,3:13:19,20.13,N,68.483,W
9/6/2013,3:15:19,20.134,N,68.484,W
9/6/2013,3:17:19,20.138,N,68.484,W
9/6/2013,3:19:20,20.143,N,68.485,W
9/6/2013,3:21:20,20.147,N,68.486,W
9/6/2013,3:23:20,20.151,N,68.486,W
9/6/2013,3:25:19,20.155,N,68.487,W
9/6/2013,3:27:19,20.159,N,68.488,W
9/6/2013,3:29:19,20.163,N,68.489,W
9/6/2013,3:31:19,20.167,N,68.489,W
9/6/2013,3:33:20,20.171,N,68.49,W
9/6/2013,3:35:20,20.175,N,68.491,W
9/6/2013,3:37:20,20.179,N,68.491,W
9/6/2013,3:39:20,20.182,N,68.492,W
9/6/2013,3:41:19,20.186,N,68.493,W
9/6/2013,3:43:19,20.19,N,68.493,W
9/6/2013,3:45:19,20.194,N,68.494,W
9/6/2013,3:47:19,20.198,N,68.494,W
9/6/2013,3:49:20,20.202,N,68.495,W
9/6/2013,3:51:20,20.205,N,68.496,W
9/6/2013,3:53:20,20.209,N,68.497,W
9/6/2013,3:55:19,20.213,N,68.497,W
9/6/2013,3:57:19,20.217,N,68.498,W
9/6/2013,3:59:19,20.22,N,68.499,W
9/6/2013,4:01:19,20.224,N,68.499,W
9/6/2013,4:03:20,20.228,N,68.5,W
9/6/2013,4:05:20,20.231,N,68.5,W
9/6/2013,4:07:20,20.235,N,68.501,W
9/6/2013,4:09:20,20.238,N,68.502,W
9/6/2013,4:11:19,20.242,N,68.502,W
9/6/2013,4:13:19,20.245,N,68.503,W
9/6/2013,4:15:19,20.249,N,68.504,W
9/6/2013,4:17:19,20.252,N,68.504,W
9/6/2013,4:19:20,20.256,N,68.505,W
9/6/2013,4:21:20,20.259,N,68.506,W
9/6/2013,4:23:20,20.263,N,68.506,W
9/6/2013,4:25:19,20.266,N,68.507,W
9/6/2013,4:27:19,20.27,N,68.508,W
9/6/2013,4:29:19,20.273,N,68.508,W
9/6/2013,4:31:19,20.276,N,68.509,W
9/6/2013,4:33:20,20.28,N,68.51,W
9/6/2013,4:35:20,20.283,N,68.51,W
9/6/2013,4:37:20,20.286,N,68.511,W
9/6/2013,4:39:20,20.289,N,68.512,W
9/6/2013,4:41:19,20.293,N,68.512,W
9/6/2013,4:43:19,20.296,N,68.513,W
9/6/2013,4:45:19,20.299,N,68.514,W
9/6/2013,4:47:19,20.302,N,68.514,W
9/6/2013,4:49:20,20.305,N,68.515,W
9/6/2013,4:51:20,20.308,N,68.516,W
9/6/2013,4:53:20,20.311,N,68.516,W
9/6/2013,4:55:19,20.315,N,68.517,W
9/6/2013,4:57:19,20.318,N,68.518,W
9/6/2013,4:59:19,20.321,N,68.518,W
9/6/2013,5:01:19,20.324,N,68.519,W
9/6/2013,5:03:20,20.327,N,68.52,W
9/6/2013,5:05:20,20.33,N,68.52,W
9/6/2013,5:07:20,20.332,N,68.521,W
9/6/2013,5:09:20,20.335,N,68.521,W
9/6/2013,5:11:19,20.338,N,68.522,W
9/6/2013,5:13:19,20.341,N,68.523,W
9/6/2013,5:15:19,20.344,N,68.523,W
9/6/2013,5:17:19,20.347,N,68.524,W
9/6/2013,5:19:20,20.35,N,68.525,W
9/6/2013,5:21:20,20.352,N,68.525,W
9/6/2013,5:23:20,20.355,N,68.526,W
9/6/2013,5:25:19,20.358,N,68.527,W
9/6/2013,5:27:19,20.36,N,68.527,W
9/6/2013,5:29:19,20.363,N,68.528,W
9/6/2013,5:31:19,20.366,N,68.529,W
9/6/2013,5:33:20,20.368,N,68.529,W
9/6/2013,5:35:20,20.371,N,68.53,W
9/6/2013,5:37:20,20.374,N,68.531,W
9/6/2013,5:39:20,20.376,N,68.531,W
9/6/2013,5:41:19,20.379,N,68.532,W
9/6/2013,5:43:19,20.381,N,68.532,W
9/6/2013,5:45:19,20.384,N,68.533,W
9/6/2013,5:47:19,20.386,N,68.534,W
9/6/2013,5:49:20,20.389,N,68.534,W
9/6/2013,5:51:20,20.391,N,68.535,W
9/6/2013,5:53:20,20.394,N,68.536,W
9/6/2013,5:55:19,20.396,N,68.536,W
9/6/2013,5:57:19,20.398,N,68.537,W
9/6/2013,5:59:19,20.401,N,68.538,W
9/6/2013,6:01:19,20.403,N,68.538,W
9/6/2013,6:03:20,20.405,N,68.539,W
9/6/2013,6:05:20,20.408,N,68.539,W
9/6/2013,6:07:20,20.41,N,68.54,W
9/6/2013,6:09:20,20.412,N,68.541,W
9/6/2013,6:11:19,20.414,N,68.541,W
9/6/2013,6:13:19,20.417,N,68.542,W
9/6/2013,6:15:19,20.419,N,68.543,W
9/6/2013,6:17:19,20.421,N,68.543,W
9/6/2013,6:19:20,20.423,N,68.544,W
9/6/2013,6:21:20,20.425,N,68.545,W
9/6/2013,6:23:20,20.427,N,68.545,W
9/6/2013,6:25:19,20.43,N,68.546,W
9/6/2013,6:27:19,20.432,N,68.546,W
9/6/2013,6:29:19,20.434,N,68.547,W
9/6/2013,6:31:19,20.436,N,68.548,W
9/6/2013,6:33:20,20.438,N,68.548,W
9/6/2013,6:35:20,20.44,N,68.549,W
9/6/2013,6:37:20,20.442,N,68.55,W
9/6/2013,6:39:20,20.444,N,68.55,W
9/6/2013,6:41:19,20.446,N,68.551,W
9/6/2013,6:43:19,20.447,N,68.552,W
9/6/2013,6:45:19,20.449,N,68.552,W
9/6/2013,6:47:19,20.451,N,68.553,W
9/6/2013,6:49:20,20.453,N,68.553,W
9/6/2013,6:51:20,20.455,N,68.554,W
9/6/2013,6:53:20,20.457,N,68.555,W
9/6/2013,6:55:19,20.459,N,68.555,W
9/6/2013,6:57:19,20.46,N,68.556,W
